Time;CoG Acceleration/X;CoG Acceleration/Y;CoG position/X;CoG position/Y;Speed/X;Speed/Y;CoG position/Yaw;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;
s;m/s²;m/s²;m;m;km/h;km/h;°;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;
0;0.371502;0.0911522;318.723;-5.31;60.0005;0.000492514;3.49074e-006;369.219;-5.3036;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.0100028;1.14127;0.0778454;318.819;-5.31;60.0238;0.00199735;0.000132284;369.219;-5.3036;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.0200057;1.66197;0.0660094;318.985;-5.30999;60.0767;0.00407949;0.000583285;369.219;-5.3036;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.0300085;1.97892;0.0607255;319.149;-5.30997;60.1415;0.00546712;0.00138319;369.219;-5.3036;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.0400114;2.41981;0.0577564;319.31;-5.30995;60.2183;0.00640159;0.00244191;369.219;-5.3036;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.0500142;3.01465;0.0559934;319.488;-5.30992;60.3221;0.00705685;0.00387998;369.219;-5.3036;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.060017;3.61815;0.0553554;319.656;-5.30989;60.4412;0.0073917;0.005467;369.219;-5.3036;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.0700199;4.18015;0.0547957;319.823;-5.30985;60.582;0.00746447;0.00725395;369.219;-5.3036;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.0800227;4.65539;0.0546843;319.99;-5.3098;60.7412;0.00732713;0.00921959;369.219;-5.3036;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
