Time;CoG Acceleration/X;CoG Acceleration/Y;CoG position/X;CoG position/Y;Speed/X;Speed/Y;CoG position/Yaw;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;
s;m/s²;m/s²;m;m;km/h;km/h;°;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;
0;0.371504;-0.107233;318.723;-5.31;60.0005;-0.000579373;-4.10633e-006;368.376;-5.31;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.0100014;1.15561;-0.0953805;318.822;-5.31;60.0244;-0.00248579;-0.000162402;368.376;-5.31;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.0200028;1.6424;-0.0825126;318.989;-5.31002;60.0773;-0.00510015;-0.000723602;368.376;-5.31;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.0300042;1.94582;-0.0759071;319.156;-5.31004;60.1425;-0.00685196;-0.00174958;368.376;-5.31;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.0400055;2.3815;-0.0721384;319.323;-5.31007;60.2207;-0.00805409;-0.003132;368.376;-5.31;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.0500069;2.8941;-0.0701625;319.485;-5.3101;60.3124;-0.00880953;-0.00476858;368.376;-5.31;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.0600083;3.45604;-0.0694108;319.651;-5.31014;60.4251;-0.00924253;-0.00671714;368.376;-5.31;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.0700097;3.98874;-0.0688237;319.82;-5.31019;60.5612;-0.00935453;-0.00896465;368.376;-5.31;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.0800111;4.43914;-0.0687742;319.989;-5.31025;60.7148;-0.00921374;-0.0114392;368.376;-5.31;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.0900125;4.7679;-0.0696841;320.158;-5.31031;60.8809;-0.00886232;-0.0141026;368.376;-5.31;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.100014;4.93999;-0.0711234;320.328;-5.31038;61.0563;-0.00833713;-0.0169636;368.376;-5.31;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.110015;4.90323;-0.0732671;320.498;-5.31046;61.2338;-0.00767131;-0.0200054;368.376;-5.31;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.120017;4.68556;-0.076386;320.669;-5.31054;61.4071;-0.00694721;-0.0231854;368.43;-5.30958;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.130018;4.29803;-0.0802926;320.841;-5.31064;61.5698;-0.00622524;-0.0264691;368.602;-5.30826;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.140019;3.76585;-0.0847142;321.013;-5.31074;61.716;-0.00555378;-0.0298355;368.773;-5.30693;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.150021;3.13471;-0.0892274;321.184;-5.31085;61.8382;-0.00498307;-0.0332552;368.945;-5.30561;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.160022;2.47539;-0.0934273;321.357;-5.31097;61.9383;-0.00451363;-0.0367288;369.116;-5.30428;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.170024;1.84485;-0.0970304;321.53;-5.3111;62.0158;-0.00414872;-0.0402222;369.288;-5.30309;745.42;-5.25;296.754;-1.43673;317.776;-1.74998;338.582;-1.54941;357.363;-1.60896;376.112;-1.74998;398.419;-1.74998;
0.180025;1.28515;-0.100052;321.703;-5.31124;62.072;-0.00388089;-0.0437412;369.461;-5.30216;745.42;-5.25;296.926;-1.43709;317.948;-1.74992;338.755;-1.54976;357.535;-1.61238;376.285;-1.7499;398.591;-1.74991;
0.190026;0.833324;-0.102643;321.876;-5.31139;62.1083;-0.00370827;-0.0472603;369.634;-5.30124;745.42;-5.25;297.098;-1.43746;318.121;-1.74986;338.927;-1.5501;357.707;-1.6158;376.457;-1.74983;398.763;-1.74984;
0.200028;0.476834;-0.104766;322.049;-5.31155;62.131;-0.00360385;-0.0508072;369.807;-5.30031;745.42;-5.25;297.27;-1.43782;318.293;-1.74979;339.099;-1.55045;357.88;-1.61922;376.629;-1.74976;398.935;-1.74977;
0.210029;0.209165;-0.106378;322.222;-5.31172;62.143;-0.00354743;-0.0543503;369.98;-5.29939;745.42;-5.25;297.442;-1.43818;318.465;-1.74973;339.271;-1.5508;358.052;-1.62264;376.801;-1.74968;399.107;-1.7497;
0.220031;0.0173573;-0.108162;322.394;-5.3119;62.147;-0.0035339;-0.0579172;370.153;-5.29845;745.42;-5.25;297.614;-1.43856;318.637;-1.74967;339.443;-1.55118;358.224;-1.62566;376.973;-1.74962;399.279;-1.74963;
0.230032;-0.123843;-0.109775;322.567;-5.31209;62.1447;-0.00356233;-0.0615148;370.325;-5.2975;745.42;-5.25;297.787;-1.43897;318.809;-1.74962;339.615;-1.55165;358.396;-1.62793;377.145;-1.74956;399.452;-1.74958;
0.240033;-0.228228;-0.111329;322.74;-5.31229;62.1381;-0.0036197;-0.0651499;370.498;-5.29655;745.42;-5.25;297.959;-1.43938;318.982;-1.74957;339.788;-1.55211;358.568;-1.63021;377.318;-1.7495;399.624;-1.74952;
0.250035;-0.279877;-0.112841;322.913;-5.3125;62.129;-0.00370094;-0.0688047;370.67;-5.2956;745.42;-5.25;298.131;-1.4398;319.154;-1.74952;339.96;-1.55257;358.741;-1.63248;377.49;-1.74944;399.796;-1.74946;
0.260036;-0.302885;-0.113962;323.085;-5.31273;62.1188;-0.00379766;-0.0724773;370.842;-5.29466;745.42;-5.25;298.303;-1.44021;319.326;-1.74946;340.132;-1.55303;358.913;-1.63476;377.662;-1.74938;399.969;-1.74941;
0.270037;-0.313026;-0.113524;323.25;-5.31295;62.1084;-0.0038641;-0.0760427;371.015;-5.29371;745.42;-5.25;298.476;-1.4407;319.499;-1.74941;340.305;-1.55357;359.086;-1.63703;377.835;-1.74932;400.141;-1.74934;
0.280039;-0.320222;-0.112726;323.424;-5.3132;62.0972;-0.00387402;-0.0798232;371.188;-5.29275;745.42;-5.25;298.649;-1.44134;319.672;-1.74934;340.478;-1.55428;359.259;-1.6393;378.008;-1.74924;400.314;-1.74927;
0.29004;-0.326212;-0.112747;323.596;-5.31346;62.0858;-0.0038411;-0.0836098;371.361;-5.2918;745.42;-5.25;298.822;-1.44199;319.845;-1.74928;340.651;-1.55498;359.432;-1.64156;378.181;-1.74917;400.487;-1.74921;
0.300042;-0.332412;-0.113123;323.778;-5.31374;62.0736;-0.00378499;-0.0876276;371.534;-5.29085;745.42;-5.25;298.995;-1.44263;320.018;-1.74921;340.824;-1.55569;359.605;-1.64382;378.354;-1.7491;400.66;-1.74914;
0.310043;-0.338385;-0.113557;323.943;-5.31401;62.0622;-0.00372038;-0.0913054;371.706;-5.28989;745.42;-5.25;299.168;-1.44327;320.191;-1.74915;340.997;-1.55639;359.777;-1.64609;378.527;-1.74903;400.833;-1.74907;
0.320044;-0.345334;-0.113995;324.116;-5.31431;62.05;-0.00364166;-0.0951938;371.879;-5.28895;745.42;-5.25;299.341;-1.44401;320.364;-1.74908;341.17;-1.55719;359.95;-1.64832;378.7;-1.74896;401.006;-1.74899;
0.330046;-0.352869;-0.114409;324.289;-5.31461;62.0375;-0.00355219;-0.0991071;372.051;-5.28802;745.42;-5.25;299.513;-1.44493;320.536;-1.749;341.342;-1.55816;360.123;-1.65049;378.872;-1.74887;401.178;-1.74891;
