Time;CoG Acceleration/X;CoG Acceleration/Y;CoG position/X;CoG position/Y;Speed/X;Speed/Y;CoG position/Yaw;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;
s;m/s²;m/s²;m;m;km/h;km/h;°;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;
0;0.370486;-0.337299;318.723;-5.31;60.0005;-0.00182113;-1.2907e-005;369.22;-5.30359;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.0100014;1.06109;-0.305139;318.808;-5.31001;60.0213;-0.00701321;-0.000443874;369.22;-5.30359;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.0200029;1.66791;-0.262433;318.975;-5.31005;60.0737;-0.0154089;-0.00210979;369.22;-5.30359;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.0300043;2.01016;-0.23997;319.143;-5.31011;60.1404;-0.021223;-0.00519113;369.22;-5.30359;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.0400058;2.47778;-0.227612;319.305;-5.31019;60.2193;-0.0250008;-0.00931992;369.22;-5.30359;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.0500072;3.06637;-0.220573;319.472;-5.3103;60.3195;-0.0275161;-0.0145779;369.22;-5.30359;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.0600087;3.72455;-0.217215;319.646;-5.31044;60.4458;-0.0289577;-0.020958;369.22;-5.30359;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.0700101;4.3318;-0.214561;319.816;-5.31059;60.5927;-0.0292977;-0.0280162;369.22;-5.30359;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.0800115;4.83009;-0.2132;319.979;-5.31076;60.7536;-0.0287649;-0.0355126;369.22;-5.30359;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.090013;5.23079;-0.213416;320.148;-5.31096;60.9355;-0.0274584;-0.0439286;369.22;-5.30359;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
