Time;CoG Acceleration/X;CoG Acceleration/Y;CoG position/X;CoG position/Y;Speed/X;Speed/Y;CoG position/Yaw;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;
s;m/s²;m/s²;m;m;km/h;km/h;°;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;
0;0.170772;0.249928;318.715;-5.31;59.9998;0.000903686;3.16444e-006;368.376;-5.31;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.0100012;1.27019;0.217717;318.833;-5.30999;60.0267;0.00632253;0.000404187;368.376;-5.31;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.0200024;1.66191;0.19072;319;-5.30996;60.0816;0.0121213;0.00184029;368.376;-5.31;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.0300035;1.97274;0.175847;319.167;-5.30991;60.1474;0.0161301;0.00427152;368.376;-5.31;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.0400047;2.4159;0.167209;319.335;-5.30984;60.2267;0.0188859;0.00753447;368.376;-5.31;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.0500059;2.95156;0.162857;319.503;-5.30976;60.3229;0.0206345;0.0115217;368.376;-5.31;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.0600071;3.51679;0.161162;319.67;-5.30966;60.4399;0.0215302;0.01619;368.376;-5.31;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.0700083;4.02276;0.159902;319.832;-5.30955;60.5718;0.0217326;0.0212417;368.376;-5.31;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.0800094;4.46665;0.15986;320.001;-5.30942;60.7256;0.0213791;0.0269965;368.376;-5.31;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.0900106;4.78939;0.162024;320.17;-5.30927;60.8926;0.020535;0.0332208;368.376;-5.31;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.100012;4.93571;0.164865;320.34;-5.3091;61.0686;0.0192411;0.0399322;368.376;-5.31;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.110013;4.88935;0.166585;320.511;-5.30892;61.2471;0.0175317;0.0470523;368.535;-5.30878;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.120014;4.6677;0.174255;320.679;-5.30873;61.4169;0.0157725;0.0542879;368.705;-5.30746;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.130015;4.25659;0.184033;320.856;-5.3085;61.584;0.0139671;0.0621333;368.875;-5.30615;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.140017;3.70618;0.194566;321.029;-5.30826;61.7276;0.0123836;0.0699281;369.045;-5.30484;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.150018;3.06918;0.205085;321.201;-5.30801;61.8485;0.0110444;0.0778306;369.215;-5.30352;745.42;-5.25;296.697;-1.43661;317.719;-1.75;338.526;-1.5493;357.306;-1.60783;376.056;-1.75;398.362;-1.75;
0.160019;2.43289;0.214409;321.368;-5.30774;61.9439;0.00999057;0.085532;369.387;-5.30257;745.42;-5.25;296.853;-1.43694;317.876;-1.74994;338.682;-1.54961;357.463;-1.61094;376.212;-1.74993;398.518;-1.74994;
0.17002;1.81432;0.222482;321.538;-5.30744;62.019;0.00916172;0.0934158;369.559;-5.30164;745.42;-5.25;297.023;-1.4373;318.046;-1.74988;338.852;-1.54996;357.633;-1.61431;376.382;-1.74986;398.688;-1.74987;
0.180021;1.26765;0.229196;321.71;-5.30712;62.0729;0.00856559;0.10142;369.731;-5.30072;745.42;-5.25;297.194;-1.43766;318.216;-1.74982;339.022;-1.5503;357.803;-1.61768;376.553;-1.74979;398.859;-1.7498;
0.190022;0.818205;0.235;321.882;-5.30678;62.1089;0.00817166;0.109472;369.903;-5.29979;745.42;-5.25;297.364;-1.43802;318.386;-1.74976;339.192;-1.55064;357.973;-1.62105;376.723;-1.74972;399.029;-1.74973;
0.200024;0.468746;0.239634;322.053;-5.30642;62.131;0.00793927;0.117456;370.075;-5.29887;745.42;-5.25;297.534;-1.43838;318.556;-1.7497;339.363;-1.55099;358.143;-1.62442;376.893;-1.74964;399.199;-1.74966;
0.210025;0.191301;0.243384;322.234;-5.30601;62.1432;0.00781172;0.125948;370.248;-5.29792;745.42;-5.25;297.705;-1.43879;318.728;-1.74965;339.534;-1.55144;358.315;-1.62678;377.064;-1.74958;399.37;-1.7496;
0.220026;0.00737858;0.247349;322.407;-5.30559;62.1464;0.00779738;0.134099;370.42;-5.29697;745.42;-5.25;297.877;-1.4392;318.9;-1.74959;339.706;-1.5519;358.487;-1.62906;377.236;-1.74953;399.542;-1.74955;
0.230027;-0.125887;0.250857;322.574;-5.30516;62.144;0.00787185;0.14203;370.593;-5.29602;745.42;-5.25;298.049;-1.43962;319.072;-1.74954;339.878;-1.55237;358.659;-1.63133;377.408;-1.74947;399.714;-1.74949;
0.240028;-0.231864;0.254127;322.748;-5.30469;62.1372;0.00801372;0.15039;370.765;-5.29507;745.42;-5.25;298.221;-1.44003;319.244;-1.74949;340.05;-1.55283;358.831;-1.63361;377.58;-1.74941;399.886;-1.74943;
0.25003;-0.283234;0.257606;322.925;-5.30419;62.1279;0.00820972;0.158904;370.938;-5.29411;745.42;-5.25;298.393;-1.44045;319.416;-1.74944;340.222;-1.55329;359.002;-1.63588;377.752;-1.74935;400.058;-1.74937;
0.260031;-0.304158;0.259788;323.095;-5.30368;62.1176;0.00843356;0.167196;371.11;-5.29316;745.42;-5.25;298.565;-1.44107;319.588;-1.74937;340.394;-1.55398;359.175;-1.63815;377.924;-1.74928;400.23;-1.74931;
0.270032;-0.31405;0.258588;323.265;-5.30314;62.1069;0.00858786;0.17556;371.283;-5.29221;745.42;-5.25;298.738;-1.44172;319.761;-1.74931;340.567;-1.55469;359.347;-1.64041;378.097;-1.74921;400.403;-1.74924;
0.280033;-0.321312;0.257099;323.438;-5.30257;62.0956;0.00861185;0.18416;371.455;-5.29126;745.42;-5.25;298.91;-1.44237;319.933;-1.74924;340.739;-1.5554;359.52;-1.64267;378.269;-1.74913;400.575;-1.74917;
0.290034;-0.327347;0.257028;323.608;-5.30199;62.0844;0.00854818;0.192685;371.628;-5.2903;745.42;-5.25;299.083;-1.44302;320.106;-1.74918;340.912;-1.55611;359.692;-1.64493;378.442;-1.74906;400.748;-1.7491;
0.300035;-0.333513;0.257861;323.788;-5.30134;62.0722;0.00842836;0.201756;371.8;-5.28935;745.42;-5.25;299.255;-1.44366;320.278;-1.74911;341.084;-1.55681;359.865;-1.6472;378.614;-1.74899;400.921;-1.74903;
0.310037;-0.339823;0.258843;323.961;-5.30069;62.0602;0.00828163;0.210529;371.973;-5.28842;745.42;-5.25;299.428;-1.44455;320.451;-1.74904;341.257;-1.55776;360.038;-1.64938;378.787;-1.74891;401.093;-1.74895;
0.320038;-0.346612;0.259766;324.129;-5.30004;62.0484;0.00811498;0.219121;372.145;-5.28748;745.42;-5.25;299.601;-1.44547;320.624;-1.74896;341.43;-1.55873;360.21;-1.65156;378.96;-1.74883;401.266;-1.74887;
0.330039;-0.354042;0.260655;324.299;-5.29935;62.0361;0.00792188;0.227875;372.318;-5.28655;745.42;-5.25;299.774;-1.44639;320.796;-1.74888;341.602;-1.55971;360.383;-1.65374;379.133;-1.74874;401.439;-1.74879;
0.34004;-0.361643;0.261576;324.471;-5.29863;62.0233;0.00770244;0.236779;372.49;-5.28562;745.42;-5.25;299.946;-1.44731;320.969;-1.74881;341.775;-1.56068;360.556;-1.65592;379.305;-1.74866;401.611;-1.7487;
0.350041;-0.368962;0.262527;324.644;-5.29788;62.0102;0.00745928;0.245817;372.663;-5.28468;745.42;-5.25;300.119;-1.44823;321.142;-1.74873;341.948;-1.56166;360.728;-1.65809;379.478;-1.74858;401.784;-1.74862;
0.360042;-0.375666;0.263455;324.817;-5.2971;61.9967;0.0071997;0.254876;372.835;-5.28378;745.42;-5.25;300.291;-1.44943;321.314;-1.74865;342.12;-1.56288;360.901;-1.66015;379.65;-1.74848;401.956;-1.74853;
0.370044;-0.381509;0.264419;324.99;-5.2963;61.9831;0.00692606;0.263994;373.007;-5.28288;745.42;-5.25;300.464;-1.45065;321.487;-1.74856;342.293;-1.56412;361.073;-1.6622;379.823;-1.74839;402.129;-1.74844;
0.380045;-0.386184;0.265512;325.162;-5.29547;61.9693;0.00664765;0.273095;373.18;-5.28198;745.42;-5.25;300.636;-1.45188;321.659;-1.74847;342.465;-1.56536;361.246;-1.66424;379.995;-1.7483;402.301;-1.74835;
0.390046;-0.389774;0.266638;325.335;-5.29461;61.9552;0.00636922;0.282285;373.352;-5.28108;745.42;-5.25;300.809;-1.45311;321.831;-1.74838;342.637;-1.56661;361.418;-1.66629;380.168;-1.7482;402.474;-1.74826;
0.400047;-0.392197;0.267651;325.508;-5.29373;61.941;0.00609352;0.291514;373.524;-5.28018;745.42;-5.25;300.981;-1.45434;322.004;-1.74829;342.81;-1.56785;361.59;-1.66833;380.34;-1.74811;402.646;-1.74816;
0.410048;-0.393381;0.268557;325.68;-5.29282;61.9268;0.00582232;0.300739;373.696;-5.27932;745.42;-5.25;301.153;-1.45586;322.176;-1.7482;342.982;-1.56932;361.762;-1.67023;380.512;-1.74801;402.818;-1.74806;
0.42005;-0.39364;0.269314;325.852;-5.29189;61.9127;0.00555522;0.309957;373.868;-5.27846;745.42;-5.25;301.325;-1.45741;322.348;-1.7481;343.154;-1.57082;361.934;-1.67212;380.684;-1.7479;402.99;-1.74796;
0.430051;-0.393263;0.269991;326.025;-5.29092;61.8984;0.00529052;0.319241;374.04;-5.2776;745.42;-5.25;301.497;-1.45897;322.52;-1.748;343.326;-1.57231;362.106;-1.674;380.856;-1.7478;403.162;-1.74786;
0.440052;-0.392517;0.270598;326.197;-5.28993;61.8842;0.00503107;0.328537;374.212;-5.27675;745.42;-5.25;301.669;-1.46052;322.692;-1.7479;343.498;-1.5738;362.278;-1.67589;381.028;-1.7477;403.334;-1.74776;
0.450053;-0.3915;0.271124;326.368;-5.28892;61.8701;0.00477966;0.337788;374.383;-5.27589;745.42;-5.25;301.841;-1.46207;322.864;-1.74781;343.67;-1.5753;362.45;-1.67777;381.2;-1.74759;403.506;-1.74766;
0.460054;-0.390156;0.271577;326.541;-5.28788;61.856;0.00453569;0.347087;374.555;-5.27507;745.42;-5.25;302.013;-1.46394;323.036;-1.7477;343.842;-1.57699;362.623;-1.6795;381.372;-1.74748;403.678;-1.74755;
0.470055;-0.388505;0.271972;326.712;-5.28682;61.842;0.00430311;0.356339;374.728;-5.27426;745.42;-5.25;302.186;-1.46584;323.209;-1.74759;344.015;-1.5787;362.795;-1.68122;381.545;-1.74737;403.851;-1.74743;
