Time(s),Value(℃)
0.0283693,143.300003051758
0.0439943,143.300003051758
0.0596193,143.309997558594
0.0752443,143.309997558594
0.0908693,143.309997558594
0.1064943,143.309997558594
0.1221193,143.309997558594
0.1377443,143.309997558594
0.1533693,143.309997558594
0.1689943,143.309997558594
0.1846193,143.309997558594
0.2002443,143.320007324219
0.2158693,143.320007324219
0.2314943,143.320007324219
0.2471193,143.330001831055
0.2627443,143.330001831055
0.2783693,143.339996337891
0.2939943,143.350006103516
0.3096193,143.350006103516
0.3252443,143.360000610352
0.3408693,143.369995117188
0.3564943,143.369995117188
0.3721193,143.380004882813
0.3877443,143.389999389648
0.4033693,143.389999389648
0.4189943,143.399993896484
0.4346193,143.410003662109
0.4502443,143.410003662109
0.4658693,143.419998168945
0.4814943,143.429992675781
0.4971193,143.429992675781
0.5127443,143.440002441406
0.5283693,143.449996948242
0.5439943,143.449996948242
0.5596193,143.460006713867
0.5752443,143.470001220703
0.5908693,143.470001220703
0.6064943,143.479995727539
0.6221193,143.490005493164
0.6377443,143.5
0.6533693,143.509994506836
0.6689943,143.509994506836
0.6846193,143.520004272461
0.7002443,143.529998779297
0.7158693,143.539993286133
0.7314943,143.539993286133
0.7471193,143.550003051758
0.7627443,143.559997558594
0.7783693,143.570007324219
0.7939943,143.580001831055
0.8096193,143.580001831055
0.8252443,143.589996337891
0.8408693,143.600006103516
0.8564943,143.610000610352
0.8721193,143.619995117188
0.8877443,143.619995117188
0.9033693,143.630004882813
0.9189943,143.639999389648
0.9346193,143.649993896484
0.9502443,143.649993896484
0.9658693,143.660003662109
0.9814943,143.669998168945
0.9971193,143.679992675781
1.0127443,143.690002441406
1.0283693,143.699996948242
1.0439943,143.710006713867
1.0596193,143.729995727539
1.0752443,143.740005493164
1.0908693,143.75
1.1064943,143.770004272461
1.1221193,143.779998779297
1.1377443,143.789993286133
1.1533693,143.809997558594
1.1689943,143.820007324219
1.1846193,143.830001831055
1.2002443,143.830001831055
1.2158693,143.839996337891
1.2314943,143.850006103516
1.2471193,143.860000610352
1.2627443,143.860000610352
1.2783693,143.869995117188
1.2939943,143.880004882813
1.3096193,143.889999389648
1.3252443,143.889999389648
1.3408693,143.899993896484
1.3564943,143.910003662109
1.3721193,143.919998168945
1.3877443,143.919998168945
1.4033693,143.929992675781
1.4189943,143.940002441406
1.4346193,143.940002441406
1.4502443,143.949996948242
1.4658693,143.960006713867
1.4814943,143.970001220703
1.4971193,143.970001220703
1.5127443,143.979995727539
1.5283693,143.990005493164
1.5439943,143.990005493164
1.5596193,144.0
1.5752443,144.009994506836
1.5908693,144.009994506836
1.6064943,144.020004272461
1.6221193,144.020004272461
1.6377443,144.029998779297
1.6533693,144.039993286133
1.6689943,144.039993286133
1.6846193,144.050003051758
1.7002443,144.050003051758
1.7158693,144.059997558594
1.7314943,144.070007324219
1.7471193,144.070007324219
1.7627443,144.080001831055
1.7783693,144.080001831055
1.7939943,144.089996337891
1.8096193,144.089996337891
1.8252443,144.100006103516
1.8408693,144.100006103516
1.8564943,144.110000610352
1.8721193,144.110000610352
1.8877443,144.119995117188
1.9033693,144.119995117188
1.9189943,144.130004882813
1.9346193,144.130004882813
1.9502443,144.139999389648
1.9658693,144.139999389648
1.9814943,144.149993896484
1.9971193,144.149993896484
2.0127443,144.160003662109
2.0283693,144.160003662109
2.0439943,144.160003662109
2.0596193,144.169998168945
2.0752443,144.169998168945
2.0908693,144.179992675781
2.1064943,144.179992675781
2.1221193,144.190002441406
