Time(s),Value(bpm)
313.0491578,70
313.1741578,70
313.2991578,70
313.4241578,70
313.5491578,70
313.6741578,70
313.7991578,70
313.9241578,70
314.0491578,70
314.1741578,70
314.2991578,69
314.4241578,69
314.5491578,69
314.6741578,69
314.7991578,69
314.9241578,69
315.0491578,69
315.1741578,69
315.2991578,69
315.4241578,69
315.5491578,69
315.6741578,69
315.7991578,69
315.9241578,69
316.0491578,69
316.1741578,69
316.2991578,69
316.4241578,69
316.5491578,69
316.6741578,69
316.7991578,69
316.9241578,68
317.0491578,68
317.1741578,68
317.2991578,68
317.4241578,68
317.5491578,68
317.6741578,68
317.7991578,68
317.9241578,68
318.0491578,68
318.1741578,68
318.2991578,68
318.4241578,68
318.5491578,68
318.6741578,69
318.7991578,69
318.9241578,69
319.0491578,69
319.1741578,69
319.2991578,69
319.4241578,69
319.5491578,69
319.6741578,69
319.7991578,69
319.9241578,69
320.0491578,70
320.1741578,70
320.2991578,70
320.4241578,70
320.5491578,70
320.6741578,70
320.7991578,70
320.9241578,70
321.0491578,70
321.1741578,70
321.2991578,70
321.4241578,70
321.5491578,70
321.6741578,70
321.7991578,70
321.9241578,70
322.0491578,70
322.1741578,70
322.2991578,70
322.4241578,70
322.5491578,70
322.6741578,70
322.7991578,70
322.9241578,71
323.0491578,71
323.1741578,71
323.2991578,71
323.4241578,71
323.5491578,71
323.6741578,71
323.7991578,71
323.9241578,71
324.0491578,71
324.1741578,71
324.2991578,71
324.4241578,71
324.5491578,71
324.6741578,71
324.7991578,71
324.9241578,71
325.0491578,71
325.1741578,71
325.2991578,71
325.4241578,71
325.5491578,71
325.6741578,71
325.7991578,70
325.9241578,70
326.0491578,70
326.1741578,70
326.2991578,70
326.4241578,70
326.5491578,70
326.6741578,70
326.7991578,70
326.9241578,70
327.0491578,70
327.1741578,70
327.2991578,70
327.4241578,70
327.5491578,70
327.6741578,70
327.7991578,70
327.9241578,70
328.0491578,70
328.1741578,70
328.2991578,70
328.4241578,70
328.5491578,70
328.6741578,70
328.7991578,70
328.9241578,70
329.0491578,70
329.1741578,70
329.2991578,70
329.4241578,70
329.5491578,70
329.6741578,70
329.7991578,70
329.9241578,70
330.0491578,71
330.1741578,71
330.2991578,71
330.4241578,71
330.5491578,72
330.6741578,72
330.7991578,72
330.9241578,73
331.0491578,73
331.1741578,73
331.2991578,74
331.4241578,74
331.5491578,74
331.6741578,74
331.7991578,74
331.9241578,74
