Time(s),Value(%)
796.0047644,98.3000030517578
796.0203894,98.3000030517578
796.0360144,98.3000030517578
796.0516394,98.3000030517578
796.0672644,98.3000030517578
796.0828894,98.3000030517578
796.0985144,98.3000030517578
796.1141394,98.3000030517578
796.1297644,98.3000030517578
796.1453894,98.3000030517578
796.1610144,98.3000030517578
796.1766394,98.3000030517578
796.1922644,98.3000030517578
796.2078894,98.3000030517578
796.2235144,98.3000030517578
796.2391394,98.3000030517578
796.2547644,98.3000030517578
796.2703894,98.3000030517578
796.2860144,98.3000030517578
796.3016394,98.3000030517578
796.3172644,98.3000030517578
796.3328894,98.3000030517578
796.3485144,98.3000030517578
796.3641394,98.3000030517578
796.3797644,98.3000030517578
796.3953894,98.3000030517578
796.4110144,98.3000030517578
796.4266394,98.3000030517578
796.4422644,98.3000030517578
796.4578894,98.3000030517578
796.4735144,98.3000030517578
796.4891394,98.3000030517578
796.5047644,98.3000030517578
796.5203894,98.3000030517578
796.5360144,98.3000030517578
796.5516394,98.3000030517578
796.5672644,98.3000030517578
796.5828894,98.3000030517578
796.5985144,98.3000030517578
796.6141394,98.3000030517578
796.6297644,98.3000030517578
796.6453894,98.3000030517578
796.6610144,98.3000030517578
796.6766394,98.3000030517578
796.6922644,98.3000030517578
796.7078894,98.3000030517578
796.7235144,98.3000030517578
796.7391394,98.3000030517578
796.7547644,98.3000030517578
796.7703894,98.3000030517578
796.7860144,98.3000030517578
796.8016394,98.3000030517578
796.8172644,98.3000030517578
796.8328894,98.3000030517578
796.8485144,98.3000030517578
796.8641394,98.3000030517578
796.8797644,98.3000030517578
796.8953894,98.3000030517578
796.9110144,98.3000030517578
796.9266394,98.3000030517578
796.9422644,98.3000030517578
796.9578894,98.3000030517578
796.9735144,98.3000030517578
796.9891394,98.3000030517578
797.0047644,98.3000030517578
797.0203894,98.3000030517578
797.0360144,98.3000030517578
797.0516394,98.3000030517578
797.0672644,98.3000030517578
797.0828894,98.3000030517578
797.0985144,98.3000030517578
797.1141394,98.3000030517578
797.1297644,98.3000030517578
797.1453894,98.3000030517578
797.1610144,98.3000030517578
797.1766394,98.3000030517578
797.1922644,98.3000030517578
797.2078894,98.3000030517578
797.2235144,98.3000030517578
797.2391394,98.3000030517578
797.2547644,98.3000030517578
797.2703894,98.3000030517578
797.2860144,98.3000030517578
797.3016394,98.3000030517578
797.3172644,98.3000030517578
797.3328894,98.3000030517578
797.3485144,98.3000030517578
797.3641394,98.3000030517578
797.3797644,98.3000030517578
797.3953894,98.3000030517578
797.4110144,98.3000030517578
797.4266394,98.3000030517578
797.4422644,98.3000030517578
797.4578894,98.3000030517578
797.4735144,98.3000030517578
797.4891394,98.3000030517578
797.5047644,98.3000030517578
797.5203894,98.3000030517578
797.5360144,98.3000030517578
797.5516394,98.3000030517578
797.5672644,98.3000030517578
797.5828894,98.3000030517578
797.5985144,98.3000030517578
797.6141394,98.3000030517578
797.6297644,98.3000030517578
797.6453894,98.3000030517578
797.6610144,98.3000030517578
797.6766394,98.3000030517578
797.6922644,98.3000030517578
797.7078894,98.3000030517578
797.7235144,98.3000030517578
797.7391394,98.3000030517578
797.7547644,98.3000030517578
797.7703894,98.3000030517578
797.7860144,98.3000030517578
797.8016394,98.3000030517578
797.8172644,98.3000030517578
797.8328894,98.3000030517578
797.8485144,98.3000030517578
797.8641394,98.3000030517578
797.8797644,98.3000030517578
797.8953894,98.3000030517578
797.9110144,98.3000030517578
797.9266394,98.3000030517578
797.9422644,98.3000030517578
797.9578894,98.3000030517578
797.9735144,98.3000030517578
