Time(s),Value(%)
0.0243465,-32.0499992370605
0.0399715,-36.4900016784668
0.0555965,-40.4799995422363
0.0712215,-43.8600006103516
0.0868465,-46.5900001525879
0.1024715,-48.7000007629395
0.1180965,-50.1500015258789
0.1337215,-50.810001373291
0.1493465,-50.5099983215332
0.1649715,-49.4300003051758
0.1805965,-48.1199989318848
0.1962215,-46.9599990844727
0.2118465,-45.9700012207031
0.2274715,-44.8899993896484
0.2430965,-43.4799995422363
0.2587215,-41.6500015258789
0.2743465,-39.5200004577637
0.2899715,-37.2400016784668
0.3055965,-34.8800010681152
0.3212215,-32.3400001525879
0.3368465,-29.5699996948242
0.3524715,-26.5100002288818
0.3680965,-23.0499992370605
0.3837215,-18.7700004577637
0.3993465,-12.7799997329712
0.4149715,-4.03999996185303
0.4305965,7.90000009536743
0.4462215,22.3500003814697
0.4618465,37.6399993896484
0.4774715,51.9500007629395
0.4930965,63.939998626709
0.5087215,73.1100006103516
0.5243465,79.7399978637695
0.5399715,84.379997253418
0.5555965,87.370002746582
0.5712215,88.6900024414063
0.5868465,88.2600021362305
0.6024715,86.0800018310547
0.6180965,82.2600021362305
0.6337215,76.9800033569336
0.6493465,70.4700012207031
0.6649715,62.9500007629395
0.6805965,54.7099990844727
0.6962215,46.0400009155273
0.7118465,37.2200012207031
0.7274715,28.5599994659424
0.7430965,20.4799995422363
0.7587215,13.289999961853
0.7743465,6.94999980926514
0.7899715,1.19000005722046
0.8055965,-4.32000017166138
0.8212215,-9.85000038146973
0.8368465,-15.4099998474121
0.8524715,-20.8500003814697
0.8680965,-25.9599990844727
0.8837215,-30.5599994659424
0.8993465,-34.6399993896484
0.9149715,-38.3300018310547
0.9305965,-41.7700004577637
0.9462215,-44.9099998474121
0.9618465,-47.4700012207031
0.9774715,-49.2200012207031
0.9930965,-50.0999984741211
1.0087215,-50.2900009155273
1.0243465,-50.189998626709
1.0399715,-50.0699996948242
1.0555965,-49.9000015258789
1.0712215,-49.439998626709
1.0868465,-48.4599990844727
1.1024715,-46.9300003051758
1.1180965,-45.060001373291
1.1337215,-43.0999984741211
1.1493465,-41.2000007629395
1.1649715,-39.4199981689453
1.1805965,-37.6699981689453
1.1962215,-35.439998626709
1.2118465,-31.7800006866455
1.2274715,-25.6499996185303
1.2430965,-16.4099998474121
1.2587215,-4.19000005722046
1.2743465,10.25
1.2899715,25.7199993133545
1.3055965,40.8699989318848
1.3212215,54.4900016784668
1.3368465,65.6800003051758
1.3524715,73.9000015258789
1.3680965,79.0599975585938
1.3837215,81.5100021362305
1.3993465,81.7900009155273
1.4149715,80.370002746582
1.4305965,77.4599990844727
1.4462215,73.0500030517578
1.4618465,67.0599975585938
1.4774715,59.5699996948242
1.4930965,50.9199981689453
1.5087215,41.6599998474121
1.5243465,32.3300018310547
1.5399715,23.2800006866455
1.5555965,14.7200002670288
1.5712215,6.80999994277954
1.5868465,-0.360000014305115
1.6024715,-6.84000015258789
1.6180965,-12.7600002288818
1.6337215,-18.2600002288818
1.6493465,-23.5
1.6649715,-28.6599998474121
1.6805965,-33.810001373291
1.6962215,-38.7900009155273
1.7118465,-43.2799987792969
1.7274715,-47.0
1.7430965,-49.8600006103516
1.7587215,-51.939998626709
1.7743465,-53.4700012207031
