Time(s),Value(%)
396.0041916,154.0
396.0198166,153.669998168945
396.0354416,141.179992675781
396.0510666,121.050003051758
396.0666916,97.6500015258789
396.0823166,74.0299987792969
396.0979416,51.5800018310547
396.1135666,30.5300006866455
396.1291916,10.7399997711182
396.1448166,-7.80000019073486
396.1604416,-24.5699996948242
396.1760666,-38.5299987792969
396.1916916,-48.7400016784668
396.2073166,-55.0
396.2229416,-57.9199981689453
396.2385666,-58.4500007629395
396.2541916,-57.6300010681152
396.2698166,-56.3300018310547
396.2854416,-55.2099990844727
396.3010666,-54.6399993896484
396.3166916,-54.6599998474121
396.3323166,-55.0099983215332
396.3479416,-55.4199981689453
396.3635666,-55.7799987792969
396.3791916,-56.2099990844727
396.3948166,-56.9099998474121
396.4104416,-57.9900016784668
396.4260666,-59.1800003051758
396.4416916,-59.9900016784668
396.4573166,-60.0099983215332
396.4729416,-59.1199989318848
396.4885666,-57.25
396.5041916,-53.4700012207031
396.5198166,-44.9199981689453
396.5354416,-26.9899997711182
396.5510666,3.65000009536743
396.5666916,45.6199989318848
396.5823166,92.3099975585938
396.5979416,134.509994506836
396.6135666,164.119995117188
396.6291916,176.940002441406
396.6448166,173.520004272461
396.6604416,158.039993286133
396.6760666,136.100006103516
396.6916916,112.559997558594
396.7073166,90.1800003051758
396.7229416,69.5199966430664
396.7385666,49.7599983215332
396.7541916,29.8999996185303
396.7698166,9.53999996185303
396.7854416,-10.9099998474121
396.8010666,-30.1599998474121
396.8166916,-46.3300018310547
396.8323166,-57.8699989318848
396.8479416,-64.379997253418
396.8635666,-66.6600036621094
396.8791916,-66.1500015258789
396.8948166,-64.4700012207031
396.9104416,-62.939998626709
396.9260666,-62.2200012207031
396.9416916,-62.3300018310547
396.9573166,-62.8699989318848
396.9729416,-63.4599990844727
396.9885666,-63.9799995422363
397.0041916,-64.4300003051758
397.0198166,-64.9300003051758
397.0354416,-65.6399993896484
397.0510666,-66.620002746582
397.0666916,-67.5699996948242
397.0823166,-68.0199966430664
397.0979416,-67.5899963378906
397.1135666,-65.7699966430664
