Time(s),Value(bpm)
0.131733,109
0.256733,107
0.381733,107
0.506733,107
0.631733,107
0.756733,107
0.881733,107
1.006733,107
1.131733,107
1.256733,105
1.381733,105
1.506733,105
1.631733,105
1.756733,105
1.881733,105
2.006733,105
2.131733,105
2.256733,105
2.381733,105
2.506733,105
2.631733,105
2.756733,105
2.881733,105
3.006733,105
3.131733,105
3.256733,105
3.381733,105
3.506733,105
3.631733,105
3.756733,105
3.881733,105
4.006733,105
4.131733,105
4.256733,106
4.381733,106
4.506733,106
4.631733,106
4.756733,106
4.881733,106
5.006733,106
5.131733,106
5.256733,107
5.381733,107
5.506733,107
5.631733,107
5.756733,107
5.881733,107
6.006733,107
6.131733,107
6.256733,108
6.381733,108
6.506733,108
6.631733,108
6.756733,108
6.881733,108
7.006733,108
7.131733,108
7.256733,109
7.381733,109
7.506733,109
7.631733,109
7.756733,109
7.881733,109
8.006733,109
8.131733,0
8.256733,0
8.381733,0
8.506733,0
8.631733,0
8.756733,108
8.881733,108
9.006733,108
9.131733,108
9.256733,108
9.381733,108
9.506733,108
9.631733,108
9.756733,108
9.881733,108
10.006733,108
10.131733,108
10.256733,108
10.381733,105
10.506733,105
10.631733,105
10.756733,105
10.881733,105
11.006733,105
11.131733,105
11.256733,105
11.381733,104
11.506733,104
11.631733,104
11.756733,104
11.881733,104
12.006733,104
12.131733,104
12.256733,104
12.381733,104
12.506733,104
12.631733,104
12.756733,104
12.881733,104
13.006733,104
13.131733,104
13.256733,104
13.381733,104
13.506733,104
13.631733,104
13.756733,104
13.881733,104
14.006733,104
14.131733,104
14.256733,104
14.381733,105
14.506733,105
14.631733,105
14.756733,105
14.881733,0
15.006733,0
15.131733,0
15.256733,0
15.381733,0
15.506733,0
15.631733,105
15.756733,105
15.881733,105
16.006733,105
16.131733,105
16.256733,105
16.381733,106
16.506733,106
16.631733,106
16.756733,106
16.881733,106
17.006733,106
17.131733,106
17.256733,106
17.381733,107
17.506733,107
17.631733,107
17.756733,107
17.881733,107
18.006733,107
18.131733,107
18.256733,0
18.381733,0
18.506733,0
18.631733,0
18.756733,0
18.881733,0
19.006733,0
19.131733,0
19.256733,0
19.381733,0
19.506733,108
19.631733,108
19.756733,108
19.881733,108
20.006733,108
20.131733,108
20.256733,108
20.381733,108
20.506733,108
20.631733,108
20.756733,108
20.881733,108
21.006733,108
21.131733,108
21.256733,108
21.381733,106
21.506733,106
21.631733,106
21.756733,106
21.881733,106
22.006733,106
22.131733,106
