Time(s),Value(%)
0.0912853,-9.89999961853027
0.1069103,-10.0500001907349
0.1225353,-10.1199998855591
0.1381603,-10.1999998092651
0.1537853,-10.4499998092651
0.1694103,-11.0600004196167
0.1850353,-12.1300001144409
0.2006603,-13.6300001144409
0.2162853,-15.5600004196167
0.2319103,-17.8999996185303
0.2475353,-20.5300006866455
0.2631603,-23.1599998474121
0.2787853,-25.3700008392334
0.2944103,-26.8400001525879
0.3100353,-27.4599990844727
0.3256603,-27.3999996185303
0.3412853,-26.9400005340576
0.3569103,-26.3099994659424
0.3725353,-25.6599998474121
0.3881603,-25.0400009155273
0.4037853,-24.4500007629395
0.4194103,-23.8600006103516
0.4350353,-23.25
0.4506603,-22.6100006103516
0.4662853,-21.9300003051758
0.4819103,-21.2099990844727
0.4975353,-20.4699993133545
0.5131603,-19.6599998474121
0.5287853,-18.7299995422363
0.5444103,-17.6200008392334
0.5600353,-16.3099994659424
0.5756603,-14.789999961853
0.5912853,-13.0100002288818
0.6069103,-10.789999961853
0.6225353,-7.90999984741211
0.6381603,-4.26999998092651
0.6537853,-0.0799999982118607
0.6694103,4.25
0.6850353,8.31999969482422
0.7006603,11.8999996185303
0.7162853,14.960000038147
0.7319103,17.5300006866455
0.7475353,19.6000003814697
0.7631603,21.1000003814697
0.7787853,22.0400009155273
0.7944103,22.5599994659424
0.8100353,22.7999992370605
0.8256603,22.9099998474121
0.8412853,22.9699993133545
0.8569103,22.9699993133545
0.8725353,22.7900009155273
0.8881603,22.2999992370605
0.9037853,21.4200000762939
0.9194103,20.1700000762939
0.9350353,18.7000007629395
0.9506603,17.1900005340576
0.9662853,15.7799997329712
0.9819103,14.5299997329712
0.9975353,13.4099998474121
1.0131603,12.3100004196167
1.0287853,11.1000003814697
1.0444103,9.67000007629395
1.0600353,7.96000003814697
1.0756603,5.88000011444092
1.0912853,3.21000003814697
1.1069103,-0.270000010728836
1.1225353,-4.53999996185303
1.1381603,-9.21000003814697
1.1537853,-13.6899995803833
1.1694103,-17.4500007629395
1.1850353,-20.2800006866455
1.2006603,-22.0900001525879
1.2162853,-22.8299999237061
1.2319103,-22.4799995422363
1.2475353,-21.1499996185303
1.2631603,-19.2099990844727
1.2787853,-17.0699996948242
1.2944103,-15.0500001907349
1.3100353,-13.3199996948242
1.3256603,-11.8800001144409
1.3412853,-10.6400003433228
1.3569103,-9.48999977111816
1.3725353,-8.34000015258789
1.3881603,-7.13000011444092
1.4037853,-5.90000009536743
1.4194103,-4.67999982833862
1.4350353,-3.5
1.4506603,-2.36999988555908
1.4662853,-1.26999998092651
1.4819103,-0.170000001788139
1.4975353,0.910000026226044
1.5131603,1.98000001907349
1.5287853,3
1.5444103,3.97000002861023
1.5600353,4.8899998664856
1.5756603,5.73999977111816
1.5912853,6.5
1.6069103,7.13000011444092
1.6225353,7.61999988555908
1.6381603,7.98000001907349
1.6537853,8.23999977111816
1.6694103,8.40999984741211
1.6850353,8.51000022888184
1.7006603,8.56999969482422
1.7162853,8.60999965667725
1.7319103,8.64999961853027
1.7475353,8.73999977111816
1.7631603,8.92000007629395
1.7787853,9.19999980926514
1.7944103,9.53999996185303
1.8100353,9.92000007629395
1.8256603,10.3199996948242
1.8412853,10.6999998092651
1.8569103,11.0299997329712
1.8725353,11.2600002288818
1.8881603,11.3500003814697
1.9037853,11.289999961853
1.9194103,11.1199998855591
1.9350353,10.8800001144409
1.9506603,10.5900001525879
1.9662853,10.2700004577637
1.9819103,9.89999961853027
1.9975353,9.52000045776367
2.0131603,9.14000034332275
2.0287853,8.78999996185303
2.0444103,8.48999977111816
2.0600353,8.22999954223633
2.0756603,8
2.0912853,7.76000022888184
2.1069103,7.48999977111816
2.1225353,7.15999984741211
2.1381603,6.76999998092651
2.1537853,6.32000017166138
2.1694103,5.78999996185303
2.1850353,5.19999980926514
2.2006603,4.57000017166138
2.2162853,3.95000004768372
