Time(s),Value(bpm)
0.1580472,80
0.2830472,80
0.4080472,80
0.5330472,80
0.6580472,80
0.7830472,80
0.9080472,80
1.0330472,79
1.1580472,79
1.2830472,79
1.4080472,79
1.5330472,79
1.6580472,79
1.7830472,79
1.9080472,79
2.0330472,79
2.1580472,79
2.2830472,79
2.4080472,79
2.5330472,79
2.6580472,79
2.7830472,79
2.9080472,79
3.0330472,79
3.1580472,79
3.2830472,79
3.4080472,79
3.5330472,79
3.6580472,79
3.7830472,79
3.9080472,79
4.0330472,78
4.1580472,78
4.2830472,78
4.4080472,78
4.5330472,78
4.6580472,78
4.7830472,78
4.9080472,78
5.0330472,78
5.1580472,78
5.2830472,78
5.4080472,78
5.5330472,78
5.6580472,78
5.7830472,78
5.9080472,78
6.0330472,78
6.1580472,77
6.2830472,77
6.4080472,77
6.5330472,77
6.6580472,77
6.7830472,77
6.9080472,77
7.0330472,77
7.1580472,77
7.2830472,77
7.4080472,77
7.5330472,77
7.6580472,77
7.7830472,77
7.9080472,77
8.0330472,77
8.1580472,76
8.2830472,76
8.4080472,76
8.5330472,76
8.6580472,76
8.7830472,76
8.9080472,76
9.0330472,76
9.1580472,76
9.2830472,76
9.4080472,76
9.5330472,76
9.6580472,76
9.7830472,76
9.9080472,76
10.0330472,76
10.1580472,77
10.2830472,77
10.4080472,77
10.5330472,77
10.6580472,77
10.7830472,77
10.9080472,77
11.0330472,77
11.1580472,76
11.2830472,76
11.4080472,76
11.5330472,76
11.6580472,76
11.7830472,76
11.9080472,76
12.0330472,76
12.1580472,76
12.2830472,76
12.4080472,76
12.5330472,76
12.6580472,76
12.7830472,76
12.9080472,76
13.0330472,76
13.1580472,77
13.2830472,77
13.4080472,77
13.5330472,77
13.6580472,77
13.7830472,77
13.9080472,77
14.0330472,77
14.1580472,77
14.2830472,77
14.4080472,77
14.5330472,77
14.6580472,77
14.7830472,77
14.9080472,77
15.0330472,77
15.1580472,79
15.2830472,79
15.4080472,79
15.5330472,79
15.6580472,79
15.7830472,79
15.9080472,79
16.0330472,79
16.1580472,80
16.2830472,80
16.4080472,80
16.5330472,80
16.6580472,80
16.7830472,80
16.9080472,80
17.0330472,80
17.1580472,80
17.2830472,80
17.4080472,80
17.5330472,80
17.6580472,80
