Time(s),Value(℃)
0.1580472,32.2200012207031
0.1736722,32.2200012207031
0.1892972,32.2200012207031
0.2049222,32.2200012207031
0.2205472,32.2200012207031
0.2361722,32.2200012207031
0.2517972,32.2299995422363
0.2674222,32.2299995422363
0.2830472,32.2299995422363
0.2986722,32.2299995422363
0.3142972,32.2299995422363
0.3299222,32.2299995422363
0.3455472,32.2299995422363
0.3611722,32.2299995422363
0.3767972,32.2299995422363
0.3924222,32.2299995422363
0.4080472,32.2299995422363
0.4236722,32.2299995422363
0.4392972,32.2400016784668
0.4549222,32.2400016784668
0.4705472,32.2400016784668
0.4861722,32.2400016784668
0.5017972,32.2400016784668
0.5174222,32.2400016784668
0.5330472,32.2400016784668
0.5486722,32.2400016784668
0.5642972,32.2400016784668
0.5799222,32.2400016784668
0.5955472,32.2400016784668
0.6111722,32.2400016784668
0.6267972,32.2400016784668
0.6424222,32.2400016784668
0.6580472,32.2400016784668
0.6736722,32.2400016784668
0.6892972,32.2400016784668
0.7049222,32.2400016784668
0.7205472,32.2400016784668
0.7361722,32.2400016784668
0.7517972,32.2400016784668
0.7674222,32.2400016784668
0.7830472,32.25
0.7986722,32.25
0.8142972,32.25
0.8299222,32.25
0.8455472,32.25
0.8611722,32.2400016784668
0.8767972,32.2400016784668
0.8924222,32.2400016784668
0.9080472,32.2400016784668
0.9236722,32.2400016784668
0.9392972,32.2400016784668
0.9549222,32.2400016784668
0.9705472,32.2400016784668
0.9861722,32.25
1.0017972,32.25
1.0174222,32.25
1.0330472,32.25
1.0486722,32.25
1.0642972,32.25
1.0799222,32.25
1.0955472,32.25
1.1111722,32.25
1.1267972,32.25
1.1424222,32.25
1.1580472,32.25
1.1736722,32.25
1.1892972,32.25
1.2049222,32.25
1.2205472,32.25
1.2361722,32.25
1.2517972,32.25
1.2674222,32.25
1.2830472,32.25
1.2986722,32.25
1.3142972,32.25
1.3299222,32.25
1.3455472,32.25
1.3611722,32.25
1.3767972,32.25
1.3924222,32.25
1.4080472,32.25
1.4236722,32.25
1.4392972,32.25
1.4549222,32.2599983215332
1.4705472,32.2599983215332
1.4861722,32.2599983215332
1.5017972,32.2599983215332
1.5174222,32.2599983215332
1.5330472,32.2599983215332
1.5486722,32.2599983215332
1.5642972,32.2599983215332
1.5799222,32.2599983215332
1.5955472,32.2599983215332
1.6111722,32.2599983215332
1.6267972,32.2599983215332
1.6424222,32.2599983215332
1.6580472,32.2599983215332
1.6736722,32.2599983215332
1.6892972,32.2599983215332
1.7049222,32.2599983215332
1.7205472,32.2599983215332
1.7361722,32.2599983215332
1.7517972,32.2700004577637
1.7674222,32.2700004577637
1.7830472,32.2700004577637
1.7986722,32.2700004577637
1.8142972,32.2700004577637
1.8299222,32.2799987792969
1.8455472,32.2799987792969
1.8611722,32.2799987792969
1.8767972,32.2799987792969
1.8924222,32.2799987792969
1.9080472,32.2799987792969
1.9236722,32.2799987792969
1.9392972,32.2799987792969
1.9549222,32.2799987792969
1.9705472,32.2799987792969
1.9861722,32.2799987792969
2.0017972,32.2799987792969
2.0174222,32.2799987792969
2.0330472,32.2799987792969
2.0486722,32.2799987792969
2.0642972,32.2799987792969
2.0799222,32.2799987792969
2.0955472,32.2799987792969
2.1111722,32.2799987792969
2.1267972,32.2799987792969
2.1424222,32.2799987792969
2.1580472,32.2799987792969
2.1736722,32.2799987792969
2.1892972,32.2799987792969
2.2049222,32.2799987792969
2.2205472,32.2799987792969
2.2361722,32.2799987792969
2.2517972,32.2799987792969
2.2674222,32.2799987792969
2.2830472,32.2799987792969
2.2986722,32.2799987792969
2.3142972,32.2799987792969
2.3299222,32.2799987792969
2.3455472,32.2799987792969
2.3611722,32.2799987792969
2.3767972,32.2799987792969
2.3924222,32.2799987792969
2.4080472,32.2799987792969
2.4236722,32.2799987792969
2.4392972,32.2799987792969
2.4549222,32.2799987792969
2.4705472,32.2799987792969
2.4861722,32.2799987792969
2.5017972,32.2799987792969
2.5174222,32.2799987792969
2.5330472,32.2799987792969
2.5486722,32.2799987792969
2.5642972,32.2799987792969
2.5799222,32.2799987792969
2.5955472,32.2799987792969
2.6111722,32.2799987792969
2.6267972,32.2799987792969
2.6424222,32.2799987792969
2.6580472,32.2799987792969
2.6736722,32.2799987792969
2.6892972,32.2799987792969
2.7049222,32.2799987792969
2.7205472,32.2799987792969
2.7361722,32.2799987792969
2.7517972,32.2799987792969
2.7674222,32.2799987792969
2.7830472,32.2799987792969
2.7986722,32.2799987792969
2.8142972,32.2799987792969
2.8299222,32.2799987792969
2.8455472,32.2799987792969
2.8611722,32.2799987792969
2.8767972,32.2799987792969
2.8924222,32.2799987792969
2.9080472,32.2799987792969
2.9236722,32.2799987792969
2.9392972,32.2799987792969
2.9549222,32.2799987792969
2.9705472,32.2799987792969
2.9861722,32.2799987792969
3.0017972,32.2799987792969
3.0174222,32.2799987792969
3.0330472,32.2799987792969
3.0486722,32.2799987792969
3.0642972,32.2799987792969
3.0799222,32.2799987792969
3.0955472,32.2799987792969
3.1111722,32.2799987792969
3.1267972,32.2799987792969
3.1424222,32.2799987792969
3.1580472,32.2799987792969
3.1736722,32.2799987792969
3.1892972,32.2799987792969
3.2049222,32.2799987792969
3.2205472,32.2799987792969
3.2361722,32.2799987792969
3.2517972,32.2799987792969
3.2674222,32.2799987792969
3.2830472,32.2799987792969
3.2986722,32.2799987792969
3.3142972,32.2799987792969
3.3299222,32.2799987792969
3.3455472,32.2799987792969
3.3611722,32.2799987792969
3.3767972,32.2799987792969
3.3924222,32.2799987792969
3.4080472,32.2799987792969
3.4236722,32.2799987792969
3.4392972,32.2799987792969
