Time(s),Value(bpm)
572.0030072,93
572.1280072,93
572.2530072,93
572.3780072,93
572.5030072,93
572.6280072,93
572.7530072,93
572.8780072,96
573.0030072,96
573.1280072,96
573.2530072,96
573.3780072,96
573.5030072,96
573.6280072,96
573.7530072,96
573.8780072,96
574.0030072,96
574.1280072,96
574.2530072,93
574.3780072,93
574.5030072,93
574.6280072,93
574.7530072,93
574.8780072,91
575.0030072,91
575.1280072,91
575.2530072,91
575.3780072,91
575.5030072,91
575.6280072,91
575.7530072,91
575.8780072,91
576.0030072,91
576.1280072,89
576.2530072,89
576.3780072,89
576.5030072,89
576.6280072,89
576.7530072,89
576.8780072,89
577.0030072,89
577.1280072,89
577.2530072,89
577.3780072,91
577.5030072,91
577.6280072,91
577.7530072,91
577.8780072,91
578.0030072,91
578.1280072,93
578.2530072,93
578.3780072,93
578.5030072,93
578.6280072,93
578.7530072,91
578.8780072,91
579.0030072,91
579.1280072,91
579.2530072,91
579.3780072,93
579.5030072,93
579.6280072,93
579.7530072,93
579.8780072,93
580.0030072,93
580.1280072,93
580.2530072,93
580.3780072,93
580.5030072,93
580.6280072,93
580.7530072,93
580.8780072,93
581.0030072,93
581.1280072,93
581.2530072,93
581.3780072,93
581.5030072,93
581.6280072,93
581.7530072,93
581.8780072,93
582.0030072,93
582.1280072,93
582.2530072,93
582.3780072,93
582.5030072,93
582.6280072,93
582.7530072,93
582.8780072,93
583.0030072,93
583.1280072,93
583.2530072,93
583.3780072,93
583.5030072,93
583.6280072,96
583.7530072,96
583.8780072,96
584.0030072,96
584.1280072,96
584.2530072,96
584.3780072,96
584.5030072,96
584.6280072,96
584.7530072,96
584.8780072,96
585.0030072,96
585.1280072,93
585.2530072,93
585.3780072,93
585.5030072,93
585.6280072,96
585.7530072,96
585.8780072,96
586.0030072,96
586.1280072,96
586.2530072,96
586.3780072,96
586.5030072,96
586.6280072,96
586.7530072,96
586.8780072,96
587.0030072,98
587.1280072,98
587.2530072,98
587.3780072,98
587.5030072,98
587.6280072,89
587.7530072,89
587.8780072,89
588.0030072,89
588.1280072,89
588.2530072,93
588.3780072,93
588.5030072,93
588.6280072,93
588.7530072,93
588.8780072,93
589.0030072,91
589.1280072,91
589.2530072,91
589.3780072,91
589.5030072,91
589.6280072,93
589.7530072,93
589.8780072,93
