Time(s),Value(bpm)
686.0282347,78
686.1532347,77
686.2782347,77
686.4032347,77
686.5282347,77
686.6532347,77
686.7782347,77
686.9032347,77
687.0282347,77
687.1532347,77
687.2782347,77
687.4032347,77
687.5282347,77
687.6532347,77
687.7782347,77
687.9032347,76
688.0282347,76
688.1532347,76
688.2782347,76
688.4032347,76
688.5282347,76
688.6532347,76
688.7782347,76
688.9032347,76
689.0282347,76
689.1532347,76
689.2782347,76
689.4032347,76
689.5282347,76
689.6532347,76
689.7782347,76
689.9032347,76
690.0282347,76
690.1532347,76
690.2782347,76
690.4032347,76
690.5282347,76
690.6532347,76
690.7782347,76
690.9032347,76
691.0282347,76
691.1532347,76
691.2782347,76
691.4032347,76
691.5282347,76
691.6532347,76
691.7782347,76
691.9032347,76
692.0282347,76
692.1532347,76
692.2782347,76
692.4032347,76
692.5282347,76
692.6532347,76
692.7782347,76
692.9032347,76
693.0282347,76
693.1532347,76
693.2782347,76
693.4032347,76
693.5282347,76
693.6532347,76
693.7782347,76
693.9032347,76
694.0282347,76
694.1532347,76
694.2782347,76
694.4032347,76
694.5282347,76
694.6532347,76
694.7782347,76
694.9032347,76
695.0282347,76
695.1532347,76
695.2782347,76
695.4032347,76
695.5282347,76
695.6532347,76
695.7782347,76
695.9032347,76
696.0282347,77
696.1532347,77
696.2782347,77
696.4032347,77
696.5282347,77
696.6532347,77
696.7782347,77
696.9032347,77
697.0282347,77
697.1532347,77
697.2782347,77
697.4032347,77
697.5282347,77
697.6532347,77
697.7782347,77
697.9032347,78
698.0282347,78
698.1532347,78
698.2782347,78
698.4032347,78
698.5282347,78
698.6532347,78
698.7782347,78
698.9032347,78
699.0282347,78
699.1532347,78
699.2782347,78
699.4032347,79
699.5282347,79
699.6532347,79
699.7782347,79
699.9032347,79
700.0282347,79
700.1532347,79
700.2782347,79
700.4032347,79
700.5282347,79
700.6532347,79
700.7782347,79
700.9032347,79
701.0282347,79
701.1532347,79
701.2782347,79
701.4032347,79
701.5282347,79
701.6532347,79
701.7782347,79
701.9032347,79
702.0282347,79
702.1532347,79
702.2782347,79
702.4032347,79
702.5282347,79
702.6532347,79
702.7782347,79
702.9032347,79
703.0282347,79
703.1532347,79
703.2782347,79
703.4032347,79
703.5282347,79
703.6532347,79
703.7782347,79
703.9032347,79
704.0282347,79
704.1532347,79
704.2782347,79
704.4032347,79
704.5282347,79
704.6532347,79
704.7782347,79
704.9032347,79
705.0282347,79
705.1532347,79
705.2782347,79
705.4032347,79
705.5282347,79
705.6532347,79
705.7782347,79
705.9032347,79
706.0282347,79
706.1532347,79
706.2782347,79
706.4032347,79
706.5282347,79
706.6532347,79
706.7782347,79
706.9032347,79
