Time;CoG Acceleration/X;CoG Acceleration/Y;CoG position/X;CoG position/Y;Speed/X;Speed/Y;CoG position/Yaw;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;
s;m/s²;m/s²;m;m;km/h;km/h;°;m;m;m;m;m;m;
0;-0.0975579;-0.773946;-20.9047;-1.75;29.9985;-0.00429532;-2.20056e-005;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0100038;1.01712;-0.524425;-20.8447;-1.75003;30.0177;-0.0196827;-0.000990681;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0200077;1.32612;-0.331749;-20.7611;-1.75011;30.0623;-0.0329755;-0.00390714;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0300115;1.32529;-0.243714;-20.6774;-1.75023;30.1102;-0.0407026;-0.00821312;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0400154;1.32174;-0.201197;-20.5935;-1.75036;30.1579;-0.0458566;-0.0134372;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0500192;1.32922;-0.179882;-20.5093;-1.75052;30.2057;-0.0496246;-0.0193284;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0600231;1.34659;-0.164789;-20.425;-1.7507;30.2541;-0.0524308;-0.025754;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0700269;1.39079;-0.150132;-20.3403;-1.75089;30.3036;-0.0544102;-0.0325334;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0800307;1.40752;-0.143074;-20.2588;-1.75109;30.3524;-0.0559514;-0.0392655;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0900346;1.41449;-0.136681;-20.1726;-1.75132;30.4042;-0.0572271;-0.0465558;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.100038;1.53339;-0.133681;-20.0872;-1.75155;30.4578;-0.0582264;-0.0539051;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.110042;1.55882;-0.131893;-20.0022;-1.7518;30.5138;-0.0590611;-0.061323;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.120046;1.56278;-0.130225;-19.9169;-1.75207;30.5701;-0.0597809;-0.0688382;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.13005;1.56401;-0.128235;-19.8357;-1.75233;30.6238;-0.0603577;-0.0760526;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
