Time;CoG Acceleration/X;CoG Acceleration/Y;CoG position/X;CoG position/Y;Speed/X;Speed/Y;CoG position/Yaw;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;
s;m/s²;m/s²;m;m;km/h;km/h;°;m;m;m;m;m;m;
0;-0.296812;0.156869;-20.9089;-1.75;29.9987;0.000572392;1.45456e-006;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0100002;-1.02285;0.110932;-20.8533;-1.74999;29.9779;0.0034739;0.000161616;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0200005;-1.38723;0.0717474;-20.7703;-1.74998;29.9329;0.00641474;0.000678812;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0300007;-1.41326;0.0544934;-20.6871;-1.74996;29.882;0.00817677;0.00150466;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0400009;-1.38954;0.0451328;-20.6036;-1.74993;29.8312;0.00941985;0.00252324;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0500012;-1.3583;0.0395561;-20.5206;-1.7499;29.7815;0.0103404;0.00367452;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0600014;-1.33059;0.0356233;-20.4378;-1.74986;29.733;0.0110435;0.00492848;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0700017;-1.31065;0.032436;-20.355;-1.74982;29.6852;0.0115638;0.00626899;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0800019;-1.29784;0.0295865;-20.2722;-1.74978;29.6379;0.0119513;0.0076682;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0900021;-1.29105;0.0269945;-20.1898;-1.74973;29.591;0.0122199;0.00910821;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.100002;-1.28851;0.0245923;-20.1076;-1.74968;29.5443;0.0123791;0.0105828;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.110003;-1.28845;0.0223786;-20.025;-1.74963;29.4972;0.0124303;0.012101;37.4804;-1.75;-42.5196;1.75;52.4804;-5.25;
0.120003;-1.28933;0.0205159;-19.9431;-1.74958;29.4505;0.0123991;0.0136326;37.4806;-1.75;-42.5194;1.75;52.4806;-5.25;
0.130003;-1.29051;0.0190107;-19.8622;-1.74952;29.4042;0.012301;0.0151671;37.4808;-1.75;-42.5193;1.75;52.4808;-5.25;
0.140003;-1.29159;0.01789;-19.7831;-1.74947;29.3588;0.0121523;0.0166864;37.481;-1.75;-42.5191;1.75;52.4809;-5.25;
0.150004;-1.29243;0.0170912;-19.6994;-1.74941;29.3106;0.0119512;0.0183118;37.4924;-1.75;-42.4965;1.75001;52.4923;-5.25;
0.160004;-1.29294;0.0166369;-19.6231;-1.74935;29.2666;0.0117452;0.0198025;37.5761;-1.74997;-42.3291;1.75007;52.576;-5.24997;
0.170004;-1.29332;0.0163612;-19.54;-1.74929;29.2186;0.0115076;0.0214343;37.6598;-1.74994;-42.1617;1.75013;52.6597;-5.24994;
0.180004;-1.29359;0.0161612;-19.463;-1.74923;29.1741;0.0112808;0.022952;37.7435;-1.74992;-41.9944;1.75019;52.7434;-5.24992;
0.190004;-1.29392;0.0160941;-19.3796;-1.74916;29.1257;0.0110314;0.0245999;37.8271;-1.74989;-41.827;1.75025;52.8271;-5.24989;
0.200005;-1.29437;0.0162555;-19.2992;-1.7491;29.079;0.0107961;0.0261886;37.9107;-1.74986;-41.6599;1.75031;52.9106;-5.24986;
0.210005;-1.29505;0.0166369;-19.2154;-1.74903;29.0302;0.0105642;0.0278449;37.9934;-1.74983;-41.4944;1.75036;52.9934;-5.24983;
0.220005;-1.29593;0.0171838;-19.1331;-1.74895;28.9823;0.0103584;0.0294698;38.0762;-1.7498;-41.3289;1.75042;53.0761;-5.2498;
0.230005;-1.2969;0.0178238;-19.0531;-1.74888;28.9355;0.0101859;0.0310483;38.1589;-1.74977;-41.1634;1.75047;53.1589;-5.24977;
0.240006;-1.29789;0.0185111;-18.9725;-1.74881;28.8884;0.0100401;0.0326349;38.2417;-1.74974;-40.9979;1.75052;53.2416;-5.24974;
0.250006;-1.29879;0.0191735;-18.8947;-1.74874;28.8427;0.0099268;0.0341637;38.3245;-1.74971;-40.8323;1.75057;53.3244;-5.24971;
0.260006;-1.29955;0.0197947;-18.818;-1.74866;28.7976;0.00984185;0.0356684;38.4082;-1.74967;-40.665;1.75064;53.4081;-5.24967;
0.270006;-1.30018;0.0204017;-18.7344;-1.74858;28.7484;0.00978006;0.037302;38.4918;-1.74963;-40.4976;1.7507;53.4918;-5.24963;
0.280007;-1.30061;0.0209075;-18.6537;-1.7485;28.7008;0.00974481;0.0388748;38.5755;-1.74959;-40.3302;1.75077;53.5755;-5.24959;
0.290007;-1.30085;0.0213215;-18.5737;-1.74842;28.6535;0.00973032;0.04043;38.6592;-1.74956;-40.1628;1.75083;53.6592;-5.24956;
0.300007;-1.3009;0.0216381;-18.4942;-1.74833;28.6064;0.00973358;0.0419731;38.7429;-1.74952;-39.9955;1.7509;53.7428;-5.24952;
0.310007;-1.30078;0.0218504;-18.4173;-1.74825;28.5608;0.00975056;0.0434614;38.8262;-1.74947;-39.829;1.75097;53.8261;-5.24947;
0.320008;-1.30053;0.0219853;-18.3403;-1.74816;28.5151;0.00977659;0.0449487;38.9094;-1.74942;-39.6624;1.75105;53.9094;-5.24942;
0.330008;-1.30014;0.0220548;-18.2567;-1.74807;28.4654;0.0098119;0.0465634;38.9927;-1.74937;-39.4958;1.75113;53.9927;-5.24937;
0.340008;-1.29967;0.0220543;-18.1775;-1.74797;28.4183;0.00984947;0.0480903;39.076;-1.74933;-39.3293;1.7512;54.0759;-5.24933;
0.350008;-1.29915;0.0220083;-18.098;-1.74788;28.3709;0.00988897;0.0496237;39.1593;-1.74928;-39.1627;1.75128;54.1592;-5.24928;
