Time;CoG Acceleration/X;CoG Acceleration/Y;CoG position/X;CoG position/Y;Speed/X;Speed/Y;CoG position/Yaw;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;
s;m/s²;m/s²;m;m;km/h;km/h;°;m;m;m;m;m;m;
0;-0.0502592;0.132476;-20.9047;-1.75;29.9986;0.000735695;3.76593e-006;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0100057;1.21188;0.079321;-20.8479;-1.75;30.0219;0.00302046;0.00015907;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0200114;1.66715;0.0337273;-20.7638;-1.74998;30.0773;0.00474237;0.000625382;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0300171;1.66756;0.0156588;-20.6803;-1.74997;30.1373;0.0051767;0.00131861;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0400227;1.6374;0.0102308;-20.5965;-1.74995;30.1967;0.00518265;0.00213957;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0500284;1.61904;0.0102866;-20.5122;-1.74993;30.2553;0.00507964;0.00304308;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0600341;1.62668;0.0118592;-20.4318;-1.74991;30.3111;0.00499498;0.00394588;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0700398;1.63741;0.0138637;-20.3452;-1.74989;30.3715;0.00497244;0.00493498;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0800455;1.64581;0.0128183;-20.2636;-1.74987;30.4286;0.00497168;0.0058619;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0900512;1.65229;0.0141263;-20.1768;-1.74985;30.4894;0.00495154;0.00681965;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.100057;1.65625;0.0194787;-20.0925;-1.74983;30.5485;0.00510802;0.00771198;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.110063;1.65836;0.0230679;-20.0072;-1.7498;30.6083;0.00545422;0.00857801;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.120068;1.65963;0.0289433;-19.9204;-1.74977;30.6691;0.00603673;0.00943247;37.4804;-1.75;-42.5196;1.75;52.4804;-5.25;
0.130074;1.63709;0.0258895;-19.8337;-1.74974;30.7295;0.00667166;0.0102686;37.4806;-1.75;-42.5194;1.75;52.4806;-5.25;
0.14008;1.61738;0.0277226;-19.7487;-1.7497;30.7876;0.00722532;0.0110558;37.4808;-1.75;-42.5193;1.75;52.4807;-5.25;
0.150085;1.61487;0.028925;-19.6649;-1.74967;30.8444;0.00784983;0.0118019;37.481;-1.75;-42.5191;1.75;52.4809;-5.25;
0.160091;1.61466;0.0287557;-19.5792;-1.74963;30.9023;0.00850465;0.0125473;37.4874;-1.75;-42.5064;1.75;52.4874;-5.25;
0.170097;1.6146;0.0279838;-19.4916;-1.74958;30.9614;0.00915239;0.0133036;37.5708;-1.74997;-42.3397;1.75007;52.5707;-5.24997;
0.180102;1.61444;0.0270337;-19.4069;-1.74954;31.0185;0.0097397;0.0140362;37.6541;-1.74994;-42.1731;1.75013;52.654;-5.24994;
0.190108;1.60147;0.0260577;-19.32;-1.74949;31.0767;0.0102933;0.0147954;37.7374;-1.74992;-42.0064;1.75019;52.7374;-5.24992;
