Time;CoG Acceleration/X;CoG Acceleration/Y;CoG position/X;CoG position/Y;Speed/X;Speed/Y;CoG position/Yaw;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;
s;m/s²;m/s²;m;m;km/h;km/h;°;m;m;m;m;m;m;
0;-0.296592;-0.0304298;-20.9089;-1.75;29.9987;-0.000110916;-2.81507e-007;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0100026;-1.13952;-0.0138266;-20.8444;-1.75;29.9746;-0.000669129;-3.56497e-005;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0200053;-1.38926;-0.00267927;-20.7612;-1.75;29.9273;-0.000861552;-0.000141144;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0300079;-1.41111;0.00193069;-20.678;-1.75001;29.8764;-0.00077838;-0.000285707;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0400105;-1.38634;0.00296077;-20.5949;-1.75001;29.8259;-0.000598509;-0.000450885;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0500132;-1.35499;0.00208051;-20.5118;-1.75001;29.7763;-0.000418036;-0.000623924;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0600158;-1.32843;0.0003541;-20.4288;-1.75001;29.7278;-0.000296753;-0.000794598;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0700184;-1.30909;-0.00149792;-20.3462;-1.75001;29.6801;-0.000246069;-0.000956363;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0800211;-1.29679;-0.00329509;-20.2634;-1.75002;29.6328;-0.000266018;-0.00110802;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0900237;-1.29041;-0.0049887;-20.1809;-1.75002;29.5859;-0.000353689;-0.0012479;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.100026;-1.28849;-0.00654402;-20.0988;-1.75002;29.5392;-0.000514377;-0.00137404;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.110029;-1.28849;-0.00774727;-20.0164;-1.75003;29.4923;-0.000730806;-0.0014889;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
