Time;CoG Acceleration/X;CoG Acceleration/Y;CoG position/X;CoG position/Y;Speed/X;Speed/Y;CoG position/Yaw;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;
s;m/s²;m/s²;m;m;km/h;km/h;°;m;m;m;m;m;m;
0;-0.4092;0.362359;-20.9047;-1.75;29.998;0.00201428;1.03194e-005;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0100009;-0.970922;0.267161;-20.8569;-1.74999;29.9791;0.0077077;0.00037013;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0200019;-1.37979;0.161822;-20.774;-1.74996;29.935;0.0146418;0.00154861;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0300028;-1.4141;0.11666;-20.6907;-1.7499;29.8842;0.0184732;0.0034703;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0400037;-1.39091;0.0945826;-20.6073;-1.74984;29.8334;0.0209737;0.00584897;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0500047;-1.35967;0.0832479;-20.5243;-1.74977;29.7837;0.0227657;0.00852704;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0600056;-1.33194;0.076658;-20.4416;-1.74969;29.7352;0.024133;0.0114265;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0700066;-1.31117;0.071853;-20.359;-1.7496;29.6874;0.0252212;0.0144905;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0800075;-1.29829;0.0678308;-20.2762;-1.74951;29.6401;0.0260812;0.017688;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0900084;-1.29137;0.0543918;-20.1944;-1.74941;29.5936;0.0266183;0.0209333;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.100009;-1.2887;0.0536509;-20.1123;-1.7493;29.5469;0.0268223;0.0242331;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.11001;-1.28854;0.0548715;-20.0301;-1.74919;29.5001;0.0270676;0.0275652;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.120011;-1.28943;0.0526891;-19.948;-1.74907;29.4532;0.0272681;0.0309294;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.130012;-1.29064;0.0498795;-19.8667;-1.74895;29.4067;0.0273628;0.0342891;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.140013;-1.29177;0.0472204;-19.7851;-1.74882;29.3599;0.0273505;0.0376909;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.150014;-1.29262;0.0450561;-19.703;-1.74869;29.3126;0.0272354;0.0411457;37.5247;-1.74999;-42.4308;1.75002;52.5247;-5.24999;
0.160015;-1.29318;0.0479135;-19.6223;-1.74855;29.2661;0.0272136;0.0445632;37.6083;-1.74997;-42.2636;1.75006;52.6083;-5.24997;
0.170016;-1.29354;0.0483591;-19.5403;-1.74841;29.2187;0.0273055;0.0480895;37.692;-1.74995;-42.0963;1.7501;52.692;-5.24995;
