Time;CoG Acceleration/X;CoG Acceleration/Y;CoG position/X;CoG position/Y;Speed/X;Speed/Y;CoG position/Yaw;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;
s;m/s²;m/s²;m;m;km/h;km/h;°;m;m;m;m;m;m;
0;-0.296637;0.0758848;-20.9089;-1.75;29.9987;0.000276945;7.03801e-007;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0100014;0.750982;0.0453242;-20.8533;-1.75;30.0076;0.00157047;7.77216e-005;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0200028;1.49904;0.0139174;-20.7701;-1.74999;30.0514;0.00245153;0.000323067;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0300043;1.56575;0.000341436;-20.6865;-1.74998;30.1072;0.00245601;0.000693781;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0400057;1.56385;-0.003391;-20.6027;-1.74998;30.1636;0.00214901;0.0011311;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0500071;1.56846;-0.00270843;-20.5186;-1.74997;30.2201;0.00179228;0.00160345;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0600085;1.57836;-0.000507168;-20.4339;-1.74996;30.2771;0.00148519;0.0020918;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.07001;1.62829;0.00204244;-20.3497;-1.74995;30.3342;0.00128338;0.00256955;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0800114;2.29311;0.000896607;-20.2649;-1.74995;30.4048;0.00112226;0.00303171;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0900128;2.98691;-0.00390427;-20.1802;-1.74994;30.5052;0.000842972;0.00346511;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.100014;3.06624;-0.00394221;-20.0949;-1.74993;30.615;0.000509857;0.00385831;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.110016;3.07754;-0.000635682;-20.0094;-1.74993;30.7259;0.000289455;0.00418899;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.120017;3.08273;0.00373159;-19.9243;-1.74992;30.8362;0.000244839;0.00445544;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.130019;3.08686;0.00812511;-19.838;-1.74991;30.9478;0.000390761;0.00465893;37.4803;-1.75;-42.5197;1.75;52.4803;-5.25;
0.14002;3.00317;0.0113989;-19.7515;-1.74991;31.0593;0.00070976;0.00479515;37.4805;-1.75;-42.5195;1.75;52.4805;-5.25;
0.150021;2.28487;0.0182537;-19.6651;-1.7499;31.1489;0.00127221;0.00485625;37.4807;-1.75;-42.5194;1.75;52.4807;-5.25;
0.160023;2.04572;0.026006;-19.5811;-1.74989;31.2245;0.00208802;0.00487488;37.4809;-1.75;-42.5192;1.75;52.4808;-5.25;
0.170024;1.78808;0.0306584;-19.4932;-1.74987;31.2939;0.00319068;0.00488124;37.4811;-1.75;-42.519;1.75;52.481;-5.25;
0.180026;1.72063;0.0305042;-19.4054;-1.74985;31.3572;0.00431166;0.0048938;37.5224;-1.74999;-42.4365;1.75003;52.5223;-5.24999;
0.190027;1.71539;0.0298915;-19.3188;-1.74984;31.4184;0.00538435;0.00492426;37.6055;-1.74996;-42.2703;1.75009;52.6054;-5.24996;
0.200028;1.71468;0.0287428;-19.2316;-1.74981;31.48;0.00641306;0.00497993;37.6886;-1.74993;-42.1042;1.75015;52.6885;-5.24993;
0.21003;1.71436;0.0271787;-19.1441;-1.74979;31.5416;0.00737264;0.00506706;37.7716;-1.74991;-41.938;1.75021;52.7716;-5.24991;
0.220031;1.67156;0.0255168;-19.0574;-1.74976;31.602;0.00823798;0.00518941;37.8547;-1.74988;-41.7718;1.75027;52.8547;-5.24988;
0.230033;1.05377;0.0268123;-18.9695;-1.74973;31.6533;0.00905719;0.00535591;37.938;-1.74985;-41.6053;1.75033;52.9379;-5.24985;
0.240034;0.802155;0.0262844;-18.8809;-1.74969;31.6846;0.00983731;0.00556685;38.0213;-1.74982;-41.4386;1.75038;53.0213;-5.24982;
0.250036;0.762111;0.0250217;-18.7929;-1.74966;31.7124;0.0105451;0.00581129;38.1047;-1.74979;-41.2719;1.75043;53.1046;-5.24979;
0.260037;0.756948;0.0236197;-18.7038;-1.74962;31.7398;0.0112594;0.00610335;38.188;-1.74976;-41.1052;1.75048;53.188;-5.24976;
0.270038;0.414217;0.0220061;-18.6171;-1.74958;31.7591;0.0118441;0.00644498;38.2714;-1.74973;-40.9385;1.75053;53.2713;-5.24973;
0.28004;0.339935;0.0225597;-18.5387;-1.74954;31.7705;0.0123263;0.00680091;38.3549;-1.7497;-40.7714;1.75059;53.3549;-5.2497;
0.290041;0.325881;0.0196747;-18.4494;-1.74949;31.7824;0.0128167;0.0072744;38.4386;-1.74966;-40.6041;1.75066;53.4385;-5.24966;
0.300043;0.322421;0.0129058;-18.3598;-1.74945;31.794;0.0130672;0.00782863;38.5222;-1.74962;-40.4368;1.75072;53.5222;-5.24962;
0.310044;0.320076;0.00744692;-18.2662;-1.7494;31.8061;0.0130377;0.00849989;38.6059;-1.74958;-40.2695;1.75079;53.6058;-5.24958;
0.320046;0.31775;0.00175492;-18.179;-1.74935;31.8172;0.0127671;0.00919939;38.6896;-1.74954;-40.1022;1.75085;53.6895;-5.24954;
0.330047;0.22232;-0.00328704;-18.0879;-1.7493;31.827;0.0122684;0.00998763;38.7728;-1.7495;-39.9357;1.75092;53.7727;-5.2495;
0.340048;0.174899;-0.00666745;-17.9998;-1.74925;31.8337;0.0116121;0.0107945;38.8558;-1.74945;-39.7698;1.751;53.8557;-5.24945;
0.35005;0.138923;-0.00867437;-17.9102;-1.7492;31.8394;0.0108231;0.0116476;38.9387;-1.74941;-39.6039;1.75107;53.9386;-5.24941;
0.360051;0.0508002;-0.0090094;-17.8205;-1.74915;31.8426;0.00999023;0.0125181;39.0216;-1.74936;-39.438;1.75115;54.0216;-5.24936;
0.370053;0.0246749;-0.00847585;-17.7296;-1.7491;31.8437;0.00915406;0.0134082;39.1046;-1.74931;-39.2721;1.75122;54.1045;-5.24931;
0.380054;0.021267;-0.00759616;-17.6501;-1.74906;31.8443;0.00844753;0.0141899;39.1877;-1.74926;-39.1058;1.75131;54.1877;-5.24926;
0.390056;0.0201604;-0.00626114;-17.566;-1.74902;31.8448;0.00774779;0.0150124;39.271;-1.7492;-38.9392;1.75139;54.271;-5.2492;
0.400057;0.0194417;-0.00438743;-17.4715;-1.74897;31.8453;0.00703273;0.0159281;39.3544;-1.74915;-38.7726;1.75148;54.3543;-5.24915;
0.410058;-0.0850127;-0.00185185;-17.3769;-1.74892;31.8453;0.00640129;0.016833;39.4377;-1.74909;-38.6059;1.75157;54.4376;-5.24909;
0.42006;-0.248711;0.00199831;-17.2874;-1.74888;31.8387;0.00593703;0.0176755;39.521;-1.74903;-38.4393;1.75165;54.5209;-5.24903;
0.430061;-0.272966;0.00482856;-17.2033;-1.74884;31.8295;0.00563602;0.0184523;39.6044;-1.74897;-38.2725;1.75175;54.6043;-5.24897;
0.440063;-0.277004;0.00709962;-17.1142;-1.74879;31.8193;0.00541093;0.019265;39.6879;-1.74891;-38.1054;1.75184;54.6879;-5.24891;
0.450064;-0.277586;0.0088482;-17.0256;-1.74875;31.8091;0.00526255;0.0200622;39.7714;-1.74884;-37.9384;1.75194;54.7714;-5.24884;
0.460065;-0.277757;0.0101141;-16.9452;-1.74871;31.7999;0.00518368;0.0207773;39.8549;-1.74878;-37.7714;1.75204;54.8549;-5.24878;
0.470067;-0.348265;0.0117475;-16.8453;-1.74865;31.7876;0.00514587;0.021658;39.9385;-1.74871;-37.6043;1.75214;54.9384;-5.24871;
0.480068;-0.556815;0.0142084;-16.7595;-1.74861;31.7718;0.00518668;0.0224084;40.021;-1.74864;-37.4392;1.75224;55.021;-5.24864;
0.49007;-0.621486;0.0161696;-16.6727;-1.74856;31.7503;0.00531382;0.023165;40.1028;-1.74857;-37.2756;1.75234;55.1028;-5.24857;
0.500071;-0.630379;0.0313171;-16.5804;-1.7485;31.7265;0.00573525;0.0239763;40.1846;-1.7485;-37.112;1.75245;55.1846;-5.2485;
0.510073;-0.669373;0.0233692;-16.4997;-1.74845;31.705;0.00618026;0.0247231;40.2664;-1.74842;-36.9484;1.75255;55.2664;-5.24842;
0.520074;-0.785433;0.0208569;-16.4129;-1.7484;31.6785;0.00648909;0.0255533;40.3482;-1.74835;-36.7848;1.75266;55.3482;-5.24835;
0.530075;-0.808726;0.0199558;-16.3256;-1.74834;31.6497;0.00674007;0.0264087;40.4315;-1.74827;-36.6183;1.75277;55.4314;-5.24827;
0.540077;-0.812659;0.0191942;-16.2398;-1.74828;31.6211;0.00695358;0.0272647;40.5163;-1.74819;-36.4486;1.75288;55.5163;-5.24819;
