Time;CoG Acceleration/X;CoG Acceleration/Y;CoG position/X;CoG position/Y;Speed/X;Speed/Y;CoG position/Yaw;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;
s;m/s²;m/s²;m;m;km/h;km/h;°;m;m;m;m;m;m;
0;-0.408238;0.00912731;-20.9047;-1.75;29.998;5.10359e-005;2.62513e-007;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0100027;-1.0522;0.0111342;-20.85;-1.75;29.9763;0.000293714;1.13568e-005;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0200054;-1.38884;0.0130433;-20.767;-1.75;29.9309;0.000711073;4.89766e-005;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0300082;-1.41264;0.0131773;-20.6837;-1.75;29.88;0.00115272;0.000115327;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0400109;-1.38849;0.0120821;-20.6005;-1.74999;29.8293;0.0015611;0.000205771;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0500136;-1.35716;0.0180861;-20.5173;-1.74999;29.7796;0.00194702;0.000319932;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0600163;-1.32981;0.0118815;-20.4345;-1.74998;29.731;0.00238251;0.000471838;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.070019;-1.3101;0.00745129;-20.3518;-1.74997;29.6833;0.00260299;0.000664894;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0800218;-1.29768;0.00478258;-20.2705;-1.74996;29.6369;0.00269183;0.000881194;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0900245;-1.29096;0.00276805;-20.1883;-1.74995;29.5901;0.00269106;0.00112195;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.100027;-1.28848;0.00103559;-20.1058;-1.74994;29.5432;0.00261237;0.00138336;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.11003;-1.28842;-0.00241436;-20.0236;-1.74993;29.4964;0.00241061;0.00166079;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.120033;-1.2893;-0.00538002;-19.9413;-1.74993;29.4494;0.00204596;0.00194121;37.4804;-1.75;-42.5196;1.75;52.4804;-5.25;
0.130035;-1.29045;-0.00332468;-19.8614;-1.74992;29.4037;0.00175143;0.00221091;37.4806;-1.75;-42.5194;1.75;52.4806;-5.25;
0.140038;-1.29144;-0.00281975;-19.788;-1.74991;29.3616;0.00151471;0.00246171;37.4808;-1.75;-42.5193;1.75;52.4808;-5.25;
0.150041;-1.29234;-0.00269959;-19.698;-1.7499;29.3098;0.00123254;0.00277525;37.481;-1.75;-42.5191;1.75;52.481;-5.25;
0.160044;-1.29289;0.00152358;-19.6143;-1.74989;29.2615;0.00106863;0.00307264;37.4942;-1.75;-42.4928;1.75001;52.4942;-5.25;
0.170046;-1.29323;0.00087246;-19.5364;-1.74989;29.2165;0.000986037;0.00336461;37.5773;-1.74997;-42.3266;1.75007;52.5773;-5.24997;
0.180049;-1.29353;-0.0007106;-19.4543;-1.74988;29.169;0.000809085;0.0036865;37.6605;-1.74994;-42.1604;1.75013;52.6604;-5.24994;
0.190052;-1.29386;-0.000827497;-19.3737;-1.74987;29.1223;0.000610542;0.00400639;37.7436;-1.74992;-41.9941;1.75019;52.7435;-5.24992;
0.200054;-1.29433;-0.000343923;-19.2931;-1.74986;29.0755;0.000422133;0.00432644;37.8267;-1.74989;-41.8279;1.75025;52.8266;-5.24989;
0.210057;-1.29495;0.000347434;-19.2189;-1.74986;29.0323;0.000270157;0.00462059;37.9099;-1.74986;-41.6614;1.75031;52.9099;-5.24986;
0.22006;-1.2959;0.00128647;-19.1305;-1.74985;28.9807;0.000124451;0.0049683;37.9935;-1.74983;-41.4942;1.75036;52.9935;-5.24983;
0.230063;-1.29687;0.00212068;-19.0517;-1.74984;28.9347;3.17054e-005;0.00527457;38.0772;-1.7498;-41.327;1.75041;53.0771;-5.2498;
0.240065;-1.2979;0.00295133;-18.9681;-1.74983;28.8858;-3.46037e-005;0.00559616;38.1608;-1.74977;-41.1597;1.75046;53.1607;-5.24977;
0.250068;-1.29881;0.00364451;-18.8898;-1.74982;28.8398;-6.9038e-005;0.00589384;38.2444;-1.74974;-40.9925;1.75052;53.2443;-5.24974;
0.260071;-1.29957;0.00422364;-18.8113;-1.74981;28.7937;-7.61348e-005;0.00618783;38.3279;-1.74971;-40.8255;1.75057;53.3278;-5.24971;
0.270073;-1.30015;0.00468058;-18.7349;-1.74981;28.7487;-6.3097e-005;0.0064704;38.411;-1.74967;-40.6592;1.75064;53.411;-5.24967;
0.280076;-1.30061;0.00507553;-18.6481;-1.7498;28.6975;-2.97513e-005;0.00678783;38.4941;-1.74963;-40.493;1.7507;53.4941;-5.24963;
0.290079;-1.30084;0.00533336;-18.5673;-1.74978;28.6497;1.42456e-005;0.0070804;38.5773;-1.7496;-40.3268;1.75076;53.5772;-5.2496;
0.300082;-1.30087;0.0054794;-18.4883;-1.74977;28.6029;6.65159e-005;0.00736423;38.6604;-1.74956;-40.1605;1.75083;53.6603;-5.24956;
0.310084;-1.30074;0.00553913;-18.4115;-1.74976;28.5574;0.000121746;0.00763817;38.7433;-1.74952;-39.9947;1.75089;53.7432;-5.24952;
0.320087;-1.30047;0.00553518;-18.3328;-1.74975;28.5107;0.000179942;0.00791847;38.8255;-1.74947;-39.8303;1.75097;53.8254;-5.24947;
0.33009;-1.30012;0.00548301;-18.2604;-1.74974;28.4676;0.000232833;0.00817584;38.9077;-1.74942;-39.6659;1.75104;53.9076;-5.24942;
0.340093;-1.29966;0.00538643;-18.182;-1.74973;28.421;0.000287556;0.00845447;38.9899;-1.74938;-39.5015;1.75112;53.9898;-5.24938;
0.350095;-1.29911;0.00526049;-18.0983;-1.74971;28.3712;0.000341227;0.00875276;39.0721;-1.74933;-39.3371;1.75119;54.072;-5.24933;
0.360098;-1.2986;0.00513363;-18.0244;-1.7497;28.3271;0.000384734;0.00901678;39.1547;-1.74928;-39.1718;1.75127;54.1547;-5.24928;
0.370101;-1.29801;0.00495696;-17.9444;-1.74969;28.2793;0.000426094;0.00930378;39.2396;-1.74922;-39.002;1.75136;54.2396;-5.24922;
0.380103;-1.29734;0.0047341;-17.859;-1.74967;28.2283;0.000462136;0.00961077;39.3245;-1.74917;-38.8322;1.75145;54.3245;-5.24917;
0.390106;-1.29671;0.00451974;-17.7827;-1.74966;28.1826;0.000486048;0.00988671;39.4094;-1.74911;-38.6624;1.75154;54.4094;-5.24911;
