Time;CoG Acceleration/X;CoG Acceleration/Y;CoG position/X;CoG position/Y;Speed/X;Speed/Y;CoG position/Yaw;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;
s;m/s²;m/s²;m;m;km/h;km/h;°;m;m;m;m;m;m;
0;-0.318503;0.166757;-20.913;-1.75;29.9992;0.000300163;-4.53961e-020;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0100025;-1.06987;0.112629;-20.8522;-1.74999;29.9779;0.00367965;0.000163365;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.020005;-1.38213;0.0740288;-20.7692;-1.74998;29.9322;0.00660605;0.000719657;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0300075;-1.41224;0.0558774;-20.686;-1.74996;29.8813;0.00843089;0.00156913;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.04001;-1.38914;0.0461724;-20.6027;-1.74993;29.8306;0.00970485;0.00261489;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0500125;-1.35798;0.0405285;-20.5197;-1.74989;29.781;0.0106383;0.00380432;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.060015;-1.33034;0.0362328;-20.4368;-1.74986;29.7324;0.0113485;0.00509865;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0700175;-1.31051;0.0282217;-20.3543;-1.74982;29.6848;0.0116979;0.00646677;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.08002;-1.29776;0.0285564;-20.2714;-1.74977;29.6374;0.0120008;0.00788115;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0900225;-1.29101;0.0269133;-20.1891;-1.74973;29.5906;0.0122502;0.00932718;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.100025;-1.28857;0.0248044;-20.111;-1.74968;29.5462;0.0124026;0.0107317;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.110027;-1.28844;0.0225184;-20.0283;-1.74963;29.4991;0.0124597;0.0122528;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.12003;-1.28933;0.0205093;-19.9439;-1.74957;29.451;0.0124281;0.0138312;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.130032;-1.29054;0.0188944;-19.8607;-1.74952;29.4033;0.0123244;0.0154128;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.140035;-1.29153;0.0178292;-19.788;-1.74947;29.3616;0.012184;0.0168103;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.150037;-1.29242;0.0169705;-19.6999;-1.7494;29.3109;0.0119675;0.0185203;37.5269;-1.74999;-42.4264;1.75002;52.5269;-5.24999;
0.16004;-1.29296;0.0164987;-19.6209;-1.74934;29.2653;0.0117487;0.0200676;37.6115;-1.74997;-42.2572;1.75006;52.6115;-5.24997;
0.170042;-1.29333;0.0162409;-19.5371;-1.74928;29.217;0.0115035;0.0217143;37.6961;-1.74995;-42.0881;1.75011;52.6961;-5.24995;
0.180045;-1.29362;0.0208134;-19.4549;-1.74921;29.1694;0.0114551;0.0233452;37.7807;-1.74994;-41.9189;1.75015;52.7807;-5.24994;
0.190047;-1.29393;0.0177973;-19.3753;-1.74915;29.1232;0.0112951;0.0249453;37.8652;-1.74992;-41.7497;1.75019;52.8652;-5.24992;
0.20005;-1.29439;0.0171013;-19.2951;-1.74908;29.0766;0.0110833;0.0265677;37.9493;-1.7499;-41.5816;1.75023;52.9493;-5.2499;
0.210052;-1.29505;0.0173061;-19.2147;-1.74901;29.0298;0.0108674;0.0281952;38.0332;-1.74987;-41.4138;1.75027;53.0332;-5.24987;
0.220055;-1.29592;0.0178971;-19.1331;-1.74894;28.9823;0.0106684;0.0298492;38.1171;-1.74985;-41.2461;1.7503;53.1171;-5.24985;
0.230057;-1.29691;0.0186056;-19.0521;-1.74887;28.9349;0.0105;0.0314893;38.2009;-1.74983;-41.0783;1.75034;53.2009;-5.24983;
0.24006;-1.2979;0.0193313;-18.9716;-1.74879;28.8878;0.0103622;0.0331156;38.2848;-1.74981;-40.9106;1.75038;53.2848;-5.24981;
0.250062;-1.29883;0.0200294;-18.8912;-1.74871;28.8406;0.010254;0.0347377;38.3683;-1.74978;-40.7436;1.75043;53.3683;-5.24978;
0.260065;-1.29959;0.0206478;-18.8133;-1.74864;28.7949;0.0101784;0.0363047;38.4516;-1.74975;-40.577;1.75048;53.4516;-5.24975;
0.270067;-1.30019;0.0212077;-18.7325;-1.74856;28.7472;0.0101281;0.0379272;38.5349;-1.74972;-40.4103;1.75053;53.5349;-5.24972;
0.28007;-1.30061;0.021672;-18.6537;-1.74848;28.7007;0.0101004;0.0395058;38.6183;-1.74969;-40.2437;1.75058;53.6183;-5.24969;
0.290072;-1.30086;0.0220542;-18.574;-1.74839;28.6536;0.0100909;0.0410977;38.7016;-1.74966;-40.077;1.75063;53.7016;-5.24966;
0.300075;-1.30091;0.0223381;-18.4931;-1.7483;28.6057;0.010099;0.0427111;38.7848;-1.74962;-39.9107;1.75069;53.7848;-5.24962;
0.310077;-1.30078;0.0225234;-18.4138;-1.74821;28.5587;0.0101194;0.044289;38.8679;-1.74958;-39.7445;1.75075;53.8679;-5.24958;
0.32008;-1.30051;0.0226301;-18.3342;-1.74812;28.5115;0.0101482;0.04587;38.951;-1.74954;-39.5783;1.75082;53.951;-5.24954;
0.330082;-1.30014;0.0226671;-18.2554;-1.74803;28.4647;0.0101821;0.0474347;39.0341;-1.7495;-39.4121;1.75088;54.0341;-5.2495;
0.340085;-1.29966;0.0226409;-18.1754;-1.74793;28.417;0.0102198;0.0490238;39.1172;-1.74946;-39.2459;1.75094;54.1172;-5.24946;
0.350087;-1.29915;0.0225756;-18.0967;-1.74784;28.3701;0.0102576;0.0505852;39.2006;-1.74942;-39.079;1.75101;54.2006;-5.24942;
0.36009;-1.2986;0.0224726;-18.0177;-1.74774;28.323;0.0102949;0.0521517;39.2842;-1.74937;-38.9118;1.75109;54.2842;-5.24937;
0.370092;-1.29803;0.0223214;-17.9406;-1.74764;28.277;0.010329;0.0536825;39.3678;-1.74932;-38.7447;1.75116;54.3678;-5.24932;
0.380095;-1.2974;0.0221171;-17.8609;-1.74753;28.2294;0.0103595;0.0552648;39.4513;-1.74927;-38.5776;1.75124;54.4513;-5.24927;
0.390097;-1.29676;0.0218869;-17.7823;-1.74743;28.1823;0.0103834;0.0568266;39.5349;-1.74923;-38.4105;1.75131;54.5349;-5.24923;
0.4001;-1.29614;0.0216478;-17.7046;-1.74732;28.1358;0.0104007;0.0583697;39.6183;-1.74917;-38.2436;1.7514;54.6183;-5.24917;
0.410102;-1.29553;0.0214101;-17.6276;-1.74721;28.0897;0.0104113;0.0599019;39.7017;-1.74911;-38.0769;1.75148;54.7017;-5.24911;
0.420105;-1.29495;0.0211778;-17.5495;-1.7471;28.0428;0.0104149;0.0614579;39.7851;-1.74906;-37.9101;1.75157;54.7851;-5.24906;
0.430107;-1.29441;0.0209588;-17.4709;-1.74698;27.9956;0.0104119;0.0630256;39.8684;-1.749;-37.7434;1.75165;54.8684;-5.249;
0.44011;-1.2939;0.0207558;-17.3921;-1.74687;27.9482;0.0104032;0.064598;39.9518;-1.74894;-37.5766;1.75174;54.9518;-5.24894;
0.450112;-1.29345;0.0205747;-17.315;-1.74675;27.9018;0.0103897;0.0661374;40.0349;-1.74888;-37.4104;1.75183;55.0349;-5.24888;
