Time;CoG Acceleration/X;CoG Acceleration/Y;CoG position/X;CoG position/Y;Speed/X;Speed/Y;CoG position/Yaw;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;
s;m/s²;m/s²;m;m;km/h;km/h;°;m;m;m;m;m;m;
0;-0.166933;-0.5246;-20.9047;-1.75;29.9984;-0.00291228;-1.4914e-005;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0100029;0.606323;-0.335227;-20.838;-1.75002;30.0088;-0.0144796;-0.000743534;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0200059;0.697881;-0.217955;-20.7549;-1.75008;30.0332;-0.0227095;-0.00284694;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0300088;0.691156;-0.160506;-20.6712;-1.75016;30.0582;-0.027767;-0.00580658;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0400118;0.695247;-0.133498;-20.5874;-1.75025;30.0832;-0.0311052;-0.00938333;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0500147;0.708301;-0.119694;-20.5033;-1.75036;30.1086;-0.0335805;-0.0133907;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0600176;0.723223;-0.0990891;-20.4196;-1.75048;30.1343;-0.0351015;-0.0177076;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0700206;0.735856;-0.0979259;-20.3353;-1.75061;30.1607;-0.0363076;-0.0222503;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0800235;0.745045;-0.093476;-20.2512;-1.75075;30.1874;-0.0373139;-0.0269163;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0900265;0.750766;-0.0893022;-20.1671;-1.7509;30.2143;-0.0381021;-0.031673;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.100029;0.753403;-0.0867351;-20.0874;-1.75105;30.2399;-0.0386817;-0.0362624;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.110032;0.754435;-0.0850988;-20.0029;-1.75121;30.267;-0.0391819;-0.0411794;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.120035;0.754731;-0.0837977;-19.9184;-1.75139;30.2941;-0.039603;-0.0461404;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.130038;0.754687;-0.0822422;-19.8349;-1.75157;30.3208;-0.0399431;-0.0510771;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.140041;0.754201;-0.0889964;-19.7466;-1.75177;30.3491;-0.0406254;-0.0563711;37.49;-1.75;-42.5001;1.75;52.49;-5.25;
0.150044;0.753598;-0.0820473;-19.6616;-1.75197;30.3762;-0.0409347;-0.0615383;37.5731;-1.74998;-42.3339;1.75005;52.5731;-5.24998;
0.160047;0.752928;-0.0788261;-19.5771;-1.75218;30.4031;-0.041054;-0.0667278;37.6563;-1.74996;-42.1677;1.75009;52.6563;-5.24996;
0.17005;0.752279;-0.0769938;-19.4968;-1.75238;30.4287;-0.0410669;-0.0716918;37.7394;-1.74994;-42.0015;1.75013;52.7394;-5.24994;
0.180053;0.75156;-0.0755473;-19.4087;-1.75262;30.4566;-0.0409924;-0.0771745;37.8225;-1.74993;-41.8353;1.75017;52.8225;-5.24993;
0.190056;0.750889;-0.074444;-19.3284;-1.75284;30.4821;-0.0408621;-0.0821985;37.9056;-1.74991;-41.669;1.75021;52.9056;-5.24991;
0.200059;0.728507;-0.0732779;-19.2398;-1.75309;30.5099;-0.0406632;-0.087767;37.9891;-1.74989;-41.502;1.75025;52.9891;-5.24989;
