Time;CoG Acceleration/X;CoG Acceleration/Y;CoG position/X;CoG position/Y;Speed/X;Speed/Y;CoG position/Yaw;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;
s;m/s²;m/s²;m;m;km/h;km/h;°;m;m;m;m;m;m;
0;-0.387267;0.269442;-20.9047;-1.75;29.998;0.00149765;7.67102e-006;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0100008;-0.832371;0.20236;-20.8592;-1.74999;29.9821;0.00553885;0.00026268;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0200015;-1.19756;0.122488;-20.7756;-1.74997;29.9438;0.010825;0.00113191;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0300023;-1.23369;0.0880413;-20.6924;-1.74993;29.8996;0.0137534;0.00254866;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.040003;-1.21271;0.0714472;-20.6093;-1.74988;29.8554;0.0156455;0.00430828;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0500038;-1.18299;0.062774;-20.5259;-1.74983;29.812;0.0170154;0.00630902;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0600045;-1.15607;0.0576434;-20.4432;-1.74977;29.7698;0.0180627;0.00846196;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0700053;-1.13616;0.0430895;-20.3602;-1.7497;29.7283;0.0185234;0.0107434;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.080006;-1.12346;0.0467771;-20.2775;-1.74963;29.6874;0.0189709;0.0130724;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0900068;-1.11666;0.0460801;-20.1949;-1.74956;29.6468;0.0194235;0.0154458;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.100008;-1.11404;0.0439498;-20.1123;-1.74948;29.6063;0.0197982;0.0178639;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.110008;-1.11401;0.0413883;-20.0296;-1.7494;29.5656;0.0200566;0.0203317;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.120009;-1.11493;0.0388655;-19.9494;-1.74931;29.5261;0.0202048;0.0227556;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.13001;-1.11625;0.0365408;-19.867;-1.74922;29.4854;0.0202579;0.0252747;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.140011;-1.11753;0.0345779;-19.7844;-1.74913;29.4445;0.020229;0.0278216;37.4803;-1.75;-42.5197;1.75;52.4803;-5.25;
0.150011;-1.11852;0.0330972;-19.7025;-1.74903;29.4038;0.0201227;0.0303708;37.4805;-1.75;-42.5195;1.75;52.4805;-5.25;
0.160012;-1.11922;0.0320325;-19.6252;-1.74893;29.3653;0.0199773;0.0327928;37.4807;-1.75;-42.5193;1.75;52.4807;-5.25;
