Time;CoG Acceleration/X;CoG Acceleration/Y;CoG position/X;CoG position/Y;Speed/X;Speed/Y;CoG position/Yaw;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;
s;m/s²;m/s²;m;m;km/h;km/h;°;m;m;m;m;m;m;
0;-0.408267;-0.0785951;-22.5353;-1.75;29.998;-0.000436554;-2.23369e-006;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0100051;-0.958923;-0.0533567;-22.4885;-1.75;29.9795;-0.0015647;-7.79165e-005;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0200101;-1.37888;-0.0244365;-22.4048;-1.75001;29.9351;-0.00280212;-0.000328358;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0300152;-1.41443;-0.0131977;-22.3257;-1.75002;29.8869;-0.00320439;-0.000704444;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0400202;-1.39259;-0.00864414;-22.2425;-1.75003;29.8361;-0.00332926;-0.00118187;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0500253;-1.36041;-0.00789642;-22.1568;-1.75004;29.7848;-0.00335075;-0.00172709;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0600303;-1.33204;-0.00882765;-22.0734;-1.75005;29.7358;-0.00336832;-0.0022856;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0700354;-1.31253;-0.0102408;-21.9948;-1.75006;29.6905;-0.00342932;-0.00282526;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0800404;-1.29893;-0.0117688;-21.9119;-1.75008;29.643;-0.00354615;-0.00339818;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.0900455;-1.29156;-0.0132316;-21.8296;-1.75009;29.5962;-0.00371648;-0.003965;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.100051;-1.28861;-0.0146104;-21.7474;-1.75011;29.5495;-0.00394064;-0.00452739;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.110056;-1.28838;-0.0156961;-21.6649;-1.75013;29.5025;-0.00422098;-0.00508563;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.120061;-1.28917;-0.0160807;-21.5827;-1.75015;29.4556;-0.00452876;-0.00563346;37.4802;-1.75;-42.5198;1.75;52.4802;-5.25;
0.130066;-1.29036;-0.0160507;-21.5004;-1.75017;29.4085;-0.00484666;-0.00617553;37.4915;-1.75;-42.4973;1.75001;52.4915;-5.25;
0.140071;-1.29148;-0.0157117;-21.4187;-1.75019;29.3616;-0.00515808;-0.0067079;37.5752;-1.74998;-42.3299;1.75005;52.5752;-5.24998;
0.150076;-1.29231;-0.0151342;-21.3368;-1.75022;29.3145;-0.00545323;-0.00723816;37.6589;-1.74996;-42.1624;1.75009;52.6589;-5.24996;
0.160081;-1.29288;-0.00569522;-21.2548;-1.75024;29.2672;-0.00559848;-0.0077668;37.7426;-1.74994;-41.995;1.75013;52.7426;-5.24994;
0.170086;-1.29327;-0.00515281;-21.1735;-1.75027;29.2203;-0.00552855;-0.0082666;37.8263;-1.74993;-41.8275;1.75017;52.8263;-5.24993;
0.180091;-1.29356;-0.0101068;-21.0946;-1.7503;29.1746;-0.00557914;-0.00872544;37.9099;-1.74991;-41.6604;1.75021;52.9099;-5.24991;
0.190096;-1.29389;-0.0108947;-21.0107;-1.75032;29.126;-0.00574142;-0.00920183;37.9927;-1.74988;-41.4947;1.75025;52.9927;-5.24988;
0.200101;-1.29434;-0.00768188;-20.9302;-1.75035;29.0792;-0.00578106;-0.00965246;38.0756;-1.74986;-41.3291;1.75029;53.0756;-5.24986;
0.210106;-1.29498;-0.00660883;-20.8514;-1.75038;29.0334;-0.00574848;-0.0100802;38.1584;-1.74984;-41.1634;1.75032;53.1584;-5.24984;
0.220111;-1.29583;-0.00717286;-20.7705;-1.75041;28.9862;-0.00578639;-0.0105086;38.2412;-1.74982;-40.9978;1.75036;53.2412;-5.24982;
0.230116;-1.29681;-0.00648974;-20.6894;-1.75044;28.9388;-0.00581601;-0.0109373;38.3239;-1.7498;-40.8324;1.7504;53.3239;-5.2498;
0.240121;-1.2978;-0.00565107;-20.6089;-1.75047;28.8917;-0.00581715;-0.0113641;38.4057;-1.74977;-40.6688;1.75045;53.4057;-5.24977;
0.250126;-1.29873;-0.00490336;-20.529;-1.75051;28.8448;-0.00578981;-0.0117907;38.4875;-1.74974;-40.5052;1.7505;53.4875;-5.24974;
0.260131;-1.29953;0.00516011;-20.4501;-1.75054;28.7985;-0.00533209;-0.0121964;38.5693;-1.74971;-40.3415;1.75055;53.5693;-5.24971;
0.270136;-1.30012;-0.000307078;-20.3755;-1.75057;28.7546;-0.00509271;-0.0125477;38.6512;-1.74968;-40.1779;1.7506;53.6512;-5.24968;
0.280141;-1.30057;-0.00214036;-20.2906;-1.7506;28.7045;-0.0049588;-0.012932;38.7332;-1.74965;-40.0139;1.75065;53.7332;-5.24965;
0.290146;-1.30083;-0.0148383;-20.2092;-1.75063;28.6563;-0.00504305;-0.0132989;38.8183;-1.74961;-39.8437;1.75072;53.8183;-5.24961;
0.300152;-1.30086;-0.00835589;-20.1294;-1.75067;28.6091;-0.00526403;-0.0136886;38.9033;-1.74957;-39.6735;1.75078;53.9033;-5.24957;
0.310157;-1.30074;-0.00469085;-20.0492;-1.7507;28.5616;-0.00526706;-0.0141091;38.9884;-1.74953;-39.5033;1.75084;53.9884;-5.24953;
0.320162;-1.30048;-0.00376628;-19.9699;-1.75073;28.5145;-0.00520261;-0.0145338;39.0735;-1.74949;-39.3331;1.75091;54.0735;-5.24949;
0.330167;-1.3001;-0.00378411;-19.8906;-1.75077;28.4674;-0.00512575;-0.0149618;39.1584;-1.74944;-39.1635;1.75097;54.1584;-5.24944;
0.340172;-1.29965;-0.00408311;-19.8123;-1.7508;28.4208;-0.00505818;-0.0153848;39.2418;-1.7494;-38.9967;1.75105;54.2418;-5.2494;
0.350177;-1.29913;-0.00443352;-19.7335;-1.75084;28.3738;-0.00500519;-0.015809;39.3252;-1.74935;-38.8299;1.75112;54.3252;-5.24935;
0.360182;-1.2986;-0.00471632;-19.6552;-1.75087;28.3271;-0.00496466;-0.0162286;39.4086;-1.7493;-38.6631;1.7512;54.4086;-5.2493;
0.370187;-1.29802;-0.00498102;-19.5769;-1.75091;28.2804;-0.00493534;-0.0166464;39.492;-1.74925;-38.4963;1.75127;54.492;-5.24925;
0.380192;-1.29741;-0.00523207;-19.498;-1.75094;28.2333;-0.00491606;-0.0170662;39.5754;-1.7492;-38.3294;1.75135;54.5754;-5.2492;
0.390197;-1.29675;-0.0054674;-19.4165;-1.75098;28.1845;-0.00490778;-0.017498;39.659;-1.74915;-38.1623;1.75143;54.659;-5.24915;
0.400202;-1.29613;-0.0056621;-19.3401;-1.75102;28.1388;-0.00490823;-0.0179018;39.7425;-1.74909;-37.9952;1.75152;54.7425;-5.24909;
0.410207;-1.29552;-0.00582509;-19.2627;-1.75106;28.0924;-0.00491621;-0.0183097;39.8261;-1.74903;-37.828;1.75161;54.8261;-5.24903;
0.420212;-1.29493;-0.00595501;-19.1833;-1.7511;28.0447;-0.00493033;-0.0187268;39.9097;-1.74898;-37.6609;1.75169;54.9097;-5.24898;
0.430217;-1.29439;-0.00603953;-19.1055;-1.75113;27.998;-0.00494927;-0.0191346;39.9932;-1.74892;-37.4938;1.75178;54.9932;-5.24892;
0.440222;-1.2939;-0.00608488;-19.0286;-1.75117;27.9517;-0.00497116;-0.0195372;40.0766;-1.74885;-37.327;1.75188;55.0766;-5.24885;
0.450227;-1.29345;-0.00609751;-18.9505;-1.75121;27.9047;-0.00499508;-0.0199451;40.16;-1.74879;-37.1603;1.75197;55.16;-5.24879;
0.460232;-1.29306;-0.00608373;-18.8797;-1.75125;27.8621;-0.00501729;-0.0203143;40.2433;-1.74872;-36.9935;1.75207;55.2433;-5.24872;
0.470237;-1.29264;-0.0060382;-18.7956;-1.7513;27.8112;-0.00504316;-0.020753;40.3267;-1.74866;-36.8268;1.75216;55.3267;-5.24866;
0.480242;-1.29228;-0.00597732;-18.7186;-1.75134;27.7648;-0.00506554;-0.0211537;40.4101;-1.74859;-36.66;1.75226;55.4101;-5.24859;
0.490248;-1.29195;-0.00590118;-18.6418;-1.75138;27.7182;-0.00508591;-0.021554;40.4935;-1.74852;-36.4932;1.75237;55.4935;-5.24852;
0.500253;-1.29162;0.0090182;-18.5644;-1.75142;27.6714;-0.00485088;-0.0219499;40.5769;-1.74844;-36.3264;1.75247;55.5769;-5.24844;
0.510258;-1.29132;-0.000757208;-18.4877;-1.75147;27.6248;-0.00457696;-0.0223036;40.6603;-1.74837;-36.1596;1.75258;55.6603;-5.24837;
0.520263;-1.29101;-0.00379454;-18.4121;-1.75151;27.5789;-0.00452193;-0.0226304;40.7437;-1.7483;-35.9927;1.75268;55.7437;-5.2483;
0.530268;-1.29069;-0.00437475;-18.3359;-1.75155;27.5325;-0.00451749;-0.0229526;40.8271;-1.74822;-35.8261;1.75279;55.8271;-5.24822;
0.540273;-1.29036;-0.00425809;-18.2594;-1.75159;27.4859;-0.00451969;-0.0232726;40.9101;-1.74814;-35.6601;1.7529;55.9101;-5.24814;
0.550278;-1.29002;-0.00401998;-18.182;-1.75164;27.4387;-0.00451496;-0.0235952;40.993;-1.74806;-35.4942;1.75302;55.993;-5.24806;
0.560283;-1.28969;-0.00382545;-18.1062;-1.75168;27.3924;-0.00450373;-0.0239107;41.076;-1.74798;-35.3282;1.75313;56.076;-5.24798;
0.570288;-1.28934;-0.00369014;-18.0301;-1.75172;27.3459;-0.00448749;-0.024227;41.159;-1.7479;-35.1622;1.75325;56.159;-5.2479;
0.580293;-1.28899;-0.00359981;-17.9554;-1.75177;27.3001;-0.00446849;-0.0245374;41.242;-1.74781;-34.9962;1.75336;56.242;-5.24781;
0.590298;-1.28862;-0.00354737;-17.8797;-1.75181;27.2537;-0.00444742;-0.0248512;41.3254;-1.74772;-34.8294;1.75348;56.3254;-5.24772;
0.600303;-1.28823;-0.00352246;-17.8028;-1.75186;27.2065;-0.00442552;-0.0251696;41.4088;-1.74764;-34.6625;1.7536;56.4088;-5.24764;
0.610308;-1.28783;-0.0035191;-17.7272;-1.7519;27.16;-0.00440436;-0.0254819;41.4922;-1.74755;-34.4957;1.75373;56.4922;-5.24755;
0.620313;-1.21996;-0.00374857;-17.6514;-1.75195;27.114;-0.00438746;-0.0257945;41.5757;-1.74746;-34.3289;1.75385;56.5757;-5.24746;
0.630318;-0.979804;-0.00612051;-17.5763;-1.75199;27.0764;-0.00442966;-0.0261051;41.6591;-1.74737;-34.162;1.75397;56.6591;-5.24737;
0.640323;-0.949868;-0.00703805;-17.501;-1.75204;27.0418;-0.00452148;-0.0264191;41.7426;-1.74727;-33.995;1.7541;56.7426;-5.24727;
0.650328;-0.946311;-0.00712453;-17.4261;-1.75209;27.0078;-0.00462518;-0.0267361;41.8261;-1.74717;-33.828;1.75423;56.8261;-5.24717;
0.660333;-0.945665;-0.00674563;-17.3499;-1.75214;26.9731;-0.00472015;-0.0270653;41.9097;-1.74707;-33.6609;1.75436;56.9097;-5.24707;
0.670338;-0.945085;-0.00617298;-17.2756;-1.75218;26.9393;-0.00478997;-0.0273947;41.9932;-1.74698;-33.4939;1.75448;56.9932;-5.24698;
0.680344;-0.435888;-0.00828676;-17.2006;-1.75223;26.9095;-0.00485313;-0.027735;42.0767;-1.74688;-33.3268;1.75461;57.0767;-5.24688;
0.690349;0.423683;-0.0163399;-17.1251;-1.75228;26.9072;-0.00510083;-0.0280881;42.1605;-1.74677;-33.1593;1.75475;57.1605;-5.24677;
0.700354;0.654427;-0.0214924;-17.0503;-1.75234;26.9281;-0.00560888;-0.0284564;42.2442;-1.74667;-32.9918;1.75488;57.2442;-5.24667;
0.710359;0.810901;-0.0217976;-16.9757;-1.75239;26.9526;-0.0061772;-0.0288547;42.3279;-1.74656;-32.8243;1.75502;57.3279;-5.24656;
0.720364;1.50071;-0.0245956;-16.8997;-1.75245;26.9922;-0.00677219;-0.0292943;42.4117;-1.74646;-32.6569;1.75515;57.4117;-5.24646;
0.730369;1.97532;-0.0289224;-16.8296;-1.7525;27.0538;-0.00744794;-0.0297394;42.4953;-1.74635;-32.4896;1.75529;57.4953;-5.24635;
0.740374;2.04087;-0.0290104;-16.7581;-1.75256;27.123;-0.00816783;-0.0302427;42.5784;-1.74624;-32.3234;1.75543;57.5784;-5.24624;
0.750379;2.05054;-0.0264467;-16.6813;-1.75262;27.1981;-0.00884069;-0.0308537;42.6615;-1.74613;-32.1573;1.75557;57.6615;-5.24613;
0.760384;2.05271;-0.0225707;-16.6032;-1.75269;27.2746;-0.0093632;-0.0315504;42.7446;-1.74602;-31.9911;1.75571;57.7446;-5.24602;
0.770389;2.05385;-0.0181223;-16.5241;-1.75277;27.3518;-0.00970129;-0.0323285;42.8277;-1.74591;-31.8249;1.75585;57.8277;-5.24591;
0.780394;1.48694;-0.0106477;-16.4489;-1.75284;27.4179;-0.00979188;-0.0331395;42.9108;-1.7458;-31.6587;1.75599;57.9108;-5.2458;
0.790399;1.23669;-0.00854575;-16.372;-1.75291;27.4655;-0.00955196;-0.0340326;42.9938;-1.74568;-31.4926;1.75613;57.9938;-5.24568;
0.800404;1.20471;-0.00894944;-16.2954;-1.75298;27.5096;-0.00929562;-0.0349784;43.0769;-1.74557;-31.3264;1.75627;58.0769;-5.24557;
0.810409;1.20147;0.00307391;-16.219;-1.75306;27.553;-0.00884951;-0.0359822;43.16;-1.74545;-31.1603;1.75642;58.16;-5.24545;
0.820414;1.20195;0.00777961;-16.1412;-1.75313;27.5972;-0.00810016;-0.0370454;43.243;-1.74533;-30.9942;1.75656;58.243;-5.24533;
0.830419;1.20287;0.00973986;-16.0642;-1.7532;27.6408;-0.0072419;-0.0381158;43.3262;-1.74521;-30.8279;1.75671;58.3262;-5.24521;
0.840424;1.0814;0.0114903;-15.9873;-1.75327;27.683;-0.00633345;-0.0391922;43.4097;-1.74509;-30.6608;1.75686;58.4097;-5.24509;
0.850429;0.871704;0.0139562;-15.9098;-1.75335;27.7185;-0.00534608;-0.0402773;43.4932;-1.74497;-30.4937;1.757;58.4932;-5.24497;
0.860434;0.827852;0.0149627;-15.8327;-1.75342;27.749;-0.00430655;-0.0413484;43.5768;-1.74484;-30.3267;1.75715;58.5768;-5.24484;
0.870439;0.857569;0.0138018;-15.755;-1.75348;27.7794;-0.00328062;-0.0424082;43.6603;-1.74472;-30.1596;1.7573;58.6603;-5.24472;
0.880445;0.980707;0.0107652;-15.6787;-1.75355;27.8122;-0.00236139;-0.0434277;43.7438;-1.7446;-29.9925;1.75745;58.7438;-5.2446;
0.89045;1.01217;0.00730685;-15.6031;-1.75361;27.8476;-0.00158678;-0.0444119;43.8274;-1.74447;-29.8255;1.7576;58.8274;-5.24447;
0.900455;1.01587;0.00385333;-15.524;-1.75368;27.8851;-0.000921258;-0.045412;43.9109;-1.74434;-29.6584;1.75775;58.9109;-5.24434;
0.91046;1.01637;0.000606057;-15.4469;-1.75375;27.9215;-0.000418227;-0.0463539;43.9944;-1.74421;-29.4914;1.75791;58.9944;-5.24421;
0.920465;1.01662;-0.00564604;-15.3684;-1.75381;27.9586;-0.000107266;-0.0472866;44.0779;-1.74408;-29.3244;1.75806;59.0779;-5.24408;
0.93047;1.03947;-0.00926632;-15.2901;-1.75388;27.9957;-3.56961e-006;-0.0481989;44.1614;-1.74395;-29.1574;1.75821;59.1614;-5.24395;
0.940475;1.10182;-0.0106838;-15.2127;-1.75394;28.0341;5.73188e-005;-0.0490875;44.2448;-1.74382;-28.9907;1.75837;59.2448;-5.24382;
0.95048;1.11097;-0.0254723;-15.1355;-1.75401;28.0737;-0.000314333;-0.0499638;44.3281;-1.74368;-28.824;1.75852;59.3281;-5.24368;
0.960485;1.11235;-0.0240134;-15.0561;-1.75408;28.1145;-0.000734504;-0.0508805;44.4115;-1.74355;-28.6572;1.75867;59.4115;-5.24355;
0.97049;1.424;-0.0257303;-14.9778;-1.75416;28.1566;-0.00119097;-0.0517956;44.4948;-1.74341;-28.4905;1.75883;59.4948;-5.24341;
0.980495;1.93068;-0.0479464;-14.8996;-1.75423;28.2171;-0.00187548;-0.0527156;44.5782;-1.74328;-28.3237;1.75898;59.5782;-5.24328;
0.9905;2.00234;-0.0418856;-14.8292;-1.7543;28.2811;-0.00285157;-0.0535773;44.6618;-1.74314;-28.1567;1.75914;59.6618;-5.24314;
1.00051;2.01532;-0.0470413;-14.7436;-1.7544;28.36;-0.00410596;-0.054679;44.7453;-1.743;-27.9897;1.7593;59.7453;-5.243;
1.01051;2.01765;-0.039455;-14.6645;-1.75449;28.4328;-0.00511772;-0.055752;44.8288;-1.74286;-27.8227;1.75946;59.8288;-5.24286;
1.02052;2.01835;-0.0414116;-14.585;-1.75458;28.506;-0.00613915;-0.0568816;44.9123;-1.74272;-27.6556;1.75961;59.9123;-5.24272;
1.03052;2.29575;-0.0514845;-14.5069;-1.75468;28.5824;-0.00731844;-0.0580605;44.9957;-1.74258;-27.4887;1.75977;59.9957;-5.24258;
1.04053;2.7133;-0.0491469;-14.4246;-1.75479;28.6791;-0.00851966;-0.0593843;45.0789;-1.74244;-27.3224;1.75993;60.0789;-5.24244;
1.05053;2.77229;-0.0568173;-14.3464;-1.75489;28.7763;-0.00965912;-0.0607132;45.1621;-1.7423;-27.1561;1.76009;60.1621;-5.2423;
1.06054;2.78131;-0.0639904;-14.267;-1.75501;28.8755;-0.0108813;-0.0621608;45.2452;-1.74216;-26.9897;1.76025;60.2452;-5.24216;
1.07054;2.78391;-0.0486395;-14.1872;-1.75513;28.975;-0.012023;-0.0637313;45.3284;-1.74201;-26.8234;1.76041;60.3284;-5.24201;
1.08055;2.78539;-0.0515734;-14.1056;-1.75525;29.0767;-0.0129868;-0.065443;45.4116;-1.74187;-26.6569;1.76057;60.4116;-5.24187;
1.09055;2.78648;-0.0521103;-14.0261;-1.75538;29.1754;-0.0137859;-0.0672125;45.4952;-1.74172;-26.4897;1.76073;60.4952;-5.24172;
1.10056;2.78755;-0.0407032;-13.9434;-1.75552;29.2776;-0.0144487;-0.0691625;45.5788;-1.74158;-26.3225;1.76089;60.5788;-5.24158;
1.11056;2.7885;-0.041066;-13.8621;-1.75567;29.3779;-0.0150682;-0.0711918;45.6624;-1.74143;-26.1553;1.76105;60.6624;-5.24143;
1.12057;2.73756;-0.040079;-13.7801;-1.75581;29.4782;-0.0154408;-0.0733317;45.746;-1.74128;-25.9881;1.76121;60.746;-5.24128;
1.13057;2.6668;-0.0421506;-13.6989;-1.75596;29.5747;-0.0157217;-0.0755356;45.8295;-1.74113;-25.8212;1.76137;60.8295;-5.24113;
1.14058;2.65087;-0.0331202;-13.6164;-1.75612;29.6706;-0.0158337;-0.0778596;45.9125;-1.74098;-25.6551;1.76154;60.9125;-5.24098;
1.15058;2.64949;-0.0391797;-13.5325;-1.75628;29.7677;-0.0159881;-0.0803061;45.9956;-1.74083;-25.4891;1.7617;60.9956;-5.24083;
1.16059;2.6498;-0.0334732;-13.4498;-1.75644;29.8629;-0.0159607;-0.0827907;46.0786;-1.74068;-25.323;1.76186;61.0786;-5.24068;
1.17059;2.65039;-0.0360005;-13.3664;-1.75661;29.9588;-0.0160287;-0.0853653;46.1616;-1.74053;-25.1569;1.76202;61.1616;-5.24053;
