Time(s),Value(bpm)
0.1349667,0
0.2599667,0
0.3849667,0
0.5099667,0
0.6349667,96
0.7599667,96
0.8849667,96
1.0099667,96
1.1349667,96
1.2599667,96
1.3849667,96
1.5099667,96
1.6349667,96
1.7599667,96
1.8849667,96
2.0099667,96
2.1349667,96
2.2599667,95
2.3849667,95
2.5099667,95
2.6349667,95
2.7599667,95
2.8849667,95
3.0099667,95
3.1349667,95
3.2599667,95
3.3849667,95
3.5099667,95
3.6349667,95
3.7599667,95
3.8849667,0
4.0099667,95
4.1349667,95
4.2599667,94
4.3849667,94
4.5099667,94
4.6349667,94
4.7599667,94
4.8849667,94
5.0099667,94
5.1349667,94
5.2599667,93
5.3849667,93
5.5099667,93
5.6349667,93
5.7599667,93
5.8849667,93
6.0099667,93
6.1349667,93
6.2599667,93
6.3849667,93
6.5099667,93
6.6349667,93
6.7599667,93
6.8849667,93
7.0099667,93
7.1349667,93
7.2599667,93
7.3849667,93
7.5099667,93
7.6349667,93
7.7599667,93
7.8849667,93
8.0099667,93
8.1349667,93
8.2599667,93
8.3849667,93
8.5099667,93
8.6349667,93
8.7599667,93
8.8849667,93
9.0099667,93
9.1349667,93
9.2599667,92
9.3849667,92
9.5099667,92
9.6349667,92
9.7599667,92
9.8849667,92
10.0099667,92
10.1349667,92
10.2599667,92
10.3849667,92
10.5099667,92
10.6349667,92
10.7599667,92
10.8849667,92
11.0099667,92
11.1349667,92
11.2599667,90
11.3849667,90
11.5099667,90
11.6349667,90
11.7599667,90
11.8849667,90
12.0099667,90
12.1349667,90
12.2599667,90
12.3849667,90
12.5099667,90
12.6349667,90
12.7599667,90
12.8849667,90
13.0099667,90
13.1349667,90
13.2599667,90
13.3849667,90
13.5099667,90
13.6349667,90
13.7599667,90
13.8849667,90
14.0099667,90
14.1349667,90
14.2599667,90
14.3849667,90
14.5099667,90
14.6349667,90
14.7599667,90
14.8849667,90
15.0099667,90
15.1349667,90
15.2599667,90
15.3849667,89
15.5099667,89
15.6349667,89
15.7599667,89
15.8849667,89
16.0099667,89
16.1349667,89
16.2599667,89
16.3849667,84
16.5099667,84
16.6349667,84
16.7599667,84
16.8849667,84
17.0099667,84
17.1349667,84
17.2599667,84
17.3849667,84
17.5099667,84
17.6349667,84
17.7599667,84
17.8849667,84
18.0099667,84
18.1349667,84
18.2599667,84
18.3849667,84
18.5099667,84
18.6349667,84
18.7599667,84
18.8849667,84
19.0099667,84
19.1349667,84
19.2599667,84
19.3849667,84
19.5099667,84
19.6349667,84
19.7599667,84
19.8849667,84
20.0099667,84
20.1349667,84
20.2599667,84
20.3849667,83
20.5099667,83
20.6349667,83
20.7599667,83
20.8849667,83
21.0099667,83
21.1349667,83
21.2599667,83
21.3849667,84
21.5099667,84
21.6349667,84
21.7599667,84
21.8849667,84
22.0099667,84
22.1349667,84
22.2599667,84
22.3849667,84
22.5099667,84
22.6349667,84
22.7599667,84
22.8849667,84
23.0099667,84
23.1349667,84
23.2599667,84
23.3849667,85
23.5099667,85
23.6349667,85
23.7599667,85
23.8849667,85
24.0099667,85
24.1349667,85
24.2599667,85
24.3849667,88
24.5099667,88
24.6349667,88
24.7599667,88
24.8849667,88
25.0099667,88
25.1349667,88
25.2599667,88
25.3849667,88
25.5099667,89
25.6349667,89
25.7599667,89
25.8849667,89
26.0099667,89
26.1349667,89
26.2599667,89
26.3849667,89
26.5099667,90
26.6349667,90
26.7599667,90
26.8849667,90
27.0099667,90
27.1349667,90
27.2599667,90
27.3849667,90
27.5099667,90
27.6349667,90
27.7599667,90
27.8849667,90
28.0099667,90
28.1349667,90
28.2599667,90
28.3849667,90
28.5099667,91
28.6349667,91
28.7599667,91
28.8849667,91
29.0099667,91
29.1349667,91
29.2599667,91
29.3849667,91
29.5099667,91
29.6349667,91
29.7599667,91
29.8849667,0
30.0099667,0
30.1349667,0
30.2599667,0
30.3849667,0
30.5099667,0
30.6349667,0
30.7599667,93
30.8849667,93
31.0099667,93
31.1349667,93
31.2599667,93
31.3849667,93
31.5099667,94
31.6349667,94
31.7599667,94
31.8849667,94
32.0099667,94
32.1349667,94
32.2599667,94
32.3849667,94
32.5099667,94
32.6349667,94
32.7599667,94
32.8849667,94
33.0099667,94
33.1349667,94
33.2599667,94
33.3849667,94
33.5099667,95
33.6349667,95
33.7599667,95
33.8849667,95
34.0099667,95
34.1349667,95
34.2599667,95
34.3849667,95
34.5099667,95
34.6349667,95
34.7599667,95
34.8849667,95
35.0099667,95
35.1349667,95
35.2599667,95
35.3849667,95
35.5099667,95
35.6349667,95
35.7599667,95
35.8849667,95
36.0099667,95
36.1349667,95
36.2599667,95
36.3849667,95
36.5099667,95
36.6349667,95
36.7599667,95
36.8849667,95
37.0099667,95
37.1349667,95
37.2599667,95
37.3849667,95
37.5099667,95
37.6349667,95
37.7599667,95
37.8849667,95
38.0099667,95
38.1349667,95
38.2599667,95
38.3849667,95
38.5099667,94
38.6349667,94
38.7599667,94
38.8849667,94
39.0099667,94
39.1349667,94
39.2599667,94
39.3849667,94
39.5099667,94
39.6349667,94
39.7599667,94
39.8849667,94
40.0099667,94
40.1349667,94
40.2599667,94
40.3849667,94
40.5099667,94
40.6349667,94
40.7599667,94
40.8849667,94
41.0099667,94
41.1349667,94
41.2599667,94
41.3849667,94
41.5099667,94
41.6349667,94
41.7599667,94
41.8849667,94
42.0099667,94
42.1349667,94
42.2599667,94
42.3849667,94
42.5099667,94
42.6349667,94
42.7599667,94
42.8849667,94
43.0099667,94
43.1349667,94
43.2599667,94
43.3849667,94
43.5099667,94
43.6349667,95
43.7599667,95
43.8849667,95
44.0099667,95
44.1349667,95
44.2599667,95
44.3849667,95
44.5099667,95
44.6349667,95
44.7599667,0
44.8849667,0
45.0099667,0
45.1349667,0
45.2599667,0
45.3849667,0
45.5099667,0
45.6349667,0
45.7599667,0
45.8849667,0
46.0099667,93
46.1349667,93
46.2599667,93
46.3849667,93
46.5099667,93
46.6349667,93
46.7599667,93
46.8849667,93
47.0099667,93
47.1349667,93
47.2599667,93
47.3849667,93
47.5099667,93
47.6349667,93
47.7599667,93
47.8849667,93
48.0099667,93
48.1349667,93
48.2599667,93
48.3849667,93
48.5099667,93
48.6349667,89
48.7599667,89
48.8849667,89
49.0099667,89
49.1349667,89
49.2599667,89
49.3849667,89
49.5099667,89
49.6349667,86
49.7599667,86
49.8849667,86
50.0099667,86
50.1349667,86
50.2599667,86
50.3849667,86
50.5099667,86
50.6349667,86
50.7599667,86
50.8849667,86
51.0099667,86
51.1349667,86
51.2599667,86
51.3849667,86
51.5099667,86
51.6349667,86
51.7599667,86
51.8849667,86
52.0099667,86
52.1349667,86
52.2599667,86
52.3849667,86
52.5099667,86
52.6349667,86
52.7599667,86
52.8849667,86
53.0099667,86
53.1349667,86
53.2599667,86
53.3849667,86
53.5099667,86
53.6349667,86
53.7599667,88
53.8849667,88
54.0099667,88
54.1349667,88
54.2599667,88
54.3849667,88
54.5099667,88
54.6349667,88
54.7599667,88
54.8849667,88
55.0099667,88
55.1349667,88
55.2599667,88
55.3849667,88
55.5099667,88
55.6349667,88
55.7599667,89
55.8849667,89
56.0099667,89
56.1349667,89
56.2599667,89
56.3849667,89
56.5099667,89
56.6349667,89
56.7599667,90
56.8849667,90
57.0099667,90
57.1349667,90
57.2599667,90
57.3849667,90
57.5099667,90
57.6349667,90
57.7599667,90
57.8849667,90
58.0099667,90
58.1349667,90
58.2599667,90
58.3849667,90
58.5099667,90
58.6349667,90
58.7599667,90
58.8849667,90
59.0099667,90
59.1349667,90
59.2599667,90
59.3849667,90
59.5099667,90
59.6349667,90
59.7599667,90
59.8849667,90
60.0099667,90
60.1349667,90
60.2599667,90
60.3849667,90
60.5099667,90
60.6349667,90
60.7599667,90
60.8849667,90
61.0099667,90
61.1349667,90
61.2599667,90
61.3849667,90
61.5099667,90
61.6349667,90
61.7599667,91
61.8849667,91
62.0099667,91
62.1349667,91
62.2599667,91
62.3849667,91
62.5099667,91
62.6349667,91
62.7599667,92
62.8849667,92
63.0099667,92
63.1349667,92
63.2599667,92
63.3849667,92
63.5099667,92
63.6349667,92
63.7599667,92
63.8849667,92
64.0099667,92
64.1349667,92
64.2599667,92
64.3849667,92
64.5099667,92
64.6349667,92
64.7599667,92
64.8849667,92
65.0099667,92
65.1349667,92
65.2599667,92
65.3849667,92
65.5099667,92
65.6349667,92
65.7599667,92
65.8849667,92
66.0099667,92
66.1349667,92
66.2599667,92
66.3849667,92
66.5099667,92
66.6349667,92
66.7599667,92
66.8849667,92
67.0099667,92
67.1349667,92
67.2599667,92
67.3849667,92
67.5099667,92
67.6349667,92
67.7599667,92
67.8849667,92
68.0099667,92
68.1349667,92
68.2599667,92
68.3849667,92
68.5099667,92
68.6349667,92
68.7599667,92
68.8849667,92
69.0099667,92
69.1349667,92
69.2599667,92
69.3849667,92
69.5099667,92
69.6349667,92
69.7599667,92
69.8849667,92
70.0099667,92
70.1349667,92
70.2599667,92
70.3849667,92
70.5099667,92
70.6349667,92
70.7599667,92
70.8849667,92
71.0099667,92
71.1349667,92
71.2599667,92
71.3849667,92
71.5099667,92
71.6349667,92
71.7599667,92
71.8849667,93
72.0099667,93
72.1349667,93
72.2599667,93
72.3849667,93
72.5099667,93
72.6349667,93
72.7599667,93
72.8849667,93
73.0099667,93
73.1349667,93
73.2599667,93
73.3849667,93
73.5099667,93
73.6349667,93
73.7599667,93
73.8849667,92
74.0099667,92
74.1349667,92
74.2599667,92
74.3849667,92
74.5099667,92
74.6349667,92
74.7599667,92
74.8849667,92
75.0099667,92
75.1349667,92
75.2599667,92
75.3849667,92
75.5099667,92
75.6349667,92
75.7599667,92
75.8849667,91
76.0099667,91
76.1349667,91
76.2599667,91
76.3849667,91
76.5099667,91
76.6349667,91
76.7599667,91
76.8849667,90
77.0099667,90
77.1349667,90
77.2599667,90
77.3849667,90
77.5099667,90
77.6349667,90
77.7599667,90
77.8849667,91
78.0099667,91
78.1349667,91
78.2599667,91
78.3849667,91
78.5099667,91
78.6349667,91
78.7599667,91
78.8849667,91
79.0099667,91
79.1349667,91
79.2599667,91
79.3849667,91
79.5099667,91
79.6349667,91
79.7599667,91
79.8849667,91
80.0099667,92
80.1349667,92
80.2599667,92
80.3849667,92
80.5099667,92
80.6349667,92
80.7599667,92
80.8849667,92
81.0099667,92
81.1349667,92
81.2599667,92
81.3849667,92
81.5099667,92
81.6349667,92
81.7599667,92
81.8849667,92
82.0099667,92
82.1349667,92
82.2599667,92
82.3849667,92
82.5099667,92
82.6349667,92
82.7599667,92
82.8849667,92
83.0099667,92
83.1349667,92
83.2599667,92
83.3849667,92
83.5099667,92
83.6349667,92
83.7599667,92
83.8849667,92
84.0099667,91
84.1349667,91
84.2599667,91
84.3849667,91
84.5099667,91
84.6349667,91
84.7599667,91
84.8849667,91
85.0099667,92
85.1349667,92
85.2599667,92
85.3849667,92
85.5099667,92
85.6349667,92
85.7599667,92
85.8849667,92
86.0099667,92
86.1349667,92
86.2599667,92
86.3849667,92
86.5099667,92
86.6349667,92
86.7599667,92
86.8849667,92
87.0099667,92
87.1349667,92
87.2599667,92
87.3849667,92
87.5099667,92
87.6349667,92
87.7599667,92
87.8849667,92
88.0099667,92
88.1349667,92
88.2599667,92
88.3849667,92
88.5099667,92
88.6349667,92
88.7599667,92
88.8849667,92
89.0099667,92
89.1349667,92
89.2599667,92
89.3849667,92
89.5099667,92
89.6349667,92
89.7599667,92
