Time(s),Value(℃)
0.0196136,34.310001373291
0.0352386,34.310001373291
0.0508636,34.310001373291
0.0664886,34.310001373291
0.0821136,34.310001373291
0.0977386,34.310001373291
0.1133636,34.310001373291
0.1289886,34.2999992370605
0.1446136,34.2999992370605
0.1602386,34.2999992370605
0.1758636,34.2999992370605
0.1914886,34.2999992370605
0.2071136,34.2999992370605
0.2227386,34.2999992370605
0.2383636,34.2999992370605
0.2539886,34.2999992370605
0.2696136,34.2999992370605
0.2852386,34.2999992370605
0.3008636,34.2999992370605
0.3164886,34.2999992370605
0.3321136,34.2999992370605
0.3477386,34.2999992370605
0.3633636,34.2999992370605
0.3789886,34.2999992370605
0.3946136,34.2999992370605
0.4102386,34.2999992370605
0.4258636,34.2999992370605
0.4414886,34.2999992370605
0.4571136,34.2999992370605
0.4727386,34.2999992370605
0.4883636,34.2999992370605
0.5039886,34.2999992370605
0.5196136,34.2999992370605
0.5352386,34.2999992370605
0.5508636,34.2999992370605
0.5664886,34.2999992370605
0.5821136,34.2999992370605
0.5977386,34.310001373291
0.6133636,34.310001373291
0.6289886,34.310001373291
0.6446136,34.310001373291
0.6602386,34.310001373291
0.6758636,34.3199996948242
0.6914886,34.3199996948242
0.7071136,34.3199996948242
0.7227386,34.3199996948242
0.7383636,34.3199996948242
0.7539886,34.3199996948242
0.7696136,34.3199996948242
0.7852386,34.3199996948242
0.8008636,34.3199996948242
0.8164886,34.3199996948242
0.8321136,34.3199996948242
0.8477386,34.3199996948242
0.8633636,34.3199996948242
0.8789886,34.3199996948242
0.8946136,34.3199996948242
0.9102386,34.3199996948242
0.9258636,34.3199996948242
0.9414886,34.3199996948242
0.9571136,34.3199996948242
0.9727386,34.3199996948242
0.9883636,34.3300018310547
1.0039886,34.3300018310547
1.0196136,34.3300018310547
1.0352386,34.3300018310547
1.0508636,34.3300018310547
1.0664886,34.3300018310547
1.0821136,34.3300018310547
1.0977386,34.3300018310547
1.1133636,34.3300018310547
1.1289886,34.3300018310547
1.1446136,34.3300018310547
1.1602386,34.3300018310547
1.1758636,34.3300018310547
1.1914886,34.3300018310547
1.2071136,34.3400001525879
1.2227386,34.3400001525879
1.2383636,34.3400001525879
1.2539886,34.3400001525879
1.2696136,34.3499984741211
1.2852386,34.3499984741211
1.3008636,34.3499984741211
1.3164886,34.3499984741211
1.3321136,34.3499984741211
1.3477386,34.3499984741211
1.3633636,34.3499984741211
1.3789886,34.3499984741211
1.3946136,34.3499984741211
1.4102386,34.3499984741211
1.4258636,34.3499984741211
1.4414886,34.3499984741211
1.4571136,34.3600006103516
1.4727386,34.3600006103516
1.4883636,34.3600006103516
1.5039886,34.3600006103516
1.5196136,34.3600006103516
1.5352386,34.3600006103516
1.5508636,34.3499984741211
1.5664886,34.3499984741211
1.5821136,34.3499984741211
1.5977386,34.3499984741211
1.6133636,34.3499984741211
1.6289886,34.3400001525879
1.6446136,34.3400001525879
1.6602386,34.3499984741211
1.6758636,34.3499984741211
1.6914886,34.3499984741211
1.7071136,34.3499984741211
1.7227386,34.3600006103516
1.7383636,34.3600006103516
1.7539886,34.3600006103516
1.7696136,34.3600006103516
1.7852386,34.3699989318848
1.8008636,34.3699989318848
1.8164886,34.3699989318848
1.8321136,34.3699989318848
1.8477386,34.3699989318848
1.8633636,34.3600006103516
1.8789886,34.3600006103516
1.8946136,34.3600006103516
1.9102386,34.3600006103516
1.9258636,34.3600006103516
1.9414886,34.3499984741211
1.9571136,34.3499984741211
1.9727386,34.3499984741211
1.9883636,34.3499984741211
2.0039886,34.3499984741211
2.0196136,34.3499984741211
2.0352386,34.3600006103516
2.0508636,34.3600006103516
2.0664886,34.3600006103516
2.0821136,34.3600006103516
