Time(s),Value(bpm)
0.1289886,83
0.2539886,83
0.3789886,83
0.5039886,83
0.6289886,83
0.7539886,83
0.8789886,83
1.0039886,83
1.1289886,83
1.2539886,83
1.3789886,83
1.5039886,83
1.6289886,83
1.7539886,83
1.8789886,83
2.0039886,83
2.1289886,83
2.2539886,83
2.3789886,83
2.5039886,83
2.6289886,83
2.7539886,85
2.8789886,85
3.0039886,85
3.1289886,85
3.2539886,85
3.3789886,85
3.5039886,85
3.6289886,85
3.7539886,85
3.8789886,85
4.0039886,85
4.1289886,87
4.2539886,87
4.3789886,87
4.5039886,87
4.6289886,87
4.7539886,89
4.8789886,89
5.0039886,89
5.1289886,89
5.2539886,89
5.3789886,89
5.5039886,89
5.6289886,89
5.7539886,89
5.8789886,89
6.0039886,89
6.1289886,89
6.2539886,89
6.3789886,89
6.5039886,89
6.6289886,89
6.7539886,91
6.8789886,91
7.0039886,91
7.1289886,91
7.2539886,91
7.3789886,91
7.5039886,91
7.6289886,91
7.7539886,91
7.8789886,91
8.0039886,91
8.1289886,91
8.2539886,91
8.3789886,91
8.5039886,91
8.6289886,91
8.7539886,91
8.8789886,91
9.0039886,91
9.1289886,91
9.2539886,91
9.3789886,91
9.5039886,91
9.6289886,91
9.7539886,91
9.8789886,91
10.0039886,91
10.1289886,91
10.2539886,87
10.3789886,87
10.5039886,87
10.6289886,87
10.7539886,87
10.8789886,87
11.0039886,87
11.1289886,87
11.2539886,87
11.3789886,87
11.5039886,87
11.6289886,87
11.7539886,87
11.8789886,87
12.0039886,87
12.1289886,87
12.2539886,85
12.3789886,85
12.5039886,85
12.6289886,85
12.7539886,85
12.8789886,85
13.0039886,85
13.1289886,85
13.2539886,85
13.3789886,85
13.5039886,85
13.6289886,85
13.7539886,87
13.8789886,87
14.0039886,87
14.1289886,87
14.2539886,87
14.3789886,87
14.5039886,87
14.6289886,87
14.7539886,87
14.8789886,87
15.0039886,87
15.1289886,85
15.2539886,85
15.3789886,85
15.5039886,85
15.6289886,85
15.7539886,85
15.8789886,85
16.0039886,85
16.1289886,85
16.2539886,85
16.3789886,89
16.5039886,89
16.6289886,89
16.7539886,89
16.8789886,89
17.0039886,89
17.1289886,87
17.2539886,87
17.3789886,87
17.5039886,87
17.6289886,87
17.7539886,87
17.8789886,85
18.0039886,85
18.1289886,85
18.2539886,85
18.3789886,85
18.5039886,85
18.6289886,87
18.7539886,87
18.8789886,87
19.0039886,87
19.1289886,87
19.2539886,87
19.3789886,87
19.5039886,87
19.6289886,87
19.7539886,87
19.8789886,87
20.0039886,83
20.1289886,83
20.2539886,83
20.3789886,83
20.5039886,83
20.6289886,83
20.7539886,83
20.8789886,83
21.0039886,83
21.1289886,83
21.2539886,83
21.3789886,83
21.5039886,83
21.6289886,83
21.7539886,83
21.8789886,83
22.0039886,83
22.1289886,83
22.2539886,83
22.3789886,83
22.5039886,83
22.6289886,83
22.7539886,83
22.8789886,83
23.0039886,83
23.1289886,83
23.2539886,83
23.3789886,83
23.5039886,83
23.6289886,83
23.7539886,83
23.8789886,83
24.0039886,83
24.1289886,83
24.2539886,83
24.3789886,83
24.5039886,83
24.6289886,83
24.7539886,83
24.8789886,83
25.0039886,83
25.1289886,83
25.2539886,83
25.3789886,83
25.5039886,83
25.6289886,83
25.7539886,83
25.8789886,83
26.0039886,83
26.1289886,83
26.2539886,83
26.3789886,83
26.5039886,83
26.6289886,83
26.7539886,83
26.8789886,83
27.0039886,83
27.1289886,83
27.2539886,83
27.3789886,83
27.5039886,83
27.6289886,83
27.7539886,83
27.8789886,83
28.0039886,83
28.1289886,83
28.2539886,83
28.3789886,83
28.5039886,85
28.6289886,85
28.7539886,85
28.8789886,85
29.0039886,85
29.1289886,85
29.2539886,85
29.3789886,85
29.5039886,85
29.6289886,85
29.7539886,85
29.8789886,85
30.0039886,85
30.1289886,85
30.2539886,85
30.3789886,85
30.5039886,85
30.6289886,83
30.7539886,83
30.8789886,83
31.0039886,83
31.1289886,83
31.2539886,83
31.3789886,85
31.5039886,85
31.6289886,85
31.7539886,85
31.8789886,85
32.0039886,85
32.1289886,85
32.2539886,85
32.3789886,85
32.5039886,85
32.6289886,85
32.7539886,85
32.8789886,85
33.0039886,85
33.1289886,85
33.2539886,85
33.3789886,85
33.5039886,85
33.6289886,85
33.7539886,85
33.8789886,85
34.0039886,85
34.1289886,85
34.2539886,85
34.3789886,85
34.5039886,85
34.6289886,85
34.7539886,85
34.8789886,85
35.0039886,85
35.1289886,85
35.2539886,85
35.3789886,85
35.5039886,85
35.6289886,85
35.7539886,85
35.8789886,85
36.0039886,85
36.1289886,85
36.2539886,85
36.3789886,85
36.5039886,85
36.6289886,85
36.7539886,85
36.8789886,85
37.0039886,83
37.1289886,83
37.2539886,83
37.3789886,83
37.5039886,83
37.6289886,83
37.7539886,83
37.8789886,83
38.0039886,83
38.1289886,83
38.2539886,83
38.3789886,83
38.5039886,83
38.6289886,83
38.7539886,83
38.8789886,83
39.0039886,83
39.1289886,83
39.2539886,83
39.3789886,83
39.5039886,83
39.6289886,83
39.7539886,83
39.8789886,83
40.0039886,83
40.1289886,83
40.2539886,83
40.3789886,83
40.5039886,83
40.6289886,83
40.7539886,83
40.8789886,83
41.0039886,83
41.1289886,83
41.2539886,83
41.3789886,83
41.5039886,83
41.6289886,83
41.7539886,83
41.8789886,83
42.0039886,83
42.1289886,83
42.2539886,83
42.3789886,83
42.5039886,83
42.6289886,83
42.7539886,85
42.8789886,85
43.0039886,85
43.1289886,85
43.2539886,85
43.3789886,85
43.5039886,85
