Time(s),Value(%)
563.0092948,99.5
563.0249198,99.5
563.0405448,99.5
563.0561698,99.5
563.0717948,99.5
563.0874198,99.5
563.1030448,99.5
563.1186698,99.5
563.1342948,99.5
563.1499198,99.5
563.1655448,99.5
563.1811698,99.5
563.1967948,99.5
563.2124198,99.5
563.2280448,99.5
563.2436698,99.5
563.2592948,99.5
563.2749198,99.5
563.2905448,99.5
563.3061698,99.5
563.3217948,99.5
563.3374198,99.5
563.3530448,99.5
563.3686698,99.5
563.3842948,99.5
563.3999198,99.5
563.4155448,99.5
563.4311698,99.5
563.4467948,99.5
563.4624198,99.5
563.4780448,99.5
563.4936698,99.5
563.5092948,99.5
563.5249198,99.5
563.5405448,99.5
563.5561698,99.5
563.5717948,99.5
563.5874198,99.5
563.6030448,99.5
563.6186698,99.5
563.6342948,99.5
563.6499198,99.5
563.6655448,99.5
563.6811698,99.5
563.6967948,99.5
563.7124198,99.5
563.7280448,99.5
563.7436698,99.5
563.7592948,99.5
563.7749198,99.5
563.7905448,99.5
563.8061698,99.5
563.8217948,99.5
563.8374198,99.5
563.8530448,99.5
563.8686698,99.5
563.8842948,99.5
563.8999198,99.5
563.9155448,99.5
563.9311698,99.5
563.9467948,99.5
563.9624198,99.5
563.9780448,99.5
563.9936698,99.5
564.0092948,99.5
564.0249198,99.5
564.0405448,99.5
564.0561698,99.5
564.0717948,99.5
564.0874198,99.5
564.1030448,99.5
564.1186698,99.5
564.1342948,99.5
564.1499198,99.5
564.1655448,99.5
564.1811698,99.5
564.1967948,99.5
564.2124198,99.5
564.2280448,99.5
564.2436698,99.5
564.2592948,99.5
564.2749198,99.5
564.2905448,99.4800033569336
564.3061698,99.4700012207031
564.3217948,99.4599990844727
564.3374198,99.4499969482422
564.3530448,99.4300003051758
564.3686698,99.4199981689453
564.3842948,99.4100036621094
564.3999198,99.4000015258789
564.4155448,99.4000015258789
564.4311698,99.4000015258789
564.4467948,99.4000015258789
564.4624198,99.4000015258789
564.4780448,99.4000015258789
564.4936698,99.4000015258789
564.5092948,99.4000015258789
564.5249198,99.4000015258789
564.5405448,99.4000015258789
564.5561698,99.4000015258789
564.5717948,99.4000015258789
564.5874198,99.4000015258789
564.6030448,99.4000015258789
564.6186698,99.4000015258789
564.6342948,99.4000015258789
564.6499198,99.4000015258789
564.6655448,99.4000015258789
564.6811698,99.4000015258789
564.6967948,99.4000015258789
564.7124198,99.4000015258789
564.7280448,99.4000015258789
564.7436698,99.4000015258789
564.7592948,99.4000015258789
564.7749198,99.4000015258789
564.7905448,99.4000015258789
564.8061698,99.4000015258789
564.8217948,99.4000015258789
564.8374198,99.4000015258789
564.8530448,99.4000015258789
564.8686698,99.4000015258789
564.8842948,99.4000015258789
564.8999198,99.4000015258789
564.9155448,99.4000015258789
564.9311698,99.4000015258789
564.9467948,99.4000015258789
564.9624198,99.4000015258789
564.9780448,99.4000015258789
564.9936698,99.4000015258789
565.0092948,99.4000015258789
565.0249198,99.4000015258789
565.0405448,99.4000015258789
565.0561698,99.4000015258789
565.0717948,99.4000015258789
565.0874198,99.4000015258789
565.1030448,99.4000015258789
565.1186698,99.4000015258789
565.1342948,99.4000015258789
565.1499198,99.4000015258789
565.1655448,99.4000015258789
565.1811698,99.4000015258789
565.1967948,99.4000015258789
565.2124198,99.4000015258789
565.2280448,99.4000015258789
565.2436698,99.4000015258789
565.2592948,99.4000015258789
565.2749198,99.4000015258789
565.2905448,99.4000015258789
565.3061698,99.4000015258789
565.3217948,99.4000015258789
565.3374198,99.4000015258789
565.3530448,99.4000015258789
565.3686698,99.4000015258789
565.3842948,99.4000015258789
565.3999198,99.4000015258789
565.4155448,99.4000015258789
565.4311698,99.4000015258789
565.4467948,99.4000015258789
565.4624198,99.4000015258789
565.4780448,99.4000015258789
565.4936698,99.4000015258789
565.5092948,99.4000015258789
565.5249198,99.4000015258789
565.5405448,99.4000015258789
565.5561698,99.4000015258789
565.5717948,99.4000015258789
565.5874198,99.4000015258789
565.6030448,99.4000015258789
565.6186698,99.4000015258789
565.6342948,99.4000015258789
565.6499198,99.4000015258789
565.6655448,99.4000015258789
