Time;CoG Acceleration/X;CoG Acceleration/Y;CoG position/X;CoG position/Y;Speed/X;Speed/Y;CoG position/Yaw;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;
s;m/s²;m/s²;m;m;km/h;km/h;°;m;m;m;m;m;m;m;m;m;m;
0;1.65005;-0.161923;-110.064;-1.75;30.0046;-0.000884485;-6.18903e-006;23.5077;5.24998;1.74996;-151.953;1.74997;-106.229;7.75;13.5198;14.696;7.75;
0.0100015;3.20117;-0.123811;-110.018;-1.75001;30.0722;-0.00331851;-0.000217988;23.5077;5.24998;1.74996;-151.953;1.74997;-106.229;7.75;13.5198;14.696;7.75;
0.020003;4.06341;-0.0870198;-109.934;-1.75002;30.2112;-0.00663342;-0.000957369;23.5077;5.24998;1.74996;-151.953;1.74997;-106.229;7.75;13.5198;14.696;7.75;
0.0300045;4.15269;-0.0715753;-109.849;-1.75004;30.3595;-0.00874538;-0.00224884;23.5077;5.24998;1.74996;-151.953;1.74997;-106.229;7.75;13.5198;14.696;7.75;
0.040006;3.71793;-0.0659799;-109.765;-1.75008;30.5072;-0.0102421;-0.0039567;23.5077;5.24998;1.74996;-151.953;1.74997;-106.229;7.75;13.5198;14.696;7.75;
0.0500075;1.31689;-0.0650151;-109.68;-1.75011;30.6018;-0.0115111;-0.00597555;23.5077;5.24998;1.74996;-151.953;1.74997;-106.229;7.75;13.5198;14.696;7.75;
0.060009;-0.268475;-0.059453;-109.595;-1.75016;30.6152;-0.012535;-0.00824449;23.5077;5.24998;1.74996;-151.953;1.74997;-106.229;7.75;13.5198;14.696;7.75;
0.0700105;-0.581978;-0.0587835;-109.509;-1.75021;30.5978;-0.0132984;-0.0107506;23.5077;5.24998;1.74996;-151.953;1.74997;-106.229;7.75;13.5198;14.696;7.75;
0.080012;-0.664823;-0.060791;-109.424;-1.75027;30.5744;-0.01401;-0.0134285;23.5077;5.24998;1.74996;-151.953;1.74997;-106.229;7.75;13.5198;14.696;7.75;
0.0900135;-0.682846;-0.0638954;-109.339;-1.75033;30.5497;-0.0147422;-0.0162211;23.5077;5.24998;1.74996;-151.953;1.74997;-106.229;7.75;13.5198;14.696;7.75;
0.100015;-0.68167;-0.0672197;-109.254;-1.7504;30.5249;-0.0155314;-0.0191165;23.5077;5.24998;1.74996;-151.953;1.74997;-106.229;7.75;13.5198;14.696;7.75;
0.110016;-0.682368;-0.070008;-109.17;-1.75047;30.5002;-0.016391;-0.0221123;23.5077;5.24998;1.74996;-151.953;1.74997;-106.229;7.75;13.5198;14.696;7.75;
0.120018;-0.690026;-0.0716829;-109.086;-1.75055;30.4756;-0.0172827;-0.0251567;23.4589;5.24997;1.74995;-151.88;1.74995;-106.156;7.75;13.5198;14.696;7.75;
0.130019;-0.702574;-0.0725835;-109.002;-1.75064;30.4506;-0.0181885;-0.0282822;23.4033;5.24996;1.74994;-151.796;1.74994;-106.072;7.74876;13.5217;14.696;7.75;
0.140021;-0.717103;-0.0729527;-108.914;-1.75074;30.424;-0.0191335;-0.0316147;23.3477;5.24995;1.74992;-151.713;1.74993;-105.988;7.74195;13.5322;14.696;7.75;
0.150022;-0.725076;-0.0722021;-108.834;-1.75084;30.3991;-0.0199684;-0.03472;23.2921;5.24994;1.74991;-151.629;1.74991;-105.905;7.73514;13.5427;14.696;7.75;
0.160024;-0.728961;-0.0705686;-108.749;-1.75096;30.3726;-0.0207932;-0.0380514;23.2364;5.24993;1.74989;-151.545;1.7499;-105.821;7.72833;13.5532;14.696;7.75;
0.170025;-0.730661;-0.0683907;-108.671;-1.75107;30.3483;-0.0214698;-0.0411284;23.1809;5.24991;1.74987;-151.461;1.74988;-105.737;7.72152;13.5637;14.643;7.74972;
0.180027;-0.733148;-0.0656282;-108.588;-1.75119;30.3224;-0.0220919;-0.0444319;23.1254;5.2499;1.74984;-151.378;1.74986;-105.653;7.71361;13.573;14.5875;7.74943;
0.190028;-0.736825;-0.0625229;-108.497;-1.75133;30.2936;-0.022652;-0.0480966;23.0699;5.24988;1.74982;-151.294;1.74984;-105.57;7.70251;13.5788;14.532;7.74914;
0.20003;-0.740201;-0.059905;-108.413;-1.75147;30.2671;-0.0230553;-0.0514745;23.0144;5.24986;1.7498;-151.21;1.74981;-105.486;7.69141;13.5846;14.4765;7.74885;
0.210031;-0.742248;-0.0576777;-108.328;-1.75161;30.2402;-0.0233752;-0.0549055;22.9588;5.24985;1.74977;-151.127;1.74979;-105.402;7.6803;13.5904;14.421;7.74856;
0.220033;-0.742413;-0.0558743;-108.243;-1.75176;30.2132;-0.0236222;-0.058339;22.9043;5.24983;1.74974;-151.044;1.74976;-105.32;7.6692;13.5962;14.3666;7.74829;
0.230034;-0.740254;-0.0545117;-108.16;-1.75191;30.1866;-0.0238051;-0.0617388;22.8498;5.24981;1.74971;-150.962;1.74973;-105.238;7.65782;13.6012;14.3122;7.74803;
0.240036;-0.736157;-0.0534661;-108.081;-1.75206;30.1616;-0.0239397;-0.0649497;22.7953;5.24979;1.74968;-150.88;1.7497;-105.155;7.64562;13.6037;14.2579;7.74776;
0.250037;-0.730385;-0.052554;-108.001;-1.75222;30.1364;-0.0240446;-0.0682088;22.7408;5.24976;1.74965;-150.797;1.74967;-105.073;7.63341;13.6063;14.2035;7.7475;
0.260039;-0.727196;-0.05166;-107.916;-1.75239;30.1098;-0.0241248;-0.0716779;22.6864;5.24974;1.74961;-150.715;1.74965;-104.991;7.62121;13.6088;14.1491;7.74723;
0.27004;-0.728011;-0.0508645;-107.833;-1.75257;30.0838;-0.0241743;-0.0750755;22.6298;5.24972;1.74957;-150.63;1.74961;-104.905;7.609;13.6114;14.0928;7.74695;
0.280042;-0.730461;-0.0501457;-107.747;-1.75275;30.0568;-0.0241981;-0.0786017;22.5729;5.24969;1.74953;-150.544;1.74957;-104.819;7.59675;13.6137;14.0362;7.74665;
