Time;CoG Acceleration/X;CoG Acceleration/Y;CoG position/X;CoG position/Y;Speed/X;Speed/Y;CoG position/Yaw;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;
s;m/s²;m/s²;m;m;km/h;km/h;°;m;m;m;m;m;m;m;m;m;m;
0;1.65003;-0.166416;-110.064;-1.75;30.0046;-0.000908931;-6.40514e-006;23.508;5.24998;1.74996;-151.954;1.74997;-106.23;7.75;13.5198;14.696;7.75;
0.0100011;3.68199;-0.111734;-110.003;-1.75001;30.0931;-0.00414047;-0.000291374;23.508;5.24998;1.74996;-151.954;1.74997;-106.23;7.75;13.5198;14.696;7.75;
0.0200022;4.08546;-0.0832685;-109.92;-1.75002;30.2358;-0.0070691;-0.00116897;23.508;5.24998;1.74996;-151.954;1.74997;-106.23;7.75;13.5198;14.696;7.75;
0.0300033;4.1591;-0.0682421;-109.835;-1.75005;30.3852;-0.00899396;-0.00254515;23.508;5.24998;1.74996;-151.954;1.74997;-106.23;7.75;13.5198;14.696;7.75;
0.0400044;4.14421;-0.062418;-109.75;-1.75008;30.5356;-0.0103687;-0.00430038;23.508;5.24998;1.74996;-151.954;1.74997;-106.23;7.75;13.5198;14.696;7.75;
0.0500055;1.70449;-0.0663423;-109.665;-1.75012;30.6471;-0.0115971;-0.00636011;23.508;5.24998;1.74996;-151.954;1.74997;-106.23;7.75;13.5198;14.696;7.75;
0.0600066;0.245316;-0.0625288;-109.579;-1.75017;30.6746;-0.0126536;-0.00868247;23.508;5.24998;1.74996;-151.954;1.74997;-106.23;7.75;13.5198;14.696;7.75;
0.0700077;-0.0585699;-0.0654479;-109.494;-1.75022;30.6757;-0.0136004;-0.0112322;23.508;5.24998;1.74996;-151.954;1.74997;-106.23;7.75;13.5198;14.696;7.75;
0.0800088;-0.132506;-0.0700253;-109.411;-1.75028;30.6716;-0.0144839;-0.0138696;23.508;5.24998;1.74996;-151.954;1.74997;-106.23;7.75;13.5198;14.696;7.75;
0.0900099;-0.141594;-0.0722019;-109.323;-1.75034;30.6661;-0.0154956;-0.0168565;23.508;5.24998;1.74996;-151.954;1.74997;-106.23;7.75;13.5198;14.696;7.75;
0.100011;-0.133953;-0.0776654;-109.238;-1.75042;30.6608;-0.0165701;-0.0198988;23.508;5.24998;1.74996;-151.954;1.74997;-106.23;7.75;13.5198;14.696;7.75;
0.110012;-0.131188;-0.0812792;-109.16;-1.75049;30.6562;-0.017598;-0.0228547;23.4883;5.24997;1.74996;-151.924;1.74996;-106.2;7.75;13.5198;14.696;7.75;
0.120013;-0.136141;-0.0854318;-109.074;-1.75058;30.651;-0.0188212;-0.0262135;23.4326;5.24996;1.74994;-151.84;1.74995;-106.116;7.75;13.5198;14.696;7.75;
0.130014;-0.146146;-0.0843089;-108.986;-1.75068;30.6456;-0.0200533;-0.0297936;23.377;5.24995;1.74993;-151.757;1.74993;-106.032;7.75;13.5198;14.696;7.75;
0.140015;-0.156125;-0.0903879;-108.905;-1.75078;30.6402;-0.0212815;-0.0331982;23.3214;5.24994;1.74991;-151.673;1.74992;-105.949;7.75;13.5198;14.696;7.75;
0.150016;-0.165459;-0.0916314;-108.815;-1.7509;30.6338;-0.0226778;-0.0371305;23.2658;5.24993;1.7499;-151.589;1.74991;-105.865;7.74412;13.5289;14.696;7.75;
0.160018;-0.171217;-0.0933968;-108.729;-1.75103;30.6276;-0.023927;-0.0410034;23.2103;5.24992;1.74988;-151.506;1.74989;-105.781;7.73732;13.5393;14.677;7.7499;
0.170019;-0.174574;-0.09137;-108.644;-1.75116;30.6212;-0.0251407;-0.0449447;23.1549;5.2499;1.74986;-151.422;1.74987;-105.698;7.73053;13.5498;14.6217;7.74961;
0.18002;-0.17699;-0.0901971;-108.559;-1.7513;30.6147;-0.0262612;-0.0490204;23.0996;5.24989;1.74983;-151.339;1.74985;-105.615;7.72373;13.5603;14.5664;7.74932;
0.190021;-0.178787;-0.0901976;-108.474;-1.75145;30.6082;-0.0272747;-0.0531576;23.0443;5.24987;1.74981;-151.255;1.74982;-105.531;7.71693;13.5707;14.5111;7.74903;
0.200022;-0.179784;-0.0857215;-108.389;-1.75161;30.6017;-0.028162;-0.0574162;22.9889;5.24986;1.74979;-151.172;1.7498;-105.448;7.70621;13.5769;14.4558;7.74874;
0.210023;-0.180039;-0.0863663;-108.303;-1.75178;30.5951;-0.0290024;-0.0617483;22.9335;5.24984;1.74976;-151.088;1.74978;-105.364;7.69517;13.5827;14.4004;7.74846;
0.220024;-0.180756;-0.0830502;-108.219;-1.75196;30.5886;-0.0296968;-0.0661251;22.878;5.24982;1.74973;-151.004;1.74975;-105.28;7.68412;13.5885;14.345;7.74819;
0.230025;-0.181854;-0.0803061;-108.133;-1.75215;30.5819;-0.030253;-0.0706224;22.8224;5.2498;1.74969;-150.921;1.74972;-105.196;7.67308;13.5943;14.2895;7.74792;
0.240026;-0.181135;-0.0782517;-108.048;-1.75234;30.5753;-0.0307041;-0.0751339;22.7668;5.24977;1.74966;-150.837;1.74969;-105.112;7.66204;13.6001;14.2341;7.74765;
0.250027;-0.177166;-0.0766388;-107.963;-1.75254;30.5688;-0.0310759;-0.0796658;22.7113;5.24975;1.74963;-150.753;1.74966;-105.028;7.64989;13.6029;14.1786;7.74738;
0.260029;-0.16889;-0.0753217;-107.878;-1.75275;30.5626;-0.0313763;-0.084182;22.6556;5.24973;1.74959;-150.669;1.74963;-104.944;7.63766;13.6055;14.1231;7.7471;
0.27003;-0.163887;-0.0741089;-107.793;-1.75297;30.5566;-0.0316256;-0.0887773;22.5997;5.2497;1.74955;-150.584;1.74959;-104.86;7.62543;13.608;14.0675;7.74682;
0.280031;-0.163719;-0.0729807;-107.709;-1.75319;30.5508;-0.0318245;-0.0933281;22.5439;5.24967;1.74951;-150.5;1.74955;-104.776;7.6132;13.6106;14.0119;7.74653;
0.290032;-0.165066;-0.0742938;-107.625;-1.75342;30.545;-0.0319916;-0.0978585;22.488;5.24965;1.74946;-150.416;1.74951;-104.691;7.60097;13.6132;13.9563;7.74624;
0.300033;-0.16235;-0.0727258;-107.539;-1.75366;30.539;-0.0321747;-0.102561;22.4321;5.24962;1.74942;-150.331;1.74947;-104.607;7.58854;13.6144;13.9008;7.74596;
0.310034;-0.16549;-0.0713047;-107.454;-1.7539;30.5332;-0.0322905;-0.107211;22.3763;5.24959;1.74938;-150.247;1.74943;-104.522;7.5761;13.6154;13.8453;7.74567;
0.320035;-0.169647;-0.0735343;-107.369;-1.75416;30.5272;-0.0323989;-0.111881;22.3206;5.24955;1.74933;-150.163;1.74938;-104.438;7.56365;13.6165;13.79;7.74538;
0.330036;-0.172559;-0.0732496;-107.286;-1.75441;30.5211;-0.0325485;-0.11651;22.2648;5.24952;1.74927;-150.079;1.74933;-104.354;7.5512;13.6175;13.7348;7.7451;
0.340037;-0.17374;-0.0721568;-107.199;-1.75469;30.5148;-0.0326508;-0.121324;22.2091;5.24949;1.74922;-149.994;1.74929;-104.27;7.53876;13.6185;13.6796;7.74481;
0.350038;-0.173788;-0.0729743;-107.114;-1.75496;30.5086;-0.0327506;-0.126096;22.1533;5.24945;1.74917;-149.91;1.74924;-104.185;7.52622;13.619;13.6243;7.74452;
0.36004;-0.173441;-0.0750725;-107.029;-1.75524;30.5024;-0.0328777;-0.130897;22.0974;5.24942;1.74912;-149.826;1.74919;-104.101;7.51368;13.6193;13.569;7.74423;
0.370041;-0.172951;-0.0750069;-106.945;-1.75553;30.4963;-0.0330277;-0.135694;22.041;5.24937;1.74905;-149.74;1.74913;-104.016;7.50114;13.6197;13.5133;7.74395;
0.380042;-0.172293;-0.0786131;-106.86;-1.75583;30.4901;-0.0332008;-0.140557;21.9846;5.24933;1.74899;-149.655;1.74908;-103.93;7.4886;13.6201;13.4577;7.74366;
0.390043;-0.171616;-0.0778057;-106.776;-1.75613;30.4839;-0.0333888;-0.145481;21.9282;5.24929;1.74893;-149.57;1.74902;-103.845;7.47606;13.6205;13.4021;7.74338;
0.400044;-0.170992;-0.0779023;-106.692;-1.75644;30.4779;-0.0335531;-0.150404;21.8718;5.24925;1.74887;-149.485;1.74896;-103.76;7.46358;13.6206;13.3465;7.74309;
0.410045;-0.170266;-0.0808483;-106.606;-1.75677;30.4717;-0.0337982;-0.155436;21.8152;5.24921;1.74881;-149.4;1.7489;-103.675;7.4511;13.6207;13.2909;7.74281;
0.420046;-0.169529;-0.0802422;-106.521;-1.7571;30.4656;-0.0340138;-0.16054;21.7585;5.24916;1.74874;-149.314;1.74884;-103.589;7.43862;13.6208;13.2353;7.74254;
0.430047;-0.168916;-0.0812284;-106.437;-1.75743;30.4596;-0.0342231;-0.165599;21.7017;5.24911;1.74866;-149.228;1.74877;-103.503;7.42615;13.6209;13.1797;7.74226;
0.440048;-0.168507;-0.0833115;-106.352;-1.75778;30.4535;-0.0344855;-0.170775;21.6449;5.24907;1.74859;-149.143;1.74871;-103.418;7.41367;13.621;13.1241;7.74199;
0.450049;-0.168251;-0.0834077;-106.269;-1.75812;30.4476;-0.034752;-0.175897;21.5881;5.24902;1.74852;-149.057;1.74864;-103.332;7.40118;13.621;13.0685;7.74172;
0.460051;-0.168119;-0.0833973;-106.183;-1.75849;30.4414;-0.0349757;-0.181208;21.5312;5.24897;1.74845;-148.971;1.74857;-103.246;7.38868;13.621;13.0128;7.74145;
0.470052;-0.168091;-0.0862422;-106.098;-1.75886;30.4354;-0.035267;-0.186486;21.4738;5.24891;1.74837;-148.885;1.7485;-103.16;7.37619;13.621;12.9571;7.74119;
0.480053;-0.168102;-0.0850028;-106.013;-1.75924;30.4294;-0.0355228;-0.191819;21.4165;5.24886;1.74829;-148.799;1.74843;-103.073;7.3637;13.621;12.9014;7.74093;
