Time;CoG Acceleration/X;CoG Acceleration/Y;CoG position/X;CoG position/Y;Speed/X;Speed/Y;CoG position/Yaw;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;
s;m/s²;m/s²;m;m;km/h;km/h;°;m;m;m;m;m;m;m;m;m;m;
0;1.65022;0.0416443;-110.064;-1.75;30.0046;0.000227564;1.5924e-006;23.5078;5.24998;1.74996;-151.954;1.74997;-106.229;7.75;13.5198;14.696;7.75;
0.0100003;3.56885;0.0295173;-110.006;-1.75;30.0882;0.00100176;6.8974e-005;23.5078;5.24998;1.74996;-151.954;1.74997;-106.229;7.75;13.5198;14.696;7.75;
0.0200005;4.0815;0.0217434;-109.923;-1.74999;30.2299;0.00178496;0.00028296;23.5078;5.24998;1.74996;-151.954;1.74997;-106.229;7.75;13.5198;14.696;7.75;
0.0300008;4.15734;0.0180762;-109.838;-1.74999;30.3789;0.00230243;0.000631405;23.5078;5.24998;1.74996;-151.954;1.74997;-106.229;7.75;13.5198;14.696;7.75;
0.0400011;3.68083;0.0169253;-109.756;-1.74998;30.5222;0.0026657;0.00106429;23.5078;5.24998;1.74996;-151.954;1.74997;-106.229;7.75;13.5198;14.696;7.75;
0.0500014;1.00016;0.0166853;-109.673;-1.74997;30.6077;0.00298737;0.00157947;23.5078;5.24998;1.74996;-151.954;1.74997;-106.229;7.75;13.5198;14.696;7.75;
0.0600016;-0.311976;0.017005;-109.588;-1.74996;30.6143;0.00329989;0.0021746;23.5078;5.24998;1.74996;-151.954;1.74997;-106.229;7.75;13.5198;14.696;7.75;
0.0700019;-0.589191;0.0164418;-109.502;-1.74994;30.596;0.00353973;0.00283523;23.5078;5.24998;1.74996;-151.954;1.74997;-106.229;7.75;13.5198;14.696;7.75;
0.0800022;-0.667542;0.016718;-109.417;-1.74993;30.5725;0.00375257;0.00354435;23.5078;5.24998;1.74996;-151.954;1.74997;-106.229;7.75;13.5198;14.696;7.75;
0.0900024;-0.683344;0.0173997;-109.332;-1.74991;30.5478;0.00396175;0.00428898;23.5078;5.24998;1.74996;-151.954;1.74997;-106.229;7.75;13.5198;14.696;7.75;
0.100003;-0.681616;0.0182136;-109.247;-1.74989;30.5229;0.00418352;0.0050729;23.5078;5.24998;1.74996;-151.954;1.74997;-106.229;7.75;13.5198;14.696;7.75;
0.110003;-0.682871;0.0189247;-109.162;-1.74987;30.498;0.00442031;0.00588636;23.5071;5.24998;1.74996;-151.952;1.74997;-106.228;7.75;13.5198;14.696;7.75;
0.120003;-0.690886;0.0193728;-109.077;-1.74985;30.4731;0.00466456;0.0067168;23.4516;5.24997;1.74995;-151.869;1.74995;-106.145;7.75;13.5198;14.696;7.75;
0.130004;-0.704125;0.0196385;-108.992;-1.74983;30.4477;0.00491246;0.00757315;23.3961;5.24996;1.74993;-151.785;1.74994;-106.061;7.75;13.5198;14.696;7.75;
0.140004;-0.717653;0.0194085;-108.907;-1.7498;30.4219;0.00515447;0.00844336;23.3406;5.24995;1.74992;-151.702;1.74993;-105.978;7.75;13.5198;14.696;7.75;
