Time;CoG Acceleration/X;CoG Acceleration/Y;CoG position/X;CoG position/Y;Speed/X;Speed/Y;CoG position/Yaw;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;
s;m/s²;m/s²;m;m;km/h;km/h;°;m;m;m;m;m;m;m;m;m;m;
0;1.65016;-0.136362;-110.064;-1.75;30.0046;-0.00074484;-5.25446e-006;23.5024;5.24997;1.74996;-151.945;1.74997;-106.221;7.75;13.5198;14.696;7.75;
0.0100006;3.29513;-0.102356;-110.015;-1.75;30.0763;-0.00291889;-0.000194982;23.5024;5.24997;1.74996;-151.945;1.74997;-106.221;7.75;13.5198;14.696;7.75;
0.0200011;4.07117;-0.0726329;-109.931;-1.75002;30.2158;-0.00566661;-0.000830329;23.5024;5.24997;1.74996;-151.945;1.74997;-106.221;7.75;13.5198;14.696;7.75;
0.0300017;4.15406;-0.0600193;-109.846;-1.75004;30.3652;-0.00741917;-0.00194657;23.5024;5.24997;1.74996;-151.945;1.74997;-106.221;7.75;13.5198;14.696;7.75;
0.0400023;3.6745;-0.0556743;-109.762;-1.75007;30.5122;-0.0086673;-0.00338986;23.5024;5.24997;1.74996;-151.945;1.74997;-106.221;7.75;13.5198;14.696;7.75;
0.0500029;1.19454;-0.054699;-109.677;-1.7501;30.6039;-0.00973953;-0.00510215;23.5024;5.24997;1.74996;-151.945;1.74997;-106.221;7.75;13.5198;14.696;7.75;
0.0600034;-0.308491;-0.0535281;-109.591;-1.75014;30.6151;-0.010706;-0.00703321;23.5024;5.24997;1.74996;-151.945;1.74997;-106.221;7.75;13.5198;14.696;7.75;
0.070004;-0.586226;-0.0522328;-109.506;-1.75018;30.5969;-0.0114354;-0.0091744;23.5024;5.24997;1.74996;-151.945;1.74997;-106.221;7.75;13.5198;14.696;7.75;
0.0800046;-0.666047;-0.0544234;-109.421;-1.75023;30.5735;-0.0121169;-0.0114666;23.5024;5.24997;1.74996;-151.945;1.74997;-106.221;7.75;13.5198;14.696;7.75;
0.0900051;-0.683006;-0.0574068;-109.336;-1.75028;30.5488;-0.0128329;-0.0138806;23.5024;5.24997;1.74996;-151.945;1.74997;-106.221;7.75;13.5198;14.696;7.75;
0.100006;-0.68157;-0.0597184;-109.251;-1.75034;30.5239;-0.0135763;-0.0164057;23.5024;5.24997;1.74996;-151.945;1.74997;-106.221;7.75;13.5198;14.696;7.75;
0.110006;-0.682721;-0.0629548;-109.166;-1.75041;30.4991;-0.0143772;-0.0190489;23.5024;5.24997;1.74996;-151.945;1.74997;-106.221;7.75;13.5198;14.696;7.75;
0.120007;-0.690624;-0.0673807;-109.08;-1.75048;30.474;-0.0152756;-0.0217714;23.5024;5.24997;1.74996;-151.945;1.74997;-106.221;7.75;13.5288;14.696;7.75;
0.130007;-0.703659;-0.0669617;-108.996;-1.75056;30.4487;-0.0161982;-0.024574;23.4961;5.24997;1.74996;-151.936;1.74996;-106.212;7.75;13.5412;14.696;7.75;
0.140008;-0.716897;-0.0666434;-108.915;-1.75064;30.4242;-0.0170357;-0.0273132;23.4403;5.24996;1.74995;-151.852;1.74995;-106.128;7.75;13.5537;14.696;7.75;
0.150009;-0.724991;-0.068197;-108.835;-1.75073;30.3996;-0.0178544;-0.0300717;23.3845;5.24995;1.74993;-151.768;1.74994;-106.044;7.75;13.5662;14.696;7.75;
0.160009;-0.72902;-0.0658106;-108.744;-1.75083;30.3712;-0.0187397;-0.0333014;23.3287;5.24994;1.74992;-151.684;1.74992;-105.96;7.75;13.5787;14.696;7.75;
0.17001;-0.730852;-0.0634064;-108.662;-1.75094;30.3455;-0.0194365;-0.0362646;23.2728;5.24993;1.7499;-151.6;1.74991;-105.876;7.74995;13.5912;14.696;7.75;
0.18001;-0.733636;-0.0606365;-108.573;-1.75105;30.3178;-0.0200712;-0.0394864;23.2171;5.24992;1.74988;-151.516;1.74989;-105.792;7.74988;13.6037;14.6861;7.74995;
0.190011;-0.737149;-0.0590742;-108.489;-1.75117;30.2912;-0.0205897;-0.0426106;23.1617;5.24991;1.74986;-151.432;1.74987;-105.708;7.7498;13.6161;14.6307;7.74966;
0.200011;-0.740409;-0.059635;-108.406;-1.75129;30.2651;-0.0211223;-0.0456876;23.1062;5.24989;1.74984;-151.349;1.74985;-105.625;7.74973;13.6286;14.5752;7.74937;
0.210012;-0.74222;-0.0567121;-108.325;-1.75142;30.2392;-0.0215209;-0.0487512;23.0508;5.24987;1.74981;-151.265;1.74983;-105.541;7.74966;13.6411;14.5198;7.74908;
0.220013;-0.742482;-0.0544851;-108.238;-1.75156;30.2114;-0.0218475;-0.0520802;22.9953;5.24986;1.74979;-151.182;1.74981;-105.457;7.74425;13.6519;14.4644;7.74879;
0.230013;-0.739945;-0.0530672;-108.153;-1.7517;30.1845;-0.0220841;-0.0553174;22.9398;5.24984;1.74976;-151.098;1.74978;-105.374;7.73728;13.6623;14.4089;7.7485;
0.240014;-0.735511;-0.0520944;-108.071;-1.75184;30.1585;-0.0222698;-0.0584797;22.8841;5.24982;1.74973;-151.014;1.74975;-105.289;7.73032;13.6727;14.3533;7.74823;
0.250014;-0.729605;-0.0513655;-107.989;-1.75199;30.1327;-0.0224236;-0.0616403;22.8283;5.2498;1.7497;-150.93;1.74972;-105.205;7.72336;13.6831;14.2977;7.74796;
0.260015;-0.726918;-0.0507005;-107.905;-1.75214;30.1064;-0.0225565;-0.0648943;22.7726;5.24978;1.74966;-150.845;1.74969;-105.121;7.7164;13.6935;14.242;7.74769;
0.270015;-0.728304;-0.050072;-107.821;-1.75231;30.0801;-0.0226627;-0.0681668;22.7168;5.24975;1.74963;-150.761;1.74966;-105.037;7.70619;13.7003;14.1864;7.74742;
0.280016;-0.730809;-0.0494669;-107.736;-1.75247;30.0533;-0.0227481;-0.0714841;22.6611;5.24973;1.7496;-150.677;1.74963;-104.953;7.69504;13.706;14.1308;7.74714;
0.290017;-0.730402;-0.0488963;-107.656;-1.75264;30.028;-0.022809;-0.0746301;22.6054;5.2497;1.74955;-150.593;1.74959;-104.869;7.68388;13.7117;14.0754;7.74686;
0.300017;-0.733202;-0.0482977;-107.569;-1.75282;30.0008;-0.0228526;-0.0780037;22.5498;5.24968;1.74951;-150.509;1.74955;-104.784;7.67273;13.7174;14.02;7.74657;
0.310018;-0.738423;-0.0477768;-107.485;-1.753;29.974;-0.022873;-0.0813105;22.4941;5.24965;1.74947;-150.425;1.74951;-104.7;7.66158;13.7231;13.9646;7.74629;
0.320018;-0.742859;-0.0473466;-107.402;-1.75319;29.9473;-0.0228762;-0.0845901;22.4384;5.24962;1.74943;-150.341;1.74947;-104.616;7.64957;13.7263;13.9092;7.746;
0.330019;-0.745656;-0.0469253;-107.321;-1.75337;29.9214;-0.0228655;-0.0877613;22.3827;5.24959;1.74938;-150.257;1.74943;-104.532;7.63731;13.7288;13.8538;7.74572;
0.340019;-0.747334;-0.0465204;-107.235;-1.75357;29.8935;-0.0228381;-0.0911641;22.3269;5.24956;1.74933;-150.172;1.74939;-104.448;7.62505;13.7313;13.7985;7.74543;
0.35002;-0.74865;-0.045433;-107.156;-1.75376;29.8678;-0.0227726;-0.0942968;22.271;5.24952;1.74928;-150.088;1.74934;-104.363;7.61279;13.7338;13.7431;7.74514;
0.360021;-0.749925;-0.042688;-107.071;-1.75397;29.8402;-0.0225864;-0.0976428;22.2151;5.24949;1.74923;-150.004;1.74929;-104.279;7.60052;13.7363;13.6878;7.74485;
0.370021;-0.750999;-0.0436355;-106.991;-1.75417;29.8141;-0.022457;-0.100788;22.1593;5.24945;1.74918;-149.919;1.74924;-104.194;7.58814;13.7376;13.6324;7.74456;
0.380022;-0.752007;-0.0442001;-106.906;-1.75438;29.7866;-0.0223551;-0.104085;22.1033;5.24942;1.74912;-149.835;1.7492;-104.11;7.57571;13.7386;13.577;7.74428;
0.390022;-0.75297;-0.044448;-106.824;-1.7546;29.7596;-0.0222791;-0.107305;22.047;5.24938;1.74906;-149.75;1.74914;-104.025;7.56329;13.7396;13.5214;7.74399;
0.400023;-0.753916;-0.0445353;-106.741;-1.75482;29.7324;-0.0222141;-0.110528;21.9906;5.24934;1.749;-149.664;1.74908;-103.94;7.55086;13.7405;13.4658;7.74371;
