Time;CoG Acceleration/X;CoG Acceleration/Y;CoG position/X;CoG position/Y;Speed/X;Speed/Y;CoG position/Yaw;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;
s;m/s²;m/s²;m;m;km/h;km/h;°;m;m;m;m;m;m;m;m;m;m;
0;0.947259;0.133817;-110.068;-1.75;30.0017;0.000493257;1.70524e-006;23.5081;5.24998;1.74996;-151.954;1.74997;-106.23;7.75;13.5198;14.696;7.75;
0.0100008;3.829;0.0907045;-110.002;-1.74999;30.094;0.00345938;0.000229796;23.5081;5.24998;1.74996;-151.954;1.74997;-106.23;7.75;13.5198;14.696;7.75;
0.0200017;4.08692;0.0694298;-109.918;-1.74998;30.2385;0.00584695;0.000976153;23.5081;5.24998;1.74996;-151.954;1.74997;-106.23;7.75;13.5198;14.696;7.75;
0.0300025;4.16026;0.0578734;-109.834;-1.74996;30.3872;0.00749293;0.00210774;23.5081;5.24998;1.74996;-151.954;1.74997;-106.23;7.75;13.5198;14.696;7.75;
0.0400033;4.16974;0.0515437;-109.749;-1.74993;30.5376;0.00866707;0.00356645;23.5081;5.24998;1.74996;-151.954;1.74997;-106.23;7.75;13.5198;14.696;7.75;
0.0500041;2.80516;0.0539837;-109.663;-1.7499;30.6762;0.00959245;0.00529587;23.5081;5.24998;1.74996;-151.954;1.74997;-106.23;7.75;13.5198;14.696;7.75;
0.060005;0.821505;0.0489328;-109.578;-1.74986;30.7288;0.0103351;0.00722682;23.5081;5.24998;1.74996;-151.954;1.74997;-106.23;7.75;13.5198;14.696;7.75;
0.0700058;0.311684;0.0486584;-109.492;-1.74982;30.7457;0.0109545;0.00930549;23.5081;5.24998;1.74996;-151.954;1.74997;-106.23;7.75;13.5198;14.696;7.75;
0.0800066;0.199967;0.0501946;-109.407;-1.74977;30.7539;0.0115318;0.0115023;23.5081;5.24998;1.74996;-151.954;1.74997;-106.23;7.75;13.5198;14.696;7.75;
0.0900075;0.18485;0.0524562;-109.321;-1.74972;30.7603;0.0121221;0.0138098;23.5081;5.24998;1.74996;-151.954;1.74997;-106.23;7.75;13.5198;14.696;7.75;
0.100008;0.166131;0.0547745;-109.237;-1.74966;30.7661;0.0127466;0.0161841;23.5081;5.24998;1.74996;-151.954;1.74997;-106.23;7.75;13.5198;14.696;7.75;
0.110009;0.164554;0.0594201;-109.152;-1.7496;30.7716;0.0134348;0.0186323;23.4793;5.24997;1.74996;-151.911;1.74996;-106.187;7.75;13.5275;14.696;7.75;
0.12001;0.160684;0.0625253;-109.065;-1.74953;30.7772;0.014261;0.0211997;23.4237;5.24996;1.74994;-151.827;1.74995;-106.103;7.75;13.54;14.696;7.75;
0.130011;0.179479;0.0624602;-108.984;-1.74946;30.7827;0.0150559;0.0236511;23.3681;5.24995;1.74993;-151.743;1.74993;-106.019;7.75;13.5525;14.696;7.75;
0.140012;0.179321;0.0619246;-108.893;-1.74937;30.7893;0.0159028;0.0264901;23.3125;5.24994;1.74991;-151.66;1.74992;-105.935;7.75;13.5651;14.696;7.75;
0.150012;0.172613;0.0614109;-108.808;-1.74928;30.7954;0.0166515;0.0292154;23.2569;5.24993;1.7499;-151.576;1.7499;-105.852;7.75;13.5776;14.696;7.75;
0.160013;0.166416;0.0606178;-108.725;-1.74919;30.8011;0.0173373;0.0318953;23.2013;5.24992;1.74988;-151.492;1.74989;-105.768;7.74995;13.5901;14.6646;7.74984;
0.170014;0.161954;0.0593688;-108.64;-1.7491;30.8068;0.0179826;0.0346577;23.1459;5.2499;1.74985;-151.409;1.74986;-105.684;7.74988;13.6027;14.6092;7.74954;
0.180015;0.158573;0.0577761;-108.554;-1.74899;30.8124;0.0185671;0.03751;23.0904;5.24989;1.74983;-151.325;1.74984;-105.601;7.7498;13.6152;14.5538;7.74925;
0.190016;0.143451;0.0573424;-108.468;-1.74888;30.8177;0.019095;0.0403681;23.035;5.24987;1.74981;-151.241;1.74982;-105.517;7.74973;13.6277;14.4983;7.74896;
0.200017;0.127018;0.0562175;-108.381;-1.74876;30.8225;0.0195994;0.0432788;22.9795;5.24985;1.74978;-151.158;1.7498;-105.433;7.74965;13.6403;14.4429;7.74867;
0.210017;0.125271;0.0537684;-108.296;-1.74864;30.8268;0.0200161;0.0461567;22.924;5.24984;1.74975;-151.074;1.74977;-105.35;7.74555;13.6515;14.3874;7.74839;
0.220018;0.124904;0.0517043;-108.21;-1.74851;30.8313;0.0203393;0.0491105;22.8684;5.24981;1.74972;-150.99;1.74974;-105.266;7.73867;13.6619;14.332;7.74812;
0.230019;0.123366;0.0500348;-108.126;-1.74838;30.8356;0.0205805;0.0520009;22.8129;5.24979;1.74969;-150.906;1.74971;-105.182;7.73179;13.6723;14.2765;7.74785;
0.24002;0.121078;0.0486081;-108.039;-1.74824;30.84;0.0207711;0.0549957;22.7573;5.24977;1.74965;-150.822;1.74968;-105.098;7.7249;13.6827;14.2211;7.74758;
0.250021;0.0963894;0.0474361;-107.955;-1.7481;30.8439;0.0209064;0.0578844;22.7017;5.24975;1.74962;-150.738;1.74965;-105.014;7.71802;13.6931;14.1656;7.74731;
0.260022;0.0932212;0.0464948;-107.868;-1.74795;30.8473;0.0209998;0.0608987;22.6459;5.24972;1.74958;-150.654;1.74962;-104.93;7.70844;13.7006;14.11;7.74703;
0.270022;0.100697;0.0456545;-107.78;-1.74779;30.8509;0.0210593;0.0639327;22.59;5.2497;1.74954;-150.57;1.74958;-104.845;7.69734;13.7063;14.0544;7.74674;
0.280023;0.0772461;0.0448453;-107.695;-1.74764;30.8544;0.0210875;0.0668757;22.5341;5.24967;1.7495;-150.485;1.74954;-104.761;7.68625;13.712;13.9987;7.74646;
0.290024;0.0355782;0.0441109;-107.609;-1.74747;30.8564;0.0210852;0.0698938;22.4782;5.24964;1.74946;-150.401;1.7495;-104.676;7.67516;13.7177;13.9431;7.74617;
0.300025;0.0322568;0.0436035;-107.523;-1.74731;30.8576;0.0210578;0.0728578;22.4223;5.24961;1.74942;-150.316;1.74946;-104.592;7.66406;13.7235;13.8875;7.74588;
0.310026;0.0292132;0.04551;-107.441;-1.74714;30.8587;0.021044;0.0757414;22.3664;5.24958;1.74937;-150.232;1.74942;-104.507;7.65219;13.7271;13.832;7.7456;
0.320027;0.0242828;0.0468872;-107.355;-1.74697;30.8597;0.0211003;0.0787503;22.3106;5.24955;1.74932;-150.148;1.74937;-104.423;7.63991;13.7296;13.7767;7.74531;
0.330027;0.0208501;0.0455647;-107.269;-1.74679;30.8606;0.0211364;0.0817779;22.2548;5.24951;1.74926;-150.063;1.74933;-104.339;7.62763;13.7321;13.7214;7.74502;
0.340028;-0.125218;0.0445051;-107.18;-1.7466;30.8596;0.0211173;0.0849372;22.1989;5.24948;1.74921;-149.979;1.74928;-104.254;7.61535;13.7346;13.666;7.74473;
0.350029;-0.23554;0.0440736;-107.096;-1.74641;30.8523;0.0210612;0.087957;22.1431;5.24944;1.74916;-149.895;1.74923;-104.17;7.60307;13.7371;13.6107;7.74444;
0.36003;-0.252404;0.0442178;-107.007;-1.74621;30.8432;0.0209966;0.091116;22.087;5.24941;1.7491;-149.81;1.74918;-104.085;7.59072;13.7387;13.5553;7.74415;
