Time;CoG Acceleration/X;CoG Acceleration/Y;CoG position/X;CoG position/Y;Speed/X;Speed/Y;CoG position/Yaw;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;
s;m/s²;m/s²;m;m;km/h;km/h;°;m;m;m;m;m;m;m;m;m;m;
0;-0.0258345;-0.194054;-110.072;-1.75;30;-0.000349297;0;23.508;5.24998;1.74996;-151.954;1.74997;-106.23;7.75;13.5198;14.696;7.75;
0.0100009;3.4727;-0.132958;-110.012;-1.75001;30.0798;-0.00421234;-0.000259986;23.508;5.24998;1.74996;-151.954;1.74997;-106.23;7.75;13.5198;14.696;7.75;
0.0200019;4.07651;-0.0977528;-109.928;-1.75002;30.2212;-0.00778644;-0.00117277;23.508;5.24998;1.74996;-151.954;1.74997;-106.23;7.75;13.5198;14.696;7.75;
0.0300028;4.15571;-0.0810756;-109.843;-1.75005;30.37;-0.010124;-0.00269632;23.508;5.24998;1.74996;-151.954;1.74997;-106.23;7.75;13.5198;14.696;7.75;
0.0400037;4.17061;-0.0718428;-109.759;-1.75009;30.5205;-0.011789;-0.0046759;23.508;5.24998;1.74996;-151.954;1.74997;-106.23;7.75;13.5198;14.696;7.75;
0.0500047;2.45658;-0.0744369;-109.673;-1.75013;30.6486;-0.0131383;-0.00701825;23.508;5.24998;1.74996;-151.954;1.74997;-106.23;7.75;13.5198;14.696;7.75;
0.0600056;0.551574;-0.0714342;-109.588;-1.75018;30.6997;-0.0143633;-0.00964802;23.508;5.24998;1.74996;-151.954;1.74997;-106.23;7.75;13.5198;14.696;7.75;
0.0700065;0.13001;-0.0699104;-109.503;-1.75024;30.7089;-0.0153213;-0.0125264;23.508;5.24998;1.74996;-151.954;1.74997;-106.23;7.75;13.5198;14.696;7.75;
0.0800075;-0.0147184;-0.0713224;-109.417;-1.75031;30.7101;-0.0161885;-0.0156093;23.508;5.24998;1.74996;-151.954;1.74997;-106.23;7.75;13.5198;14.696;7.75;
0.0900084;-0.0566871;-0.0741492;-109.331;-1.75038;30.7081;-0.0170448;-0.0188445;23.508;5.24998;1.74996;-151.954;1.74997;-106.23;7.75;13.5198;14.696;7.75;
0.100009;-0.059681;-0.0775091;-109.246;-1.75046;30.7056;-0.017948;-0.0222258;23.508;5.24998;1.74996;-151.954;1.74997;-106.23;7.75;13.5198;14.696;7.75;
0.11001;-0.162497;-0.0801893;-109.16;-1.75055;30.7014;-0.0189117;-0.0257259;23.508;5.24998;1.74996;-151.954;1.74997;-106.23;7.75;13.5198;14.696;7.75;
0.120011;-0.212918;-0.0824886;-109.075;-1.75065;30.694;-0.0199157;-0.0293011;23.4715;5.24997;1.74995;-151.899;1.74996;-106.175;7.75;13.5198;14.696;7.75;
0.130012;-0.23083;-0.0838536;-108.989;-1.75075;30.6857;-0.0209513;-0.0329568;23.416;5.24996;1.74994;-151.815;1.74994;-106.091;7.75;13.5198;14.696;7.75;
0.140013;-0.242529;-0.0841807;-108.904;-1.75086;30.677;-0.0219771;-0.0366622;23.3604;5.24995;1.74992;-151.732;1.74993;-106.007;7.75;13.5198;14.696;7.75;
0.150014;-0.251496;-0.0841536;-108.823;-1.75098;30.6683;-0.0229317;-0.0402406;23.3049;5.24994;1.74991;-151.648;1.74992;-105.924;7.74824;13.5225;14.696;7.75;
0.160015;-0.306153;-0.0827703;-108.735;-1.75111;30.6584;-0.023929;-0.0441985;23.2493;5.24993;1.74989;-151.564;1.7499;-105.84;7.74136;13.533;14.696;7.75;
0.170016;-0.41194;-0.0804042;-108.647;-1.75125;30.6451;-0.0248282;-0.0481553;23.1939;5.24992;1.74987;-151.481;1.74988;-105.757;7.73448;13.5434;14.659;7.74981;
0.180017;-0.439295;-0.0781152;-108.566;-1.75139;30.6303;-0.0255635;-0.0518431;23.1384;5.2499;1.74985;-151.397;1.74986;-105.673;7.7276;13.5539;14.6036;7.74952;
0.190018;-0.44387;-0.0753777;-108.481;-1.75155;30.6143;-0.0262331;-0.0557644;23.083;5.24988;1.74983;-151.314;1.74984;-105.589;7.72072;13.5644;14.5482;7.74923;
0.200019;-0.484356;-0.0722462;-108.394;-1.75171;30.5972;-0.026807;-0.059805;23.0275;5.24987;1.7498;-151.23;1.74982;-105.506;7.71268;13.5736;14.4928;7.74894;
0.21002;-0.529893;-0.0693003;-108.31;-1.75188;30.5793;-0.0272459;-0.0636628;22.9721;5.24985;1.74978;-151.147;1.7498;-105.422;7.70164;13.5793;14.4374;7.74865;
0.22002;-0.539303;-0.0667777;-108.225;-1.75205;30.56;-0.0275878;-0.06761;22.9167;5.24983;1.74975;-151.063;1.74977;-105.339;7.6906;13.5851;14.382;7.74837;
0.230021;-0.54192;-0.0646975;-108.14;-1.75223;30.5404;-0.0278421;-0.071572;22.8613;5.24981;1.74972;-150.979;1.74974;-105.255;7.67955;13.5908;14.3268;7.7481;
0.240022;-0.539393;-0.0629626;-108.056;-1.75242;30.521;-0.0280298;-0.0755239;22.8059;5.24979;1.74968;-150.896;1.74971;-105.171;7.66851;13.5966;14.2715;7.74783;
0.250023;-0.530745;-0.061367;-107.97;-1.75261;30.5016;-0.0281616;-0.0795153;22.7505;5.24977;1.74965;-150.812;1.74968;-105.088;7.65714;13.6015;14.2162;7.74757;
0.260024;-0.525438;-0.0599148;-107.886;-1.75281;30.4826;-0.0282357;-0.0834738;22.6951;5.24975;1.74962;-150.728;1.74965;-105.004;7.64489;13.604;14.1609;7.7473;
