Time;CoG Acceleration/X;CoG Acceleration/Y;CoG position/X;CoG position/Y;Speed/X;Speed/Y;CoG position/Yaw;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;
s;m/s²;m/s²;m;m;km/h;km/h;°;m;m;m;m;m;m;m;m;m;m;
0;0.945659;-0.186764;-110.068;-1.75;30.0017;-0.000688587;-2.38132e-006;23.5019;5.24997;1.74996;-151.945;1.74997;-106.221;7.75;13.5198;14.696;7.75;
0.0100011;3.82431;-0.126733;-110.002;-1.75001;30.0938;-0.00482563;-0.0003205;23.5019;5.24997;1.74996;-151.945;1.74997;-106.221;7.75;13.5198;14.696;7.75;
0.0200022;4.08535;-0.0969773;-109.918;-1.75003;30.238;-0.00815672;-0.00135898;23.5019;5.24997;1.74996;-151.945;1.74997;-106.221;7.75;13.5198;14.696;7.75;
0.0300033;4.15873;-0.0807862;-109.834;-1.75006;30.3867;-0.0104556;-0.00293802;23.5019;5.24997;1.74996;-151.945;1.74997;-106.221;7.75;13.5198;14.696;7.75;
0.0400044;3.57799;-0.0764225;-109.749;-1.7501;30.534;-0.0121159;-0.00497064;23.5019;5.24997;1.74996;-151.945;1.74997;-106.221;7.75;13.5198;14.696;7.75;
0.0500055;0.753684;-0.0754158;-109.668;-1.75014;30.613;-0.0135293;-0.00723053;23.5019;5.24997;1.74996;-151.945;1.74997;-106.221;7.75;13.5198;14.696;7.75;
0.0600066;-0.31824;-0.0685727;-109.586;-1.75019;30.614;-0.0145948;-0.00981095;23.5019;5.24997;1.74996;-151.945;1.74997;-106.221;7.75;13.5198;14.696;7.75;
0.0700077;-0.594647;-0.0682746;-109.498;-1.75025;30.5947;-0.0154949;-0.0128397;23.5019;5.24997;1.74996;-151.945;1.74997;-106.221;7.75;13.5198;14.696;7.75;
0.0800088;-0.670079;-0.0707561;-109.413;-1.75032;30.5712;-0.0163168;-0.0159454;23.5019;5.24997;1.74996;-151.945;1.74997;-106.221;7.75;13.5198;14.696;7.75;
0.0900099;-0.684163;-0.074442;-109.328;-1.75039;30.5464;-0.0171714;-0.0192005;23.5019;5.24997;1.74996;-151.945;1.74997;-106.221;7.75;13.5198;14.696;7.75;
0.100011;-0.681721;-0.078247;-109.243;-1.75047;30.5215;-0.0181075;-0.0225935;23.5019;5.24997;1.74996;-151.945;1.74997;-106.221;7.75;13.5198;14.696;7.75;
0.110012;-0.683471;-0.0813164;-109.157;-1.75056;30.4966;-0.0191178;-0.0261002;23.4515;5.24997;1.74995;-151.869;1.74995;-106.145;7.75;13.5198;14.696;7.75;
0.120013;-0.691733;-0.0831581;-109.073;-1.75066;30.4716;-0.0201666;-0.0296834;23.3963;5.24996;1.74993;-151.786;1.74994;-106.061;7.75;13.5198;14.696;7.75;
0.130014;-0.705113;-0.0841358;-108.988;-1.75076;30.4463;-0.0212258;-0.0333502;23.341;5.24995;1.74992;-151.702;1.74992;-105.978;7.75;13.5198;14.696;7.75;
0.140015;-0.718434;-0.0843157;-108.903;-1.75088;30.4204;-0.0222808;-0.0370996;23.2858;5.24993;1.7499;-151.619;1.74991;-105.895;7.74435;13.5284;14.696;7.75;
0.150016;-0.72599;-0.0832499;-108.818;-1.751;30.3943;-0.023285;-0.040879;23.2306;5.24992;1.74989;-151.536;1.7499;-105.812;7.73749;13.5389;14.696;7.75;
0.160018;-0.729351;-0.0812048;-108.733;-1.75113;30.3678;-0.0242206;-0.0447267;23.1749;5.24991;1.74986;-151.452;1.74988;-105.728;7.73062;13.5493;14.6454;7.74974;
0.170019;-0.731184;-0.078345;-108.649;-1.75127;30.3414;-0.0250511;-0.0486008;23.1192;5.24989;1.74984;-151.368;1.74985;-105.644;7.72376;13.5598;14.5898;7.74944;
0.18002;-0.73406;-0.0750148;-108.564;-1.75142;30.315;-0.0257445;-0.0524965;23.0635;5.24988;1.74982;-151.284;1.74983;-105.56;7.71689;13.5702;14.5341;7.74915;
0.190021;-0.737565;-0.0717461;-108.481;-1.75157;30.2885;-0.026306;-0.0564027;23.0078;5.24986;1.74979;-151.2;1.74981;-105.476;7.70651;13.5768;14.4784;7.74886;
0.200022;-0.740779;-0.0687615;-108.396;-1.75173;30.2616;-0.0267594;-0.0603653;22.9521;5.24985;1.74977;-151.116;1.74979;-105.392;7.69543;13.5826;14.4227;7.74857;
0.210023;-0.742479;-0.066286;-108.311;-1.7519;30.2348;-0.0271124;-0.0643135;22.8964;5.24982;1.74974;-151.032;1.74976;-105.308;7.68435;13.5883;14.3672;7.7483;
