Time;CoG Acceleration/X;CoG Acceleration/Y;CoG position/X;CoG position/Y;Speed/X;Speed/Y;CoG position/Yaw;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;
s;m/s²;m/s²;m;m;km/h;km/h;°;m;m;m;m;m;m;m;m;m;m;
0;0.948238;0.0992449;-110.068;-1.75;30.0017;0.000365766;1.26447e-006;23.5074;5.24998;1.74996;-151.953;1.74997;-106.229;7.75;13.5198;14.696;7.75;
0.0100039;3.31091;0.0729905;-110.014;-1.75;30.0774;0.00216989;0.000140017;23.5074;5.24998;1.74996;-151.953;1.74997;-106.229;7.75;13.5198;14.696;7.75;
0.0200078;4.07425;0.0526907;-109.928;-1.74999;30.2203;0.00416791;0.000631177;23.5074;5.24998;1.74996;-151.953;1.74997;-106.229;7.75;13.5198;14.696;7.75;
0.0300117;4.15448;0.0435908;-109.844;-1.74997;30.3698;0.00543662;0.00145025;23.5074;5.24998;1.74996;-151.953;1.74997;-106.229;7.75;13.5198;14.696;7.75;
0.0400157;3.69546;0.0405197;-109.759;-1.74995;30.5171;0.00634;0.00250509;23.5074;5.24998;1.74996;-151.953;1.74997;-106.229;7.75;13.5198;14.696;7.75;
0.0500196;1.0454;0.0398767;-109.674;-1.74993;30.6068;0.00712636;0.00375598;23.5074;5.24998;1.74996;-151.953;1.74997;-106.229;7.75;13.5198;14.696;7.75;
0.0600235;-0.30622;0.0364324;-109.589;-1.7499;30.6145;0.00773274;0.00516095;23.5074;5.24998;1.74996;-151.953;1.74997;-106.229;7.75;13.5198;14.696;7.75;
0.0700274;-0.587428;0.0361872;-109.504;-1.74987;30.5963;0.00819709;0.00670969;23.5074;5.24998;1.74996;-151.953;1.74997;-106.229;7.75;13.5198;14.696;7.75;
0.0800313;-0.666958;0.0374495;-109.418;-1.74983;30.5729;0.00863316;0.00835295;23.5074;5.24998;1.74996;-151.953;1.74997;-106.229;7.75;13.5198;14.696;7.75;
0.0900352;-0.683314;0.0393832;-109.333;-1.7498;30.5481;0.00908617;0.0100793;23.5074;5.24998;1.74996;-151.953;1.74997;-106.229;7.75;13.5198;14.696;7.75;
0.100039;-0.681636;0.0414216;-109.248;-1.74975;30.5232;0.00957835;0.0118742;23.5074;5.24998;1.74996;-151.953;1.74997;-106.229;7.75;13.5198;14.696;7.75;
