Time;CoG Acceleration/X;CoG Acceleration/Y;CoG position/X;CoG position/Y;Speed/X;Speed/Y;CoG position/Yaw;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;
s;m/s²;m/s²;m;m;km/h;km/h;°;m;m;m;m;m;m;m;m;m;m;
0;1.65019;-0.0300766;-110.064;-1.75;30.0046;-0.000164358;-1.15012e-006;23.508;5.24998;1.74996;-151.954;1.74997;-106.23;7.75;13.5198;14.696;7.75;
0.0100036;3.60758;-0.0211412;-110.005;-1.75;30.0899;-0.000734784;-5.07975e-005;23.508;5.24998;1.74996;-151.954;1.74997;-106.23;7.75;13.5198;14.696;7.75;
0.0200073;4.08262;-0.0156676;-109.922;-1.75;30.2317;-0.001294;-0.000207165;23.508;5.24998;1.74996;-151.954;1.74997;-106.23;7.75;13.5198;14.696;7.75;
0.0300109;4.15782;-0.0130298;-109.837;-1.75001;30.381;-0.00166695;-0.000460069;23.508;5.24998;1.74996;-151.954;1.74997;-106.23;7.75;13.5198;14.696;7.75;
0.0400145;3.53293;-0.0123051;-109.752;-1.75002;30.5283;-0.00193709;-0.000786588;23.508;5.24998;1.74996;-151.954;1.74997;-106.23;7.75;13.5198;14.696;7.75;
0.0500182;0.837429;-0.0119822;-109.667;-1.75002;30.6102;-0.00217175;-0.00116716;23.508;5.24998;1.74996;-151.954;1.74997;-106.23;7.75;13.5198;14.696;7.75;
0.0600218;-0.343398;-0.0109792;-109.582;-1.75003;30.6133;-0.00235041;-0.0015993;23.508;5.24998;1.74996;-151.954;1.74997;-106.23;7.75;13.5198;14.696;7.75;
0.0700255;-0.596373;-0.0109632;-109.497;-1.75004;30.5944;-0.00248911;-0.00206967;23.508;5.24998;1.74996;-151.954;1.74997;-106.23;7.75;13.5198;14.696;7.75;
0.0800291;-0.669792;-0.0113657;-109.411;-1.75005;30.5708;-0.0026213;-0.00256927;23.508;5.24998;1.74996;-151.954;1.74997;-106.23;7.75;13.5198;14.696;7.75;
0.0900327;-0.683134;-0.0119566;-109.326;-1.75006;30.5461;-0.00275845;-0.00309056;23.508;5.24998;1.74996;-151.954;1.74997;-106.23;7.75;13.5198;14.696;7.75;
0.100036;-0.681226;-0.012573;-109.241;-1.75008;30.5211;-0.00290811;-0.00363525;23.508;5.24998;1.74996;-151.954;1.74997;-106.23;7.75;13.5198;14.696;7.75;
0.11004;-0.683151;-0.0130676;-109.156;-1.75009;30.4962;-0.00307124;-0.00420009;23.4733;5.24997;1.74995;-151.902;1.74996;-106.177;7.75;13.5287;14.696;7.75;
0.120044;-0.69162;-0.0133484;-109.072;-1.75011;30.4715;-0.00323808;-0.00476944;23.4177;5.24996;1.74994;-151.818;1.74994;-106.094;7.75;13.541;14.696;7.75;
0.130047;-0.704604;-0.0135036;-108.989;-1.75012;30.4467;-0.00340436;-0.00534487;23.3621;5.24995;1.74992;-151.734;1.74993;-106.01;7.75;13.5533;14.696;7.75;
0.140051;-0.718466;-0.013542;-108.903;-1.75014;30.4206;-0.00357538;-0.00595079;23.3065;5.24994;1.74991;-151.651;1.74992;-105.926;7.75;13.5656;14.696;7.75;
0.150055;-0.725792;-0.013374;-108.821;-1.75016;30.3952;-0.00373274;-0.00654174;23.251;5.24993;1.74989;-151.567;1.7499;-105.843;7.75;13.5779;14.696;7.75;
0.160058;-0.728996;-0.0130666;-108.74;-1.75018;30.3702;-0.00387529;-0.00712616;23.1955;5.24992;1.74987;-151.483;1.74988;-105.759;7.74995;13.5902;14.6622;7.74982;
0.170062;-0.730927;-0.0125961;-108.652;-1.7502;30.3427;-0.00401513;-0.00777268;23.1402;5.2499;1.74985;-151.4;1.74986;-105.676;7.74988;13.6027;14.6069;7.74953;
0.180065;-0.73342;-0.0121117;-108.576;-1.75022;30.3187;-0.00411927;-0.00834098;23.0849;5.24988;1.74983;-151.317;1.74984;-105.592;7.74981;13.6152;14.5516;7.74925;
