Time;CoG Acceleration/X;CoG Acceleration/Y;CoG position/X;CoG position/Y;Speed/X;Speed/Y;CoG position/Yaw;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;
s;m/s²;m/s²;m;m;km/h;km/h;°;m;m;m;m;m;m;m;m;m;m;
0;1.64601;0.459829;-110.064;-1.75;30.0046;0.00251551;1.76284e-005;23.508;5.24998;1.74996;-151.954;1.74997;-106.23;7.75;13.5198;14.696;7.75;
0.0100021;3.16559;0.35027;-110.016;-1.74998;30.0747;0.0094929;0.00065931;23.508;5.24998;1.74996;-151.954;1.74997;-106.23;7.75;13.5198;14.696;7.75;
0.0200042;4.0567;0.247726;-109.934;-1.74994;30.2111;0.018696;0.00272751;23.508;5.24998;1.74996;-151.954;1.74997;-106.23;7.75;13.5198;14.696;7.75;
0.0300064;4.15198;0.20447;-109.849;-1.74987;30.3595;0.0248129;0.00635191;23.508;5.24998;1.74996;-151.954;1.74997;-106.23;7.75;13.5198;14.696;7.75;
0.0400085;3.70075;0.188521;-109.762;-1.74978;30.5106;0.0292313;0.0113337;23.508;5.24998;1.74996;-151.954;1.74997;-106.23;7.75;13.5198;14.696;7.75;
0.0500106;1.34411;0.186784;-109.68;-1.74968;30.601;0.0327776;0.0169466;23.508;5.24998;1.74996;-151.954;1.74997;-106.23;7.75;13.5198;14.696;7.75;
0.0600127;-0.252508;0.170556;-109.594;-1.74955;30.6143;0.0357411;0.023425;23.508;5.24998;1.74996;-151.954;1.74997;-106.23;7.75;13.5198;14.696;7.75;
0.0700149;-0.585344;0.167929;-109.509;-1.74941;30.5974;0.037944;0.0305148;23.508;5.24998;1.74996;-151.954;1.74997;-106.23;7.75;13.5198;14.696;7.75;
0.080017;-0.666438;0.173656;-109.424;-1.74924;30.5739;0.0399884;0.0381704;23.508;5.24998;1.74996;-151.954;1.74997;-106.23;7.75;13.5198;14.696;7.75;
0.0900191;-0.684263;0.18258;-109.339;-1.74906;30.5492;0.0420854;0.0461324;23.508;5.24998;1.74996;-151.954;1.74997;-106.23;7.75;13.5198;14.696;7.75;
0.100021;-0.682715;0.192102;-109.253;-1.74887;30.5241;0.0443655;0.0544689;23.508;5.24998;1.74996;-151.954;1.74997;-106.23;7.75;13.5198;14.696;7.75;
0.110023;-0.683222;0.199976;-109.169;-1.74865;30.4993;0.046832;0.0630635;23.508;5.24998;1.74996;-151.954;1.74997;-106.23;7.75;13.5198;14.696;7.75;
0.120025;-0.691347;0.204836;-109.084;-1.74841;30.4744;0.0494044;0.0718468;23.4728;5.24997;1.74995;-151.901;1.74996;-106.177;7.75;13.5198;14.696;7.75;
0.130028;-0.704407;0.207344;-109;-1.74816;30.4494;0.0519969;0.0807846;23.4172;5.24996;1.74994;-151.817;1.74994;-106.093;7.75;13.5198;14.696;7.75;
0.14003;-0.717862;0.208191;-108.915;-1.74788;30.4236;0.0545995;0.089973;23.3616;5.24995;1.74992;-151.733;1.74993;-106.009;7.75;13.5198;14.696;7.75;
0.150032;-0.726414;0.210751;-108.829;-1.74758;30.3969;0.05724;0.0995036;23.306;5.24994;1.74991;-151.65;1.74992;-105.926;7.74365;13.5295;14.696;7.75;
0.160034;-0.729962;0.204723;-108.747;-1.74727;30.3713;0.0596305;0.108715;23.2504;5.24993;1.74989;-151.566;1.7499;-105.842;7.73678;13.5399;14.696;7.75;
0.170036;-0.731996;0.196782;-108.66;-1.74692;30.344;0.0618593;0.118598;23.1954;5.24992;1.74987;-151.483;1.74988;-105.759;7.72992;13.5503;14.6621;7.74982;
0.180038;-0.734702;0.188145;-108.574;-1.74656;30.3173;0.0636998;0.128356;23.1408;5.2499;1.74985;-151.401;1.74986;-105.677;7.72305;13.5607;14.6074;7.74954;
0.19004;-0.738113;0.179999;-108.492;-1.74618;30.2912;0.0651295;0.137923;23.0861;5.24988;1.74983;-151.318;1.74984;-105.594;7.71619;13.5712;14.5528;7.74925;
0.200042;-0.741326;0.172558;-108.407;-1.74579;30.2645;0.066296;0.147693;23.0315;5.24987;1.7498;-151.236;1.74982;-105.512;7.70544;13.5773;14.4982;7.74896;
0.210045;-0.743233;0.16634;-108.323;-1.74538;30.2378;0.0672162;0.157494;22.9769;5.24985;1.74978;-151.154;1.7498;-105.429;7.69434;13.5831;14.4436;7.74868;
0.220047;-0.743494;0.161288;-108.239;-1.74495;30.2109;0.0679376;0.167347;22.9213;5.24983;1.74975;-151.07;1.74977;-105.346;7.68324;13.5888;14.3881;7.7484;
0.230049;-0.741018;0.157538;-108.156;-1.74451;30.1843;0.0684755;0.177143;22.8647;5.24981;1.74972;-150.984;1.74974;-105.26;7.67214;13.5946;14.3316;7.74812;
0.240051;-0.736424;0.15447;-108.071;-1.74404;30.1575;0.0689028;0.187048;22.8081;5.24979;1.74968;-150.899;1.74971;-105.175;7.66103;13.6003;14.2751;7.74785;
0.250053;-0.730467;0.151781;-107.988;-1.74357;30.1313;0.0692297;0.196864;22.7515;5.24977;1.74965;-150.814;1.74968;-105.089;7.6489;13.6032;14.2187;7.74757;
0.260055;-0.72791;0.149287;-107.904;-1.74308;30.1049;0.0694726;0.206787;22.6949;5.24975;1.74962;-150.728;1.74965;-105.004;7.63665;13.6058;14.1622;7.7473;
0.270057;-0.729332;0.147072;-107.82;-1.74258;30.0786;0.0696238;0.216655;22.6388;5.24972;1.74958;-150.643;1.74961;-104.919;7.6244;13.6084;14.1062;7.74701;
0.280059;-0.731772;0.145106;-107.737;-1.74206;30.0524;0.0697065;0.226527;22.5828;5.24969;1.74954;-150.559;1.74957;-104.834;7.61215;13.6109;14.0506;7.74673;
0.290062;-0.731543;0.143297;-107.653;-1.74153;30.0261;0.0697254;0.236392;22.5269;5.24966;1.74949;-150.474;1.74954;-104.75;7.5999;13.6135;13.995;7.74644;
0.300064;-0.734075;0.141672;-107.57;-1.74098;29.9997;0.0696903;0.246274;22.471;5.24964;1.74945;-150.39;1.7495;-104.665;7.58747;13.6147;13.9393;7.74615;
0.310066;-0.739209;0.140422;-107.487;-1.74042;29.9733;0.0695989;0.256117;22.4151;5.24961;1.74941;-150.305;1.74946;-104.581;7.57501;13.6157;13.8837;7.74587;
0.320068;-0.743447;0.139472;-107.405;-1.73986;29.9472;0.0694747;0.265815;22.3592;5.24958;1.74936;-150.221;1.74941;-104.496;7.56256;13.6167;13.8282;7.74558;
0.33007;-0.746357;0.138631;-107.321;-1.73926;29.92;0.0693161;0.275858;22.3033;5.24954;1.74931;-150.137;1.74937;-104.412;7.55011;13.6177;13.7728;7.74529;
0.340072;-0.748294;0.137996;-107.24;-1.73868;29.8939;0.0691407;0.28547;22.2474;5.24951;1.74926;-150.052;1.74932;-104.327;7.53765;13.6188;13.7174;7.745;
0.350074;-0.749491;0.137679;-107.163;-1.73811;29.869;0.068958;0.294658;22.1915;5.24947;1.74921;-149.968;1.74927;-104.243;7.52519;13.6192;13.662;7.74471;
0.360076;-0.750751;0.137679;-107.072;-1.73742;29.8392;0.0687377;0.305591;22.1356;5.24944;1.74915;-149.883;1.74922;-104.159;7.51273;13.6196;13.6066;7.74442;
0.370079;-0.751849;0.137869;-106.989;-1.73678;29.8122;0.0685455;0.315509;22.0801;5.2494;1.7491;-149.799;1.74917;-104.075;7.50027;13.6199;13.5518;7.74414;
0.380081;-0.752836;0.138158;-106.906;-1.73612;29.7851;0.0683662;0.32545;22.0248;5.24936;1.74904;-149.716;1.74912;-103.991;7.48781;13.6203;13.4973;7.74386;
0.390083;-0.753805;0.138465;-106.823;-1.73545;29.758;0.0682067;0.335355;21.9696;5.24932;1.74898;-149.633;1.74906;-103.908;7.47535;13.6207;13.4428;7.74358;
