Time;CoG Acceleration/X;CoG Acceleration/Y;CoG position/X;CoG position/Y;Speed/X;Speed/Y;CoG position/Yaw;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;
s;m/s²;m/s²;m;m;km/h;km/h;°;m;m;m;m;m;m;m;m;m;m;
0;0.031088;-0.166166;-38.7735;-1.75;20;-0.000902089;-6.23532e-006;23.5662;5.24998;5.24996;-66.9049;1.74997;-47.9452;9.655;14.0694;15.6297;7.75;
0.0100039;0.318726;-0.123281;-38.7398;-1.75001;20.0061;-0.00373361;-0.000245643;23.5662;5.24998;5.24996;-66.9049;1.74997;-47.9452;9.655;14.0694;15.6297;7.75;
0.0200078;0.510251;-0.0751011;-38.684;-1.75002;20.0219;-0.0069993;-0.00104265;23.5662;5.24998;5.24996;-66.9049;1.74997;-47.9452;9.655;14.0694;15.6297;7.75;
0.0300118;0.508403;-0.0536006;-38.6289;-1.75005;20.0404;-0.00872955;-0.0023461;23.5662;5.24998;5.24996;-66.9049;1.74997;-47.9452;9.655;14.0694;15.6297;7.75;
0.0400157;0.498092;-0.0442039;-38.5749;-1.75007;20.0578;-0.0098313;-0.00392558;23.5662;5.24998;5.24996;-66.9049;1.74997;-47.9452;9.655;14.0694;15.6297;7.75;
0.0500196;0.489882;-0.0416138;-38.5193;-1.75011;20.0756;-0.010699;-0.00576902;23.5662;5.24998;5.24996;-66.9049;1.74997;-47.9452;9.655;14.0694;15.6297;7.75;
0.0600235;0.473527;-0.042577;-38.4606;-1.75015;20.0937;-0.0115368;-0.00788549;23.5662;5.24998;5.24996;-66.9049;1.74997;-47.9452;9.655;14.0694;15.6297;7.75;
0.0700274;0.471235;-0.0443137;-38.4073;-1.75019;20.1098;-0.0123089;-0.00992107;23.5662;5.24998;5.24996;-66.9049;1.74997;-47.9452;9.655;14.0694;15.6297;7.75;
0.0800313;0.471191;-0.0459045;-38.3514;-1.75023;20.1267;-0.0131514;-0.0121368;23.5662;5.24998;5.24996;-66.9049;1.74997;-47.9452;9.655;14.0694;15.6297;7.75;
0.0900353;0.470216;-0.0468908;-38.2952;-1.75029;20.1436;-0.014022;-0.0144198;23.5662;5.24998;5.24996;-66.9049;1.74997;-47.9452;9.655;14.0694;15.6297;7.75;
0.100039;0.467974;-0.0471931;-38.2391;-1.75034;20.1603;-0.0148971;-0.0167359;23.5662;5.24998;5.24996;-66.9049;1.74997;-47.9452;9.655;14.0694;15.6297;7.75;
0.110043;0.467168;-0.0470263;-38.1839;-1.7504;20.1767;-0.0157481;-0.0190461;23.5662;5.24998;5.24996;-66.9049;1.74997;-47.9452;9.655;14.0817;15.6297;7.75;
