Time;CoG Acceleration/X;CoG Acceleration/Y;CoG position/X;CoG position/Y;Speed/X;Speed/Y;CoG position/Yaw;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;
s;m/s²;m/s²;m;m;km/h;km/h;°;m;m;m;m;m;m;m;m;m;m;
0;0.937492;0.410787;-110.068;-1.75;30.0016;0.00151719;5.25618e-006;23.5122;5.24998;1.74997;-151.96;1.74997;-106.236;7.75;13.5198;14.696;7.75;
0.0100024;3.65311;0.284885;-110.006;-1.74998;30.0883;0.0100321;0.000661415;23.5122;5.24998;1.74997;-151.96;1.74997;-106.236;7.75;13.5198;14.696;7.75;
0.0200048;4.07872;0.215937;-109.923;-1.74994;30.2303;0.017575;0.00282319;23.5122;5.24998;1.74997;-151.96;1.74997;-106.236;7.75;13.5198;14.696;7.75;
0.0300073;4.15655;0.180102;-109.838;-1.74988;30.3795;0.0228038;0.00624108;23.5122;5.24998;1.74997;-151.96;1.74997;-106.236;7.75;13.5198;14.696;7.75;
0.0400097;3.60495;0.169354;-109.755;-1.7498;30.5227;0.0264651;0.0105632;23.5122;5.24998;1.74997;-151.96;1.74997;-106.236;7.75;13.5198;14.696;7.75;
0.0500121;1.01488;0.166011;-109.672;-1.7497;30.6067;0.0296701;0.0156794;23.5122;5.24998;1.74997;-151.96;1.74997;-106.236;7.75;13.5198;14.696;7.75;
0.0600145;-0.325486;0.151494;-109.587;-1.74959;30.6139;0.0322116;0.02154;23.5122;5.24998;1.74997;-151.96;1.74997;-106.236;7.75;13.5198;14.696;7.75;
0.0700169;-0.593001;0.150682;-109.501;-1.74945;30.5953;0.0341413;0.027981;23.5122;5.24998;1.74997;-151.96;1.74997;-106.236;7.75;13.5198;14.696;7.75;
0.0800193;-0.668966;0.156058;-109.416;-1.74931;30.5718;0.0359585;0.034817;23.5122;5.24998;1.74997;-151.96;1.74997;-106.236;7.75;13.5198;14.696;7.75;
0.0900218;-0.684529;0.164208;-109.331;-1.74915;30.547;0.0378496;0.0419959;23.5122;5.24998;1.74997;-151.96;1.74997;-106.236;7.75;13.5198;14.696;7.75;
0.100024;-0.682309;0.17262;-109.246;-1.74897;30.5222;0.0398955;0.0494396;23.5122;5.24998;1.74997;-151.96;1.74997;-106.236;7.75;13.5198;14.696;7.75;
0.110027;-0.683644;0.179451;-109.161;-1.74877;30.4972;0.0421261;0.0571815;23.5122;5.24998;1.74997;-151.96;1.74997;-106.236;7.75;13.5198;14.696;7.75;
0.120029;-0.692172;0.183623;-109.076;-1.74856;30.4722;0.0444508;0.0651198;23.5122;5.24998;1.74997;-151.96;1.74997;-106.236;7.75;13.5198;14.696;7.75;
0.130031;-0.70556;0.185778;-108.991;-1.74833;30.4469;0.0467838;0.0731752;23.5122;5.24998;1.74997;-151.96;1.74997;-106.236;7.75;13.5198;14.696;7.75;
0.140034;-0.71876;0.1863;-108.906;-1.74808;30.421;0.0491196;0.0814604;23.5122;5.24998;1.74997;-151.96;1.74997;-106.236;7.75;13.5198;14.696;7.75;
0.150036;-0.726705;0.184012;-108.819;-1.7478;30.3941;0.0514107;0.0900665;23.4707;5.24997;1.74995;-151.898;1.74996;-106.174;7.74485;13.5276;14.6546;7.74978;
0.160039;-0.729942;0.17973;-108.737;-1.74752;30.3685;0.0534148;0.0982796;23.4148;5.24996;1.74994;-151.814;1.74994;-106.09;7.73791;13.5381;14.5988;7.74949;
0.170041;-0.731877;0.173489;-108.653;-1.74722;30.3423;0.0552412;0.106776;23.3589;5.24995;1.74992;-151.73;1.74993;-106.006;7.73097;13.5486;14.543;7.7492;
0.180044;-0.734641;0.166208;-108.569;-1.7469;30.3158;0.0568095;0.115374;23.303;5.24994;1.74991;-151.646;1.74992;-105.922;7.72403;13.5591;14.4872;7.74891;
0.190046;-0.738197;0.158859;-108.483;-1.74655;30.2887;0.0580786;0.124198;23.2471;5.24993;1.74989;-151.562;1.7499;-105.838;7.7171;13.5696;14.4314;7.74861;
0.200048;-0.74137;0.152327;-108.4;-1.7462;30.2623;0.0590845;0.132804;23.1913;5.24991;1.74987;-151.478;1.74988;-105.754;7.70704;13.5765;14.3758;7.74834;
0.210051;-0.743029;0.146958;-108.317;-1.74584;30.236;0.0598534;0.141354;23.1356;5.2499;1.74985;-151.394;1.74986;-105.67;7.69593;13.5823;14.3202;7.74807;
0.220053;-0.742986;0.142469;-108.232;-1.74545;30.2089;0.0604692;0.150184;23.0798;5.24988;1.74983;-151.31;1.74984;-105.586;7.68482;13.588;14.2647;7.7478;
0.230056;-0.740485;0.139083;-108.148;-1.74506;30.1822;0.0609277;0.158909;23.0241;5.24987;1.7498;-151.227;1.74982;-105.502;7.67371;13.5938;14.2091;7.74752;
0.240058;-0.735689;0.13631;-108.064;-1.74464;30.1555;0.0612842;0.167675;22.9683;5.24985;1.74978;-151.143;1.7498;-105.419;7.6626;13.5995;14.1536;7.74725;
0.25006;-0.729665;0.13387;-107.981;-1.74422;30.1293;0.0615504;0.176359;22.9125;5.24983;1.74975;-151.059;1.74977;-105.335;7.65065;13.6029;14.0981;7.74697;
0.260063;-0.727816;0.131613;-107.896;-1.74378;30.1027;0.0617352;0.185258;22.8566;5.24981;1.74971;-150.975;1.74974;-105.251;7.63842;13.6055;14.0426;7.74669;
0.270065;-0.729312;0.129636;-107.812;-1.74333;30.0765;0.0618429;0.194003;22.8007;5.24979;1.74968;-150.891;1.74971;-105.167;7.62618;13.608;13.9871;7.7464;
0.280068;-0.731794;0.127896;-107.729;-1.74286;30.0501;0.0618917;0.202779;22.7448;5.24977;1.74965;-150.807;1.74968;-105.083;7.61395;13.6106;13.9316;7.74611;
0.29007;-0.730554;0.126301;-107.646;-1.74239;30.0239;0.0618862;0.211495;22.689;5.24974;1.74962;-150.723;1.74965;-104.999;7.60171;13.6132;13.8761;7.74583;
0.300073;-0.73433;0.124954;-107.562;-1.7419;29.9976;0.0618252;0.22025;22.633;5.24972;1.74958;-150.639;1.74961;-104.915;7.58933;13.6146;13.8207;7.74554;
0.310075;-0.739455;0.123914;-107.479;-1.7414;29.9711;0.0617239;0.229011;22.577;5.24969;1.74953;-150.555;1.74957;-104.831;7.57691;13.6156;13.7654;7.74525;
0.320077;-0.743673;0.123137;-107.395;-1.74089;29.9444;0.0615937;0.23779;22.5211;5.24966;1.74949;-150.471;1.74953;-104.747;7.56448;13.6166;13.7101;7.74496;
0.33008;-0.746431;0.122459;-107.312;-1.74037;29.9175;0.0614403;0.246572;22.4651;5.24963;1.74945;-150.387;1.7495;-104.663;7.55206;13.6176;13.6547;7.74468;
0.340082;-0.748242;0.121962;-107.231;-1.73984;29.8911;0.0612688;0.255197;22.4091;5.24961;1.74941;-150.303;1.74946;-104.579;7.53964;13.6187;13.5994;7.74439;
0.350085;-0.749464;0.121775;-107.148;-1.73929;29.8642;0.0610838;0.263976;22.3529;5.24957;1.74936;-150.219;1.74941;-104.495;7.5272;13.6192;13.5441;7.7441;
0.360087;-0.750651;0.121843;-107.064;-1.73873;29.8371;0.060899;0.272798;22.2967;5.24954;1.74931;-150.135;1.74937;-104.411;7.51475;13.6196;13.4888;7.74382;
0.370089;-0.751748;0.122064;-106.981;-1.73816;29.81;0.0607232;0.28161;22.2404;5.24951;1.74926;-150.051;1.74932;-104.326;7.5023;13.6199;13.4335;7.74354;
0.380092;-0.752722;0.122361;-106.898;-1.73758;29.783;0.0605632;0.290398;22.1841;5.24947;1.74921;-149.966;1.74927;-104.242;7.48986;13.6203;13.3782;7.74325;
0.390094;-0.753695;0.122659;-106.815;-1.73698;29.7557;0.0604197;0.299219;22.1279;5.24944;1.74915;-149.882;1.74922;-104.158;7.47741;13.6207;13.3229;7.74297;
0.400097;-0.754624;0.122937;-106.733;-1.73637;29.7287;0.0602926;0.307963;22.071;5.2494;1.7491;-149.797;1.74917;-104.073;7.46488;13.6208;13.2672;7.74269;
0.410099;-0.755455;0.12318;-106.65;-1.73576;29.7016;0.060182;0.316702;22.0139;5.24936;1.74903;-149.712;1.74911;-103.987;7.45232;13.621;13.2115;7.74242;
0.420102;-0.756375;0.123371;-106.568;-1.73513;29.6743;0.0600873;0.325494;21.9568;5.24932;1.74897;-149.626;1.74906;-103.902;7.43977;13.6211;13.1557;7.74214;
0.430104;-0.757407;0.123506;-106.485;-1.73448;29.6469;0.0600068;0.334299;21.8997;5.24927;1.74891;-149.541;1.749;-103.816;7.42721;13.6212;13.1;7.74187;
0.440106;-0.758522;0.123588;-106.403;-1.73383;29.6198;0.0599388;0.342993;21.8426;5.24923;1.74885;-149.456;1.74894;-103.731;7.41466;13.6213;13.0442;7.7416;
0.450109;-0.759724;0.123621;-106.321;-1.73316;29.5926;0.0598811;0.351701;21.7851;5.24919;1.74878;-149.37;1.74888;-103.645;7.4021;13.6213;12.9885;7.74133;
0.460111;-0.761001;0.123607;-106.239;-1.73249;29.5652;0.0598334;0.360422;21.7276;5.24914;1.74871;-149.284;1.74882;-103.559;7.38955;13.6213;12.9328;7.74107;
0.470114;-0.762324;0.123583;-106.156;-1.73179;29.5376;0.0597942;0.369203;21.67;5.24909;1.74864;-149.198;1.74875;-103.474;7.37699;13.6213;12.877;7.74082;
0.480116;-0.763729;0.123544;-106.074;-1.73109;29.5101;0.0597628;0.377912;21.6125;5.24904;1.74857;-149.113;1.74869;-103.388;7.36443;13.6213;12.8213;7.74056;
0.490118;-0.765188;0.123469;-105.992;-1.73038;29.4828;0.0597392;0.386552;21.5549;5.24899;1.7485;-149.027;1.74862;-103.302;7.35188;13.6213;12.7656;7.7403;
0.500121;-0.766707;0.123347;-105.91;-1.72965;29.4552;0.0597219;0.395242;21.4972;5.24894;1.74842;-148.941;1.74855;-103.216;7.33938;13.6212;12.7101;7.74005;
0.510123;-0.768237;0.122317;-105.829;-1.72892;29.4279;0.0596822;0.403815;21.4395;5.24889;1.74834;-148.855;1.74847;-103.13;7.3269;13.6212;12.6547;7.73982;
0.520126;-0.769818;0.121333;-105.747;-1.72817;29.4001;0.0596062;0.412486;21.3818;5.24883;1.74826;-148.769;1.7484;-103.045;7.31443;13.6212;12.5994;7.73958;
0.530128;-0.771448;0.121577;-105.665;-1.72741;29.3723;0.0595557;0.421147;21.3241;5.24878;1.74818;-148.684;1.74833;-102.959;7.30195;13.6211;12.544;7.73934;
0.540131;-0.773065;0.121546;-105.584;-1.72664;29.3446;0.0595228;0.429747;21.2664;5.24872;1.7481;-148.598;1.74825;-102.873;7.28947;13.6211;12.4886;7.7391;
0.550133;-0.77467;0.121365;-105.503;-1.72585;29.3168;0.0594973;0.438333;21.2082;5.24866;1.74802;-148.512;1.74817;-102.787;7.27698;13.621;12.4332;7.73888;
