Time;CoG Acceleration/X;CoG Acceleration/Y;CoG position/X;CoG position/Y;Speed/X;Speed/Y;CoG position/Yaw;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;
s;m/s²;m/s²;m;m;km/h;km/h;°;m;m;m;m;m;m;m;m;m;m;
0;-0.0134181;-0.0218374;-38.779;-1.75;20;-3.93074e-005;0;23.567;5.24998;5.24996;-66.906;1.74997;-47.9463;9.655;14.0694;15.6297;7.75;
0.0100034;-0.542328;-0.0149159;-38.7395;-1.75;19.9898;-0.000464893;-2.99984e-005;23.567;5.24998;5.24996;-66.906;1.74997;-47.9463;9.655;14.0694;15.6297;7.75;
0.0200068;-0.809061;-0.00916965;-38.6863;-1.75;19.9655;-0.000838519;-0.00012377;23.567;5.24998;5.24996;-66.906;1.74997;-47.9463;9.655;14.0694;15.6297;7.75;
0.0300102;-0.855359;-0.00656093;-38.6326;-1.75001;19.9362;-0.00104652;-0.000275826;23.567;5.24998;5.24996;-66.906;1.74997;-47.9463;9.655;14.0694;15.6297;7.75;
0.0400136;-0.864185;-0.00529472;-38.5728;-1.75001;19.9027;-0.00119723;-0.000486819;23.567;5.24998;5.24996;-66.906;1.74997;-47.9463;9.655;14.0694;15.6297;7.75;
0.050017;-0.86795;-0.00490251;-38.5177;-1.75001;19.8716;-0.00129999;-0.000710441;23.567;5.24998;5.24996;-66.906;1.74997;-47.9463;9.655;14.0694;15.6297;7.75;
0.0600204;-0.884146;-0.00492729;-38.4623;-1.75002;19.8399;-0.00139127;-0.000954593;23.567;5.24998;5.24996;-66.906;1.74997;-47.9463;9.655;14.0694;15.6297;7.75;
0.0700238;-0.904381;-0.00514328;-38.4071;-1.75002;19.8075;-0.00148316;-0.00121271;23.567;5.24998;5.24996;-66.906;1.74997;-47.9463;9.655;14.0694;15.6297;7.75;
0.0800273;-0.91677;-0.00543325;-38.3536;-1.75003;19.7756;-0.00157842;-0.00147161;23.567;5.24998;5.24996;-66.906;1.74997;-47.9463;9.655;14.0694;15.6297;7.75;
0.0900307;-0.923717;-0.0056547;-38.2998;-1.75003;19.743;-0.00168154;-0.00173916;23.567;5.24998;5.24996;-66.906;1.74997;-47.9463;9.655;14.0694;15.6297;7.75;
0.100034;-0.928412;-0.00576619;-38.2447;-1.75004;19.7095;-0.00179164;-0.00201806;23.567;5.24998;5.24996;-66.906;1.74997;-47.9463;9.655;14.0694;15.6297;7.75;
0.110037;-0.932399;-0.0057398;-38.1899;-1.75005;19.6758;-0.00190226;-0.00229999;23.567;5.24998;5.24996;-66.906;1.74997;-47.9463;9.655;14.0694;15.6297;7.75;
0.120041;-0.936351;-0.00560641;-38.135;-1.75006;19.642;-0.00200971;-0.00258412;23.567;5.24998;5.24996;-66.906;1.74997;-47.9463;9.655;14.0694;15.6297;7.75;
0.130044;-0.940081;-0.00539338;-38.0805;-1.75006;19.6081;-0.0021105;-0.00286824;23.5591;5.24997;5.24996;-66.8941;1.74997;-47.9345;9.655;14.0694;15.6238;7.74997;
0.140048;-0.943125;-0.00511491;-38.024;-1.75007;19.5729;-0.00220588;-0.00316364;23.5032;5.24996;5.24995;-66.8102;1.74995;-47.8508;9.65136;14.075;15.582;7.74976;
0.150051;-0.94448;-0.00482078;-37.9716;-1.75008;19.54;-0.00228386;-0.00343882;23.4474;5.24995;5.24993;-66.7263;1.74994;-47.7671;9.64447;14.0855;15.5402;7.74956;
