Time;CoG Acceleration/X;CoG Acceleration/Y;CoG position/X;CoG position/Y;Speed/X;Speed/Y;CoG position/Yaw;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;
s;m/s²;m/s²;m;m;km/h;km/h;°;m;m;m;m;m;m;m;m;m;m;
0;1.64714;-0.405142;-110.064;-1.75;30.0046;-0.00221614;-1.54953e-005;23.5078;5.24998;1.74996;-151.954;1.74997;-106.229;7.75;13.5198;14.696;7.75;
0.0100035;3.83925;-0.269123;-109.998;-1.75002;30.1;-0.0107665;-0.000760641;23.5078;5.24998;1.74996;-151.954;1.74997;-106.229;7.75;13.5198;14.696;7.75;
0.0200069;4.09007;-0.20849;-109.914;-1.75006;30.2451;-0.017891;-0.00306454;23.5078;5.24998;1.74996;-151.954;1.74997;-106.229;7.75;13.5198;14.696;7.75;
0.0300104;4.16;-0.176389;-109.83;-1.75013;30.3942;-0.0228765;-0.00653884;23.5078;5.24998;1.74996;-151.954;1.74997;-106.229;7.75;13.5198;14.696;7.75;
0.0400138;4.16739;-0.157364;-109.745;-1.75021;30.5443;-0.0264501;-0.0109929;23.5078;5.24998;1.74996;-151.954;1.74997;-106.229;7.75;13.5198;14.696;7.75;
0.0500173;2.00085;-0.16807;-109.66;-1.75031;30.6662;-0.0294464;-0.0162449;23.5078;5.24998;1.74996;-151.954;1.74997;-106.229;7.75;13.5198;14.696;7.75;
0.0600208;0.446704;-0.160844;-109.574;-1.75043;30.7008;-0.0321877;-0.0221827;23.5078;5.24998;1.74996;-151.954;1.74997;-106.229;7.75;13.5198;14.696;7.75;
0.0700242;0.120194;-0.157878;-109.489;-1.75056;30.7085;-0.0343706;-0.0286216;23.5078;5.24998;1.74996;-151.954;1.74997;-106.229;7.75;13.5198;14.696;7.75;
0.0800277;0.0447379;-0.161342;-109.403;-1.75071;30.7106;-0.036363;-0.0355357;23.5078;5.24998;1.74996;-151.954;1.74997;-106.229;7.75;13.5198;14.696;7.75;
0.0900311;0.0375287;-0.171017;-109.318;-1.75087;30.7116;-0.0384351;-0.0428023;23.5078;5.24998;1.74996;-151.954;1.74997;-106.229;7.75;13.5198;14.696;7.75;
0.100035;0.0467294;-0.177851;-109.232;-1.75105;30.7128;-0.0406129;-0.0504103;23.5078;5.24998;1.74996;-151.954;1.74997;-106.229;7.75;13.5198;14.696;7.75;
