Time(s),Value(%)
1264.0128731,12.539999961853
1264.0284981,6.34000015258789
1264.0441231,-0.360000014305115
1264.0597481,-7.40999984741211
1264.0753731,-14.3800001144409
1264.0909981,-20.6299991607666
1264.1066231,-25.7800006866455
1264.1222481,-30.0
1264.1378731,-33.7999992370605
1264.1534981,-37.4900016784668
1264.1691231,-41.0099983215332
1264.1847481,-44.1500015258789
1264.2003731,-46.7799987792969
1264.2159981,-48.9900016784668
1264.2316231,-51.1100006103516
1264.2472481,-53.4900016784668
1264.2628731,-56.689998626709
1264.2784981,-60.7900009155273
1264.2941231,-65.75
1264.3097481,-71.5899963378906
1264.3253731,-78.3899993896484
1264.3409981,-85.9199981689453
1264.3566231,-93.4300003051758
1264.3722481,-99.7300033569336
1264.3878731,-103.940002441406
1264.4034981,-106.029998779297
1264.4191231,-106.589996337891
1264.4347481,-106.139999389648
1264.4503731,-104.849998474121
1264.4659981,-102.769996643066
1264.4816231,-100.059997558594
1264.4972481,-96.9800033569336
1264.5128731,-93.6900024414063
1264.5284981,-90.120002746582
1264.5441231,-86.120002746582
1264.5597481,-81.6399993896484
1264.5753731,-76.870002746582
1264.5909981,-72.1900024414063
1264.6066231,-67.9599990844727
1264.6222481,-64.3300018310547
1264.6378731,-61.2200012207031
1264.6534981,-58.4599990844727
1264.6691231,-55.8800010681152
1264.6847481,-53.4700012207031
1264.7003731,-51.2700004577637
1264.7159981,-49.25
1264.7316231,-47.2700004577637
1264.7472481,-45.2200012207031
1264.7628731,-43.0800018310547
1264.7784981,-40.9199981689453
1264.7941231,-38.9099998474121
1264.8097481,-37.2999992370605
1264.8253731,-36.2700004577637
1264.8409981,-35.8699989318848
1264.8566231,-36.0699996948242
1264.8722481,-36.8899993896484
1264.8878731,-38.4000015258789
1264.9034981,-40.4799995422363
1264.9191231,-42.75
1264.9347481,-44.6399993896484
1264.9503731,-45.7799987792969
1264.9659981,-46.3400001525879
1264.9816231,-46.7200012207031
1264.9972481,-47.1100006103516
1265.0128731,-47.3600006103516
1265.0284981,-47.2200012207031
