Time;CoG Acceleration/X;CoG Acceleration/Y;CoG position/X;CoG position/Y;Speed/X;Speed/Y;CoG position/Yaw;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;
s;m/s²;m/s²;m;m;km/h;km/h;°;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;
0;1.303;0.292861;-1.14725;-5.25;50.0032;0.00159436;1.01207e-005;48.5915;-5.25;26.7579;-1.75;1.21225;-1.75;51.0532;-1.75;79.1894;-1.75;108.878;-1.75;149.51;-1.75;188.035;-1.75;
0.0100024;3.1363;0.230653;-1.05502;-5.24999;50.0746;0.00708386;0.00043021;48.5915;-5.25;26.7579;-1.75;1.21225;-1.75;51.0532;-1.75;79.1894;-1.75;108.878;-1.75;149.51;-1.75;188.035;-1.75;
0.0200047;3.65983;0.178188;-0.914974;-5.24996;50.2025;0.0131926;0.00183167;48.5915;-5.25;26.7579;-1.75;1.21225;-1.75;51.0532;-1.75;79.1894;-1.75;108.878;-1.75;149.51;-1.75;188.035;-1.75;
0.0300071;3.68207;0.147188;-0.774999;-5.24991;50.3351;0.0168682;0.00419414;48.5915;-5.25;26.7579;-1.75;1.21225;-1.75;51.0532;-1.75;79.1894;-1.75;108.878;-1.75;149.51;-1.75;188.035;-1.75;
0.0400095;3.69197;0.128166;-0.635064;-5.24984;50.4678;0.0189765;0.00730953;48.5915;-5.25;26.7579;-1.75;1.21225;-1.75;51.0532;-1.75;79.1894;-1.75;108.878;-1.75;149.51;-1.75;188.035;-1.75;
0.0500118;3.69555;0.113819;-0.494257;-5.24976;50.6012;0.01995;0.0110738;48.5915;-5.25;26.7579;-1.75;1.21225;-1.75;51.0532;-1.75;79.1894;-1.75;108.878;-1.75;149.51;-1.75;188.035;-1.75;
0.0600142;3.69675;0.106974;-0.359873;-5.24968;50.7282;0.0200175;0.01519;48.5915;-5.25;26.7579;-1.75;1.21225;-1.75;51.0532;-1.75;79.1894;-1.75;108.878;-1.75;149.51;-1.75;188.035;-1.75;
0.0700165;3.28711;0.107237;-0.21293;-5.24958;50.8622;0.0194596;0.0202269;48.5915;-5.25;26.7579;-1.75;1.21225;-1.75;51.0532;-1.75;79.1894;-1.75;108.878;-1.75;149.51;-1.75;188.035;-1.75;
0.0800189;1.16626;0.119557;-0.0764851;-5.24947;50.9375;0.0188778;0.0252437;48.5915;-5.25;26.7579;-1.75;1.21225;-1.75;51.0532;-1.75;79.1894;-1.75;108.878;-1.75;149.51;-1.75;188.035;-1.75;
0.0900213;0.015125;0.126588;0.0658966;-5.24935;50.9532;0.0183131;0.030749;48.5915;-5.25;26.7579;-1.75;1.21225;-1.75;51.0532;-1.75;79.1894;-1.75;108.878;-1.75;149.51;-1.75;188.035;-1.75;
0.100024;-0.281946;0.132233;0.206966;-5.24921;50.9471;0.017722;0.0364719;48.5915;-5.25;26.7579;-1.75;1.21225;-1.75;51.0532;-1.75;79.1894;-1.75;108.878;-1.75;149.51;-1.75;188.035;-1.75;
0.110026;-0.346412;0.144816;0.349072;-5.24906;50.935;0.0173207;0.0425012;48.5915;-5.25;26.7579;-1.75;1.21225;-1.75;51.0532;-1.75;79.1894;-1.75;108.878;-1.75;149.51;-1.75;188.035;-1.75;
0.120028;-0.359486;0.156953;0.49093;-5.2489;50.9218;0.0171688;0.0487097;48.5915;-5.25;26.868;-1.74998;1.32233;-1.74998;51.1633;-1.74998;79.2995;-1.74997;108.988;-1.74998;149.62;-1.74997;188.145;-1.74998;
0.130031;-0.356419;0.166109;0.632896;-5.24872;50.9086;0.0173424;0.0550847;48.5915;-5.25;26.9789;-1.74995;1.43328;-1.74996;51.2742;-1.74996;79.4104;-1.74995;109.099;-1.74995;149.731;-1.74995;188.256;-1.74996;
0.140033;-0.352811;0.173119;0.774551;-5.24853;50.8955;0.0176172;0.061579;48.5915;-5.25;27.0899;-1.74993;1.54423;-1.74993;51.3852;-1.74993;79.5214;-1.74992;109.21;-1.74993;149.842;-1.74992;188.367;-1.74994;
0.150035;-0.353654;0.178977;0.91852;-5.24831;50.8823;0.0181032;0.0682937;48.5915;-5.25;27.2008;-1.7499;1.65518;-1.74991;51.4961;-1.74991;79.6323;-1.74989;109.321;-1.7499;149.953;-1.74989;188.478;-1.74992;
0.160038;-0.357644;0.182252;1.04924;-5.24809;50.8703;0.0186542;0.0744505;48.5915;-5.25;27.3118;-1.74988;1.76613;-1.74989;51.6071;-1.74989;79.7433;-1.74986;109.432;-1.74988;150.064;-1.74986;188.589;-1.7499;
0.17004;-0.362192;0.185204;1.19483;-5.24784;50.8568;0.0193361;0.0813622;48.5918;-5.25;27.423;-1.74985;1.87735;-1.74986;51.7183;-1.74986;79.8545;-1.74983;109.543;-1.74985;150.175;-1.74983;188.7;-1.74988;
0.180043;-0.364144;0.186847;1.34263;-5.24756;50.843;0.0200843;0.088422;48.592;-5.25;27.5342;-1.74982;1.98858;-1.74984;51.8295;-1.74984;79.9657;-1.7498;109.655;-1.74982;150.287;-1.7498;188.811;-1.74986;
0.190045;-0.365994;0.187542;1.484;-5.24727;50.8298;0.02083;0.0952144;48.5923;-5.25;27.6454;-1.74979;2.09981;-1.74981;51.9408;-1.74981;80.077;-1.74977;109.766;-1.74979;150.398;-1.74977;188.923;-1.74983;
0.200047;-0.368395;0.187461;1.62233;-5.24697;50.8168;0.0215501;0.101892;48.5925;-5.25;27.7567;-1.74976;2.21103;-1.74979;52.052;-1.74979;80.1882;-1.74974;109.877;-1.74976;150.509;-1.74974;189.034;-1.74981;
0.21005;-0.370672;0.18688;1.76108;-5.24666;50.8038;0.0222444;0.108616;48.5928;-5.25;27.8679;-1.74974;2.32226;-1.74976;52.1632;-1.74976;80.2994;-1.74971;109.988;-1.74974;150.62;-1.74971;189.145;-1.74979;
0.220052;-0.372636;0.187466;1.90118;-5.24632;50.7906;0.0229168;0.115433;48.7308;-5.24997;27.979;-1.7497;2.43339;-1.74973;52.2743;-1.74973;80.4105;-1.74967;110.099;-1.7497;150.732;-1.74967;189.256;-1.74976;
0.230054;-0.374273;0.186112;2.03336;-5.24598;50.778;0.02352;0.121897;48.8718;-5.24993;28.0902;-1.74966;2.54452;-1.74969;52.3855;-1.74969;80.5217;-1.74963;110.21;-1.74966;150.843;-1.74963;189.367;-1.74973;
0.240057;-0.374358;0.187186;2.18751;-5.24557;50.7634;0.0241951;0.129481;49.0129;-5.2499;28.2013;-1.74962;2.65565;-1.74966;52.4966;-1.74966;80.6328;-1.74959;110.322;-1.74962;150.954;-1.74959;189.478;-1.74969;
0.250059;-0.375521;0.18434;2.32859;-5.24517;50.75;0.0247322;0.13647;49.1539;-5.24986;28.3124;-1.74958;2.76678;-1.74962;52.6077;-1.74962;80.7439;-1.74955;110.433;-1.74958;151.065;-1.74955;189.59;-1.74966;
0.260061;-0.377023;0.184012;2.47033;-5.24475;50.7366;0.0251787;0.143547;49.2949;-5.24983;28.4235;-1.74955;2.87791;-1.74959;52.7189;-1.74959;80.8551;-1.74951;110.544;-1.74954;151.176;-1.74951;189.701;-1.74963;
0.270064;-0.379406;0.182719;2.61126;-5.24432;50.7231;0.0255138;0.150651;49.4357;-5.24979;28.5347;-1.7495;2.98904;-1.74954;52.83;-1.74954;80.9662;-1.74946;110.655;-1.7495;151.287;-1.74946;189.812;-1.74959;
0.280066;-0.381871;0.179078;2.75271;-5.24386;50.7094;0.0257086;0.157848;49.5766;-5.24975;28.6458;-1.74945;3.10018;-1.7495;52.9411;-1.7495;81.0773;-1.74941;110.766;-1.74945;151.398;-1.74941;189.923;-1.74955;
0.290069;-0.383996;0.178206;2.89454;-5.24339;50.6957;0.0257975;0.165136;49.7174;-5.24972;28.757;-1.7494;3.21132;-1.74945;53.0523;-1.74945;81.1885;-1.74935;110.877;-1.7494;151.509;-1.74935;190.034;-1.74951;
0.300071;-0.384704;0.176432;3.03539;-5.2429;50.682;0.025731;0.172454;49.8582;-5.24968;28.8681;-1.74935;3.32245;-1.74941;53.1634;-1.74941;81.2996;-1.7493;110.988;-1.74935;151.621;-1.7493;190.145;-1.74947;
0.310073;-0.38601;0.176227;3.17657;-5.2424;50.6682;0.0255932;0.179877;49.999;-5.24965;28.9792;-1.7493;3.43359;-1.74936;53.2745;-1.74936;81.4107;-1.74925;111.1;-1.7493;151.732;-1.74925;190.256;-1.74943;
0.320076;-0.387686;0.174982;3.31776;-5.24187;50.6543;0.025317;0.187393;50.1397;-5.2496;29.0904;-1.74924;3.5448;-1.74931;53.3858;-1.74931;81.522;-1.74919;111.211;-1.74924;151.843;-1.74919;190.368;-1.74938;
0.330078;-0.389084;0.173211;3.45881;-5.24133;50.6404;0.0249134;0.194979;50.2805;-5.24956;29.2017;-1.74918;3.65602;-1.74926;53.497;-1.74926;81.6332;-1.74912;111.322;-1.74918;151.954;-1.74912;190.479;-1.74933;
0.34008;-0.390143;0.174936;3.5995;-5.24077;50.6264;0.0244017;0.202634;50.4212;-5.24951;29.3129;-1.74913;3.76724;-1.7492;53.6082;-1.7492;81.7444;-1.74906;111.433;-1.74912;152.065;-1.74906;190.59;-1.74928;
0.350083;-0.390815;0.174696;3.73923;-5.2402;50.6125;0.0238501;0.210319;50.5619;-5.24946;29.4241;-1.74907;3.87845;-1.74915;53.7194;-1.74915;81.8556;-1.749;111.544;-1.74906;152.177;-1.749;190.701;-1.74924;
0.360085;-0.39099;0.17506;3.8678;-5.23966;50.5997;0.0233157;0.217463;50.7027;-5.24942;29.5353;-1.74901;3.98967;-1.74909;53.8306;-1.74909;81.9668;-1.74894;111.656;-1.749;152.288;-1.74894;190.812;-1.74919;
0.370087;-0.390956;0.176465;3.99521;-5.23911;50.587;0.0227756;0.224608;50.8432;-5.24937;29.6465;-1.74894;4.10088;-1.74903;53.9418;-1.74903;82.078;-1.74886;111.767;-1.74894;152.399;-1.74886;190.924;-1.74913;
0.38009;-0.390798;0.180055;4.157;-5.23839;50.5708;0.0220645;0.233762;50.9837;-5.24931;29.7577;-1.74887;4.21208;-1.74896;54.053;-1.74896;82.1892;-1.74879;111.878;-1.74887;152.51;-1.74879;191.035;-1.74907;
0.390092;-0.390524;0.182155;4.28494;-5.2378;50.558;0.0215506;0.241078;51.1243;-5.24926;29.8689;-1.7488;4.32328;-1.7489;54.1642;-1.7489;82.3004;-1.74872;111.989;-1.7488;152.621;-1.74872;191.146;-1.74901;
0.400095;-0.389889;0.183173;4.43846;-5.23708;50.5427;0.0209295;0.249934;51.2648;-5.2492;29.9801;-1.74873;4.43449;-1.74884;54.2754;-1.74884;82.4116;-1.74864;112.1;-1.74873;152.733;-1.74864;191.257;-1.74896;
0.410097;-0.389006;0.187237;4.57835;-5.2364;50.5287;0.0204298;0.258067;51.4053;-5.24915;30.0913;-1.74866;4.54569;-1.74877;54.3866;-1.74877;82.5228;-1.74857;112.212;-1.74866;152.844;-1.74857;191.368;-1.7489;
0.420099;-0.388065;0.18966;4.71658;-5.23571;50.515;0.0199894;0.266162;51.5458;-5.24909;30.2026;-1.74858;4.65699;-1.7487;54.4979;-1.7487;82.6341;-1.74849;112.323;-1.74858;152.955;-1.74849;191.48;-1.74883;
0.430102;-0.387141;0.192382;4.8612;-5.23497;50.5006;0.0195619;0.274695;51.6863;-5.24903;30.3139;-1.7485;4.76829;-1.74863;54.6092;-1.74863;82.7454;-1.7484;112.434;-1.7485;153.066;-1.7484;191.591;-1.74876;
0.440104;-0.386235;0.195792;5.00135;-5.23423;50.4867;0.0192234;0.28301;51.8267;-5.24897;30.4252;-1.74843;4.87959;-1.74855;54.7205;-1.74855;82.8567;-1.74832;112.546;-1.74842;153.178;-1.74832;191.702;-1.7487;
0.450106;-0.385315;0.19811;5.14246;-5.23347;50.4727;0.0189453;0.291426;51.9672;-5.2489;30.5365;-1.74835;4.99089;-1.74848;54.8318;-1.74848;82.968;-1.74824;112.657;-1.74834;153.289;-1.74824;191.814;-1.74863;
0.460109;-0.384445;0.20392;5.28135;-5.2327;50.459;0.018778;0.299748;52.1077;-5.24884;30.6478;-1.74827;5.10219;-1.74841;54.9431;-1.74841;83.0793;-1.74815;112.768;-1.74826;153.4;-1.74815;191.925;-1.74857;
0.470111;-0.383463;0.205781;5.42305;-5.23189;50.445;0.0187231;0.308287;52.2478;-5.24877;30.759;-1.74818;5.2134;-1.74832;55.0543;-1.74832;83.1905;-1.74806;112.879;-1.74818;153.512;-1.74806;192.036;-1.74849;
0.480113;-0.382523;0.207677;5.56277;-5.23108;50.4313;0.0187024;0.316742;52.3879;-5.2487;30.8702;-1.74809;5.3246;-1.74824;55.1655;-1.74824;83.3017;-1.74797;112.991;-1.74809;153.623;-1.74797;192.147;-1.74842;
0.490116;-0.381646;0.209484;5.70236;-5.23025;50.4176;0.0187227;0.325223;52.5281;-5.24863;30.9814;-1.748;5.4358;-1.74816;55.2767;-1.74816;83.4129;-1.74787;113.102;-1.748;153.734;-1.74787;192.259;-1.74834;
0.500118;-0.380896;0.211184;5.84226;-5.22939;50.4039;0.0187845;0.333752;52.6682;-5.24856;31.0926;-1.74792;5.547;-1.74808;55.3879;-1.74808;83.5241;-1.74778;113.213;-1.74791;153.845;-1.74778;192.37;-1.74826;
0.510121;-0.380222;0.212692;5.98217;-5.22851;50.3902;0.0188886;0.342308;52.8083;-5.24849;31.2038;-1.74783;5.6582;-1.748;55.4991;-1.748;83.6353;-1.74769;113.324;-1.74782;153.956;-1.74769;192.481;-1.74819;
0.520123;-0.379605;0.213969;6.12205;-5.22761;50.3765;0.0190262;0.350882;52.9483;-5.24842;31.3151;-1.74773;5.76945;-1.74791;55.6104;-1.74791;83.7466;-1.74759;113.435;-1.74773;154.068;-1.74759;192.592;-1.74811;
0.530125;-0.379047;0.215003;6.26368;-5.22668;50.3627;0.0191933;0.359582;53.0884;-5.24834;31.4263;-1.74763;5.8807;-1.74781;55.7217;-1.74781;83.8578;-1.74748;113.547;-1.74763;154.179;-1.74748;192.703;-1.74802;
0.540128;-0.126027;0.217299;6.40365;-5.22573;50.3545;0.019414;0.3682;53.2284;-5.24826;31.5376;-1.74754;5.99195;-1.74772;55.8329;-1.74772;83.9691;-1.74738;113.658;-1.74753;154.29;-1.74738;192.815;-1.74794;
0.55013;-0.116902;0.217168;6.54076;-5.22479;50.3503;0.0196411;0.376664;53.3685;-5.24819;31.6488;-1.74744;6.10321;-1.74763;55.9442;-1.74763;84.0804;-1.74728;113.769;-1.74743;154.401;-1.74728;192.926;-1.74786;
0.560132;-0.116222;0.216978;6.68105;-5.2238;50.3461;0.0198531;0.38534;53.5085;-5.24811;31.7601;-1.74734;6.21446;-1.74754;56.0554;-1.74754;84.1916;-1.74718;113.88;-1.74734;154.513;-1.74718;193.037;-1.74777;
0.570135;-0.115718;0.216829;6.82447;-5.22276;50.3418;0.0200515;0.394224;53.6482;-5.24803;31.8711;-1.74724;6.32548;-1.74744;56.1664;-1.74744;84.3026;-1.74707;113.991;-1.74723;154.624;-1.74707;193.148;-1.74768;
0.580137;-0.11531;0.213593;6.95782;-5.22178;50.3378;0.0201409;0.402493;53.7879;-5.24794;31.9821;-1.74713;6.43649;-1.74735;56.2774;-1.74735;84.4136;-1.74696;114.102;-1.74713;154.735;-1.74696;193.259;-1.74759;
0.590139;-0.11502;0.214002;7.09491;-5.22075;50.3338;0.0202187;0.410991;53.9276;-5.24786;32.0931;-1.74703;6.5475;-1.74725;56.3884;-1.74725;84.5246;-1.74685;114.213;-1.74702;154.846;-1.74685;193.37;-1.7475;
0.600142;-0.114813;0.21432;7.23193;-5.2197;50.3297;0.0203137;0.41948;54.0673;-5.24777;32.2041;-1.74692;6.65851;-1.74715;56.4995;-1.74715;84.6357;-1.74674;114.324;-1.74692;154.957;-1.74674;193.481;-1.74741;
0.610144;-0.114665;0.214532;7.38119;-5.21854;50.3253;0.0204315;0.428725;54.2069;-5.24769;32.3152;-1.74682;6.76952;-1.74705;56.6105;-1.74705;84.7467;-1.74663;114.435;-1.74681;155.068;-1.74663;193.592;-1.74732;
0.620147;-0.114588;0.214445;7.52281;-5.21741;50.3211;0.0205519;0.437493;54.3468;-5.2476;32.4263;-1.74671;6.8807;-1.74694;56.7216;-1.74694;84.8578;-1.74651;114.547;-1.7467;155.179;-1.74651;193.703;-1.74722;
0.630149;-0.11455;0.212874;7.66316;-5.21627;50.317;0.0206553;0.446178;54.4866;-5.24751;32.5375;-1.74659;6.99188;-1.74684;56.8328;-1.74684;84.969;-1.74639;114.658;-1.74659;155.29;-1.74639;193.815;-1.74712;
0.640151;-0.114544;0.211503;7.80321;-5.21511;50.3129;0.0206885;0.454835;54.6265;-5.24742;32.6487;-1.74648;7.10306;-1.74673;56.944;-1.74673;85.0802;-1.74628;114.769;-1.74647;155.401;-1.74628;193.926;-1.74702;
0.650154;-0.114553;0.208741;7.94338;-5.21393;50.3087;0.0206625;0.463482;54.7663;-5.24733;32.7599;-1.74637;7.21424;-1.74662;57.0552;-1.74662;85.1914;-1.74616;114.88;-1.74636;155.512;-1.74616;194.037;-1.74692;
0.660156;-0.114586;0.205646;8.08406;-5.21272;50.3046;0.0205833;0.472134;54.9062;-5.24724;32.8711;-1.74626;7.32543;-1.74652;57.1664;-1.74652;85.3026;-1.74604;114.991;-1.74625;155.624;-1.74604;194.148;-1.74682;
0.670158;-0.114612;0.202786;8.22125;-5.21152;50.3005;0.0204145;0.48053;55.0458;-5.24714;32.9822;-1.74614;7.43652;-1.7464;57.2775;-1.7464;85.4137;-1.74592;115.102;-1.74613;155.735;-1.74592;194.259;-1.74672;
0.680161;-0.114657;0.202555;8.34992;-5.21038;50.2967;0.0202397;0.488362;55.1855;-5.24705;33.0933;-1.74602;7.54762;-1.74629;57.3886;-1.74629;85.5248;-1.74579;115.214;-1.74601;155.846;-1.74579;194.37;-1.74661;
0.690163;-0.114704;0.201012;8.49045;-5.20911;50.2926;0.020073;0.496869;55.3252;-5.24695;33.2044;-1.7459;7.65872;-1.74618;57.4997;-1.74618;85.6359;-1.74567;115.325;-1.74589;155.957;-1.74567;194.481;-1.7465;
0.700165;-0.114746;0.199165;8.64104;-5.20774;50.2881;0.0198766;0.50593;55.4649;-5.24685;33.3155;-1.74578;7.76982;-1.74606;57.6108;-1.74606;85.747;-1.74554;115.436;-1.74577;156.068;-1.74554;194.593;-1.7464;
0.710168;-0.114797;0.19975;8.7805;-5.20644;50.284;0.0197368;0.51426;55.6046;-5.24676;33.4266;-1.74566;7.88092;-1.74595;57.7219;-1.74595;85.8581;-1.74542;115.547;-1.74565;156.179;-1.74542;194.704;-1.74629;
