Time;CoG Acceleration/X;CoG Acceleration/Y;CoG position/X;CoG position/Y;Speed/X;Speed/Y;CoG position/Yaw;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;
s;m/s²;m/s²;m;m;km/h;km/h;°;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;m;
0;0.715309;-0.143844;-1.1542;-5.25;50.0009;-0.000518379;-1.66289e-006;48.5915;-5.25;26.7579;-1.75;1.21225;-1.75;51.0532;-1.75;79.1894;-1.75;108.878;-1.75;149.51;-1.75;188.035;-1.75;
0.0100009;3.04107;-0.121749;-1.06098;-5.25001;50.0697;-0.00340231;-0.000203154;48.5915;-5.25;26.7579;-1.75;1.21225;-1.75;51.0532;-1.75;79.1894;-1.75;108.878;-1.75;149.51;-1.75;188.035;-1.75;
0.0200018;3.65865;-0.110313;-0.921215;-5.25002;50.1967;-0.00691824;-0.000922602;48.5915;-5.25;26.7579;-1.75;1.21225;-1.75;51.0532;-1.75;79.1894;-1.75;108.878;-1.75;149.51;-1.75;188.035;-1.75;
0.0300027;3.68242;-0.105619;-0.781544;-5.25005;50.329;-0.00970896;-0.00215304;48.5915;-5.25;26.7579;-1.75;1.21225;-1.75;51.0532;-1.75;79.1894;-1.75;108.878;-1.75;149.51;-1.75;188.035;-1.75;
0.0400037;3.69263;-0.101681;-0.640703;-5.25009;50.4626;-0.0120061;-0.00379896;48.5915;-5.25;26.7579;-1.75;1.21225;-1.75;51.0532;-1.75;79.1894;-1.75;108.878;-1.75;149.51;-1.75;188.035;-1.75;
0.0500046;3.69616;-0.0968809;-0.500254;-5.25014;50.5957;-0.013859;-0.0057719;48.5915;-5.25;26.7579;-1.75;1.21225;-1.75;51.0532;-1.75;79.1894;-1.75;108.878;-1.75;149.51;-1.75;188.035;-1.75;
0.0600055;3.69751;-0.0928114;-0.358761;-5.25019;50.7295;-0.0152805;-0.00805931;48.5915;-5.25;26.7579;-1.75;1.21225;-1.75;51.0532;-1.75;79.1894;-1.75;108.878;-1.75;149.51;-1.75;188.035;-1.75;
0.0700064;3.28085;-0.0907688;-0.217956;-5.25026;50.8576;-0.0162991;-0.0106177;48.5915;-5.25;26.7579;-1.75;1.21225;-1.75;51.0532;-1.75;79.1894;-1.75;108.878;-1.75;149.51;-1.75;188.035;-1.75;
0.0800073;1.23964;-0.0902155;-0.082001;-5.25033;50.9364;-0.0170758;-0.0132956;48.5915;-5.25;26.7579;-1.75;1.21225;-1.75;51.0532;-1.75;79.1894;-1.75;108.878;-1.75;149.51;-1.75;188.035;-1.75;
0.0900082;0.0321888;-0.0786246;0.0618651;-5.25042;50.9533;-0.0174746;-0.0163347;48.5915;-5.25;26.7579;-1.75;1.21225;-1.75;51.0532;-1.75;79.1894;-1.75;108.878;-1.75;149.51;-1.75;188.035;-1.75;
0.100009;-0.28364;-0.0674436;0.208025;-5.25052;50.9473;-0.0172841;-0.019602;48.5915;-5.25;26.7579;-1.75;1.21225;-1.75;51.0532;-1.75;79.1894;-1.75;108.878;-1.75;149.51;-1.75;188.035;-1.75;
0.11001;-0.346377;-0.0602652;0.348273;-5.25062;50.9354;-0.0165803;-0.0229031;48.5915;-5.25;26.7579;-1.75;1.21225;-1.75;51.0532;-1.75;79.1894;-1.75;108.878;-1.75;149.51;-1.75;188.035;-1.75;
0.120011;-0.359309;-0.0560724;0.488224;-5.25072;50.9223;-0.0155634;-0.0263196;48.5915;-5.25;26.7579;-1.75;1.21225;-1.75;51.0532;-1.75;79.1894;-1.75;108.878;-1.75;149.51;-1.75;188.035;-1.75;
0.130012;-0.356587;-0.054457;0.628238;-5.25083;50.9093;-0.0143558;-0.0298374;48.5915;-5.25;26.7579;-1.75;1.21225;-1.75;51.0532;-1.75;79.1894;-1.75;108.878;-1.75;149.51;-1.75;188.035;-1.75;
0.140013;-0.352696;-0.055136;0.768708;-5.25095;50.8963;-0.0130338;-0.0334632;48.5915;-5.25;26.7693;-1.75;1.22363;-1.75;51.0646;-1.75;79.2008;-1.75;108.89;-1.75;149.522;-1.75;188.046;-1.75;
0.150014;-0.352886;-0.0574288;0.909407;-5.25107;50.8834;-0.0116787;-0.0371929;48.5915;-5.25;26.8806;-1.74997;1.33495;-1.74998;51.1759;-1.74998;79.3121;-1.74997;109.001;-1.74997;149.633;-1.74997;188.158;-1.74998;
0.160015;-0.357138;-0.061341;1.05114;-5.2512;50.8704;-0.0103542;-0.0410274;48.5915;-5.25;26.9919;-1.74995;1.44628;-1.74995;51.2872;-1.74995;79.4234;-1.74994;109.112;-1.74995;149.744;-1.74994;188.269;-1.74996;
0.170016;-0.361875;-0.0656155;1.19851;-5.25134;50.8568;-0.00906295;-0.0450929;48.5915;-5.25;27.1032;-1.74992;1.5576;-1.74993;51.3986;-1.74993;79.5348;-1.74991;109.224;-1.74992;149.856;-1.74991;188.38;-1.74994;
0.180016;-0.364168;-0.0693052;1.34185;-5.25148;50.8434;-0.00787855;-0.0491159;48.5915;-5.25;27.2146;-1.7499;1.66893;-1.74991;51.5099;-1.74991;79.6461;-1.74989;109.335;-1.7499;149.967;-1.74989;188.492;-1.74992;
0.190017;-0.365776;-0.072958;1.47643;-5.25162;50.8308;-0.00685686;-0.0529554;48.5915;-5.25;27.3259;-1.74987;1.78021;-1.74989;51.6212;-1.74989;79.7574;-1.74986;109.446;-1.74987;150.078;-1.74986;188.603;-1.7499;
0.200018;-0.367914;-0.0770654;1.61806;-5.25178;50.8175;-0.00587895;-0.0570434;48.5918;-5.25;27.4368;-1.74984;1.89118;-1.74986;51.7321;-1.74986;79.8683;-1.74983;109.557;-1.74984;150.189;-1.74983;188.714;-1.74988;
0.210019;-0.370159;-0.0815587;1.75937;-5.25194;50.8043;-0.0050246;-0.0611618;48.592;-5.25;27.5478;-1.74982;2.00215;-1.74983;51.8431;-1.74983;79.9793;-1.7498;109.668;-1.74981;150.3;-1.7498;188.825;-1.74985;
