Time(s),Value(%)
0.0451616,-10.6000003814697
0.0607866,-14.7200002670288
0.0764116,-18.6100006103516
0.0920366,-22.1700000762939
0.1076616,-25.2399997711182
0.1232866,-27.7099990844727
0.1389116,-29.6000003814697
0.1545366,-31.0900001525879
0.1701616,-32.3199996948242
0.1857866,-33.3899993896484
0.2014116,-34.310001373291
0.2170366,-34.9599990844727
0.2326616,-35.2099990844727
0.2482866,-35.0
0.2639116,-34.4099998474121
0.2795366,-33.5900001525879
0.2951616,-32.5400009155273
0.3107866,-31.1700000762939
0.3264116,-29.4400005340576
0.3420366,-27.5900001525879
0.3576616,-25.9099998474121
0.3732866,-24.5200004577637
0.3889116,-23.2399997711182
0.4045366,-21.7700004577637
0.4201616,-19.8899993896484
0.4357866,-17.3400001525879
0.4514116,-13.8800001144409
0.4670366,-9.28999996185303
0.4826616,-3.30999994277954
0.4982866,4.19999980926514
0.5139116,13.0
0.5295366,22.3500003814697
0.5451616,31.2199993133545
0.5607866,38.7299995422363
0.5764116,44.3400001525879
0.5920366,48.060001373291
0.6076616,50.189998626709
0.6232866,50.9000015258789
0.6389116,50.2000007629395
0.6545366,48.1500015258789
0.6701616,44.9500007629395
0.6857866,40.8699989318848
0.7014116,36.2200012207031
0.7170366,31.2099990844727
0.7326616,26.0200004577637
0.7482866,20.7999992370605
0.7639116,15.7299995422363
0.7795366,10.9700002670288
0.7951616,6.71999979019165
0.8107866,3.09999990463257
0.8264116,0.0700000002980232
0.8420366,-2.61999988555908
0.8576616,-5.32999992370605
0.8732866,-8.19999980926514
0.8889116,-11.0799999237061
0.9045366,-13.6999998092651
0.9201616,-15.8900003433228
0.9357866,-17.7199993133545
0.9514116,-19.4300003051758
0.9670366,-21.1599998474121
0.9826616,-22.8299999237061
0.9982866,-24.2199993133545
1.0139116,-25.2199993133545
1.0295366,-25.8299999237061
1.0451616,-26.0900001525879
1.0607866,-26.0900001525879
1.0764116,-25.9099998474121
1.0920366,-25.6200008392334
1.1076616,-25.2999992370605
1.1232866,-24.9099998474121
1.1389116,-24.2999992370605
1.1545366,-23.3299999237061
1.1701616,-22.0300006866455
1.1857866,-20.5100002288818
1.2014116,-18.7099990844727
1.2170366,-16.3099994659424
1.2326616,-12.8599996566772
1.2482866,-8.0
1.2639116,-1.62000000476837
1.2795366,6.01000022888184
1.2951616,14.25
1.3107866,22.2099990844727
1.3264116,29.1499996185303
1.3420366,34.6100006103516
1.3576616,38.4700012207031
1.3732866,40.7599983215332
1.3889116,41.6199989318848
1.4045366,41.2200012207031
1.4201616,39.7400016784668
1.4357866,37.3400001525879
1.4514116,34.1399993896484
1.4670366,30.2700004577637
1.4826616,25.9200000762939
1.4982866,21.3500003814697
1.5139116,16.7999992370605
1.5295366,12.4200000762939
1.5451616,8.35999965667725
1.5607866,4.78000020980835
1.5764116,1.72000002861023
1.5920366,-0.949999988079071
1.6076616,-3.40000009536743
1.6232866,-5.76999998092651
1.6389116,-8.0
1.6545366,-9.36999988555908
1.6701616,-8.22999954223633
1.6857866,-2.47000002861023
1.7014116,9.10999965667725
1.7170366,25.3199996948242
1.7326616,42.5200004577637
1.7482866,56.7999992370605
1.7639116,65.9400024414063
1.7795366,69.7799987792969
1.7951616,69.120002746582
1.8107866,64.6900024414063
1.8264116,56.810001373291
1.8420366,45.5200004577637
1.8576616,31.1700000762939
1.8732866,14.7200002670288
1.8889116,-2.5
1.9045366,-19.1200008392334
1.9201616,-33.7200012207031
1.9357866,-44.5999984741211
1.9514116,-49.8800010681152
1.9670366,-48.2400016784668
1.9826616,-39.5800018310547
1.9982866,-24.9400005340576
2.0139116,-6.01999998092651
2.0295366,14.9899997711182
2.0451616,35.2900009155273
2.0607866,51.8199996948242
2.0764116,62.4599990844727
2.0920366,66.9599990844727
2.1076616,66.7200012207031
2.1232866,63.8600006103516
2.1389116,60.1699981689453
2.1545366,56.2599983215332
2.1701616,51.1500015258789
2.1857866,42.8699989318848
2.2014116,29.9899997711182
2.2170366,12.789999961853
2.2326616,-6.73999977111816
2.2482866,-25.9200000762939
2.2639116,-42.1100006103516
2.2795366,-53.5400009155273
2.2951616,-60.0099983215332
2.3107866,-62.9500007629395
2.3264116,-64.6900024414063
2.3420366,-67.3499984741211
2.3576616,-72.0199966430664
2.3732866,-78.5100021362305
2.3889116,-85.8499984741211
2.4045366,-92.9899978637695
2.4201616,-99.5299987792969
2.4357866,-105.819999694824
2.4514116,-112.5
2.4670366,-119.73999786377
2.4826616,-126.919998168945
2.4982866,-133.100006103516
2.5139116,-137.419998168945
2.5295366,-139.289993286133
2.5451616,-138.309997558594
2.5607866,-134.419998168945
2.5764116,-128.039993286133
2.5920366,-119.910003662109
2.6076616,-110.720001220703
2.6232866,-100.769996643066
2.6389116,-90.0100021362305
2.6545366,-78.4300003051758
2.6701616,-66.4400024414063
2.6857866,-54.6100006103516
2.7014116,-42.75
2.7170366,-29.4699993133545
2.7326616,-12.9799995422363
2.7482866,7.44000005722046
2.7639116,30.7800006866455
2.7795366,54.5499992370605
2.7951616,75.5800018310547
2.8107866,91.129997253418
2.8264116,99.6900024414063
2.8420366,101.269996643066
2.8576616,97.1900024414063
2.8732866,89.5400009155273
2.8889116,80.5100021362305
2.9045366,71.5500030517578
2.9201616,63.1199989318848
2.9357866,55.0299987792969
2.9514116,46.9700012207031
2.9670366,38.8600006103516
2.9826616,30.8299999237061
2.9982866,23.1900005340576
3.0139116,16.3400001525879
3.0295366,10.8400001525879
3.0451616,7.23000001907349
3.0607866,5.73000001907349
3.0764116,5.8600001335144
3.0920366,6.51999998092651
3.1076616,6.48000001907349
3.1232866,5.1100001335144
3.1389116,2.5
3.1545366,-0.769999980926514
3.1701616,-4.07000017166138
3.1857866,-6.8899998664856
3.2014116,-8.89000034332275
3.2170366,-9.93000030517578
3.2326616,-10.0699996948242
3.2482866,-9.56999969482422
3.2639116,-8.67000007629395
3.2795366,-7.53999996185303
3.2951616,-6.17000007629395
3.3107866,-4.44999980926514
3.3264116,-2.32999992370605
3.3420366,0.0500000007450581
3.3576616,2.35999989509583
3.3732866,4.19000005722046
3.3889116,5.38000011444092
3.4045366,6.15000009536743
3.4201616,7.01999998092651
3.4357866,8.61999988555908
3.4514116,11.8400001525879
3.4670366,18.0200004577637
3.4826616,28.9699993133545
3.4982866,45.7900009155273
3.5139116,67.5699996948242
3.5295366,91.2099990844727
3.5451616,112.5
3.5607866,127.699996948242
3.5764116,134.800003051758
3.5920366,133.899993896484
3.6076616,126.76000213623
3.6232866,115.73999786377
3.6389116,103.040000915527
3.6545366,90.120002746582
3.6701616,77.5
3.6857866,65.0100021362305
3.7014116,52.5
3.7170366,40.1199989318848
3.7326616,28.3099994659424
3.7482866,17.8700008392334
3.7639116,10.0900001525879
3.7795366,6.17999982833862
3.7951616,6.32000017166138
3.8107866,9.42000007629395
3.8264116,13.7200002670288
3.8420366,17.7000007629395
3.8576616,20.6399993896484
3.8732866,22.7999992370605
3.8889116,24.9200000762939
3.9045366,27.6499996185303
3.9201616,31.3299999237061
3.9357866,35.9300003051758
3.9514116,40.810001373291
3.9670366,44.939998626709
3.9826616,47.9199981689453
3.9982866,49.8600006103516
4.0139116,50.4300003051758
