Time(s),Value(℃)
0.0451616,63.1500015258789
0.0607866,63.1500015258789
0.0764116,63.1500015258789
0.0920366,63.1500015258789
0.1076616,63.1500015258789
0.1232866,63.1500015258789
0.1389116,63.1399993896484
0.1545366,63.1399993896484
0.1701616,63.1399993896484
0.1857866,63.1399993896484
0.2014116,63.1500015258789
0.2170366,63.1500015258789
0.2326616,63.1500015258789
0.2482866,63.1599998474121
0.2639116,63.1599998474121
0.2795366,63.1699981689453
0.2951616,63.1800003051758
0.3107866,63.1800003051758
0.3264116,63.189998626709
0.3420366,63.2000007629395
0.3576616,63.2000007629395
0.3732866,63.2099990844727
0.3889116,63.2099990844727
0.4045366,63.2200012207031
0.4201616,63.2200012207031
0.4357866,63.2200012207031
0.4514116,63.2299995422363
0.4670366,63.2299995422363
0.4826616,63.2299995422363
0.4982866,63.2299995422363
0.5139116,63.2299995422363
0.5295366,63.2299995422363
0.5451616,63.2299995422363
0.5607866,63.2400016784668
0.5764116,63.2400016784668
0.5920366,63.2400016784668
0.6076616,63.2400016784668
0.6232866,63.2299995422363
0.6389116,63.2299995422363
0.6545366,63.2400016784668
0.6701616,63.2400016784668
0.6857866,63.2400016784668
0.7014116,63.2400016784668
0.7170366,63.2400016784668
0.7326616,63.25
0.7482866,63.25
0.7639116,63.2599983215332
0.7795366,63.2599983215332
0.7951616,63.2700004577637
0.8107866,63.2700004577637
0.8264116,63.2799987792969
0.8420366,63.2799987792969
0.8576616,63.2799987792969
0.8732866,63.2900009155273
0.8889116,63.2900009155273
0.9045366,63.2900009155273
0.9201616,63.2999992370605
0.9357866,63.2999992370605
0.9514116,63.310001373291
0.9670366,63.310001373291
0.9826616,63.3199996948242
0.9982866,63.3300018310547
1.0139116,63.3400001525879
1.0295366,63.3400001525879
1.0451616,63.3499984741211
1.0607866,63.3499984741211
1.0764116,63.3600006103516
1.0920366,63.3600006103516
1.1076616,63.3600006103516
1.1232866,63.3600006103516
1.1389116,63.3600006103516
1.1545366,63.3600006103516
1.1701616,63.3600006103516
1.1857866,63.3600006103516
1.2014116,63.3600006103516
1.2170366,63.3499984741211
1.2326616,63.3499984741211
1.2482866,63.3400001525879
1.2639116,63.3400001525879
1.2795366,63.3400001525879
1.2951616,63.3300018310547
1.3107866,63.3300018310547
1.3264116,63.3300018310547
1.3420366,63.3199996948242
1.3576616,63.3199996948242
1.3732866,63.3199996948242
1.3889116,63.310001373291
1.4045366,63.2999992370605
1.4201616,63.2900009155273
1.4357866,63.2700004577637
1.4514116,63.25
1.4670366,63.2200012207031
1.4826616,63.189998626709
1.4982866,63.1599998474121
1.5139116,63.1199989318848
1.5295366,63.0800018310547
1.5451616,63.0400009155273
1.5607866,63.0099983215332
1.5764116,62.9700012207031
1.5920366,62.939998626709
1.6076616,62.9099998474121
1.6232866,62.8800010681152
1.6389116,62.8499984741211
1.6545366,62.810001373291
1.6701616,62.7799987792969
1.6857866,62.75
1.7014116,62.7099990844727
1.7170366,62.6800003051758
1.7326616,62.6500015258789
1.7482866,62.6100006103516
1.7639116,62.5800018310547
1.7795366,62.5499992370605
1.7951616,62.5200004577637
1.8107866,62.4900016784668
1.8264116,62.4599990844727
1.8420366,62.4300003051758
1.8576616,62.4000015258789
1.8732866,62.3699989318848
1.8889116,62.3400001525879
1.9045366,62.2999992370605
1.9201616,62.2700004577637
1.9357866,62.2400016784668
1.9514116,62.2000007629395
1.9670366,62.1699981689453
1.9826616,62.1399993896484
1.9982866,62.1100006103516
2.0139116,62.0900001525879
2.0295366,62.060001373291
2.0451616,62.0400009155273
2.0607866,62.0099983215332
2.0764116,61.9900016784668
2.0920366,61.9700012207031
2.1076616,61.9500007629395
2.1232866,61.9300003051758
2.1389116,61.9199981689453
2.1545366,61.9099998474121
2.1701616,61.9099998474121
2.1857866,61.9099998474121
2.2014116,61.9099998474121
2.2170366,61.9199981689453
2.2326616,61.9300003051758
2.2482866,61.9300003051758
2.2639116,61.9300003051758
2.2795366,61.9300003051758
2.2951616,61.9199981689453
2.3107866,61.9099998474121
2.3264116,61.8899993896484
2.3420366,61.8699989318848
2.3576616,61.8400001525879
2.3732866,61.8300018310547
2.3889116,61.810001373291
2.4045366,61.810001373291
2.4201616,61.810001373291
2.4357866,61.810001373291
2.4514116,61.8300018310547
2.4670366,61.8499984741211
2.4826616,61.8800010681152
2.4982866,61.9099998474121
2.5139116,61.939998626709
2.5295366,61.9799995422363
2.5451616,62.0200004577637
2.5607866,62.060001373291
2.5764116,62.0999984741211
2.5920366,62.1399993896484
2.6076616,62.1800003051758
2.6232866,62.2200012207031
2.6389116,62.25
2.6545366,62.2900009155273
2.6701616,62.3300018310547
