Time(s),Value(bpm)
0.1297644,97
0.2547644,97
0.3797644,97
0.5047644,97
0.6297644,97
0.7547644,97
0.8797644,97
1.0047644,97
1.1297644,97
1.2547644,97
1.3797644,97
1.5047644,97
1.6297644,97
1.7547644,97
1.8797644,97
2.0047644,97
2.1297644,97
2.2547644,97
2.3797644,97
2.5047644,97
2.6297644,97
2.7547644,98
2.8797644,98
3.0047644,98
3.1297644,98
3.2547644,98
3.3797644,98
3.5047644,98
3.6297644,98
3.7547644,98
3.8797644,98
4.0047644,98
4.1297644,98
4.2547644,99
4.3797644,99
4.5047644,99
4.6297644,99
4.7547644,99
4.8797644,99
5.0047644,99
5.1297644,99
5.2547644,99
5.3797644,99
5.5047644,99
5.6297644,99
5.7547644,99
5.8797644,99
6.0047644,99
6.1297644,99
6.2547644,99
6.3797644,99
6.5047644,99
6.6297644,99
6.7547644,99
6.8797644,99
7.0047644,99
7.1297644,99
7.2547644,99
7.3797644,99
7.5047644,99
7.6297644,99
7.7547644,99
7.8797644,99
8.0047644,99
8.1297644,99
8.2547644,99
8.3797644,99
8.5047644,99
8.6297644,99
8.7547644,99
8.8797644,99
9.0047644,99
9.1297644,99
9.2547644,99
9.3797644,99
9.5047644,99
9.6297644,99
9.7547644,99
9.8797644,100
10.0047644,100
10.1297644,100
10.2547644,100
10.3797644,100
10.5047644,100
10.6297644,100
10.7547644,100
10.8797644,99
11.0047644,99
11.1297644,99
11.2547644,99
11.3797644,99
11.5047644,99
11.6297644,99
11.7547644,99
11.8797644,99
12.0047644,99
12.1297644,99
12.2547644,99
12.3797644,99
12.5047644,99
12.6297644,99
12.7547644,99
12.8797644,99
13.0047644,99
13.1297644,98
13.2547644,98
13.3797644,98
13.5047644,98
13.6297644,98
13.7547644,98
13.8797644,98
14.0047644,98
14.1297644,98
14.2547644,98
14.3797644,98
14.5047644,98
14.6297644,98
14.7547644,98
14.8797644,97
15.0047644,97
15.1297644,97
15.2547644,97
15.3797644,97
15.5047644,97
15.6297644,97
15.7547644,97
15.8797644,97
16.0047644,97
16.1297644,97
16.2547644,97
16.3797644,97
16.5047644,97
16.6297644,97
16.7547644,97
16.8797644,97
17.0047644,97
17.1297644,97
17.2547644,97
17.3797644,97
17.5047644,97
17.6297644,97
17.7547644,96
17.8797644,96
18.0047644,96
18.1297644,96
18.2547644,96
18.3797644,96
18.5047644,96
18.6297644,96
18.7547644,96
18.8797644,96
19.0047644,96
19.1297644,96
19.2547644,96
19.3797644,96
19.5047644,95
19.6297644,95
19.7547644,95
19.8797644,95
20.0047644,95
20.1297644,95
20.2547644,95
20.3797644,95
20.5047644,95
20.6297644,95
20.7547644,95
20.8797644,95
21.0047644,95
21.1297644,95
21.2547644,95
21.3797644,95
21.5047644,95
21.6297644,95
21.7547644,95
21.8797644,95
22.0047644,94
22.1297644,94
22.2547644,94
22.3797644,94
22.5047644,94
22.6297644,94
22.7547644,94
22.8797644,94
23.0047644,94
23.1297644,94
23.2547644,94
23.3797644,94
23.5047644,94
23.6297644,94
23.7547644,94
23.8797644,94
24.0047644,94
24.1297644,94
24.2547644,94
24.3797644,94
24.5047644,94
24.6297644,94
24.7547644,94
24.8797644,94
25.0047644,94
25.1297644,94
25.2547644,94
25.3797644,94
25.5047644,94
25.6297644,94
25.7547644,94
25.8797644,94
26.0047644,94
26.1297644,94
26.2547644,94
26.3797644,94
26.5047644,94
26.6297644,94
26.7547644,94
26.8797644,94
27.0047644,94
27.1297644,94
27.2547644,94
27.3797644,94
27.5047644,94
27.6297644,94
27.7547644,95
27.8797644,95
28.0047644,95
28.1297644,95
28.2547644,95
28.3797644,95
28.5047644,95
28.6297644,95
28.7547644,95
28.8797644,95
29.0047644,95
29.1297644,95
29.2547644,95
29.3797644,95
29.5047644,95
29.6297644,95
29.7547644,95
29.8797644,95
30.0047644,95
30.1297644,95
30.2547644,95
30.3797644,95
30.5047644,95
30.6297644,95
30.7547644,95
30.8797644,95
31.0047644,95
31.1297644,95
31.2547644,95
31.3797644,95
31.5047644,95
31.6297644,95
31.7547644,95
31.8797644,95
32.0047644,95
32.1297644,95
32.2547644,95
32.3797644,95
32.5047644,95
32.6297644,95
32.7547644,95
32.8797644,95
33.0047644,95
33.1297644,95
33.2547644,95
33.3797644,95
33.5047644,95
33.6297644,95
33.7547644,95
33.8797644,95
34.0047644,95
34.1297644,95
34.2547644,95
34.3797644,96
34.5047644,96
34.6297644,96
34.7547644,96
34.8797644,96
35.0047644,96
35.1297644,96
35.2547644,96
35.3797644,96
35.5047644,96
35.6297644,96
35.7547644,96
35.8797644,96
36.0047644,97
36.1297644,97
36.2547644,97
36.3797644,97
36.5047644,97
36.6297644,97
36.7547644,97
36.8797644,97
37.0047644,97
37.1297644,97
37.2547644,97
37.3797644,97
37.5047644,97
37.6297644,97
37.7547644,97
37.8797644,97
38.0047644,98
38.1297644,98
38.2547644,98
38.3797644,98
38.5047644,98
38.6297644,98
38.7547644,98
38.8797644,98
39.0047644,99
39.1297644,99
39.2547644,99
39.3797644,99
39.5047644,99
39.6297644,99
39.7547644,99
39.8797644,99
40.0047644,99
40.1297644,99
40.2547644,99
40.3797644,99
40.5047644,99
40.6297644,99
40.7547644,99
40.8797644,99
41.0047644,99
41.1297644,99
41.2547644,99
41.3797644,99
41.5047644,99
41.6297644,99
41.7547644,99
41.8797644,99
42.0047644,98
42.1297644,98
42.2547644,98
42.3797644,98
42.5047644,98
42.6297644,98
42.7547644,98
42.8797644,98
43.0047644,98
43.1297644,98
43.2547644,98
43.3797644,98
43.5047644,98
43.6297644,98
43.7547644,98
43.8797644,98
44.0047644,98
44.1297644,98
44.2547644,98
44.3797644,98
44.5047644,98
44.6297644,98
44.7547644,99
44.8797644,99
45.0047644,99
45.1297644,99
45.2547644,99
45.3797644,99
45.5047644,99
45.6297644,99
45.7547644,99
45.8797644,99
46.0047644,99
46.1297644,99
46.2547644,99
46.3797644,99
46.5047644,99
46.6297644,99
46.7547644,99
46.8797644,100
47.0047644,100
47.1297644,100
47.2547644,100
47.3797644,100
47.5047644,100
47.6297644,100
47.7547644,100
47.8797644,100
48.0047644,100
48.1297644,100
48.2547644,101
48.3797644,101
48.5047644,101
48.6297644,101
48.7547644,101
48.8797644,101
49.0047644,101
49.1297644,101
49.2547644,101
49.3797644,101
49.5047644,101
49.6297644,101
49.7547644,101
49.8797644,101
50.0047644,101
50.1297644,101
50.2547644,101
50.3797644,101
50.5047644,101
50.6297644,101
50.7547644,101
50.8797644,101
51.0047644,101
51.1297644,101
51.2547644,101
51.3797644,100
51.5047644,100
51.6297644,100
51.7547644,100
51.8797644,100
52.0047644,100
52.1297644,100
52.2547644,100
52.3797644,100
52.5047644,100
52.6297644,100
52.7547644,100
52.8797644,100
53.0047644,100
53.1297644,100
53.2547644,100
53.3797644,99
53.5047644,99
53.6297644,99
53.7547644,99
53.8797644,99
54.0047644,99
54.1297644,99
54.2547644,99
54.3797644,99
54.5047644,99
54.6297644,99
54.7547644,99
54.8797644,99
55.0047644,99
55.1297644,99
55.2547644,99
55.3797644,99
55.5047644,99
55.6297644,99
55.7547644,99
55.8797644,99
56.0047644,99
56.1297644,99
56.2547644,99
56.3797644,99
56.5047644,100
56.6297644,100
56.7547644,100
56.8797644,100
57.0047644,100
57.1297644,100
57.2547644,100
57.3797644,100
57.5047644,100
57.6297644,100
57.7547644,100
57.8797644,100
58.0047644,101
58.1297644,101
58.2547644,101
58.3797644,101
58.5047644,101
58.6297644,101
58.7547644,101
58.8797644,101
59.0047644,101
59.1297644,101
59.2547644,101
59.3797644,101
59.5047644,101
59.6297644,101
59.7547644,101
59.8797644,101
60.0047644,101
60.1297644,101
60.2547644,101
60.3797644,101
60.5047644,101
60.6297644,101
60.7547644,101
60.8797644,101
61.0047644,101
61.1297644,101
61.2547644,101
61.3797644,101
61.5047644,101
61.6297644,101
61.7547644,101
61.8797644,101
62.0047644,101
62.1297644,101
62.2547644,101
62.3797644,101
62.5047644,101
62.6297644,101
62.7547644,101
62.8797644,101
63.0047644,101
63.1297644,101
63.2547644,102
63.3797644,102
63.5047644,102
63.6297644,102
63.7547644,102
63.8797644,102
64.0047644,102
64.1297644,102
64.2547644,102
64.3797644,102
64.5047644,102
64.6297644,102
64.7547644,102
64.8797644,102
65.0047644,102
65.1297644,102
65.2547644,102
65.3797644,102
65.5047644,102
65.6297644,102
65.7547644,102
65.8797644,102
66.0047644,102
66.1297644,102
66.2547644,102
66.3797644,102
66.5047644,102
66.6297644,102
66.7547644,102
66.8797644,102
67.0047644,102
67.1297644,102
67.2547644,102
67.3797644,102
67.5047644,102
67.6297644,102
67.7547644,102
67.8797644,102
68.0047644,102
68.1297644,102
68.2547644,102
68.3797644,102
68.5047644,102
68.6297644,102
68.7547644,102
68.8797644,102
69.0047644,102
69.1297644,102
69.2547644,102
69.3797644,102
69.5047644,101
69.6297644,101
69.7547644,101
69.8797644,101
70.0047644,101
70.1297644,101
70.2547644,101
70.3797644,101
70.5047644,101
70.6297644,101
70.7547644,101
70.8797644,101
71.0047644,101
