Time(s),Value(bpm)
0.2664387,87
0.3914387,87
0.5164387,87
0.6414387,87
0.7664387,87
0.8914387,87
1.0164387,87
1.1414387,87
1.2664387,87
1.3914387,87
1.5164387,87
1.6414387,87
1.7664387,87
1.8914387,87
2.0164387,87
2.1414387,87
2.2664387,87
2.3914387,87
2.5164387,87
2.6414387,87
2.7664387,87
2.8914387,87
3.0164387,87
3.1414387,87
3.2664387,87
3.3914387,87
3.5164387,87
3.6414387,87
3.7664387,87
3.8914387,87
4.0164387,87
4.1414387,87
4.2664387,87
4.3914387,87
4.5164387,87
4.6414387,87
4.7664387,87
4.8914387,87
5.0164387,87
5.1414387,87
5.2664387,87
5.3914387,87
5.5164387,87
5.6414387,87
5.7664387,85
5.8914387,85
6.0164387,85
6.1414387,85
6.2664387,85
6.3914387,85
6.5164387,85
6.6414387,85
6.7664387,85
6.8914387,85
7.0164387,85
7.1414387,85
7.2664387,85
7.3914387,85
7.5164387,85
7.6414387,85
7.7664387,85
7.8914387,85
8.0164387,85
8.1414387,85
8.2664387,85
8.3914387,85
8.5164387,83
8.6414387,83
8.7664387,83
8.8914387,83
9.0164387,83
9.1414387,83
9.2664387,83
9.3914387,83
9.5164387,83
9.6414387,83
9.7664387,83
9.8914387,83
10.0164387,83
10.1414387,83
10.2664387,83
10.3914387,83
10.5164387,83
10.6414387,83
10.7664387,83
10.8914387,83
11.0164387,83
11.1414387,83
11.2664387,83
11.3914387,83
11.5164387,83
11.6414387,83
11.7664387,83
11.8914387,83
12.0164387,83
12.1414387,83
12.2664387,83
12.3914387,83
12.5164387,83
12.6414387,83
12.7664387,83
12.8914387,81
13.0164387,81
13.1414387,81
13.2664387,81
13.3914387,81
13.5164387,81
13.6414387,83
13.7664387,83
13.8914387,83
14.0164387,83
14.1414387,83
14.2664387,83
14.3914387,83
14.5164387,83
14.6414387,83
14.7664387,83
14.8914387,83
15.0164387,83
15.1414387,83
15.2664387,83
15.3914387,83
15.5164387,83
15.6414387,83
15.7664387,83
15.8914387,83
16.0164387,83
16.1414387,83
16.2664387,83
16.3914387,85
16.5164387,85
16.6414387,85
16.7664387,85
16.8914387,85
17.0164387,87
17.1414387,87
17.2664387,87
17.3914387,87
17.5164387,87
17.6414387,87
17.7664387,87
17.8914387,87
18.0164387,87
18.1414387,87
18.2664387,87
18.3914387,87
18.5164387,87
18.6414387,87
18.7664387,87
18.8914387,87
19.0164387,87
19.1414387,87
19.2664387,87
19.3914387,87
19.5164387,87
19.6414387,87
19.7664387,87
19.8914387,87
20.0164387,83
20.1414387,83
20.2664387,83
20.3914387,83
20.5164387,83
20.6414387,83
20.7664387,83
20.8914387,83
21.0164387,83
21.1414387,83
21.2664387,83
21.3914387,83
21.5164387,83
21.6414387,75
21.7664387,75
21.8914387,75
22.0164387,75
22.1414387,75
22.2664387,83
22.3914387,83
22.5164387,83
22.6414387,83
22.7664387,83
22.8914387,83
23.0164387,83
23.1414387,83
23.2664387,83
23.3914387,83
23.5164387,83
23.6414387,83
23.7664387,83
23.8914387,83
24.0164387,83
24.1414387,83
24.2664387,83
24.3914387,83
24.5164387,83
24.6414387,83
24.7664387,83
24.8914387,83
25.0164387,89
25.1414387,89
25.2664387,89
25.3914387,89
25.5164387,89
25.6414387,89
25.7664387,89
25.8914387,89
26.0164387,89
26.1414387,89
26.2664387,89
26.3914387,89
26.5164387,89
26.6414387,89
26.7664387,89
26.8914387,89
27.0164387,89
27.1414387,89
27.2664387,89
27.3914387,89
27.5164387,89
27.6414387,91
27.7664387,91
27.8914387,91
28.0164387,91
28.1414387,91
28.2664387,91
28.3914387,91
28.5164387,91
28.6414387,91
28.7664387,91
28.8914387,91
29.0164387,91
29.1414387,91
29.2664387,91
29.3914387,91
29.5164387,89
29.6414387,89
29.7664387,89
29.8914387,89
30.0164387,89
30.1414387,91
30.2664387,91
30.3914387,91
30.5164387,91
30.6414387,91
30.7664387,91
30.8914387,91
31.0164387,91
31.1414387,91
31.2664387,91
31.3914387,91
31.5164387,91
31.6414387,91
31.7664387,91
31.8914387,91
32.0164387,91
32.1414387,89
32.2664387,89
32.3914387,89
32.5164387,89
32.6414387,89
32.7664387,89
32.8914387,89
33.0164387,89
33.1414387,89
33.2664387,89
33.3914387,89
33.5164387,89
33.6414387,89
33.7664387,89
33.8914387,89
34.0164387,89
34.1414387,89
34.2664387,89
34.3914387,89
34.5164387,89
34.6414387,89
34.7664387,89
34.8914387,89
35.0164387,89
35.1414387,89
35.2664387,89
35.3914387,87
35.5164387,87
35.6414387,87
35.7664387,87
35.8914387,87
36.0164387,89
36.1414387,89
36.2664387,89
36.3914387,89
36.5164387,89
36.6414387,87
36.7664387,87
36.8914387,87
37.0164387,87
37.1414387,87
37.2664387,87
37.3914387,87
37.5164387,87
37.6414387,87
37.7664387,87
37.8914387,87
38.0164387,87
38.1414387,87
38.2664387,87
