Time(s),Value(bpm)
169.0047644,99
169.1297644,99
169.2547644,99
169.3797644,99
169.5047644,99
169.6297644,99
169.7547644,99
169.8797644,99
170.0047644,99
170.1297644,99
170.2547644,99
170.3797644,99
170.5047644,98
170.6297644,98
170.7547644,98
170.8797644,98
171.0047644,98
171.1297644,98
171.2547644,98
171.3797644,98
171.5047644,98
171.6297644,98
171.7547644,98
171.8797644,98
172.0047644,98
172.1297644,98
172.2547644,98
172.3797644,98
172.5047644,98
172.6297644,98
172.7547644,98
172.8797644,98
173.0047644,98
173.1297644,98
173.2547644,98
173.3797644,98
173.5047644,99
173.6297644,99
173.7547644,99
173.8797644,99
174.0047644,99
174.1297644,99
174.2547644,99
174.3797644,99
174.5047644,99
174.6297644,99
174.7547644,99
174.8797644,99
175.0047644,99
175.1297644,99
175.2547644,99
175.3797644,99
175.5047644,99
175.6297644,99
175.7547644,99
175.8797644,99
176.0047644,99
176.1297644,99
176.2547644,99
176.3797644,99
176.5047644,99
176.6297644,99
176.7547644,99
176.8797644,99
177.0047644,99
177.1297644,99
177.2547644,99
177.3797644,99
177.5047644,99
177.6297644,99
177.7547644,99
177.8797644,99
178.0047644,99
178.1297644,99
178.2547644,99
178.3797644,99
178.5047644,97
178.6297644,97
178.7547644,97
178.8797644,97
179.0047644,97
179.1297644,97
179.2547644,97
179.3797644,97
179.5047644,97
179.6297644,97
179.7547644,97
179.8797644,97
180.0047644,97
180.1297644,97
180.2547644,97
180.3797644,97
180.5047644,97
180.6297644,96
180.7547644,96
180.8797644,96
181.0047644,96
181.1297644,96
181.2547644,96
181.3797644,96
181.5047644,96
181.6297644,96
181.7547644,96
181.8797644,96
182.0047644,96
182.1297644,96
182.2547644,96
182.3797644,96
182.5047644,96
182.6297644,97
182.7547644,97
182.8797644,97
183.0047644,97
183.1297644,97
183.2547644,97
183.3797644,97
183.5047644,97
183.6297644,97
183.7547644,97
183.8797644,97
184.0047644,97
184.1297644,97
184.2547644,97
184.3797644,97
184.5047644,97
184.6297644,98
184.7547644,98
184.8797644,98
185.0047644,98
185.1297644,98
185.2547644,98
185.3797644,98
185.5047644,98
185.6297644,98
185.7547644,98
185.8797644,98
186.0047644,98
186.1297644,98
186.2547644,98
186.3797644,98
186.5047644,98
186.6297644,99
186.7547644,99
186.8797644,99
187.0047644,99
187.1297644,99
187.2547644,99
187.3797644,99
187.5047644,99
187.6297644,99
187.7547644,99
187.8797644,99
188.0047644,99
188.1297644,99
188.2547644,0
188.3797644,0
188.5047644,0
188.6297644,0
188.7547644,0
188.8797644,0
189.0047644,0
189.1297644,0
189.2547644,99
189.3797644,99
189.5047644,99
189.6297644,99
189.7547644,99
189.8797644,0
190.0047644,0
190.1297644,0
190.2547644,0
190.3797644,0
190.5047644,0
190.6297644,0
190.7547644,0
190.8797644,0
191.0047644,0
191.1297644,0
191.2547644,0
191.3797644,0
191.5047644,0
191.6297644,0
191.7547644,0
191.8797644,0
192.0047644,0
192.1297644,0
192.2547644,0
192.3797644,0
192.5047644,0
192.6297644,0
192.7547644,0
192.8797644,0
193.0047644,0
193.1297644,0
193.2547644,0
193.3797644,0
193.5047644,0
193.6297644,0
193.7547644,0
193.8797644,0
194.0047644,0
194.1297644,0
194.2547644,0
194.3797644,0
194.5047644,0
194.6297644,0
194.7547644,0
194.8797644,0
