Time(s),Value(μS)
0.0223114,0.367000013589859
0.0379364,0.367000013589859
0.0535614,0.367000013589859
0.0691864,0.367000013589859
0.0848114,0.367000013589859
0.1004364,0.367000013589859
0.1160614,0.36599999666214
0.1316864,0.36599999666214
0.1473114,0.36599999666214
0.1629364,0.36599999666214
0.1785614,0.36599999666214
0.1941864,0.36599999666214
0.2098114,0.36599999666214
0.2254364,0.36599999666214
0.2410614,0.36599999666214
0.2566864,0.36599999666214
0.2723114,0.36599999666214
0.2879364,0.36599999666214
0.3035614,0.36599999666214
0.3191864,0.36599999666214
0.3348114,0.36599999666214
0.3504364,0.36599999666214
0.3660614,0.36599999666214
0.3816864,0.365000009536743
0.3973114,0.365000009536743
0.4129364,0.365000009536743
0.4285614,0.365000009536743
0.4441864,0.365000009536743
0.4598114,0.365000009536743
0.4754364,0.365000009536743
0.4910614,0.365000009536743
0.5066864,0.365000009536743
0.5223114,0.363999992609024
0.5379364,0.365000009536743
0.5535614,0.365000009536743
0.5691864,0.365000009536743
0.5848114,0.365000009536743
0.6004364,0.365000009536743
0.6160614,0.365000009536743
0.6316864,0.363999992609024
0.6473114,0.363999992609024
0.6629364,0.363999992609024
0.6785614,0.363999992609024
0.6941864,0.363999992609024
0.7098114,0.363999992609024
0.7254364,0.363999992609024
0.7410614,0.363999992609024
0.7566864,0.363999992609024
0.7723114,0.363000005483627
0.7879364,0.363000005483627
0.8035614,0.363000005483627
0.8191864,0.363999992609024
0.8348114,0.363000005483627
0.8504364,0.363999992609024
0.8660614,0.363999992609024
0.8816864,0.363999992609024
0.8973114,0.363999992609024
0.9129364,0.363000005483627
0.9285614,0.363000005483627
0.9441864,0.363000005483627
0.9598114,0.363999992609024
0.9754364,0.363000005483627
0.9910614,0.363999992609024
1.0066864,0.363000005483627
1.0223114,0.363000005483627
1.0379364,0.363000005483627
1.0535614,0.363000005483627
1.0691864,0.363000005483627
1.0848114,0.363000005483627
1.1004364,0.363000005483627
1.1160614,0.363000005483627
1.1316864,0.363000005483627
1.1473114,0.363000005483627
1.1629364,0.363000005483627
1.1785614,0.363000005483627
1.1941864,0.363000005483627
1.2098114,0.363000005483627
1.2254364,0.363000005483627
1.2410614,0.363000005483627
1.2566864,0.363000005483627
1.2723114,0.363000005483627
1.2879364,0.363000005483627
1.3035614,0.363000005483627
1.3191864,0.363000005483627
1.3348114,0.361999988555908
1.3504364,0.363000005483627
1.3660614,0.363000005483627
1.3816864,0.363000005483627
1.3973114,0.363000005483627
1.4129364,0.363000005483627
1.4285614,0.363000005483627
1.4441864,0.363000005483627
1.4598114,0.363000005483627
1.4754364,0.361999988555908
1.4910614,0.363000005483627
1.5066864,0.361999988555908
1.5223114,0.363000005483627
1.5379364,0.363000005483627
