Time(s),Value(bpm)
53.0284981,65
53.1534981,65
53.2784981,65
53.4034981,65
53.5284981,65
53.6534981,65
53.7784981,65
53.9034981,65
54.0284981,65
54.1534981,65
54.2784981,65
54.4034981,65
54.5284981,65
54.6534981,65
54.7784981,65
54.9034981,65
55.0284981,65
55.1534981,65
55.2784981,65
55.4034981,65
55.5284981,65
55.6534981,65
55.7784981,65
55.9034981,65
56.0284981,65
56.1534981,65
56.2784981,65
56.4034981,65
56.5284981,64
56.6534981,64
56.7784981,64
56.9034981,64
57.0284981,64
57.1534981,64
57.2784981,64
57.4034981,64
57.5284981,64
57.6534981,64
57.7784981,64
57.9034981,64
58.0284981,64
58.1534981,64
58.2784981,64
58.4034981,64
58.5284981,62
58.6534981,62
58.7784981,62
58.9034981,62
59.0284981,62
59.1534981,62
59.2784981,62
59.4034981,62
59.5284981,62
59.6534981,62
59.7784981,62
59.9034981,62
60.0284981,62
60.1534981,62
60.2784981,62
60.4034981,62
60.5284981,60
60.6534981,60
60.7784981,60
60.9034981,60
61.0284981,60
61.1534981,60
61.2784981,60
61.4034981,60
61.5284981,60
61.6534981,60
61.7784981,60
61.9034981,60
62.0284981,60
62.1534981,60
62.2784981,60
62.4034981,60
62.5284981,60
62.6534981,60
62.7784981,60
62.9034981,60
63.0284981,60
63.1534981,60
63.2784981,62
63.4034981,62
63.5284981,62
63.6534981,62
63.7784981,62
63.9034981,62
64.0284981,62
64.1534981,62
64.2784981,62
64.4034981,62
64.5284981,62
64.6534981,62
64.7784981,62
64.9034981,62
65.0284981,62
65.1534981,62
65.2784981,62
65.4034981,62
65.5284981,62
65.6534981,62
65.7784981,62
65.9034981,62
66.0284981,62
66.1534981,62
66.2784981,61
66.4034981,61
66.5284981,61
66.6534981,61
66.7784981,61
66.9034981,61
67.0284981,61
67.1534981,61
67.2784981,61
67.4034981,61
67.5284981,61
67.6534981,61
67.7784981,61
67.9034981,61
68.0284981,61
68.1534981,61
68.2784981,60
68.4034981,60
68.5284981,60
68.6534981,60
68.7784981,60
68.9034981,60
69.0284981,60
69.1534981,60
69.2784981,60
69.4034981,60
69.5284981,60
69.6534981,60
69.7784981,60
69.9034981,60
70.0284981,60
70.1534981,60
70.2784981,60
70.4034981,60
70.5284981,60
70.6534981,60
70.7784981,60
70.9034981,60
71.0284981,60
71.1534981,60
71.2784981,60
71.4034981,60
71.5284981,60
71.6534981,60
71.7784981,60
71.9034981,60
72.0284981,60
72.1534981,60
72.2784981,60
72.4034981,60
72.5284981,60
72.6534981,60
72.7784981,60
72.9034981,60
73.0284981,60
73.1534981,60
73.2784981,60
73.4034981,60
73.5284981,60
73.6534981,60
73.7784981,60
73.9034981,60
74.0284981,60
74.1534981,60
74.2784981,60
74.4034981,60
74.5284981,60
74.6534981,60
74.7784981,60
74.9034981,60
75.0284981,60
75.1534981,60
75.2784981,60
75.4034981,60
75.5284981,60
75.6534981,60
75.7784981,60
75.9034981,60
76.0284981,60
76.1534981,60
76.2784981,60
76.4034981,60
76.5284981,60
76.6534981,60
76.7784981,60
76.9034981,60
77.0284981,60
77.1534981,60
77.2784981,60
77.4034981,60
77.5284981,60
77.6534981,60
77.7784981,60
77.9034981,60
78.0284981,62
78.1534981,62
78.2784981,62
78.4034981,62
78.5284981,62
78.6534981,62
78.7784981,62
78.9034981,64
79.0284981,64
79.1534981,64
79.2784981,64
79.4034981,64
79.5284981,64
79.6534981,64
79.7784981,64
79.9034981,64
80.0284981,64
80.1534981,64
80.2784981,64
80.4034981,64
80.5284981,64
80.6534981,64
80.7784981,65
80.9034981,65
81.0284981,65
81.1534981,65
81.2784981,65
81.4034981,65
81.5284981,65
81.6534981,65
81.7784981,65
81.9034981,65
82.0284981,65
82.1534981,65
82.2784981,65
82.4034981,65
82.5284981,65
82.6534981,65
82.7784981,65
82.9034981,65
83.0284981,65
83.1534981,65
83.2784981,65
83.4034981,65
83.5284981,65
83.6534981,65
83.7784981,61
83.9034981,61
84.0284981,61
84.1534981,61
84.2784981,61
84.4034981,61
84.5284981,61
84.6534981,60
84.7784981,60
84.9034981,60
85.0284981,60
85.1534981,60
85.2784981,60
85.4034981,60
85.5284981,60
85.6534981,60
85.7784981,60
85.9034981,60
