Time;CoG Acceleration/X;CoG Acceleration/Y;CoG position/X;CoG position/Y;Speed/X;Speed/Y;CoG position/Yaw;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;
s;m/s²;m/s²;m;m;km/h;km/h;°;m;m;m;m;m;m;m;m;
0;-0.0944514;-0.0690259;-92.2673;-5.25;19.9998;-0.000375649;-2.59934e-006;-5.24998;96.1355;-5.24997;127.828;-9.655;-13.9023;-24.1942;-7.75;
0.0100015;-0.52554;-0.0504034;-92.2348;-5.25;19.9904;-0.00151046;-9.40265e-005;-5.24998;96.1355;-5.24997;127.828;-9.655;-13.9023;-24.1942;-7.75;
0.0200029;-0.811741;-0.030304;-92.1796;-5.25001;19.9653;-0.00281129;-0.000414786;-5.24998;96.1355;-5.24997;127.828;-9.655;-13.9023;-24.1942;-7.75;
0.0300044;-0.856536;-0.0215737;-92.1243;-5.25002;19.935;-0.00351359;-0.000940834;-5.24998;96.1355;-5.24997;127.828;-9.655;-13.9023;-24.1942;-7.75;
0.0400059;-0.864139;-0.0177444;-92.069;-5.25003;19.9039;-0.00397488;-0.00159372;-5.24998;96.1355;-5.24997;127.828;-9.655;-13.9023;-24.1942;-7.75;
0.0500073;-0.867568;-0.0163494;-92.0135;-5.25004;19.8727;-0.0043224;-0.00234015;-5.24998;96.1355;-5.24997;127.828;-9.655;-13.9023;-24.1942;-7.75;
0.0600088;-0.883409;-0.0164092;-91.9581;-5.25006;19.841;-0.00462745;-0.00315347;-5.24998;96.1355;-5.24997;127.828;-9.655;-13.9023;-24.1942;-7.75;
0.0700103;-0.903735;-0.0171176;-91.903;-5.25008;19.8087;-0.00493253;-0.00401046;-5.24998;96.1355;-5.24997;127.828;-9.655;-13.9023;-24.1942;-7.75;
0.0800118;-0.916654;-0.0181009;-91.8478;-5.25009;19.7758;-0.00525946;-0.00489945;-5.24998;96.1355;-5.24997;127.828;-9.655;-13.9023;-24.1942;-7.75;
0.0900132;-0.923811;-0.0188581;-91.7928;-5.25011;19.7425;-0.00561041;-0.00581047;-5.24998;96.1355;-5.24997;127.828;-9.655;-13.9023;-24.1942;-7.75;
