Time;CoG Acceleration/X;CoG Acceleration/Y;CoG position/X;CoG position/Y;Speed/X;Speed/Y;CoG position/Yaw;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;
s;m/s²;m/s²;m;m;km/h;km/h;°;m;m;m;m;m;m;m;m;
0;-0.094372;-0.0391152;-92.2673;-5.25;19.9998;-0.000212892;-1.47313e-006;-5.24998;96.141;-5.24998;127.833;-9.655;-13.9023;-24.1942;-7.75;
0.0100018;-0.505848;-0.0288744;-92.2352;-5.25;19.9903;-0.00083792;-5.47948e-005;-5.24998;96.141;-5.24998;127.833;-9.655;-13.9023;-24.1942;-7.75;
0.0200036;-0.811211;-0.0171602;-92.1795;-5.25;19.9652;-0.00159364;-0.000234832;-5.24998;96.141;-5.24998;127.833;-9.655;-13.9023;-24.1942;-7.75;
0.0300054;-0.856928;-0.0121788;-92.124;-5.25001;19.9348;-0.00199418;-0.000534497;-5.24998;96.141;-5.24998;127.833;-9.655;-13.9023;-24.1942;-7.75;
0.0400071;-0.864204;-0.0100455;-92.0687;-5.25002;19.9038;-0.00225376;-0.000905324;-5.24998;96.141;-5.24998;127.833;-9.655;-13.9023;-24.1942;-7.75;
0.0500089;-0.867764;-0.00927338;-92.0133;-5.25002;19.8725;-0.00245007;-0.00132868;-5.24998;96.141;-5.24998;127.833;-9.655;-13.9023;-24.1942;-7.75;
0.0600107;-0.883488;-0.00929787;-91.958;-5.25003;19.841;-0.00262241;-0.0017876;-5.24998;96.141;-5.24998;127.833;-9.655;-13.9023;-24.1942;-7.75;
0.0700125;-0.903919;-0.00969732;-91.9026;-5.25004;19.8085;-0.00279605;-0.00227549;-5.24998;96.141;-5.24998;127.833;-9.655;-13.9023;-24.1942;-7.75;
0.0800143;-0.916711;-0.0102603;-91.8475;-5.25005;19.7756;-0.00298149;-0.00277947;-5.24998;96.141;-5.24998;127.833;-9.655;-13.9023;-24.1942;-7.75;
0.0900161;-0.923834;-0.0106871;-91.7923;-5.25007;19.7422;-0.00318111;-0.00329738;-5.24998;96.141;-5.24998;127.833;-9.655;-13.9023;-24.1942;-7.75;
0.100018;-0.928485;-0.0108959;-91.7377;-5.25008;19.709;-0.00338757;-0.00382025;-5.24998;96.141;-5.24998;127.833;-9.655;-13.9023;-24.1942;-7.75;
0.11002;-0.932476;-0.0108401;-91.6827;-5.25009;19.6752;-0.0035971;-0.00435446;-5.24998;96.141;-5.24998;127.833;-9.655;-13.9023;-24.1942;-7.75;
0.120021;-0.93642;-0.0105839;-91.628;-5.25011;19.6414;-0.00379952;-0.00489042;-5.24997;96.0905;-5.24997;127.783;-9.655;-13.9149;-24.1941;-7.75;
0.130023;-0.94011;-0.0101818;-91.5738;-5.25012;19.6078;-0.00398821;-0.0054233;-5.24996;96.0348;-5.24996;127.727;-9.655;-13.9274;-24.1939;-7.75;
0.140025;-0.942981;-0.00969729;-91.5215;-5.25014;19.5751;-0.0041561;-0.00594072;-5.24995;95.9791;-5.24995;127.671;-9.655;-13.9399;-24.1937;-7.75;
0.150027;-0.944481;-0.00910374;-91.4653;-5.25016;19.5399;-0.00431444;-0.00649746;-5.24994;95.9234;-5.24993;127.616;-9.655;-13.9525;-24.1935;-7.75;
0.160029;-0.944393;-0.0085381;-91.413;-5.25017;19.507;-0.00444276;-0.00701725;-5.24993;95.8676;-5.24992;127.56;-9.655;-13.965;-24.1933;-7.75;
0.17003;-0.944675;-0.00792829;-91.3593;-5.25019;19.4732;-0.0045552;-0.00755252;-5.24991;95.8118;-5.24991;127.505;-9.65493;-13.9775;-24.1567;-7.74982;
0.180032;-0.945289;-0.00730435;-91.3029;-5.25022;19.4376;-0.00465074;-0.00811405;-5.24989;95.756;-5.24989;127.449;-9.65487;-13.99;-24.1152;-7.74961;
0.190034;-0.945887;-0.00674658;-91.2484;-5.25024;19.4031;-0.00472098;-0.00865818;-5.24988;95.7002;-5.24988;127.393;-9.6548;-14.0024;-24.0737;-7.7494;
0.200036;-0.946718;-0.00624285;-91.1954;-5.25026;19.3695;-0.004771;-0.00918852;-5.24986;95.6444;-5.24986;127.338;-9.65474;-14.0149;-24.0322;-7.7492;
0.210038;-0.948124;-0.00578399;-91.1424;-5.25028;19.3358;-0.00480538;-0.00971932;-5.24985;95.5886;-5.24985;127.282;-9.65434;-14.0273;-23.9906;-7.74899;
0.220039;-0.950398;-0.00539622;-91.0917;-5.2503;19.3035;-0.00482405;-0.0102283;-5.24983;95.5322;-5.24982;127.226;-9.64736;-14.0377;-23.9489;-7.74878;
0.230041;-0.953866;-0.00506108;-91.0401;-5.25032;19.2704;-0.00483052;-0.0107463;-5.2498;95.4757;-5.2498;127.17;-9.64038;-14.0482;-23.9071;-7.74857;
0.240043;-0.959264;-0.00475075;-90.9803;-5.25035;19.2318;-0.0048254;-0.0113484;-5.24978;95.4192;-5.24978;127.113;-9.63341;-14.0586;-23.8653;-7.74835;
0.250045;-0.964822;-0.00454184;-90.927;-5.25037;19.1972;-0.00481254;-0.0118846;-5.24976;95.3627;-5.24976;127.057;-9.62643;-14.069;-23.8235;-7.74814;
0.260046;-0.970493;-0.00439212;-90.8735;-5.2504;19.1622;-0.00479378;-0.0124231;-5.24974;95.3062;-5.24973;127.001;-9.61922;-14.0791;-23.7817;-7.74792;
0.270048;-0.974622;-0.00430028;-90.8234;-5.25042;19.1292;-0.00477238;-0.0129285;-5.24971;95.2495;-5.24971;126.945;-9.60815;-14.0848;-23.74;-7.74769;
0.28005;-0.979188;-0.00421626;-90.7683;-5.25045;19.0927;-0.00474626;-0.0134845;-5.24968;95.1928;-5.24968;126.888;-9.59708;-14.0904;-23.6983;-7.74746;
0.290052;-0.983758;-0.0041348;-90.7142;-5.25048;19.0566;-0.00471832;-0.0140301;-5.24965;95.1361;-5.24965;126.832;-9.58601;-14.096;-23.6566;-7.74723;
0.300054;-0.98841;-0.00405904;-90.6622;-5.2505;19.0217;-0.00468938;-0.0145541;-5.24963;95.0794;-5.24962;126.776;-9.57495;-14.1017;-23.6148;-7.747;
0.310055;-0.994784;-0.0039957;-90.6096;-5.25053;18.9861;-0.00465802;-0.015084;-5.2496;95.0227;-5.24959;126.72;-9.56388;-14.1073;-23.5731;-7.74677;
0.320057;-1.00234;-0.00395118;-90.5575;-5.25055;18.9505;-0.0046257;-0.0156094;-5.24956;94.9657;-5.24956;126.663;-9.55162;-14.1099;-23.5315;-7.74653;
0.330059;-1.01022;-0.00392628;-90.5054;-5.25058;18.9147;-0.00459289;-0.0161336;-5.24953;94.9087;-5.24952;126.607;-9.53933;-14.1124;-23.4899;-7.74629;
0.340061;-1.01814;-0.00392022;-90.4527;-5.25061;18.878;-0.00455972;-0.0166648;-5.24949;94.8517;-5.24949;126.55;-9.52705;-14.115;-23.4482;-7.74606;
0.350063;-1.02574;-0.00393287;-90.3981;-5.25064;18.8397;-0.00452638;-0.0172137;-5.24946;94.7947;-5.24945;126.494;-9.51476;-14.1175;-23.4066;-7.74582;
0.360064;-1.03135;-0.00395079;-90.3458;-5.25067;18.8026;-0.00449565;-0.0177401;-5.24943;94.7377;-5.24942;126.437;-9.50247;-14.1199;-23.365;-7.74558;
0.370066;-1.03813;-0.00397411;-90.2958;-5.2507;18.767;-0.00446754;-0.0182427;-5.24938;94.6802;-5.24938;126.381;-9.49003;-14.1209;-23.3233;-7.74534;
0.380068;-1.0455;-0.00398482;-90.2415;-5.25073;18.7279;-0.00443833;-0.0187888;-5.24934;94.6227;-5.24933;126.324;-9.47759;-14.1219;-23.2817;-7.7451;
0.39007;-1.05191;-0.0040125;-90.1905;-5.25076;18.6908;-0.00441233;-0.0193017;-5.2493;94.5652;-5.24929;126.267;-9.46515;-14.1229;-23.24;-7.74485;
0.400071;-1.05784;-0.00405564;-90.1382;-5.25079;18.6525;-0.00438769;-0.0198271;-5.24926;94.5077;-5.24925;126.211;-9.45271;-14.1239;-23.1984;-7.74461;
0.410073;-1.06313;-0.00410425;-90.0863;-5.25082;18.6142;-0.00436553;-0.0203484;-5.24922;94.4502;-5.24921;126.154;-9.44027;-14.1248;-23.1567;-7.74437;
0.420075;-1.06791;-0.0041524;-90.0346;-5.25085;18.5759;-0.00434581;-0.0208675;-5.24917;94.3923;-5.24916;126.097;-9.4277;-14.1251;-23.1152;-7.74413;
0.430077;-1.07224;-0.00419471;-89.9838;-5.25088;18.5379;-0.00432895;-0.0213768;-5.24912;94.3344;-5.24911;126.04;-9.41513;-14.1255;-23.0737;-7.74389;
0.440079;-1.07635;-0.00422967;-89.9335;-5.25091;18.5001;-0.00431432;-0.0218817;-5.24907;94.2766;-5.24906;125.983;-9.40257;-14.1258;-23.0322;-7.74365;
0.45008;-1.08069;-0.00812183;-89.8803;-5.25094;18.4599;-0.00432204;-0.0224152;-5.24903;94.2187;-5.24902;125.926;-9.39;-14.1261;-22.9907;-7.74341;
0.460082;-1.08483;-0.00722807;-89.8292;-5.25097;18.4209;-0.00442675;-0.0229371;-5.24898;94.1608;-5.24897;125.869;-9.37743;-14.1265;-22.9492;-7.74317;
0.470084;-1.08912;-0.00598269;-89.779;-5.25101;18.3825;-0.00448368;-0.023467;-5.24892;94.1022;-5.24891;125.812;-9.36502;-14.1265;-22.9076;-7.74294;
0.480086;-1.09345;-0.00545292;-89.7294;-5.25104;18.3443;-0.0045102;-0.0240003;-5.24887;94.0435;-5.24886;125.755;-9.35261;-14.1266;-22.866;-7.74271;
0.490088;-1.09808;-0.00528143;-89.6785;-5.25107;18.3048;-0.00452508;-0.0245556;-5.24881;93.9849;-5.2488;125.697;-9.34019;-14.1266;-22.8243;-7.74247;
0.500089;-1.1032;-0.00528324;-89.6245;-5.25111;18.2627;-0.00453763;-0.025148;-5.24876;93.9262;-5.24875;125.64;-9.32778;-14.1267;-22.7827;-7.74224;
0.510091;-1.10816;-0.0053401;-89.5746;-5.25114;18.2236;-0.00455068;-0.0256986;-5.2487;93.8675;-5.24869;125.582;-9.31535;-14.1268;-22.741;-7.742;
0.520093;-1.11337;-0.00341109;-89.5239;-5.25118;18.1834;-0.0045385;-0.0262597;-5.24864;93.8081;-5.24863;125.525;-9.30277;-14.1267;-22.6994;-7.74178;
0.530095;-1.11854;-0.00226771;-89.4753;-5.25121;18.1447;-0.00446056;-0.0267903;-5.24857;93.7487;-5.24857;125.467;-9.29018;-14.1267;-22.6577;-7.74155;
0.540097;-1.12428;-0.0037637;-89.4228;-5.25125;18.1027;-0.00440032;-0.0273472;-5.24851;93.6893;-5.2485;125.409;-9.27759;-14.1266;-22.616;-7.74132;
0.550098;-1.12984;-0.00424352;-89.3731;-5.25129;18.0624;-0.00438355;-0.0278627;-5.24845;93.6299;-5.24844;125.351;-9.265;-14.1266;-22.5743;-7.7411;
0.5601;-1.13549;-0.00690983;-89.3235;-5.25132;18.0221;-0.00439194;-0.0283697;-5.24839;93.5704;-5.24838;125.293;-9.25241;-14.1266;-22.5326;-7.74087;
0.570102;-1.14108;-0.00777507;-89.2747;-5.25136;17.9821;-0.00447812;-0.0288717;-5.24832;93.5103;-5.24831;125.235;-9.24;-14.1265;-22.4909;-7.74065;
0.580104;-1.1469;-0.00584868;-89.2242;-5.2514;17.9404;-0.0045567;-0.0294053;-5.24825;93.4501;-5.24824;125.176;-9.22759;-14.1264;-22.4492;-7.74044;
0.590105;-1.15281;-0.00503502;-89.1731;-5.25144;17.8979;-0.00458126;-0.0299577;-5.24818;93.3899;-5.24817;125.118;-9.21518;-14.1263;-22.4076;-7.74022;
0.600107;-1.15845;-0.0047049;-89.1242;-5.25148;17.8569;-0.00458549;-0.0304926;-5.2481;93.3297;-5.2481;125.06;-9.20276;-14.1262;-22.3659;-7.74001;
0.610109;-1.16423;-0.0045961;-89.074;-5.25152;17.8146;-0.00458227;-0.0310459;-5.24803;93.2695;-5.24803;125.001;-9.19035;-14.1261;-22.3242;-7.73979;
0.620111;-1.16991;-0.00459986;-89.0244;-5.25156;17.7725;-0.00457766;-0.0315945;-5.24796;93.2088;-5.24795;124.943;-9.17777;-14.126;-22.2826;-7.73959;
0.630113;-1.17546;-0.00464346;-88.9759;-5.2516;17.7309;-0.00457468;-0.0321332;-5.24788;93.1481;-5.24788;124.884;-9.16519;-14.1259;-22.2411;-7.73938;
0.640114;-1.18105;-0.00468531;-88.9268;-5.25164;17.6886;-0.00457376;-0.0326785;-5.2478;93.0873;-5.2478;124.826;-9.15261;-14.1258;-22.1996;-7.73918;
0.650116;-1.18654;-0.00471027;-88.8785;-5.25168;17.6466;-0.00457463;-0.0332156;-5.24772;93.0266;-5.24772;124.767;-9.14004;-14.1257;-22.1581;-7.73898;
0.660118;-1.19214;-0.00471421;-88.8293;-5.25172;17.6036;-0.00457673;-0.0337633;-5.24765;92.9658;-5.24765;124.708;-9.12746;-14.1256;-22.1166;-7.73878;
0.67012;-1.19765;-0.00469398;-88.781;-5.25176;17.561;-0.00457928;-0.0343019;-5.24756;92.9041;-5.24756;124.649;-9.11502;-14.1255;-22.075;-7.73859;
0.680122;-1.2033;-0.00465545;-88.7315;-5.2518;17.5171;-0.00458157;-0.0348525;-5.24748;92.8424;-5.24748;124.59;-9.10259;-14.1254;-22.0333;-7.7384;
0.690123;-1.20884;-0.0046078;-88.6832;-5.25185;17.474;-0.00458307;-0.0353902;-5.24739;92.7806;-5.2474;124.531;-9.09017;-14.1253;-21.9917;-7.73821;
0.700125;-1.21459;-0.00454993;-88.6334;-5.25189;17.4292;-0.00458349;-0.0359453;-5.24731;92.7188;-5.24731;124.471;-9.07774;-14.1252;-21.95;-7.73802;
0.710127;-1.22018;-0.00449158;-88.5853;-5.25193;17.3855;-0.00458249;-0.0364816;-5.24722;92.657;-5.24723;124.412;-9.0653;-14.1251;-21.9084;-7.73783;
0.720129;-1.22574;-0.00443234;-88.5377;-5.25198;17.342;-0.00458016;-0.0370128;-5.24713;92.5944;-5.24714;124.352;-9.05269;-14.125;-21.8667;-7.73765;
0.73013;-1.23147;-0.00437179;-88.4889;-5.25202;17.2972;-0.00457646;-0.0375567;-5.24704;92.5317;-5.24705;124.293;-9.04009;-14.1249;-21.825;-7.73748;
0.740132;-1.23694;-0.00431631;-88.4426;-5.25206;17.2543;-0.00457174;-0.0380725;-5.24694;92.4691;-5.24696;124.233;-9.02749;-14.1248;-21.7833;-7.7373;
0.750134;-1.24283;-0.00426087;-88.393;-5.25211;17.2081;-0.00456528;-0.0386256;-5.24685;92.4064;-5.24687;124.173;-9.01489;-14.1247;-21.7417;-7.73713;
0.760136;-1.24855;-0.00421143;-88.3451;-5.25215;17.1631;-0.00455799;-0.03916;-5.24676;92.3437;-5.24678;124.113;-9.00229;-14.1246;-21.7;-7.73695;
0.770138;-1.2542;-0.00416678;-88.2979;-5.2522;17.1184;-0.00454996;-0.0396865;-5.24666;92.2805;-5.24668;124.053;-8.98986;-14.1244;-21.6584;-7.73679;
0.780139;-1.25997;-0.00412531;-88.2499;-5.25225;17.0726;-0.00454104;-0.040223;-5.24656;92.2172;-5.24658;123.993;-8.97743;-14.1243;-21.6169;-7.73663;
0.790141;-1.26564;-0.00408879;-88.2028;-5.25229;17.0274;-0.00453166;-0.0407482;-5.24646;92.1539;-5.24648;123.933;-8.96501;-14.1242;-21.5753;-7.73647;
0.800143;-1.27126;-0.00405551;-88.1561;-5.25234;16.9822;-0.00452192;-0.0412696;-5.24636;92.0906;-5.24639;123.873;-8.95258;-14.1241;-21.5337;-7.73631;
0.810145;-1.27692;-0.00402461;-88.1091;-5.25238;16.9365;-0.00451181;-0.0417934;-5.24626;92.0272;-5.24629;123.813;-8.94015;-14.124;-21.4922;-7.73614;
