Time;CoG Acceleration/X;CoG Acceleration/Y;CoG position/X;CoG position/Y;Speed/X;Speed/Y;CoG position/Yaw;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;
s;m/s²;m/s²;m;m;km/h;km/h;°;m;m;m;m;m;m;m;m;
0;-0.10073;0.605623;-92.2673;-5.25;19.9997;0.00328964;2.27647e-005;-5.24998;96.141;-5.24998;127.833;-9.655;-13.9023;-24.1942;-7.75;
0.0100028;-0.525823;0.44214;-92.2341;-5.24998;19.9898;0.013328;0.00087797;-5.24998;96.141;-5.24998;127.833;-9.655;-13.9023;-24.1942;-7.75;
0.0200057;-0.818653;0.264052;-92.1785;-5.24992;19.9644;0.0249008;0.00369524;-5.24998;96.141;-5.24998;127.833;-9.655;-13.9023;-24.1942;-7.75;
0.0300085;-0.859348;0.188863;-92.1231;-5.24984;19.9339;0.0310206;0.00836934;-5.24998;96.141;-5.24998;127.833;-9.655;-13.9023;-24.1942;-7.75;
0.0400113;-0.866202;0.155876;-92.0675;-5.24973;19.9027;0.0350646;0.0141683;-5.24998;96.141;-5.24998;127.833;-9.655;-13.9023;-24.1942;-7.75;
0.0500142;-0.872332;0.144414;-92.0119;-5.24961;19.8712;0.0381298;0.0207764;-5.24998;96.141;-5.24998;127.833;-9.655;-13.9023;-24.1942;-7.75;
0.060017;-0.887234;0.144921;-91.9567;-5.24948;19.8395;0.0408197;0.0279126;-5.24998;96.141;-5.24998;127.833;-9.655;-13.9023;-24.1942;-7.75;
0.0700198;-0.904565;0.151686;-91.9012;-5.24933;19.8069;0.0435522;0.0355132;-5.24998;96.141;-5.24998;127.833;-9.655;-13.9023;-24.1942;-7.75;
0.0800227;-0.917456;0.159435;-91.8463;-5.24916;19.7741;0.0464379;0.0433082;-5.24998;96.141;-5.24998;127.833;-9.655;-13.9023;-24.1942;-7.75;
0.0900255;-0.925112;0.165833;-91.7915;-5.24898;19.7409;0.0495138;0.051302;-5.24998;96.141;-5.24998;127.833;-9.655;-13.9023;-24.1942;-7.75;
0.100028;-0.930206;0.168999;-91.7365;-5.24879;19.7073;0.0527421;0.0594947;-5.24998;96.141;-5.24998;127.833;-9.655;-13.9023;-24.1942;-7.75;
0.110031;-0.934245;0.168087;-91.6824;-5.24858;19.6741;0.0559339;0.0676552;-5.24998;96.141;-5.24998;127.833;-9.65067;-13.9088;-24.1942;-7.75;
0.120034;-0.937911;0.164225;-91.6294;-5.24835;19.6413;0.0589649;0.0757048;-5.24998;96.141;-5.24998;127.833;-9.64377;-13.9193;-24.1942;-7.75;
0.130037;-0.941495;0.162268;-91.5749;-5.24811;19.6074;0.0619353;0.08404;-5.24997;96.1226;-5.24997;127.815;-9.63687;-13.9297;-24.1804;-7.74993;
0.14004;-0.944017;0.153169;-91.5195;-5.24784;19.5728;0.0648074;0.0925549;-5.24996;96.0667;-5.24996;127.759;-9.62996;-13.9401;-24.1387;-7.74972;
0.150043;-0.945249;0.143095;-91.4654;-5.24756;19.5388;0.0672372;0.100923;-5.24995;96.0108;-5.24995;127.703;-9.62306;-13.9505;-24.097;-7.74952;
0.160045;-0.946057;0.133308;-91.4115;-5.24728;19.5049;0.0693136;0.109281;-5.24994;95.9549;-5.24994;127.647;-9.61369;-13.9581;-24.0553;-7.74931;
0.170048;-0.946058;0.123688;-91.3572;-5.24697;19.4707;0.0710879;0.117733;-5.24993;95.899;-5.24993;127.592;-9.60262;-13.9639;-24.0136;-7.7491;
0.180051;-0.946114;0.114491;-91.303;-5.24665;19.4364;0.072514;0.126186;-5.24992;95.843;-5.24992;127.536;-9.59155;-13.9696;-23.9718;-7.7489;
0.190054;-0.946595;0.106051;-91.2499;-5.24633;19.4029;0.0736006;0.134462;-5.2499;95.7869;-5.2499;127.48;-9.58049;-13.9753;-23.9301;-7.74868;
0.200057;-0.94751;0.0983489;-91.1974;-5.246;19.3696;0.0743994;0.142677;-5.24989;95.7308;-5.24989;127.424;-9.56942;-13.981;-23.8884;-7.74847;
0.21006;-0.949164;0.0906765;-91.1397;-5.24563;19.3328;0.0749998;0.151723;-5.24987;95.6747;-5.24987;127.368;-9.55769;-13.985;-23.8466;-7.74825;
0.220062;-0.951693;0.0843711;-91.0855;-5.24527;19.2982;0.0753146;0.16023;-5.24986;95.6185;-5.24985;127.312;-9.54545;-13.9875;-23.8049;-7.74804;
0.230065;-0.955368;0.0791927;-91.0327;-5.24491;19.2643;0.0754153;0.168536;-5.24984;95.5624;-5.24984;127.256;-9.53321;-13.9901;-23.7632;-7.74782;
0.240068;-0.960037;0.0750528;-90.9808;-5.24455;19.2308;0.0753631;0.176695;-5.24982;95.5061;-5.24981;127.2;-9.52096;-13.9927;-23.7215;-7.74759;
0.250071;-0.965545;0.0717333;-90.9274;-5.24417;19.1961;0.0751888;0.185107;-5.24979;95.4498;-5.24979;127.144;-9.50872;-13.9952;-23.6799;-7.74736;
0.260074;-0.971289;0.069321;-90.8724;-5.24378;19.1601;0.0749082;0.193783;-5.24977;95.3935;-5.24977;127.088;-9.49632;-13.9969;-23.6382;-7.74713;
0.270077;-0.975526;0.0678417;-90.8224;-5.24341;19.1271;0.0745932;0.201669;-5.24975;95.3373;-5.24975;127.032;-9.4838;-13.9979;-23.5966;-7.7469;
0.280079;-0.979832;0.0665244;-90.7697;-5.24301;19.0922;0.0742234;0.209987;-5.24973;95.2809;-5.24972;126.976;-9.47129;-13.999;-23.555;-7.74666;
0.290082;-0.984439;0.0651694;-90.7148;-5.24259;19.0555;0.0737995;0.218653;-5.2497;95.2245;-5.24969;126.92;-9.45878;-14;-23.5135;-7.74643;
0.300085;-0.989262;0.0639169;-90.6618;-5.24218;19.02;0.0733523;0.227005;-5.24967;95.1681;-5.24967;126.864;-9.44626;-14.001;-23.472;-7.74619;
0.310088;-0.9957;0.0628623;-90.6086;-5.24176;18.9839;0.0728687;0.235407;-5.24964;95.1118;-5.24964;126.808;-9.43376;-14.0017;-23.4306;-7.74595;
0.320091;-1.00355;0.0620859;-90.5542;-5.24133;18.9468;0.0723531;0.243984;-5.24961;95.0554;-5.24961;126.752;-9.42127;-14.0021;-23.3891;-7.74571;
0.330094;-1.01117;0.0616666;-90.5037;-5.24091;18.912;0.0718649;0.251932;-5.24958;94.9987;-5.24958;126.696;-9.40878;-14.0024;-23.3475;-7.74547;
0.340096;-1.019;0.0615525;-90.4514;-5.24048;18.8756;0.0713591;0.260172;-5.24955;94.9415;-5.24954;126.639;-9.39629;-14.0028;-23.3058;-7.74523;
0.350099;-1.02637;0.0617038;-90.3989;-5.24004;18.8387;0.0708627;0.268454;-5.24951;94.8843;-5.24951;126.583;-9.38379;-14.0032;-23.264;-7.74499;
0.360102;-1.03222;0.062847;-90.3466;-5.2396;18.8017;0.0704227;0.276683;-5.24948;94.8271;-5.24947;126.526;-9.37132;-14.0034;-23.2222;-7.74475;
0.370105;-1.03891;0.0633513;-90.2945;-5.23914;18.7644;0.0700199;0.284902;-5.24944;94.7699;-5.24944;126.469;-9.35886;-14.0035;-23.1804;-7.7445;
0.380108;-1.04615;0.0631375;-90.2425;-5.23869;18.727;0.069612;0.29309;-5.24941;94.7126;-5.2494;126.413;-9.3464;-14.0036;-23.1387;-7.74426;
0.390111;-1.05253;0.0633695;-90.1911;-5.23823;18.6896;0.0692171;0.301206;-5.24937;94.655;-5.24936;126.356;-9.33395;-14.0037;-23.097;-7.74402;
0.400113;-1.05851;0.0639883;-90.1385;-5.23776;18.6511;0.0688409;0.309497;-5.24932;94.5974;-5.24932;126.299;-9.32149;-14.0039;-23.0553;-7.74378;
0.410116;-1.06398;0.0647704;-90.085;-5.23727;18.6117;0.0684938;0.317929;-5.24928;94.5398;-5.24927;126.242;-9.30898;-14.0039;-23.0136;-7.74354;
0.420119;-1.06874;0.0655336;-90.0335;-5.23679;18.5733;0.0681987;0.32606;-5.24924;94.4822;-5.24923;126.185;-9.29643;-14.0039;-22.9719;-7.7433;
0.430122;-1.07283;0.0661695;-89.9856;-5.23633;18.5375;0.0679594;0.333612;-5.2492;94.4245;-5.24919;126.129;-9.28389;-14.0039;-22.9302;-7.74306;
0.440125;-1.07718;0.0667469;-89.9326;-5.23583;18.4977;0.0677289;0.341961;-5.24915;94.3666;-5.24914;126.072;-9.27134;-14.0039;-22.8887;-7.74283;
0.450128;-1.08136;0.0671856;-89.881;-5.23533;18.4586;0.0675309;0.350094;-5.2491;94.3086;-5.24909;126.015;-9.2588;-14.0039;-22.8471;-7.74259;
0.46013;-1.08557;0.0674746;-89.8297;-5.23482;18.4196;0.0673606;0.358163;-5.24905;94.2507;-5.24904;125.958;-9.24629;-14.0039;-22.8056;-7.74236;
0.470133;-1.08994;0.0676295;-89.7786;-5.23431;18.3804;0.0672107;0.366205;-5.249;94.1928;-5.24899;125.901;-9.23382;-14.0039;-22.764;-7.74213;
0.480136;-1.0946;0.0676895;-89.7253;-5.23377;18.3394;0.0670696;0.374594;-5.24895;94.1347;-5.24894;125.844;-9.22134;-14.0038;-22.7225;-7.7419;
0.490139;-1.09926;0.0676588;-89.6743;-5.23325;18.2998;0.0669463;0.38262;-5.2489;94.0762;-5.24889;125.787;-9.20886;-14.0038;-22.681;-7.74167;
0.500142;-1.10386;0.0675567;-89.626;-5.23274;18.2621;0.066838;0.390221;-5.24884;94.0177;-5.24883;125.729;-9.19639;-14.0037;-22.6395;-7.74144;
0.510145;-1.10893;0.0673864;-89.575;-5.2322;18.222;0.0667302;0.398244;-5.24879;93.9592;-5.24878;125.672;-9.18391;-14.0037;-22.598;-7.74122;
0.520147;-1.11418;0.0671634;-89.5241;-5.23166;18.1816;0.0666267;0.406252;-5.24873;93.9008;-5.24872;125.615;-9.17144;-14.0036;-22.5565;-7.74099;
0.53015;-1.11948;0.0669039;-89.4742;-5.23112;18.1419;0.0665278;0.414097;-5.24867;93.8419;-5.24866;125.557;-9.15897;-14.0036;-22.5149;-7.74077;
0.540153;-1.12455;0.0666302;-89.4277;-5.23061;18.1046;0.0664368;0.421405;-5.24861;93.7823;-5.2486;125.499;-9.1465;-14.0035;-22.4731;-7.74056;
0.550156;-1.13016;0.0663041;-89.3775;-5.23005;18.064;0.0663385;0.429299;-5.24855;93.7228;-5.24854;125.441;-9.13402;-14.0035;-22.4313;-7.74034;
0.560159;-1.13591;0.0659529;-89.3268;-5.22948;18.0228;0.0662386;0.437265;-5.24848;93.6632;-5.24848;125.383;-9.1215;-14.0034;-22.3895;-7.74012;
0.570162;-1.14219;0.0655517;-89.2721;-5.22886;17.9779;0.0661292;0.445854;-5.24842;93.6036;-5.24841;125.325;-9.10895;-14.0033;-22.3477;-7.73991;
0.580164;-1.14808;0.0651652;-89.2211;-5.22827;17.9358;0.0660247;0.453866;-5.24836;93.5439;-5.24835;125.267;-9.09639;-14.0033;-22.306;-7.7397;
0.590167;-1.15357;0.0648;-89.1736;-5.22772;17.8962;0.0659251;0.461331;-5.24829;93.4841;-5.24828;125.209;-9.08383;-14.0032;-22.2646;-7.73949;
0.60017;-1.15897;0.0644374;-89.1268;-5.22716;17.857;0.065825;0.468678;-5.24822;93.4243;-5.24821;125.151;-9.07127;-14.0032;-22.2232;-7.73929;
0.610173;-1.16516;0.0640179;-89.0731;-5.22652;17.8117;0.0657073;0.477111;-5.24815;93.3645;-5.24814;125.093;-9.05877;-14.0031;-22.1817;-7.73909;
0.620176;-1.17076;0.0636326;-89.0242;-5.22593;17.7701;0.0655976;0.484781;-5.24808;93.3047;-5.24807;125.035;-9.04631;-14.003;-22.1403;-7.73889;
0.630179;-1.17625;0.063254;-88.9762;-5.22534;17.7289;0.065487;0.492323;-5.248;93.2445;-5.248;124.977;-9.03385;-14.003;-22.0988;-7.73869;
0.640181;-1.18192;0.0628626;-88.9265;-5.22473;17.686;0.06537;0.500131;-5.24792;93.1835;-5.24792;124.918;-9.02139;-14.0029;-22.0571;-7.7385;
0.650184;-1.18746;0.0624806;-88.8778;-5.22412;17.6437;0.0652532;0.507776;-5.24785;93.1225;-5.24784;124.859;-9.00893;-14.0028;-22.0154;-7.73831;
0.660187;-1.19302;0.0621034;-88.8289;-5.2235;17.601;0.0651336;0.515437;-5.24777;93.0615;-5.24777;124.801;-8.99642;-14.0028;-21.9738;-7.73812;
0.67019;-1.19849;0.0617338;-88.7809;-5.22289;17.5586;0.0650138;0.522979;-5.24769;93.0005;-5.24769;124.742;-8.98388;-14.0027;-21.9321;-7.73793;
0.680193;-1.20414;0.0613579;-88.7315;-5.22225;17.5148;0.0648889;0.530722;-5.24761;92.9392;-5.24761;124.683;-8.97134;-14.0026;-21.8904;-7.73775;
0.690196;-1.21001;0.0609746;-88.6804;-5.22158;17.469;0.0647575;0.538752;-5.24753;92.8772;-5.24753;124.623;-8.9588;-14.0026;-21.8486;-7.73757;
0.700198;-1.21534;0.0606362;-88.6342;-5.22098;17.4275;0.0646375;0.545989;-5.24744;92.8152;-5.24744;124.564;-8.94626;-14.0025;-21.8068;-7.7374;
0.710201;-1.22104;0.0602821;-88.5851;-5.22032;17.3829;0.0645086;0.553692;-5.24735;92.7532;-5.24736;124.504;-8.93376;-14.0024;-21.765;-7.73722;
0.720204;-1.22669;0.0599335;-88.5367;-5.21967;17.3387;0.0643805;0.561287;-5.24727;92.6912;-5.24727;124.445;-8.92129;-14.0024;-21.7232;-7.73704;
0.730207;-1.23187;0.0596132;-88.4927;-5.21907;17.2981;0.0642629;0.568196;-5.24718;92.629;-5.24719;124.385;-8.90882;-14.0023;-21.6815;-7.73687;
0.74021;-1.238;0.0592344;-88.4408;-5.21836;17.2501;0.0641234;0.576325;-5.24709;92.5665;-5.2471;124.326;-8.89636;-14.0022;-21.6399;-7.73671;
0.750213;-1.24366;0.0588859;-88.3932;-5.2177;17.2056;0.063994;0.583798;-5.247;92.504;-5.24701;124.266;-8.88389;-14.0022;-21.5983;-7.73655;
0.760215;-1.24934;0.0585378;-88.3456;-5.21704;17.1609;0.0638637;0.591259;-5.2469;92.4415;-5.24692;124.206;-8.8714;-14.0021;-21.5567;-7.73639;
0.770218;-1.25505;0.0581882;-88.2979;-5.21636;17.1157;0.0637319;0.598747;-5.24681;92.379;-5.24683;124.147;-8.85891;-14.002;-21.5151;-7.73623;
