Time;CoG Acceleration/X;CoG Acceleration/Y;CoG position/X;CoG position/Y;Speed/X;Speed/Y;CoG position/Yaw;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;
s;m/s²;m/s²;m;m;km/h;km/h;°;m;m;m;m;m;m;m;m;
0;-0.0943936;0.048321;-92.2673;-5.25;19.9998;0.000262988;1.81912e-006;-5.24998;96.1408;-5.24998;127.833;-9.655;-13.9023;-24.1942;-7.75;
0.0100009;-0.527482;0.0350046;-92.2335;-5.25;19.9898;0.00107568;7.11441e-005;-5.24998;96.1408;-5.24998;127.833;-9.655;-13.9023;-24.1942;-7.75;
0.0200018;-0.815308;0.0208921;-92.1779;-5.24999;19.9644;0.00198983;0.000298903;-5.24998;96.1408;-5.24998;127.833;-9.655;-13.9023;-24.1942;-7.75;
0.0300026;-0.857205;0.0149695;-92.1227;-5.24999;19.9341;0.00247142;0.000670065;-5.24998;96.1408;-5.24998;127.833;-9.655;-13.9023;-24.1942;-7.75;
0.0400035;-0.864197;0.0123639;-92.067;-5.24998;19.9029;0.00279194;0.00113288;-5.24998;96.1408;-5.24998;127.833;-9.655;-13.9023;-24.1942;-7.75;
0.0500044;-0.867948;0.0114411;-92.0117;-5.24997;19.8716;0.00303286;0.00165643;-5.24998;96.1408;-5.24998;127.833;-9.655;-13.9023;-24.1942;-7.75;
0.0600053;-0.883997;0.0114942;-91.9566;-5.24996;19.8402;0.00324477;0.00222286;-5.24998;96.1408;-5.24998;127.833;-9.655;-13.9023;-24.1942;-7.75;
0.0700062;-0.904382;0.0120011;-91.901;-5.24995;19.8075;0.0034608;0.00282966;-5.24998;96.1408;-5.24998;127.833;-9.655;-13.9023;-24.1942;-7.75;
0.080007;-0.916936;0.0126901;-91.8461;-5.24993;19.7748;0.00368891;0.00344885;-5.24998;96.1408;-5.24998;127.833;-9.655;-13.9023;-24.1942;-7.75;
0.0900079;-0.923956;0.0132111;-91.7912;-5.24992;19.7415;0.0039349;0.00408659;-5.24998;96.1408;-5.24998;127.833;-9.655;-13.9023;-24.1942;-7.75;
0.100009;-0.92858;0.0134597;-91.7365;-5.2499;19.7082;0.00419059;0.004734;-5.24998;96.1408;-5.24998;127.833;-9.655;-13.9023;-24.1942;-7.75;
0.11001;-0.932381;0.0133945;-91.6841;-5.24989;19.676;0.00443712;0.00536245;-5.24998;96.1408;-5.24998;127.833;-9.655;-13.9023;-24.1942;-7.75;
0.120011;-0.936435;0.0130712;-91.6278;-5.24987;19.6413;0.00469422;0.00604311;-5.24998;96.1408;-5.24998;127.833;-9.655;-13.9027;-24.1942;-7.75;
0.130011;-0.940085;0.0159167;-91.5746;-5.24985;19.6082;0.00499322;0.00669188;-5.24997;96.089;-5.24997;127.781;-9.655;-13.9149;-24.194;-7.75;
0.140012;-0.94303;0.0144519;-91.5192;-5.24983;19.5737;0.00532095;0.00738501;-5.24996;96.0334;-5.24996;127.726;-9.655;-13.9272;-24.1939;-7.75;
0.150013;-0.94448;0.0127395;-91.4633;-5.2498;19.5386;0.00557351;0.00810541;-5.24995;95.9777;-5.24995;127.67;-9.655;-13.9394;-24.1937;-7.75;
0.160014;-0.944403;0.0116695;-91.4098;-5.24978;19.5049;0.00576515;0.00880683;-5.24994;95.9221;-5.24993;127.615;-9.655;-13.9517;-24.1935;-7.75;
0.170015;-0.944673;0.0108712;-91.3599;-5.24976;19.4735;0.00591443;0.00946683;-5.24993;95.8665;-5.24992;127.559;-9.655;-13.9639;-24.1934;-7.75;
0.180016;-0.945246;0.0101561;-91.3072;-5.24973;19.4403;0.00604534;0.0101677;-5.24991;95.8104;-5.24991;127.503;-9.65493;-13.9767;-24.1531;-7.7498;
0.190017;-0.945852;0.00950994;-91.2521;-5.2497;19.4054;0.00615513;0.0109051;-5.24989;95.7542;-5.24989;127.447;-9.65487;-13.9895;-24.1114;-7.74959;
0.200018;-0.946722;0.00888704;-91.1948;-5.24968;19.3691;0.00624658;0.0116748;-5.24988;95.6981;-5.24988;127.391;-9.6548;-14.0023;-24.0696;-7.74938;
0.210018;-0.948153;0.00835361;-91.1419;-5.24965;19.3355;0.00631103;0.0123885;-5.24986;95.6419;-5.24986;127.335;-9.65473;-14.0151;-24.0279;-7.74918;
0.220019;-0.95064;0.00785273;-91.0877;-5.24962;19.3009;0.00635867;0.0131204;-5.24985;95.5858;-5.24984;127.279;-9.654;-14.0277;-23.9861;-7.74897;
0.23002;-0.954356;0.00740995;-91.034;-5.24959;19.2665;0.00638894;0.0138472;-5.24983;95.5296;-5.24982;127.223;-9.64708;-14.0381;-23.9445;-7.74876;
0.240021;-0.95929;0.00703178;-90.9802;-5.24956;19.2318;0.00640448;0.0145765;-5.2498;95.4734;-5.2498;127.167;-9.64016;-14.0484;-23.903;-7.74854;
0.250022;-0.96454;0.00673247;-90.9297;-5.24953;19.1989;0.00640926;0.015263;-5.24978;95.4173;-5.24978;127.112;-9.63324;-14.0588;-23.8614;-7.74833;
0.260023;-0.970411;0.00647728;-90.8744;-5.24949;19.1628;0.00640465;0.0160144;-5.24976;95.3611;-5.24976;127.056;-9.62632;-14.0692;-23.8199;-7.74812;
0.270024;-0.974897;0.00629632;-90.8208;-5.24946;19.1275;0.00639223;0.0167439;-5.24974;95.305;-5.24973;127;-9.61898;-14.0791;-23.7783;-7.7479;
0.280025;-0.979252;0.00613398;-90.7675;-5.24942;19.0922;0.00637504;0.0174691;-5.24971;95.2482;-5.24971;126.943;-9.60786;-14.0848;-23.7366;-7.74767;
0.290026;-0.983677;0.00597519;-90.7152;-5.24939;19.0572;0.00635325;0.0181822;-5.24968;95.1915;-5.24968;126.887;-9.59675;-14.0905;-23.6948;-7.74744;
0.300026;-0.988474;0.00581845;-90.6623;-5.24936;19.0217;0.00632637;0.0189029;-5.24965;95.1348;-5.24965;126.831;-9.58564;-14.0963;-23.6531;-7.74721;
0.310027;-0.994926;0.00567753;-90.6086;-5.24932;18.9854;0.00629424;0.0196338;-5.24963;95.078;-5.24962;126.774;-9.57453;-14.102;-23.6114;-7.74698;
0.320028;-1.0026;0.00556703;-90.5558;-5.24928;18.9494;0.00625894;0.0203539;-5.2496;95.0213;-5.24959;126.718;-9.56331;-14.1073;-23.5696;-7.74675;
0.330029;-1.01043;0.0054885;-90.5041;-5.24925;18.9137;0.00622202;0.0210581;-5.24956;94.9644;-5.24956;126.662;-9.55125;-14.1098;-23.5281;-7.74651;
0.34003;-1.01839;0.0054382;-90.451;-5.24921;18.8769;0.00618272;0.0217803;-5.24953;94.9074;-5.24952;126.605;-9.53919;-14.1123;-23.4865;-7.74627;
0.350031;-1.02567;0.00541837;-90.3986;-5.24917;18.8401;0.00614353;0.0224934;-5.24949;94.8505;-5.24949;126.549;-9.52713;-14.1147;-23.4449;-7.74604;
0.360032;-1.03116;0.00540815;-90.3472;-5.24914;18.8036;0.00610538;0.023194;-5.24946;94.7935;-5.24945;126.493;-9.51506;-14.1172;-23.4033;-7.7458;
0.370033;-1.03829;0.00541036;-90.2947;-5.2491;18.7662;0.00606713;0.0239087;-5.24942;94.7366;-5.24942;126.436;-9.503;-14.1197;-23.3617;-7.74556;
0.380033;-1.04569;0.00539858;-90.2401;-5.24906;18.7269;0.00602813;0.024651;-5.24938;94.6792;-5.24938;126.38;-9.49059;-14.1207;-23.3202;-7.74532;
0.390034;-1.05176;0.00541967;-90.1915;-5.24902;18.6915;0.00599455;0.0253129;-5.24934;94.6219;-5.24933;126.323;-9.47818;-14.1216;-23.2787;-7.74508;
0.400035;-1.05778;0.00546483;-90.1388;-5.24898;18.653;0.00596014;0.0260291;-5.2493;94.5646;-5.24929;126.267;-9.46576;-14.1226;-23.2372;-7.74484;
0.410036;-1.06327;0.00552491;-90.085;-5.24894;18.6133;0.00592794;0.0267606;-5.24926;94.5073;-5.24925;126.21;-9.45335;-14.1236;-23.1957;-7.7446;
0.420037;-1.06752;0.00557888;-90.0391;-5.2489;18.5792;0.00590309;0.0273851;-5.24922;94.45;-5.24921;126.154;-9.44094;-14.1246;-23.1542;-7.74435;
0.430038;-1.0723;0.00563977;-89.9831;-5.24886;18.5373;0.00587644;0.0281457;-5.24917;94.3927;-5.24916;126.097;-9.4282;-14.1249;-23.1131;-7.74412;
0.440039;-1.0765;0.00568792;-89.9318;-5.24881;18.4988;0.00585474;0.0288422;-5.24912;94.3355;-5.24911;126.041;-9.41546;-14.1253;-23.0721;-7.74388;
0.45004;-1.08064;0.0057264;-89.8804;-5.24877;18.4599;0.00583557;0.0295391;-5.24908;94.2783;-5.24907;125.985;-9.40272;-14.1256;-23.0311;-7.74365;
0.460041;-1.08445;0.00575274;-89.8338;-5.24873;18.4244;0.00581999;0.0301727;-5.24903;94.2211;-5.24902;125.929;-9.38997;-14.1259;-22.99;-7.74341;
0.470041;-1.08882;0.00577075;-89.7825;-5.24869;18.3852;0.00580478;0.030868;-5.24898;94.1639;-5.24897;125.872;-9.37725;-14.1263;-22.949;-7.74317;
0.480042;-1.09346;0.00578105;-89.7293;-5.24864;18.3443;0.00579054;0.0315889;-5.24892;94.1045;-5.24892;125.814;-9.36475;-14.1263;-22.9068;-7.74293;
0.490043;-1.09814;0.00578367;-89.6778;-5.2486;18.3043;0.00577793;0.0322878;-5.24887;94.0449;-5.24886;125.756;-9.35226;-14.1264;-22.8645;-7.7427;
0.500044;-1.10275;0.00577995;-89.6292;-5.24856;18.2664;0.00576693;0.0329468;-5.24881;93.9852;-5.2488;125.698;-9.33977;-14.1264;-22.8221;-7.74246;
0.510045;-1.10789;0.00576989;-89.5773;-5.24851;18.2257;0.00575601;0.0336494;-5.24876;93.9255;-5.24875;125.639;-9.32727;-14.1265;-22.7798;-7.74222;
0.520046;-1.11337;0.00575465;-89.524;-5.24846;18.1835;0.00574535;0.0343714;-5.2487;93.8659;-5.24869;125.581;-9.31478;-14.1266;-22.7375;-7.74198;
0.530047;-1.11892;0.00573551;-89.4718;-5.24841;18.1419;0.00573531;0.0350785;-5.24864;93.8065;-5.24863;125.523;-9.30227;-14.1265;-22.6958;-7.74175;
0.540048;-1.12383;0.00571611;-89.4268;-5.24837;18.1059;0.00572688;0.0356876;-5.24857;93.747;-5.24856;125.465;-9.28976;-14.1265;-22.6541;-7.74153;
0.550048;-1.12955;0.00569106;-89.3757;-5.24832;18.0646;0.00571746;0.0363796;-5.24851;93.6876;-5.2485;125.407;-9.27725;-14.1264;-22.6124;-7.7413;
0.560049;-1.13519;0.00566457;-89.3259;-5.24827;18.0241;0.00570833;0.0370535;-5.24845;93.6282;-5.24844;125.349;-9.26474;-14.1264;-22.5708;-7.74108;
0.57005;-1.14094;0.0056358;-89.2759;-5.24823;17.9831;0.00569913;0.0377308;-5.24838;93.5688;-5.24838;125.291;-9.25223;-14.1264;-22.5291;-7.74085;
0.580051;-1.14667;0.00560593;-89.2263;-5.24818;17.9421;0.00568995;0.038402;-5.24831;93.5088;-5.24831;125.233;-9.23971;-14.1263;-22.4875;-7.74063;
0.590052;-1.15245;0.00557491;-89.1762;-5.24813;17.9005;0.00568054;0.0390795;-5.24824;93.4488;-5.24824;125.175;-9.22719;-14.1262;-22.446;-7.74042;
0.600053;-1.15856;0.00554139;-89.1232;-5.24807;17.8561;0.00567045;0.0397958;-5.24817;93.3888;-5.24817;125.117;-9.21468;-14.1261;-22.4044;-7.7402;
0.610054;-1.16433;0.00550914;-89.0731;-5.24802;17.8138;0.00566073;0.0404739;-5.2481;93.3288;-5.2481;125.059;-9.20216;-14.126;-22.3628;-7.73999;
0.620055;-1.16995;0.00547725;-89.0241;-5.24797;17.7722;0.00565106;0.0411363;-5.24803;93.2688;-5.24803;125.001;-9.18964;-14.1259;-22.3213;-7.73977;
0.630055;-1.17506;0.00544789;-88.9794;-5.24793;17.7339;0.00564207;0.0417408;-5.24796;93.2078;-5.24795;124.942;-9.17716;-14.1258;-22.2796;-7.73957;
0.640056;-1.18065;0.00541554;-88.9304;-5.24787;17.6916;0.00563204;0.0424036;-5.24788;93.1468;-5.24788;124.883;-9.16467;-14.1257;-22.2379;-7.73937;
0.650057;-1.18623;0.00538303;-88.8813;-5.24782;17.649;0.00562182;0.0430673;-5.2478;93.0859;-5.2478;124.824;-9.15218;-14.1256;-22.1963;-7.73916;
0.660058;-1.19178;0.00535069;-88.8325;-5.24777;17.6064;0.00561149;0.0437262;-5.24772;93.0249;-5.24772;124.765;-9.13969;-14.1255;-22.1546;-7.73896;
0.670059;-1.19762;0.00531641;-88.7812;-5.24771;17.5612;0.00560041;0.0444196;-5.24765;92.9639;-5.24765;124.707;-9.12721;-14.1254;-22.113;-7.73876;
0.68006;-1.20344;0.00528292;-88.7303;-5.24766;17.516;0.00558921;0.0451076;-5.24756;92.902;-5.24756;124.647;-9.11473;-14.1253;-22.0712;-7.73857;
0.690061;-1.20893;0.00525357;-88.6825;-5.2476;17.4733;0.00557857;0.0457537;-5.24747;92.8401;-5.24748;124.588;-9.10224;-14.1252;-22.0295;-7.73838;
0.700062;-1.21467;0.00522262;-88.6327;-5.24755;17.4285;0.0055674;0.0464265;-5.24739;92.7782;-5.24739;124.528;-9.08976;-14.1251;-21.9878;-7.73819;
0.710063;-1.22023;0.00519315;-88.5848;-5.24749;17.3851;0.00555656;0.0470734;-5.2473;92.7163;-5.24731;124.469;-9.07728;-14.125;-21.946;-7.738;
0.720063;-1.22588;0.00516321;-88.5365;-5.24744;17.3409;0.00554554;0.0477266;-5.24722;92.6544;-5.24723;124.41;-9.06481;-14.1249;-21.9043;-7.73781;
0.730064;-1.23138;0.00513393;-88.4896;-5.24738;17.2979;0.00553477;0.0483593;-5.24713;92.5922;-5.24714;124.35;-9.05253;-14.1248;-21.8629;-7.73763;
