Time;CoG Acceleration/X;CoG Acceleration/Y;CoG position/X;CoG position/Y;Speed/X;Speed/Y;CoG position/Yaw;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;
s;m/s²;m/s²;m;m;km/h;km/h;°;m;m;m;m;m;m;m;m;
0;-0.0248278;0.0696279;-92.2701;-5.25;19.9999;0.000260399;9.11631e-007;-5.24998;96.1382;-5.24998;127.83;-9.655;-13.9023;-24.1942;-7.75;
0.0100012;-0.549297;0.049812;-92.2314;-5.25;19.989;0.00165984;0.000112803;-5.24998;96.1382;-5.24998;127.83;-9.655;-13.9023;-24.1942;-7.75;
0.0200024;-0.817105;0.0304944;-92.1759;-5.24999;19.9633;0.00296435;0.000459849;-5.24998;96.1382;-5.24998;127.83;-9.655;-13.9023;-24.1942;-7.75;
0.0300036;-0.857753;0.0218821;-92.1203;-5.24998;19.9327;0.00367133;0.00101752;-5.24998;96.1382;-5.24998;127.83;-9.655;-13.9023;-24.1942;-7.75;
0.0400048;-0.864195;0.0181578;-92.0647;-5.24997;19.9016;0.00413778;0.00170259;-5.24998;96.1382;-5.24998;127.83;-9.655;-13.9023;-24.1942;-7.75;
0.0500059;-0.868205;0.0168593;-92.0096;-5.24995;19.8705;0.00448974;0.0024757;-5.24998;96.1382;-5.24998;127.83;-9.655;-13.9023;-24.1942;-7.75;
0.0600071;-0.884926;0.0169952;-91.9543;-5.24994;19.8388;0.00480302;0.0033182;-5.24998;96.1382;-5.24998;127.83;-9.655;-13.9023;-24.1942;-7.75;
0.0700083;-0.904957;0.0177553;-91.8989;-5.24992;19.8063;0.0051211;0.00421096;-5.24998;96.1382;-5.24998;127.83;-9.655;-13.9023;-24.1942;-7.75;
0.0800095;-0.917311;0.0187724;-91.8439;-5.2499;19.7734;0.00546;0.00512909;-5.24998;96.1382;-5.24998;127.83;-9.655;-13.9023;-24.1942;-7.75;
0.0900107;-0.924006;0.0195091;-91.7911;-5.24988;19.7415;0.00580889;0.00603323;-5.24998;96.1382;-5.24998;127.83;-9.655;-13.9023;-24.1942;-7.75;
0.100012;-0.920848;0.0198749;-91.7366;-5.24986;19.7084;0.00618532;0.00698561;-5.24998;96.1382;-5.24998;127.83;-9.655;-13.9023;-24.1942;-7.75;
0.110013;-0.833759;0.0199155;-91.6817;-5.24983;19.677;0.00657059;0.00795879;-5.24998;96.1382;-5.24998;127.83;-9.655;-13.9023;-24.1942;-7.75;
0.120014;-0.816246;0.0194131;-91.6264;-5.24981;19.647;0.00694758;0.00894647;-5.24998;96.1382;-5.24998;127.83;-9.655;-13.9023;-24.1942;-7.75;
0.130015;-0.815264;0.0186198;-91.5706;-5.24978;19.6169;0.0073049;0.00994984;-5.24998;96.1382;-5.24998;127.83;-9.655;-13.9023;-24.1942;-7.75;
0.140017;-0.816296;0.0176667;-91.5154;-5.24974;19.587;0.00762652;0.0109471;-5.24997;96.1133;-5.24997;127.806;-9.65196;-13.907;-24.1757;-7.74991;
0.150018;-0.81611;0.0166614;-91.4625;-5.24971;19.5583;0.00789666;0.0119058;-5.24996;96.0576;-5.24996;127.75;-9.64515;-13.9175;-24.134;-7.7497;
0.160019;-0.799618;0.0155907;-91.4077;-5.24968;19.5286;0.00814211;0.0129014;-5.24995;96.0018;-5.24995;127.694;-9.63834;-13.9279;-24.0924;-7.7495;
0.17002;-0.644814;0.0147034;-91.353;-5.24964;19.5026;0.00835349;0.013896;-5.24994;95.9461;-5.24994;127.639;-9.63152;-13.9384;-24.0508;-7.74929;
0.180021;-0.573648;0.0136597;-91.2999;-5.24961;19.4813;0.00852596;0.0148661;-5.24993;95.8904;-5.24993;127.583;-9.62471;-13.9489;-24.0092;-7.74909;
