Time;CoG Acceleration/X;CoG Acceleration/Y;CoG position/X;CoG position/Y;Speed/X;Speed/Y;CoG position/Yaw;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;
s;m/s²;m/s²;m;m;km/h;km/h;°;m;m;m;m;m;m;m;m;
0;-0.0120883;-0.0369081;-92.2673;-5.25;19.9999;-0.000200539;-1.38649e-006;-5.24998;96.1426;-5.24998;127.835;-9.655;-13.9023;-24.1942;-7.75;
0.0100014;0.0207249;-0.0292232;-92.235;-5.25;20.0003;-0.000825988;-5.28193e-005;-5.24998;96.1426;-5.24998;127.835;-9.655;-13.9023;-24.1942;-7.75;
0.0200028;0.0523057;-0.0181169;-92.1793;-5.25;20.0017;-0.00161068;-0.000231405;-5.24998;96.1426;-5.24998;127.835;-9.655;-13.9023;-24.1942;-7.75;
0.0300042;0.0733063;-0.0127166;-92.1235;-5.25001;20.004;-0.00203411;-0.000536032;-5.24998;96.1426;-5.24998;127.835;-9.655;-13.9023;-24.1942;-7.75;
0.0400056;0.0944255;-0.0103457;-92.0679;-5.25002;20.0071;-0.00230432;-0.000916479;-5.24998;96.1426;-5.24998;127.835;-9.655;-13.9023;-24.1942;-7.75;
0.050007;0.0964507;-0.00965995;-92.0123;-5.25003;20.0106;-0.00250677;-0.00134983;-5.24998;96.1426;-5.24998;127.835;-9.655;-13.9023;-24.1942;-7.75;
0.0600084;0.0788579;-0.00983715;-91.9571;-5.25003;20.0137;-0.00268858;-0.00181549;-5.24998;96.1426;-5.24998;127.835;-9.655;-13.9023;-24.1942;-7.75;
0.0700098;0.0721323;-0.0102538;-91.9008;-5.25004;20.0163;-0.00287731;-0.0023209;-5.24998;96.1426;-5.24998;127.835;-9.655;-13.9023;-24.1942;-7.75;
0.0800112;0.071766;-0.010611;-91.845;-5.25005;20.0188;-0.00307151;-0.00284069;-5.24998;96.1426;-5.24998;127.835;-9.655;-13.9023;-24.1942;-7.75;
0.0900127;0.0717468;-0.0108159;-91.7912;-5.25007;20.0212;-0.00326364;-0.00335454;-5.24998;96.1426;-5.24998;127.835;-9.655;-13.9023;-24.1942;-7.75;
0.100014;0.070426;-0.0109392;-91.7362;-5.25008;20.0236;-0.00346166;-0.00388859;-5.24998;96.1426;-5.24998;127.835;-9.655;-13.9023;-24.1942;-7.75;
