Time;CoG Acceleration/X;CoG Acceleration/Y;CoG position/X;CoG position/Y;Speed/X;Speed/Y;CoG position/Yaw;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;
s;m/s²;m/s²;m;m;km/h;km/h;°;m;m;m;m;m;m;m;m;
0;-0.0943449;-0.0253099;-92.2673;-5.25;19.9998;-0.00013776;-9.53251e-007;-5.24998;96.1407;-5.24998;127.833;-9.655;-13.9023;-24.1942;-7.75;
0.0100012;-0.622584;-0.0168034;-92.2261;-5.25;19.9876;-0.000656932;-4.52456e-005;-5.24998;96.1407;-5.24998;127.833;-9.655;-13.9023;-24.1942;-7.75;
0.0200024;-0.822209;-0.0104619;-92.1702;-5.25;19.9602;-0.00107982;-0.000182419;-5.24998;96.1407;-5.24998;127.833;-9.655;-13.9023;-24.1942;-7.75;
0.0300036;-0.858921;-0.00759265;-92.1148;-5.25001;19.9297;-0.00132105;-0.000383596;-5.24998;96.1407;-5.24998;127.833;-9.655;-13.9023;-24.1942;-7.75;
0.0400048;-0.864134;-0.00636527;-92.0594;-5.25001;19.8986;-0.00148166;-0.000629015;-5.24998;96.1407;-5.24998;127.833;-9.655;-13.9023;-24.1942;-7.75;
0.0500059;-0.86939;-0.00597651;-92.004;-5.25002;19.8673;-0.00160445;-0.000908054;-5.24998;96.1407;-5.24998;127.833;-9.655;-13.9023;-24.1942;-7.75;
0.0600071;-0.887167;-0.00605023;-91.9487;-5.25002;19.8356;-0.00171541;-0.00120883;-5.24998;96.1407;-5.24998;127.833;-9.655;-13.9023;-24.1942;-7.75;
0.0700083;-0.90658;-0.00632985;-91.8933;-5.25003;19.803;-0.00182875;-0.00152663;-5.24998;96.1407;-5.24998;127.833;-9.655;-13.9023;-24.1942;-7.75;
0.0800095;-0.918203;-0.00669483;-91.8382;-5.25004;19.77;-0.00195032;-0.00185426;-5.24998;96.1407;-5.24998;127.833;-9.655;-13.9023;-24.1942;-7.75;
0.0900107;-0.924718;-0.00694883;-91.7833;-5.25004;19.7367;-0.00208022;-0.00218939;-5.24998;96.1407;-5.24998;127.833;-9.655;-13.9023;-24.1942;-7.75;
0.100012;-0.929155;-0.00705307;-91.7286;-5.25005;19.7034;-0.00221451;-0.00252903;-5.24998;96.1407;-5.24998;127.833;-9.655;-13.9023;-24.1942;-7.75;
0.110013;-0.932937;-0.00700009;-91.6763;-5.25006;19.6712;-0.00234319;-0.00285827;-5.24997;96.0924;-5.24997;127.785;-9.655;-13.9023;-24.1941;-7.75;
0.120014;-0.936983;-0.00681471;-91.62;-5.25007;19.6365;-0.0024769;-0.0032149;-5.24996;96.0368;-5.24996;127.729;-9.655;-13.9023;-24.1939;-7.75;
0.130015;-0.940583;-0.00654841;-91.5664;-5.25008;19.6032;-0.00259673;-0.00355631;-5.24995;95.9811;-5.24995;127.674;-9.655;-13.9023;-24.1937;-7.75;
0.140017;-0.94343;-0.00619813;-91.5099;-5.25009;19.5678;-0.00271136;-0.00391814;-5.24994;95.9255;-5.24994;127.618;-9.6518;-13.9072;-24.1935;-7.75;
0.150018;-0.944499;-0.00583976;-91.458;-5.2501;19.5353;-0.00280387;-0.00425099;-5.24993;95.8698;-5.24993;127.562;-9.64496;-13.9176;-24.1934;-7.75;
0.160019;-0.94439;-0.00545681;-91.4037;-5.25012;19.5012;-0.00288837;-0.00460031;-5.24991;95.8139;-5.24991;127.507;-9.63812;-13.9281;-24.1569;-7.74982;
0.17002;-0.944773;-0.00505671;-91.3493;-5.25013;19.4668;-0.00295979;-0.00495144;-5.2499;95.7579;-5.24989;127.451;-9.63128;-13.9386;-24.1153;-7.74961;
0.180021;-0.945376;-0.00467215;-91.295;-5.25014;19.4326;-0.00301666;-0.00530157;-5.24988;95.702;-5.24988;127.395;-9.62444;-13.949;-24.0737;-7.7494;
0.190023;-0.945981;-0.00431972;-91.2412;-5.25015;19.3985;-0.00305962;-0.00564925;-5.24986;95.646;-5.24986;127.339;-9.61551;-13.9571;-24.032;-7.7492;
0.200024;-0.946878;-0.00399405;-91.1877;-5.25017;19.3646;-0.003091;-0.00599573;-5.24985;95.5901;-5.24985;127.283;-9.60444;-13.9629;-23.9904;-7.74899;
0.210025;-0.948454;-0.00369369;-91.1331;-5.25018;19.3299;-0.00311229;-0.00634935;-5.24983;95.5335;-5.24982;127.227;-9.59338;-13.9686;-23.9485;-7.74878;
0.220026;-0.951094;-0.0034382;-91.0798;-5.2502;19.2959;-0.00312309;-0.00669557;-5.2498;95.4769;-5.2498;127.171;-9.58231;-13.9744;-23.9066;-7.74856;
0.230027;-0.955072;-0.00322105;-91.0255;-5.25021;19.261;-0.00312546;-0.00704874;-5.24978;95.4202;-5.24978;127.114;-9.57124;-13.9801;-23.8647;-7.74835;
0.240029;-0.960158;-0.00304889;-90.9715;-5.25023;19.2261;-0.00312125;-0.00740046;-5.24976;95.3636;-5.24976;127.058;-9.55964;-13.9845;-23.8228;-7.74813;
0.25003;-0.965854;-0.00291721;-90.9173;-5.25025;19.1909;-0.00311215;-0.00775313;-5.24974;95.307;-5.24974;127.002;-9.54736;-13.9871;-23.7809;-7.74792;
0.260031;-0.971039;-0.00283338;-90.8668;-5.25026;19.1578;-0.00310006;-0.00808235;-5.24971;95.2508;-5.24971;126.946;-9.53508;-13.9897;-23.7395;-7.74769;
0.270032;-0.975499;-0.00277101;-90.8121;-5.25028;19.1217;-0.00308464;-0.00843956;-5.24968;95.1947;-5.24968;126.89;-9.52281;-13.9923;-23.6983;-7.74746;
0.280033;-0.979885;-0.00272053;-90.7603;-5.25029;19.0873;-0.00306853;-0.00877748;-5.24966;95.1386;-5.24965;126.835;-9.51053;-13.9949;-23.657;-7.74723;
0.290034;-0.984353;-0.00266829;-90.7069;-5.25031;19.0517;-0.00305055;-0.00912546;-5.24963;95.0824;-5.24962;126.779;-9.49829;-13.9966;-23.6157;-7.74701;
0.300036;-0.989326;-0.00261998;-90.6543;-5.25033;19.0164;-0.00303128;-0.00946887;-5.2496;95.0263;-5.24959;126.723;-9.48608;-13.9976;-23.5744;-7.74678;
0.310037;-0.995992;-0.00257985;-90.601;-5.25034;18.9802;-0.00301058;-0.00981658;-5.24957;94.9692;-5.24956;126.667;-9.47386;-13.9986;-23.5327;-7.74654;
0.320038;-1.00353;-0.00255327;-90.5496;-5.25036;18.9451;-0.00298989;-0.0101516;-5.24953;94.912;-5.24952;126.61;-9.46165;-13.9996;-23.4909;-7.7463;
0.330039;-1.01173;-0.00253831;-90.4955;-5.25038;18.9078;-0.00296779;-0.0105043;-5.2495;94.8547;-5.24949;126.553;-9.44944;-14.0006;-23.4491;-7.74606;
0.34004;-1.01871;-0.00253699;-90.4488;-5.2504;18.8753;-0.00294887;-0.010808;-5.24946;94.7975;-5.24945;126.497;-9.43703;-14.0014;-23.4073;-7.74582;
0.350042;-1.02616;-0.0025456;-90.3942;-5.25042;18.8369;-0.00292732;-0.0111637;-5.24943;94.7403;-5.24942;126.44;-9.42423;-14.0018;-23.3656;-7.74558;
0.360043;-1.03183;-0.00255753;-90.341;-5.25043;18.7992;-0.00290717;-0.0115099;-5.24939;94.6828;-5.24938;126.383;-9.41142;-14.0022;-23.3239;-7.74534;
0.370044;-1.0387;-0.00257292;-90.2919;-5.25045;18.7642;-0.00288939;-0.0118296;-5.24934;94.6253;-5.24934;126.327;-9.39862;-14.0026;-23.2823;-7.7451;
0.380045;-1.04651;-0.00258093;-90.2335;-5.25047;18.7221;-0.00286919;-0.0122095;-5.2493;94.5678;-5.24929;126.27;-9.38582;-14.003;-23.2406;-7.74486;
0.390046;-1.05287;-0.00260033;-90.1823;-5.25049;18.6848;-0.00285245;-0.0125426;-5.24926;94.5103;-5.24925;126.213;-9.3732;-14.0032;-23.199;-7.74461;
0.400048;-1.05865;-0.0026288;-90.1305;-5.25051;18.6469;-0.00283689;-0.0128792;-5.24922;94.4528;-5.24921;126.156;-9.36078;-14.0033;-23.1574;-7.74437;
0.410049;-1.0638;-0.00265984;-90.0795;-5.25053;18.6092;-0.00282295;-0.0132104;-5.24917;94.3947;-5.24916;126.099;-9.34837;-14.0035;-23.1156;-7.74413;
0.42005;-1.06842;-0.0026901;-90.0288;-5.25055;18.5715;-0.00281069;-0.01354;-5.24912;94.3366;-5.24911;126.042;-9.33595;-14.0036;-23.0739;-7.74389;
