Time;CoG Acceleration/X;CoG Acceleration/Y;CoG position/X;CoG position/Y;Speed/X;Speed/Y;CoG position/Yaw;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;
s;m/s²;m/s²;m;m;km/h;km/h;°;m;m;m;m;m;m;m;m;
0;-0.0968671;0.372366;-92.2673;-5.25;19.9997;0.00202439;1.40075e-005;-5.24998;96.1381;-5.24998;127.83;-9.655;-13.9023;-24.1942;-7.75;
0.0100003;-0.500726;0.276727;-92.2358;-5.24999;19.9904;0.00787482;0.000512743;-5.24998;96.1381;-5.24998;127.83;-9.655;-13.9023;-24.1942;-7.75;
0.0200006;-0.810477;0.164768;-92.1802;-5.24995;19.9655;0.0151056;0.00221252;-5.24998;96.1381;-5.24998;127.83;-9.655;-13.9023;-24.1942;-7.75;
0.0300009;-0.857611;0.116485;-92.1247;-5.2499;19.9351;0.0189642;0.00504429;-5.24998;96.1381;-5.24998;127.83;-9.655;-13.9023;-24.1942;-7.75;
0.0400012;-0.86488;0.0959336;-92.0694;-5.24984;19.904;0.0214517;0.00857548;-5.24998;96.1381;-5.24998;127.83;-9.655;-13.9023;-24.1942;-7.75;
0.0500015;-0.869096;0.0885611;-92.014;-5.24976;19.8727;0.0233292;0.012601;-5.24998;96.1381;-5.24998;127.83;-9.655;-13.9023;-24.1942;-7.75;
0.0600018;-0.884425;0.0886777;-91.9589;-5.24968;19.8412;0.0249733;0.0169594;-5.24998;96.1381;-5.24998;127.83;-9.655;-13.9023;-24.1942;-7.75;
0.0700021;-0.902952;0.0923654;-91.906;-5.2496;19.8102;0.0265563;0.0213908;-5.24998;96.1381;-5.24998;127.83;-9.655;-13.9023;-24.1942;-7.75;
0.0800024;-0.916291;0.0974135;-91.851;-5.2495;19.7774;0.0283148;0.0261722;-5.24998;96.1381;-5.24998;127.83;-9.655;-13.9023;-24.1942;-7.75;
0.0900027;-0.923883;0.101598;-91.7959;-5.24939;19.7441;0.0302061;0.0310953;-5.24998;96.1381;-5.24998;127.83;-9.655;-13.9023;-24.1942;-7.75;
0.100003;-0.928792;0.103711;-91.7415;-5.24927;19.711;0.0321597;0.0360513;-5.24998;96.1381;-5.24998;127.83;-9.655;-13.9023;-24.1942;-7.75;
0.110003;-0.932844;0.103336;-91.6866;-5.24914;19.6772;0.0341536;0.0411314;-5.24998;96.1381;-5.24998;127.83;-9.655;-13.9023;-24.1942;-7.75;
0.120004;-0.936733;0.101025;-91.6319;-5.249;19.6434;0.0360856;0.0462329;-5.24998;96.1381;-5.24998;127.83;-9.65269;-13.9058;-24.1942;-7.75;
0.130004;-0.940389;0.0972466;-91.5773;-5.24885;19.6095;0.0379063;0.0513512;-5.24998;96.1381;-5.24998;127.83;-9.64583;-13.9163;-24.1942;-7.75;
0.140004;-0.943311;0.0924457;-91.5225;-5.24868;19.5754;0.0395802;0.0565077;-5.24997;96.1357;-5.24997;127.828;-9.63898;-13.9267;-24.1924;-7.74999;
0.150005;-0.944574;0.087091;-91.4683;-5.24852;19.5413;0.0410415;0.0616341;-5.24996;96.0799;-5.24996;127.772;-9.63212;-13.9372;-24.1508;-7.74979;
0.160005;-0.945057;0.0813732;-91.4138;-5.24834;19.5071;0.042326;0.0667955;-5.24995;96.0242;-5.24995;127.716;-9.62526;-13.9476;-24.1091;-7.74958;
0.170005;-0.945174;0.0755466;-91.3596;-5.24815;19.4729;0.0434029;0.071939;-5.24994;95.9684;-5.24994;127.661;-9.61693;-13.9564;-24.0675;-7.74937;
0.180005;-0.945537;0.0698433;-91.3053;-5.24796;19.4387;0.0442864;0.077094;-5.24993;95.9126;-5.24993;127.605;-9.60583;-13.9622;-24.0259;-7.74917;
0.190006;-0.946097;0.0645588;-91.2516;-5.24776;19.4047;0.0449547;0.0822095;-5.24992;95.8568;-5.24992;127.549;-9.59473;-13.9679;-23.9843;-7.74896;
0.200006;-0.946965;0.0597044;-91.1981;-5.24755;19.3708;0.0454434;0.0873073;-5.24991;95.8008;-5.24991;127.494;-9.58363;-13.9737;-23.9426;-7.74875;
0.210006;-0.948403;0.0552359;-91.1441;-5.24734;19.3365;0.0457832;0.0924594;-5.24989;95.7447;-5.24989;127.438;-9.57253;-13.9795;-23.9009;-7.74853;
0.220007;-0.950871;0.0512177;-91.0889;-5.24712;19.3012;0.0459773;0.0977405;-5.24988;95.6887;-5.24987;127.382;-9.56107;-13.9842;-23.8592;-7.74832;
0.230007;-0.954623;0.0479479;-91.0349;-5.24689;19.2666;0.0460286;0.102913;-5.24986;95.6327;-5.24986;127.326;-9.54887;-13.9867;-23.8175;-7.7481;
0.240007;-0.959465;0.0453199;-90.9812;-5.24667;19.232;0.0459827;0.108053;-5.24984;95.5766;-5.24984;127.27;-9.53667;-13.9893;-23.7759;-7.74789;
0.250008;-0.965013;0.0433099;-90.9278;-5.24644;19.1972;0.0458615;0.113182;-5.24982;95.5206;-5.24982;127.214;-9.52448;-13.9919;-23.7345;-7.74766;
0.260008;-0.970375;0.0419377;-90.8769;-5.24621;19.1639;0.045693;0.11807;-5.2498;95.4647;-5.2498;127.159;-9.51228;-13.9944;-23.693;-7.74743;
0.270008;-0.975067;0.0409652;-90.8217;-5.24596;19.1276;0.0454691;0.123366;-5.24978;95.4087;-5.24978;127.103;-9.49998;-13.9965;-23.6516;-7.7472;
0.280009;-0.979095;0.0402474;-90.7725;-5.24574;19.0949;0.0452479;0.1281;-5.24976;95.3527;-5.24975;127.047;-9.48749;-13.9975;-23.6102;-7.74697;
0.290009;-0.983785;0.0394521;-90.717;-5.24548;19.0579;0.0449765;0.133433;-5.24973;95.2967;-5.24973;126.992;-9.475;-13.9986;-23.5688;-7.74674;
0.300009;-0.988401;0.0387319;-90.6652;-5.24523;19.0232;0.0447031;0.138407;-5.24971;95.2401;-5.2497;126.935;-9.46252;-13.9996;-23.5271;-7.74651;
0.310009;-0.994943;0.038096;-90.6104;-5.24497;18.9861;0.0443928;0.14367;-5.24968;95.1835;-5.24967;126.879;-9.45003;-14.0006;-23.4855;-7.74627;
0.32001;-1.00246;0.0376721;-90.5584;-5.24472;18.9506;0.044086;0.148666;-5.24965;95.1269;-5.24965;126.823;-9.43754;-14.0015;-23.4439;-7.74603;
0.33001;-1.01063;0.037422;-90.5043;-5.24445;18.9134;0.0437618;0.153854;-5.24962;95.0703;-5.24962;126.767;-9.42505;-14.0018;-23.4023;-7.74579;
0.34001;-1.01806;0.0373688;-90.4549;-5.2442;18.879;0.0434656;0.158603;-5.24959;95.0137;-5.24959;126.711;-9.41256;-14.0022;-23.3606;-7.74555;
0.350011;-1.02541;0.037479;-90.4028;-5.24393;18.8424;0.0431624;0.163595;-5.24956;94.9566;-5.24955;126.654;-9.40006;-14.0026;-23.3189;-7.74531;
0.360011;-1.03127;0.037647;-90.3508;-5.24366;18.8056;0.0428704;0.16858;-5.24952;94.8995;-5.24952;126.598;-9.38757;-14.003;-23.2772;-7.74507;
0.370011;-1.03776;0.0378469;-90.2995;-5.24339;18.769;0.0425943;0.173503;-5.24949;94.8423;-5.24948;126.541;-9.37509;-14.0033;-23.2355;-7.74483;
0.380012;-1.04527;0.0379736;-90.246;-5.24311;18.7306;0.0423199;0.178624;-5.24945;94.7852;-5.24945;126.484;-9.36261;-14.0034;-23.1937;-7.74458;
0.390012;-1.05188;0.0382396;-90.1927;-5.24282;18.6918;0.0420608;0.183731;-5.24942;94.7281;-5.24941;126.428;-9.35014;-14.0035;-23.152;-7.74434;
0.400012;-1.05764;0.0396445;-90.1424;-5.24254;18.655;0.0418507;0.188543;-5.24938;94.6707;-5.24937;126.371;-9.33766;-14.0036;-23.1105;-7.7441;
0.410012;-1.06332;0.0405712;-90.0872;-5.24223;18.6143;0.0416798;0.193838;-5.24934;94.6133;-5.24933;126.315;-9.32519;-14.0037;-23.069;-7.74386;
0.420013;-1.06778;0.0403798;-90.0391;-5.24196;18.5786;0.0415376;0.198457;-5.24929;94.556;-5.24929;126.258;-9.31271;-14.0038;-23.0274;-7.74362;
0.430013;-1.07207;0.0405175;-89.9891;-5.24167;18.5412;0.041395;0.203254;-5.24925;94.4986;-5.24924;126.202;-9.30021;-14.0038;-22.9859;-7.74338;
0.440013;-1.07657;0.0408049;-89.9343;-5.24135;18.5001;0.0412537;0.208517;-5.24921;94.4412;-5.2492;126.145;-9.2877;-14.0038;-22.9444;-7.74314;
0.450014;-1.08065;0.0410737;-89.8838;-5.24105;18.4618;0.0411397;0.213373;-5.24916;94.383;-5.24915;126.088;-9.2752;-14.0038;-22.9026;-7.74291;
0.460014;-1.08499;0.0413078;-89.8307;-5.24074;18.4215;0.0410351;0.218467;-5.24911;94.3247;-5.24911;126.03;-9.2627;-14.0038;-22.8608;-7.74267;
0.470014;-1.08938;0.0414473;-89.7794;-5.24042;18.3821;0.040949;0.223402;-5.24906;94.2665;-5.24906;125.973;-9.25019;-14.0038;-22.819;-7.74244;
0.480015;-1.09373;0.0415186;-89.7295;-5.24011;18.3437;0.0408751;0.228189;-5.24902;94.2082;-5.24901;125.916;-9.23766;-14.0037;-22.7772;-7.7422;
0.490015;-1.09845;0.0415253;-89.6777;-5.23979;18.3036;0.0408066;0.233165;-5.24897;94.1499;-5.24896;125.859;-9.22513;-14.0037;-22.7355;-7.74197;
0.500015;-1.10309;0.0414756;-89.6287;-5.23948;18.2653;0.0407473;0.237869;-5.24891;94.0913;-5.2489;125.801;-9.21259;-14.0037;-22.6939;-7.74174;
0.510016;-1.10829;0.0413676;-89.5762;-5.23914;18.2241;0.0406885;0.242905;-5.24886;94.0327;-5.24885;125.744;-9.20006;-14.0036;-22.6523;-7.74152;
0.520016;-1.11337;0.0412254;-89.5269;-5.23882;18.1851;0.0406354;0.247637;-5.2488;93.9741;-5.24879;125.687;-9.18756;-14.0036;-22.6107;-7.74129;
0.530016;-1.11837;0.0410608;-89.4797;-5.23851;18.1476;0.0405856;0.25216;-5.24875;93.9155;-5.24874;125.629;-9.1751;-14.0035;-22.5691;-7.74107;
0.540016;-1.12431;0.0408419;-89.4252;-5.23814;18.1038;0.0405279;0.257396;-5.24869;93.8568;-5.24868;125.572;-9.16264;-14.0035;-22.5275;-7.74084;
0.550017;-1.1298;0.0406231;-89.3761;-5.23781;18.0642;0.0404753;0.262103;-5.24863;93.7976;-5.24862;125.514;-9.15018;-14.0034;-22.4859;-7.74063;
0.560017;-1.13504;0.0404056;-89.3299;-5.23749;18.0266;0.0404245;0.266535;-5.24856;93.7384;-5.24856;125.457;-9.13773;-14.0034;-22.4444;-7.74041;
0.570017;-1.14072;0.0401615;-89.2804;-5.23715;17.986;0.0403684;0.271281;-5.2485;93.6792;-5.24849;125.399;-9.12524;-14.0033;-22.4029;-7.7402;
0.580018;-1.14716;0.0398794;-89.2245;-5.23676;17.94;0.0403028;0.276635;-5.24844;93.62;-5.24843;125.341;-9.1127;-14.0032;-22.3614;-7.73998;
0.590018;-1.15277;0.0396338;-89.176;-5.23641;17.8996;0.0402434;0.281285;-5.24837;93.5608;-5.24837;125.284;-9.10016;-14.0032;-22.3198;-7.73977;
0.600018;-1.15839;0.039388;-89.1274;-5.23606;17.8588;0.0401817;0.285951;-5.2483;93.5008;-5.2483;125.225;-9.08762;-14.0031;-22.2783;-7.73956;
0.610019;-1.16424;0.0391322;-89.0765;-5.23569;17.8159;0.0401153;0.290827;-5.24823;93.4407;-5.24823;125.167;-9.07507;-14.0031;-22.2367;-7.73936;
0.620019;-1.16972;0.0388936;-89.0287;-5.23534;17.7753;0.040051;0.295403;-5.24816;93.3807;-5.24816;125.109;-9.06254;-14.003;-22.1951;-7.73916;
0.630019;-1.17563;0.0386372;-88.977;-5.23495;17.731;0.0399792;0.30036;-5.24809;93.3207;-5.24809;125.051;-9.05002;-14.0029;-22.1535;-7.73896;
0.640019;-1.18119;0.0383974;-88.9282;-5.23458;17.689;0.0399097;0.305033;-5.24802;93.2606;-5.24802;124.993;-9.03751;-14.0029;-22.112;-7.73875;
0.65002;-1.18671;0.0381607;-88.8797;-5.23422;17.6469;0.0398391;0.309679;-5.24794;93.1994;-5.24794;124.934;-9.02499;-14.0028;-22.0702;-7.73856;
0.66002;-1.19232;0.037922;-88.8304;-5.23383;17.6037;0.0397655;0.314408;-5.24787;93.1383;-5.24786;124.875;-9.01247;-14.0027;-22.0284;-7.73837;
0.67002;-1.19778;0.0376935;-88.7825;-5.23346;17.5615;0.0396926;0.318995;-5.24779;93.0772;-5.24779;124.816;-8.99998;-14.0027;-21.9866;-7.73818;
0.680021;-1.20357;0.0374567;-88.7318;-5.23306;17.5165;0.0396141;0.323847;-5.24771;93.016;-5.24771;124.757;-8.98754;-14.0026;-21.9449;-7.73799;
0.690021;-1.20917;0.0372353;-88.6831;-5.23267;17.473;0.0395375;0.328515;-5.24763;92.9548;-5.24763;124.698;-8.9751;-14.0025;-21.9031;-7.7378;
0.700021;-1.21442;0.0370339;-88.6376;-5.23231;17.432;0.0394653;0.332876;-5.24755;92.8932;-5.24755;124.639;-8.96267;-14.0025;-21.8615;-7.73763;
0.710022;-1.2203;0.0363071;-88.5869;-5.2319;17.386;0.0393678;0.33773;-5.24746;92.8315;-5.24747;124.579;-8.95023;-14.0024;-21.82;-7.73745;
0.720022;-1.22586;0.0353249;-88.5392;-5.23151;17.3425;0.0392341;0.342287;-5.24738;92.7699;-5.24738;124.52;-8.93776;-14.0023;-21.7784;-7.73728;
0.730022;-1.23157;0.0356721;-88.4906;-5.2311;17.2979;0.0391251;0.346923;-5.24729;92.7082;-5.2473;124.461;-8.92521;-14.0023;-21.7368;-7.7371;
0.740023;-1.23722;0.0356889;-88.4428;-5.2307;17.2536;0.039031;0.351484;-5.24721;92.6465;-5.24721;124.402;-8.91267;-14.0022;-21.6953;-7.73693;
0.750023;-1.24245;0.0355338;-88.3988;-5.23033;17.2126;0.0389492;0.355674;-5.24711;92.5841;-5.24712;124.342;-8.90013;-14.0021;-21.6537;-7.73677;
0.760023;-1.24855;0.0352853;-88.3477;-5.2299;17.1645;0.0388539;0.360543;-5.24702;92.5216;-5.24703;124.283;-8.88759;-14.0021;-21.6122;-7.73661;
0.770023;-1.25438;0.0350311;-88.299;-5.22948;17.1184;0.0387617;0.365179;-5.24693;92.4591;-5.24694;124.223;-8.87507;-14.002;-21.5706;-7.73645;
0.780024;-1.26003;0.0346817;-88.2519;-5.22907;17.0736;0.0386669;0.369662;-5.24684;92.3967;-5.24685;124.164;-8.86261;-14.0019;-21.5291;-7.73629;
0.790024;-1.26579;0.0317759;-88.2039;-5.22865;17.0274;0.0384451;0.374222;-5.24674;92.3342;-5.24676;124.104;-8.85015;-14.0019;-21.4875;-7.73613;
0.800024;-1.27151;0.0328307;-88.1565;-5.22823;16.9816;0.0382869;0.378704;-5.24664;92.2709;-5.24666;124.044;-8.83769;-14.0018;-21.4459;-7.73598;
0.810025;-1.27697;0.0331516;-88.1112;-5.22783;16.9375;0.038165;0.38298;-5.24654;92.2076;-5.24657;123.984;-8.82523;-14.0017;-21.4044;-7.73583;
0.820025;-1.28256;0.0331056;-88.0648;-5.22741;16.892;0.0380529;0.387355;-5.24644;92.1442;-5.24647;123.924;-8.81276;-14.0017;-21.3628;-7.73569;
0.830025;-1.28823;0.0328972;-88.0176;-5.22698;16.8454;0.037942;0.391792;-5.24634;92.0809;-5.24637;123.863;-8.80027;-14.0016;-21.3212;-7.73554;
0.840026;-1.2939;0.0326436;-87.9704;-5.22655;16.7984;0.0378299;0.396234;-5.24624;92.0176;-5.24627;123.803;-8.78777;-14.0015;-21.2797;-7.73539;
0.850026;-1.29957;0.032396;-87.9231;-5.22612;16.751;0.0377159;0.400686;-5.24614;91.9531;-5.24617;123.742;-8.77528;-14.0015;-21.2379;-7.73526;
0.860026;-1.3051;0.0321797;-87.8768;-5.22569;16.7043;0.0376033;0.40504;-5.24603;91.8887;-5.24607;123.682;-8.76278;-14.0014;-21.1962;-7.73513;
0.870026;-1.31017;0.0320107;-87.8343;-5.22529;16.6611;0.0374997;0.409038;-5.24592;91.8243;-5.24596;123.621;-8.75027;-14.0013;-21.1544;-7.73499;
0.880027;-1.3162;0.031838;-87.7835;-5.22481;16.6092;0.0373773;0.413807;-5.24581;91.7599;-5.24586;123.56;-8.73771;-14.0013;-21.1127;-7.73486;
0.890027;-1.32141;0.0304264;-87.7394;-5.22439;16.5637;0.0372307;0.417952;-5.24571;91.6955;-5.24575;123.499;-8.72515;-14.0012;-21.0709;-7.73473;
0.900027;-1.32682;0.0306579;-87.6936;-5.22395;16.5162;0.0370801;0.422243;-5.24559;91.6304;-5.24564;123.438;-8.71259;-14.0011;-21.0293;-7.73461;
0.910028;-1.33219;0.0308927;-87.648;-5.22351;16.4684;0.0369566;0.426517;-5.24548;91.5654;-5.24553;123.377;-8.70003;-14.0011;-20.9877;-7.73449;
0.920028;-1.33733;0.0308934;-87.604;-5.22308;16.4222;0.0368483;0.430623;-5.24536;91.5003;-5.24542;123.315;-8.68751;-14.001;-20.9461;-7.73437;
0.930028;-1.34241;0.0307837;-87.5605;-5.22266;16.3762;0.0367455;0.434688;-5.24525;91.4353;-5.24531;123.254;-8.67506;-14.0009;-20.9044;-7.73425;
0.940029;-1.34807;0.0306007;-87.5117;-5.22217;16.3242;0.0366325;0.439244;-5.24513;91.3702;-5.2452;123.193;-8.66261;-14.0009;-20.8628;-7.73414;
0.950029;-1.35357;0.0304003;-87.464;-5.2217;16.2728;0.0365226;0.443703;-5.24501;91.3056;-5.24508;123.133;-8.65017;-14.0008;-20.822;-7.73403;
0.960029;-1.35875;0.0302117;-87.4188;-5.22125;16.2239;0.0364189;0.447923;-5.2449;91.2409;-5.24497;123.072;-8.63772;-14.0007;-20.7811;-7.73393;
0.97003;-1.36368;0.0300367;-87.3755;-5.22081;16.1768;0.03632;0.451963;-5.24478;91.1762;-5.24485;123.011;-8.62523;-14.0007;-20.7402;-7.73382;
0.98003;-1.3689;0.0298567;-87.3293;-5.22034;16.1262;0.0362151;0.45627;-5.24466;91.1115;-5.24474;122.951;-8.61268;-14.0006;-20.6994;-7.73372;
0.99003;-1.37327;0.0297087;-87.2903;-5.21994;16.0831;0.0361272;0.459907;-5.24454;91.0469;-5.24463;122.89;-8.60013;-14.0005;-20.6585;-7.73362;
1.00003;-1.37853;0.0295311;-87.2431;-5.21945;16.0307;0.0360218;0.464312;-5.24441;90.9791;-5.2445;122.827;-8.58757;-14.0005;-20.6162;-7.73352;
1.01003;-1.38334;0.0269481;-87.1992;-5.219;15.9815;0.0358651;0.46841;-5.24428;90.911;-5.24438;122.764;-8.57502;-14.0004;-20.5737;-7.73343;
1.02003;-1.38809;0.0270678;-87.1557;-5.21854;15.9326;0.0356778;0.472449;-5.24415;90.843;-5.24425;122.7;-8.56248;-14.0003;-20.5312;-7.73333;
1.03003;-1.39282;0.0278339;-87.112;-5.21808;15.8831;0.035535;0.476499;-5.24402;90.7749;-5.24413;122.637;-8.54997;-14.0003;-20.4887;-7.73323;
1.04003;-1.39762;0.0279803;-87.0669;-5.2176;15.8316;0.0354124;0.480666;-5.24389;90.7069;-5.244;122.574;-8.53746;-14.0002;-20.4463;-7.73314;
1.05003;-1.40263;0.0278296;-87.0193;-5.2171;15.777;0.0352908;0.485059;-5.24376;90.6407;-5.24387;122.512;-8.52495;-14.0001;-20.4055;-7.73306;
1.06003;-1.40699;0.0275909;-86.9772;-5.21664;15.7283;0.0351834;0.48894;-5.24363;90.5744;-5.24375;122.451;-8.51244;-14.0001;-20.3647;-7.73298;
1.07003;-1.41159;0.0273088;-86.9322;-5.21616;15.6759;0.0350658;0.493095;-5.24349;90.5082;-5.24362;122.39;-8.49996;-14;-20.3239;-7.7329;
1.08003;-1.41544;0.0270847;-86.8939;-5.21574;15.631;0.0349638;0.496624;-5.24336;90.442;-5.2435;122.328;-8.48752;-13.9999;-20.2831;-7.73282;
1.09003;-1.41981;0.0268534;-86.8497;-5.21526;15.579;0.0348445;0.500696;-5.24323;90.3758;-5.24337;122.267;-8.47509;-13.9999;-20.2423;-7.73274;
1.10003;-1.42417;0.0265984;-86.8048;-5.21476;15.5259;0.0347214;0.504827;-5.24309;90.3064;-5.24323;122.203;-8.46266;-13.9998;-20.1999;-7.73266;
1.11003;-1.42817;0.0233097;-86.7624;-5.21429;15.4753;0.0345089;0.50873;-5.24295;90.2367;-5.2431;122.138;-8.45023;-13.9997;-20.1575;-7.73259;
1.12003;-1.43235;0.0247533;-86.7178;-5.2138;15.4217;0.0343151;0.512815;-5.2428;90.1669;-5.24296;122.074;-8.43776;-13.9997;-20.115;-7.73252;
1.13003;-1.43643;0.02525;-86.6731;-5.21329;15.3678;0.0341616;0.516898;-5.24266;90.0972;-5.24282;122.01;-8.42521;-13.9996;-20.0726;-7.73245;
1.14003;-1.44007;0.0252905;-86.6322;-5.21283;15.318;0.0340367;0.520629;-5.24252;90.0275;-5.24269;121.945;-8.41265;-13.9995;-20.0301;-7.73237;
1.15004;-1.44372;0.0251354;-86.5902;-5.21236;15.2667;0.0339136;0.524451;-5.24237;89.9585;-5.24255;121.882;-8.4001;-13.9994;-19.9886;-7.73231;
