Time;CoG Acceleration/X;CoG Acceleration/Y;CoG position/X;CoG position/Y;Speed/X;Speed/Y;CoG position/Yaw;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;
s;m/s²;m/s²;m;m;km/h;km/h;°;m;m;m;m;m;m;m;m;
0;-0.0945144;-0.0874313;-92.2673;-5.25;19.9998;-0.000475786;-3.29223e-006;-5.24998;96.1403;-5.24998;127.832;-9.655;-13.9023;-24.1942;-7.75;
0.010001;-0.541989;-0.062537;-92.2324;-5.25;19.9894;-0.00199535;-0.000132914;-5.24998;96.1403;-5.24998;127.832;-9.655;-13.9023;-24.1942;-7.75;
0.020002;-0.816357;-0.0375671;-92.1768;-5.25001;19.9638;-0.00361916;-0.000553666;-5.24998;96.1403;-5.24998;127.832;-9.655;-13.9023;-24.1942;-7.75;
0.030003;-0.857581;-0.0269159;-92.1211;-5.25002;19.9332;-0.00449047;-0.00123513;-5.24998;96.1403;-5.24998;127.832;-9.655;-13.9023;-24.1942;-7.75;
0.040004;-0.864215;-0.0223115;-92.0658;-5.25004;19.9022;-0.00506276;-0.00206972;-5.24998;96.1403;-5.24998;127.832;-9.655;-13.9023;-24.1942;-7.75;
0.050005;-0.868629;-0.0207483;-92.0105;-5.25006;19.8709;-0.00549535;-0.00302117;-5.24998;96.1403;-5.24998;127.832;-9.655;-13.9023;-24.1942;-7.75;
0.060006;-0.88489;-0.020831;-91.955;-5.25008;19.8392;-0.00588238;-0.00405392;-5.24998;96.1403;-5.24998;127.832;-9.655;-13.9023;-24.1942;-7.75;
0.070007;-0.904938;-0.0217184;-91.8997;-5.2501;19.8068;-0.00627068;-0.00514418;-5.24998;96.1403;-5.24998;127.832;-9.655;-13.9023;-24.1942;-7.75;
0.080008;-0.917196;-0.0229923;-91.8447;-5.25012;19.7739;-0.00668617;-0.0062698;-5.24998;96.1403;-5.24998;127.832;-9.655;-13.9023;-24.1942;-7.75;
0.090009;-0.924087;-0.0239161;-91.7897;-5.25015;19.7406;-0.00713276;-0.00742611;-5.24998;96.1403;-5.24998;127.832;-9.655;-13.9023;-24.1942;-7.75;
0.10001;-0.928712;-0.0243535;-91.7348;-5.25018;19.7072;-0.00759717;-0.00860199;-5.24998;96.1403;-5.24998;127.832;-9.655;-13.9023;-24.1942;-7.75;
0.110011;-0.93251;-0.0242341;-91.6826;-5.2502;19.6751;-0.00804211;-0.0097367;-5.24998;96.1403;-5.24998;127.832;-9.655;-13.9023;-24.1942;-7.75;
0.120012;-0.93645;-0.023656;-91.6278;-5.25024;19.6413;-0.00849428;-0.0109347;-5.24998;96.1403;-5.24998;127.832;-9.655;-13.9023;-24.1942;-7.75;
0.130013;-0.940268;-0.0227061;-91.5713;-5.25027;19.6062;-0.00893294;-0.012178;-5.24998;96.1403;-5.24998;127.832;-9.655;-13.9023;-24.1942;-7.75;
0.140014;-0.943222;-0.02155;-91.5159;-5.25031;19.5716;-0.00932738;-0.013403;-5.24998;96.1403;-5.24998;127.832;-9.655;-13.9023;-24.1942;-7.75;
0.150015;-0.944529;-0.020286;-91.462;-5.25035;19.5378;-0.00966391;-0.0145964;-5.24997;96.1088;-5.24997;127.801;-9.65047;-13.9091;-24.1707;-7.74988;
0.160016;-0.944415;-0.0190138;-91.4102;-5.25039;19.5052;-0.0099455;-0.0157481;-5.24996;96.0534;-5.24996;127.746;-9.64354;-13.9196;-24.1293;-7.74968;
0.170017;-0.944729;-0.01762;-91.3553;-5.25044;19.4706;-0.0101995;-0.0169714;-5.24995;95.998;-5.24995;127.69;-9.6366;-13.93;-24.088;-7.74947;
0.180018;-0.94532;-0.0162726;-91.3006;-5.25048;19.4361;-0.0104032;-0.0181895;-5.24994;95.9425;-5.24994;127.635;-9.62967;-13.9404;-24.0466;-7.74927;
0.190019;-0.945916;-0.0150475;-91.2469;-5.25053;19.4021;-0.0105559;-0.0193884;-5.24993;95.8871;-5.24993;127.58;-9.62273;-13.9509;-24.0052;-7.74906;
0.20002;-0.946766;-0.0139163;-91.1935;-5.25058;19.3683;-0.0106678;-0.0205814;-5.24992;95.8313;-5.24991;127.524;-9.61324;-13.9584;-23.9637;-7.74885;
0.210021;-0.948124;-0.0129486;-91.1434;-5.25062;19.3364;-0.0107396;-0.0217048;-5.2499;95.7752;-5.2499;127.468;-9.60218;-13.9642;-23.9219;-7.74864;
0.220022;-0.950717;-0.0119687;-91.0859;-5.25068;19.2997;-0.0107866;-0.0229936;-5.24988;95.7191;-5.24988;127.412;-9.59112;-13.9699;-23.8802;-7.74842;
0.230023;-0.954399;-0.0112313;-91.0337;-5.25073;19.2663;-0.0107974;-0.0241652;-5.24987;95.6629;-5.24987;127.356;-9.58007;-13.9756;-23.8385;-7.74821;
0.240024;-0.959112;-0.0106359;-90.9819;-5.25078;19.2328;-0.0107868;-0.0253308;-5.24985;95.6068;-5.24985;127.3;-9.56901;-13.9814;-23.7967;-7.748;
0.250025;-0.965032;-0.0101378;-90.9251;-5.25084;19.196;-0.0107562;-0.026608;-5.24983;95.5506;-5.24983;127.244;-9.5572;-13.9851;-23.755;-7.74777;
0.260026;-0.970551;-0.00981369;-90.8729;-5.25089;19.1618;-0.0107151;-0.0277832;-5.24981;95.4944;-5.24981;127.188;-9.54496;-13.9877;-23.7134;-7.74754;
0.270027;-0.974645;-0.00961218;-90.8233;-5.25095;19.1291;-0.0106675;-0.0289014;-5.24979;95.4382;-5.24979;127.132;-9.53273;-13.9902;-23.6718;-7.74731;
0.280028;-0.979186;-0.00942542;-90.7685;-5.251;19.0928;-0.0106096;-0.0301375;-5.24977;95.382;-5.24976;127.076;-9.52049;-13.9928;-23.6302;-7.74708;
0.290029;-0.983767;-0.0092428;-90.7142;-5.25106;19.0566;-0.0105469;-0.0313612;-5.24975;95.3258;-5.24974;127.02;-9.50825;-13.9954;-23.5886;-7.74685;
0.30003;-0.988729;-0.00906561;-90.6595;-5.25112;19.0198;-0.0104786;-0.0325941;-5.24972;95.2694;-5.24972;126.964;-9.49602;-13.997;-23.5471;-7.74662;
0.310031;-0.995186;-0.00892394;-90.6066;-5.25118;18.9841;-0.010408;-0.0337852;-5.24969;95.2129;-5.24969;126.908;-9.4838;-13.998;-23.5055;-7.74638;
0.320032;-1.00238;-0.00883199;-90.5573;-5.25124;18.9504;-0.0103396;-0.0348949;-5.24966;95.1564;-5.24966;126.852;-9.47158;-13.999;-23.4639;-7.74614;
0.330033;-1.00995;-0.00877791;-90.5072;-5.2513;18.9159;-0.0102691;-0.0360227;-5.24964;95.0999;-5.24963;126.796;-9.45936;-14;-23.4224;-7.7459;
0.340034;-1.01861;-0.00876361;-90.4496;-5.25137;18.8758;-0.0101881;-0.0373205;-5.24961;95.0434;-5.2496;126.74;-9.44713;-14.001;-23.3808;-7.74567;
0.350035;-1.02536;-0.00878925;-90.4006;-5.25143;18.8414;-0.0101212;-0.0384218;-5.24958;94.9865;-5.24957;126.684;-9.43463;-14.0017;-23.3392;-7.74543;
0.360036;-1.03138;-0.00883179;-90.3447;-5.25149;18.8018;-0.0100477;-0.03968;-5.24954;94.9293;-5.24954;126.627;-9.42187;-14.0021;-23.2974;-7.74518;
0.370037;-1.03803;-0.00888247;-90.2965;-5.25155;18.7675;-0.0099872;-0.0407618;-5.24951;94.8721;-5.2495;126.571;-9.40911;-14.0025;-23.2556;-7.74494;
0.380038;-1.04571;-0.00890911;-90.24;-5.25162;18.7268;-0.0099193;-0.0420323;-5.24947;94.8149;-5.24947;126.514;-9.39636;-14.0028;-23.2139;-7.7447;
0.390039;-1.05222;-0.00897452;-90.1878;-5.25169;18.6888;-0.0098601;-0.0432058;-5.24944;94.7578;-5.24943;126.457;-9.3836;-14.0032;-23.1721;-7.74446;
0.40004;-1.05808;-0.00906948;-90.1362;-5.25176;18.651;-0.00980574;-0.0443647;-5.2494;94.7004;-5.24939;126.401;-9.371;-14.0034;-23.1305;-7.74422;
0.410041;-1.06335;-0.0091787;-90.0842;-5.25183;18.6127;-0.00975635;-0.0455314;-5.24936;94.643;-5.24935;126.344;-9.35848;-14.0036;-23.0889;-7.74398;
0.420042;-1.06759;-0.00927431;-90.0383;-5.25189;18.5786;-0.00971726;-0.0465615;-5.24932;94.5856;-5.24931;126.287;-9.34597;-14.0037;-23.0473;-7.74374;
0.430043;-1.07246;-0.00938032;-89.9813;-5.25196;18.536;-0.00967493;-0.0478398;-5.24927;94.5282;-5.24927;126.231;-9.33345;-14.0038;-23.0057;-7.7435;
0.440044;-1.07665;-0.00945929;-89.9299;-5.25203;18.4974;-0.00964172;-0.0489923;-5.24923;94.4708;-5.24922;126.174;-9.32094;-14.0039;-22.9642;-7.74326;
0.450045;-1.08081;-0.00952165;-89.8785;-5.25211;18.4584;-0.00961237;-0.0501454;-5.24919;94.413;-5.24918;126.117;-9.30845;-14.0039;-22.9226;-7.74302;
0.460046;-1.08502;-0.00956593;-89.8271;-5.25218;18.4193;-0.00958652;-0.0512985;-5.24914;94.355;-5.24913;126.06;-9.29599;-14.0039;-22.8809;-7.74279;
0.470047;-1.08936;-0.00959134;-89.7763;-5.25225;18.3804;-0.00956413;-0.0524348;-5.24909;94.2969;-5.24908;126.003;-9.28352;-14.0039;-22.8393;-7.74255;
0.480048;-1.09388;-0.00960344;-89.7248;-5.25232;18.3407;-0.00954366;-0.0535891;-5.24904;94.2388;-5.24903;125.946;-9.27105;-14.0039;-22.7976;-7.74232;
0.490049;-1.09849;-0.00960392;-89.6742;-5.2524;18.3015;-0.00952528;-0.0547211;-5.24899;94.1808;-5.24898;125.889;-9.25859;-14.0039;-22.756;-7.74208;
0.50005;-1.10337;-0.00959362;-89.6229;-5.25248;18.2615;-0.00950806;-0.0558697;-5.24894;94.1225;-5.24893;125.832;-9.24609;-14.0039;-22.7144;-7.74185;
0.510051;-1.10826;-0.00957437;-89.5737;-5.25255;18.2228;-0.00949267;-0.0569708;-5.24889;94.064;-5.24888;125.775;-9.23357;-14.0039;-22.6729;-7.74163;
0.520052;-1.11356;-0.00872615;-89.5223;-5.25263;18.1821;-0.0094579;-0.0581203;-5.24883;94.0055;-5.24882;125.717;-9.22105;-14.0038;-22.6314;-7.7414;
0.530053;-1.11854;-0.00806502;-89.4755;-5.2527;18.1449;-0.00939536;-0.0591624;-5.24878;93.947;-5.24877;125.66;-9.20853;-14.0038;-22.5899;-7.74118;
0.540054;-1.12376;-0.00865958;-89.4276;-5.25277;18.1065;-0.00934868;-0.0602209;-5.24872;93.8885;-5.24871;125.603;-9.19601;-14.0038;-22.5484;-7.74095;
0.550055;-1.13001;-0.008897;-89.3716;-5.25286;18.0613;-0.0093138;-0.0614511;-5.24866;93.8295;-5.24865;125.545;-9.18351;-14.0037;-22.5067;-7.74073;
0.560056;-1.13576;-0.0089038;-89.321;-5.25294;18.02;-0.00928896;-0.0625602;-5.2486;93.77;-5.24859;125.487;-9.17102;-14.0037;-22.465;-7.74052;
0.570057;-1.14106;-0.0088431;-89.2749;-5.25302;17.9823;-0.00926706;-0.0635675;-5.24853;93.7104;-5.24853;125.429;-9.15852;-14.0036;-22.4233;-7.7403;
0.580058;-1.1466;-0.00875601;-89.2269;-5.2531;17.9427;-0.00924328;-0.0646156;-5.24847;93.6509;-5.24846;125.371;-9.14603;-14.0035;-22.3815;-7.74008;
0.590059;-1.15298;-0.00866108;-89.1717;-5.25319;17.8967;-0.0092143;-0.0658202;-5.24841;93.5914;-5.2484;125.313;-9.13354;-14.0035;-22.3398;-7.73987;
0.60006;-1.15873;-0.00859089;-89.1218;-5.25327;17.8549;-0.00918693;-0.066908;-5.24834;93.5317;-5.24833;125.255;-9.12102;-14.0034;-22.2982;-7.73966;
0.610061;-1.16438;-0.0085381;-89.0728;-5.25335;17.8135;-0.00915949;-0.067977;-5.24827;93.4718;-5.24826;125.197;-9.10849;-14.0034;-22.2567;-7.73946;
0.620062;-1.17005;-0.0085;-89.0233;-5.25344;17.7715;-0.00913184;-0.069054;-5.2482;93.412;-5.24819;125.139;-9.09596;-14.0033;-22.2152;-7.73926;
0.630063;-1.17512;-0.00847604;-88.9789;-5.25352;17.7335;-0.00910743;-0.0700214;-5.24813;93.3521;-5.24813;125.081;-9.08343;-14.0032;-22.1737;-7.73905;
0.640064;-1.181;-0.0084559;-88.9274;-5.25361;17.689;-0.00907994;-0.0711437;-5.24806;93.2922;-5.24806;125.023;-9.07089;-14.0032;-22.1323;-7.73885;
0.650065;-1.18684;-0.00843988;-88.876;-5.2537;17.6444;-0.00905366;-0.0722608;-5.24799;93.2316;-5.24798;124.965;-9.05838;-14.0031;-22.0906;-7.73866;
0.660066;-1.19188;-0.00842688;-88.8317;-5.25378;17.6057;-0.00903184;-0.0732256;-5.24791;93.1704;-5.24791;124.906;-9.04586;-14.0031;-22.0488;-7.73846;
0.670067;-1.19735;-0.00841164;-88.7837;-5.25386;17.5634;-0.00900933;-0.0742702;-5.24783;93.1092;-5.24783;124.847;-9.03335;-14.003;-22.007;-7.73827;
0.680068;-1.20323;-0.00839348;-88.7322;-5.25396;17.5177;-0.00898633;-0.0753896;-5.24775;93.048;-5.24775;124.788;-9.02084;-14.0029;-21.9651;-7.73808;
0.690069;-1.20924;-0.0083735;-88.6799;-5.25405;17.4709;-0.00896398;-0.0765274;-5.24767;92.9868;-5.24767;124.729;-9.00832;-14.0029;-21.9233;-7.73789;
0.70007;-1.21481;-0.00844876;-88.6316;-5.25414;17.4275;-0.00894777;-0.0775769;-5.24759;92.9253;-5.24759;124.669;-8.99585;-14.0028;-21.8816;-7.73771;
0.710071;-1.22043;-0.00973391;-88.5833;-5.25423;17.3836;-0.00899184;-0.0786327;-5.24751;92.8636;-5.24751;124.61;-8.98339;-14.0027;-21.8401;-7.73754;
0.720072;-1.2258;-0.00907605;-88.5372;-5.25432;17.3416;-0.00900649;-0.0796458;-5.24742;92.802;-5.24743;124.551;-8.97093;-14.0027;-21.7985;-7.73736;
0.730073;-1.23104;-0.00879222;-88.4927;-5.25441;17.3006;-0.00900549;-0.0806304;-5.24734;92.7403;-5.24734;124.492;-8.95847;-14.0026;-21.7569;-7.73719;
0.740074;-1.23725;-0.00866366;-88.4401;-5.25451;17.252;-0.00899772;-0.0817958;-5.24725;92.6786;-5.24726;124.433;-8.94601;-14.0025;-21.7154;-7.73701;
0.750075;-1.24307;-0.00863527;-88.3911;-5.2546;17.2063;-0.00898912;-0.0828847;-5.24716;92.617;-5.24717;124.374;-8.93352;-14.0025;-21.6741;-7.73685;
0.760076;-1.24879;-0.00862868;-88.3432;-5.2547;17.1612;-0.00898156;-0.0839498;-5.24707;92.5555;-5.24708;124.315;-8.92102;-14.0024;-21.6332;-7.73669;
0.770077;-1.2545;-0.0086163;-88.2955;-5.25479;17.1161;-0.0089752;-0.0850109;-5.24698;92.4939;-5.24699;124.256;-8.90852;-14.0023;-21.5923;-7.73653;
0.780078;-1.26023;-0.0085884;-88.2478;-5.25489;17.0706;-0.00896962;-0.086073;-5.24689;92.4324;-5.2469;124.198;-8.89602;-14.0023;-21.5513;-7.73637;
0.790079;-1.26591;-0.00854011;-88.2006;-5.25499;17.0253;-0.00896431;-0.0871247;-5.2468;92.3709;-5.24681;124.139;-8.88352;-14.0022;-21.5104;-7.73621;
0.80008;-1.27154;-0.00847532;-88.1539;-5.25508;16.98;-0.00895857;-0.0881654;-5.2467;92.3082;-5.24672;124.079;-8.8712;-14.0021;-21.4689;-7.73606;
0.810081;-1.27681;-0.00840413;-88.1102;-5.25517;16.9375;-0.0089524;-0.089139;-5.2466;92.2441;-5.24662;124.018;-8.85897;-14.0021;-21.4269;-7.73591;
0.820082;-1.28272;-0.00831479;-88.061;-5.25528;16.8893;-0.00894414;-0.0902334;-5.2465;92.18;-5.24652;123.958;-8.84674;-14.002;-21.3848;-7.73576;
0.830083;-1.28849;-0.0082219;-88.0131;-5.25538;16.8419;-0.00893425;-0.0913022;-5.2464;92.1159;-5.24643;123.897;-8.83451;-14.0019;-21.3427;-7.73561;
0.840084;-1.29376;-0.00813565;-87.9692;-5.25547;16.7982;-0.00892376;-0.0922796;-5.2463;92.0518;-5.24633;123.836;-8.82229;-14.0019;-21.3006;-7.73547;
0.850085;-1.29946;-0.00804313;-87.9216;-5.25557;16.7506;-0.00891063;-0.0933398;-5.24619;91.9875;-5.24623;123.775;-8.80978;-14.0018;-21.2587;-7.73533;
0.860086;-1.30525;-0.00795147;-87.8731;-5.25568;16.7016;-0.00889567;-0.0944212;-5.24609;91.9229;-5.24612;123.714;-8.79701;-14.0017;-21.2168;-7.73519;
0.870087;-1.31028;-0.00787556;-87.8309;-5.25577;16.6588;-0.00888123;-0.0953612;-5.24598;91.8584;-5.24602;123.653;-8.78423;-14.0017;-21.175;-7.73506;
0.880088;-1.31626;-0.00778972;-87.7806;-5.25588;16.6072;-0.0088626;-0.0964838;-5.24587;91.7939;-5.24591;123.592;-8.77146;-14.0016;-21.1332;-7.73493;
0.890089;-1.32174;-0.00771553;-87.7343;-5.25599;16.5595;-0.00884434;-0.097515;-5.24576;91.7293;-5.24581;123.531;-8.75869;-14.0015;-21.0913;-7.73479;
0.90009;-1.32719;-0.00764552;-87.6881;-5.25609;16.5116;-0.0088252;-0.0985455;-5.24565;91.6646;-5.2457;123.47;-8.74605;-14.0015;-21.0497;-7.73467;
0.910091;-1.33241;-0.0075824;-87.6437;-5.25619;16.4651;-0.00880599;-0.0995357;-5.24554;91.5997;-5.24559;123.409;-8.73347;-14.0014;-21.0081;-7.73455;
0.920092;-1.33797;-0.00751843;-87.5962;-5.2563;16.415;-0.00878474;-0.100597;-5.24542;91.5348;-5.24548;123.348;-8.7209;-14.0013;-20.9666;-7.73443;
0.930093;-1.3432;-0.00746072;-87.5513;-5.2564;16.3674;-0.00876421;-0.101598;-5.24531;91.4699;-5.24537;123.287;-8.70832;-14.0013;-20.9251;-7.73431;
0.940094;-1.34844;-0.0074049;-87.5061;-5.25651;16.3192;-0.00874315;-0.102606;-5.2452;91.405;-5.24526;123.226;-8.69575;-14.0012;-20.8835;-7.73419;
0.950095;-1.35361;-0.00735146;-87.4612;-5.25661;16.271;-0.00872189;-0.103606;-5.24508;91.3394;-5.24514;123.164;-8.68326;-14.0011;-20.8418;-7.73408;
0.960096;-1.35873;-0.00729949;-87.4165;-5.25672;16.2226;-0.00870049;-0.104602;-5.24496;91.2731;-5.24503;123.102;-8.67081;-14.001;-20.8;-7.73398;
0.970097;-1.36394;-0.00724714;-87.3708;-5.25683;16.1728;-0.00867835;-0.105622;-5.24483;91.2069;-5.24491;123.04;-8.65837;-14.001;-20.7581;-7.73387;
0.980098;-1.36903;-0.00719621;-87.3257;-5.25693;16.1233;-0.00865636;-0.106628;-5.24471;91.1406;-5.24479;122.978;-8.64592;-14.0009;-20.7163;-7.73376;
0.990099;-1.3739;-0.00714747;-87.2823;-5.25704;16.0754;-0.00863503;-0.107596;-5.24459;91.0744;-5.24467;122.916;-8.63348;-14.0008;-20.6744;-7.73366;
1.0001;-1.37889;-0.0070971;-87.2373;-5.25715;16.0254;-0.00861279;-0.108598;-5.24447;91.008;-5.24455;122.854;-8.62098;-14.0008;-20.6327;-7.73356;
1.0101;-1.38378;-0.00945793;-87.1929;-5.25726;15.9757;-0.00867745;-0.109592;-5.24434;90.9414;-5.24443;122.792;-8.60845;-14.0007;-20.5912;-7.73346;
