Time;CoG Acceleration/X;CoG Acceleration/Y;CoG position/X;CoG position/Y;Speed/X;Speed/Y;CoG position/Yaw;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;CoG position/X;CoG position/Y;
s;m/s²;m/s²;m;m;km/h;km/h;°;m;m;m;m;m;m;m;m;
0;0.0286675;-0.0438546;-39.7105;-5.25;20;-0.000238182;-1.64642e-006;-5.24998;38.3009;-5.24998;99.5787;9.655;-14.3368;-21.8751;-7.75;
0.0100007;0.358428;-0.0300568;-39.6696;-5.25;20.007;-0.00114816;-7.86057e-005;-5.24998;38.3009;-5.24998;99.5787;9.655;-14.3368;-21.8751;-7.75;
0.0200013;0.481892;-0.0190083;-39.6141;-5.25001;20.0228;-0.00190878;-0.000317107;-5.24998;38.3009;-5.24998;99.5787;9.655;-14.3368;-21.8751;-7.75;
0.030002;0.510794;-0.0137491;-39.5582;-5.25001;20.0408;-0.00234693;-0.000677782;-5.24998;38.3009;-5.24998;99.5787;9.655;-14.3368;-21.8751;-7.75;
0.0400026;0.534988;-0.0136541;-39.5023;-5.25002;20.0597;-0.00268796;-0.00111886;-5.24998;38.3009;-5.24998;99.5787;9.655;-14.3368;-21.8751;-7.75;
0.0500033;0.52873;-0.0138161;-39.4465;-5.25003;20.0789;-0.00302055;-0.00162898;-5.24998;38.3009;-5.24998;99.5787;9.655;-14.3368;-21.8751;-7.75;
0.0600039;0.516123;-0.0130479;-39.3906;-5.25004;20.0976;-0.00329973;-0.00219552;-5.24998;38.3009;-5.24998;99.5787;9.655;-14.3368;-21.8751;-7.75;
0.0700046;0.514882;-0.0131042;-39.3345;-5.25005;20.1162;-0.00355373;-0.00280934;-5.24998;38.3009;-5.24998;99.5787;9.655;-14.3368;-21.8751;-7.75;
0.0800053;0.514902;-0.0133493;-39.2784;-5.25007;20.1346;-0.00380376;-0.0034487;-5.24998;38.3009;-5.24998;99.5787;9.655;-14.3368;-21.8751;-7.75;
0.0900059;0.513728;-0.0135449;-39.2265;-5.25008;20.1517;-0.00403652;-0.00405828;-5.24998;38.3009;-5.24998;99.5787;9.655;-14.3368;-21.8751;-7.75;
0.100007;0.511401;-0.0136449;-39.1689;-5.2501;20.1705;-0.00429474;-0.00474737;-5.24998;38.3009;-5.24998;99.5787;9.655;-14.3368;-21.8751;-7.75;
0.110007;0.510683;-0.0136337;-39.1119;-5.25011;20.189;-0.00454861;-0.00544199;-5.24997;38.2755;-5.24997;99.5533;9.655;-14.3368;-21.875;-7.75;
0.120008;0.505164;-0.0134223;-39.0554;-5.25013;20.2072;-0.00479257;-0.00613511;-5.24996;38.2199;-5.24996;99.4977;9.655;-14.3295;-21.8748;-7.75;
0.130009;0.499874;-0.0130726;-38.9987;-5.25015;20.2252;-0.00502548;-0.00683695;-5.24995;38.1643;-5.24995;99.4422;9.655;-14.3198;-21.8746;-7.75;
0.140009;0.499246;-0.012728;-38.9436;-5.25017;20.2426;-0.0052373;-0.0075209;-5.24994;38.1087;-5.24994;99.3866;9.655;-14.31;-21.8744;-7.75;
0.15001;0.500035;-0.012338;-38.8865;-5.2502;20.2606;-0.00544233;-0.00823358;-5.24993;38.0531;-5.24993;99.331;9.655;-14.3003;-21.8743;-7.75;
0.160011;0.501244;-0.0118189;-38.8301;-5.25022;20.2784;-0.00562783;-0.00893879;-5.24992;37.9973;-5.24992;99.2753;9.655;-14.2906;-21.8565;-7.74991;
0.170011;0.502722;-0.0112341;-38.7746;-5.25025;20.296;-0.00579033;-0.00963361;-5.2499;37.9414;-5.2499;99.2194;9.65497;-14.2809;-21.8149;-7.7497;
0.180012;0.504377;-0.0106148;-38.7179;-5.25027;20.3139;-0.00593238;-0.0103453;-5.24989;37.8854;-5.24988;99.1635;9.65493;-14.2712;-21.7733;-7.7495;
0.190012;0.506006;-0.0100161;-38.6615;-5.2503;20.3319;-0.00605051;-0.0110544;-5.24987;37.8295;-5.24987;99.1076;9.65489;-14.2614;-21.7317;-7.74929;
0.200013;0.507608;-0.00945014;-38.6048;-5.25033;20.35;-0.00614831;-0.0117683;-5.24985;37.7735;-5.24985;99.0516;9.65485;-14.2517;-21.6901;-7.74908;
0.210014;0.509211;-0.00893005;-38.5481;-5.25036;20.3681;-0.00622659;-0.0124835;-5.24984;37.7174;-5.24983;98.9956;9.65481;-14.242;-21.6484;-7.74887;
0.220014;0.510963;-0.00846927;-38.4919;-5.25039;20.3862;-0.00628467;-0.0131925;-5.24981;37.6611;-5.24981;98.9394;9.6503;-14.2336;-21.6068;-7.74866;
0.230015;0.512981;-0.0080494;-38.4346;-5.25042;20.4047;-0.00632698;-0.013918;-5.24979;37.6048;-5.24979;98.8832;9.6449;-14.2255;-21.5651;-7.74845;
0.240016;0.514958;-0.00767828;-38.3777;-5.25045;20.4231;-0.00635456;-0.0146369;-5.24977;37.5485;-5.24977;98.827;9.6395;-14.2175;-21.5235;-7.74823;
0.250016;0.516491;-0.00735515;-38.3217;-5.25048;20.4413;-0.00636878;-0.0153471;-5.24975;37.4922;-5.24974;98.7707;9.63409;-14.2094;-21.4818;-7.74802;
0.260017;0.517101;-0.00706868;-38.2651;-5.25052;20.4597;-0.00637213;-0.0160635;-5.24972;37.4358;-5.24972;98.7144;9.62869;-14.2013;-21.4402;-7.7478;
0.270018;0.511602;-0.00684092;-38.2079;-5.25055;20.4783;-0.00636427;-0.0167896;-5.2497;37.3792;-5.24969;98.658;9.62064;-14.1962;-21.3986;-7.74757;
0.280018;0.502019;-0.00667689;-38.1492;-5.25059;20.497;-0.0063489;-0.0175346;-5.24967;37.3226;-5.24966;98.6015;9.61196;-14.1917;-21.357;-7.74734;
0.290019;0.498548;-0.00659239;-38.0944;-5.25062;20.5143;-0.00633007;-0.0182301;-5.24964;37.2661;-5.24963;98.5451;9.60328;-14.1872;-21.3154;-7.74711;
0.30002;0.501203;-0.00655196;-38.0365;-5.25066;20.5325;-0.00630732;-0.0189652;-5.24961;37.2095;-5.2496;98.4886;9.59461;-14.1828;-21.2738;-7.74688;
0.31002;0.513063;-0.00650985;-37.9794;-5.25069;20.5508;-0.00628298;-0.01969;-5.24958;37.1527;-5.24957;98.4319;9.58593;-14.1783;-21.2321;-7.74664;
0.320021;0.517028;-0.00645393;-37.9221;-5.25073;20.5694;-0.0062563;-0.0204171;-5.24955;37.0955;-5.24954;98.375;9.57655;-14.1759;-21.1904;-7.74641;
0.330022;0.514865;-0.00641358;-37.8647;-5.25077;20.5881;-0.00622741;-0.021145;-5.24951;37.0384;-5.2495;98.318;9.56704;-14.174;-21.1487;-7.74617;
0.340022;0.51125;-0.00639783;-37.8087;-5.25081;20.6062;-0.00619786;-0.0218563;-5.24948;36.9813;-5.24947;98.261;9.55753;-14.172;-21.107;-7.74593;
0.350023;0.508894;-0.00640728;-37.7515;-5.25085;20.6245;-0.00616717;-0.0225817;-5.24944;36.9241;-5.24943;98.2041;9.54802;-14.1701;-21.0652;-7.74569;
0.360024;0.508601;-0.00643285;-37.6936;-5.25089;20.643;-0.00613624;-0.0233168;-5.2494;36.8669;-5.24939;98.147;9.53851;-14.1681;-21.0236;-7.74545;
0.370024;0.5186;-0.00649322;-37.6361;-5.25093;20.6616;-0.00610662;-0.0240461;-5.24936;36.8096;-5.24935;98.09;9.52884;-14.1671;-20.9821;-7.74521;
